COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
OCTUBRE 2023",OBSERVACIÓN
ESS024,COOSALUD,800058016,EMPRESA SOCIAL DEL ESTADO METROSALUD,Evento,33217167.0,
ESS024,COOSALUD,800064543,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,Evento,4474317.0,
ESS024,COOSALUD,800065395,EMPRESA SOCIAL DEL ESTADO HOSPITAL TOBIAS PUERTA,Evento,3500598.0,
ESS024,COOSALUD,800066001,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SIGLA COLCAN S.A.S.,Evento,952092007.0,
ESS024,COOSALUD,800075650,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,Evento,4436630.0,
ESS024,COOSALUD,800080586,ESE HOSPITAL SAN JUAN DE DIOS,Evento,24400000.0,
ESS024,COOSALUD,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,Evento,93005405.0,
ESS024,COOSALUD,800099778,ASOCIACIÓN NIÑOS DE PAPEL,Evento,376743415.0,
ESS024,COOSALUD,800099860,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,Evento,151061890.0,
ESS024,COOSALUD,800101022,ESE HOSPITAL NUESTRA SEÑORA DEL PILAR,Evento,1958040.0,
ESS024,COOSALUD,800112725,FUNDACION OFTALMOLOGICA DEL CARIBE,Evento,135202925.0,
ESS024,COOSALUD,800114286,E.S.E. HOSPITAL SAN CAMILO DE LELIS,Evento,5620862.0,
ESS024,COOSALUD,800119574,SOCIEDAD DE SERVICIOS OCULARES S.A.S-OPTISALUD,Evento,122927447.0,
ESS024,COOSALUD,800119945,HOSPITAL SAN ROQUE ESE,Evento,461538.0,
ESS024,COOSALUD,800125697,E.S.E. HOSPITAL NELSON RESTREPO MARTINEZ,Evento,1538348.0,
ESS024,COOSALUD,800130625,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA,Evento,136706158.0,
ESS024,COOSALUD,800138011,ESE HOSPITAL LA MISERICORDIA,Evento,28000000.0,
ESS024,COOSALUD,800138311,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,Evento,59166667.0,
ESS024,COOSALUD,800139366,HOSPITAL GENERAL SAN ISIDRO EMPRESA SOCIAL DEL ESTADO,Evento,3661383.0,
ESS024,COOSALUD,800139704,E.S.E. HOSPITAL PEDRO CLAVER AGUIRRE YEPES,Evento,2087556.0,
ESS024,COOSALUD,800143438,E.S.E. HOSPITAL HECTOR ABAD GOMEZ,Evento,6554201.0,
ESS024,COOSALUD,800152970,HOSPITAL REGIONAL DE MIRAFLORES EMPRESA SOCIAL DEL ESTADO,Evento,82109075.0,
ESS024,COOSALUD,800154347,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA CANDELARIA,Evento,17416667.0,
ESS024,COOSALUD,800155000,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,Evento,2015533.0,
ESS024,COOSALUD,800170915,CENTRO DE NEUROREHABILITACION SURGIR S.A.S.,Evento,3500000.0,
ESS024,COOSALUD,800174123,ESE HOSPITAL DE SANTO TOMAS,Evento,29663290.0,
ESS024,COOSALUD,800179870,HOSPITAL SAN ANDRES E.S.E.,Evento,8514813.0,
ESS024,COOSALUD,800182136,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,Evento,3329010.0,
ESS024,COOSALUD,800185449,AVIDANTI SAS,Evento,49146247.0,
ESS024,COOSALUD,800190884,CLINICA ANTIOQUIA S.A.,Evento,285427450.0,
ESS024,COOSALUD,800191643,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,Evento,134000000.0,
ESS024,COOSALUD,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,Evento,689128.0,
ESS024,COOSALUD,800193912,ESE HOSPITAL SAN RAFAEL DE CHINU,Evento,3507000.0,
ESS024,COOSALUD,800193989,CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA,Evento,11884946.0,
ESS024,COOSALUD,800194798,ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.,Evento,2812051228.0,
ESS024,COOSALUD,800197601,ANGIOGRAFIA DE OCCIDENTE S.A.,Evento,1172448462.0,
ESS024,COOSALUD,800204153,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA,Evento,24388971.0,
ESS024,COOSALUD,800212422,CHRISTUS SINERGIA SALUD S.A,Evento,293999973.0,
ESS024,COOSALUD,800213942,E.S.E. HOSPITAL SANTA CRUZ,Evento,2499670.0,
ESS024,COOSALUD,800218979,HOSPITAL SAN VICENTE ESE,Evento,50000000.0,
ESS024,COOSALUD,800227072,EUSALUD S.A,Evento,453740000.0,
ESS024,COOSALUD,800227877,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO LUIS JIMENEZ MARTINEZ,Evento,6000000.0,
ESS024,COOSALUD,800231215,HOSPITAL DEL SARARE ESE,Evento,100000000.0,
ESS024,COOSALUD,800231235,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE,Evento,350000000.0,
ESS024,COOSALUD,800241602,FUNDACION COLOMBIANA DE CANCEROLOGIA CLINICA VIDA,Evento,76405952.0,
ESS024,COOSALUD,800250192,PRO-DIAGNOSTICO S.A.,Evento,177058446.0,
ESS024,COOSALUD,800254850,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA,Evento,2672482.0,
ESS024,COOSALUD,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,Evento,5473332.0,
ESS024,COOSALUD,802000333,SABBAG RADIOLOGOS S.A.,Evento,298900001.0,
ESS024,COOSALUD,802000909,CLINICA LOS ALMENDROS SAS,Evento,415507207.0,
ESS024,COOSALUD,802001084,IPS CLINICA SANTA ANA DE BARANOA,Evento,88200000.0,
ESS024,COOSALUD,802001292,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE REPELON,Evento,3550273.0,
ESS024,COOSALUD,802009049,ESE CENTRO DE SALUD USIACURI JOSE MARIA FEREZ FARAH,Evento,2015388.0,
ESS024,COOSALUD,802009783,CLINICA SAN RAFAEL LTDA,Evento,416500000.0,
ESS024,COOSALUD,802009856,EMPRESA SOCIAL DEL ESTADO UNIDAD LOCAL DE SUAN,Evento,6146392.0,
ESS024,COOSALUD,802013023,EMPRESA SOCIAL DEL ESTADO HOSPITAL MATERNO INFANTIL CIUDADELA METROPOLITANA DE SOLEDAD,Evento,10646679.0,
ESS024,COOSALUD,802013872,CALIDAD MEDICA IPS SAS,Evento,302299179.0,
ESS024,COOSALUD,802015154,FASALUD IPS S.A.S.,Evento,92063977.0,
ESS024,COOSALUD,802019573,CLINICA PORVENIR LIMITADA,Evento,472860604.0,
ESS024,COOSALUD,802021332,CLINICA CENTRO S.A,Evento,1088731403.0,
ESS024,COOSALUD,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,Evento,2500000.0,
ESS024,COOSALUD,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,Evento,5495187.0,
ESS024,COOSALUD,804008698,EMPRESA SOCIAL DEL ESTADO SAN JOSE DE FLORIAN,Evento,3586208.0,
ESS024,COOSALUD,804008746,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SUCRE,Evento,2560000.0,
ESS024,COOSALUD,804009658,ESE BLANCA ALICIA HERNANDEZ,Evento,127800.0,
ESS024,COOSALUD,804014835,E.S.E CENTRO DE SALUD MUNICIPIO DE PARAMO,Evento,1422700.0,
ESS024,COOSALUD,804015920,E.S.E NUESTRA SEÑORA DE LA PAZ,Evento,633596.0,
ESS024,COOSALUD,805010659,AMANECER MEDICO SAS,Evento,126321000.0,
ESS024,COOSALUD,805011262,RTS S.A.S,Evento,299923242.0,
ESS024,COOSALUD,805023423,SOCIEDAD N.S.D.R. S.A.S,Evento,983182192.0,
ESS024,COOSALUD,805027261,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,Evento,188793020.0,
ESS024,COOSALUD,805027287,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,Evento,123334300.0,
ESS024,COOSALUD,805027289,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,Evento,107550510.0,
ESS024,COOSALUD,805027337,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,Evento,18005431.0,
ESS024,COOSALUD,805027338,E.S.E. HOSPITAL CARLOS CARMONA MONTOYA IPS,Evento,9494319.0,
ESS024,COOSALUD,805027743,DUMIAN MÉDICAL S.A.S,Evento,2026675806.0,
ESS024,COOSALUD,805028530,HOSPITAL ISAIAS DUARTE CANCINO EMPRESA SOCIAL DEL ESTADO,Evento,253303852.0,
ESS024,COOSALUD,806001061,EMPRESA SOCIAL DEL ESTADO CLINICA MATERNIDAD RAFAEL CALVO,Evento,811729717.0,
ESS024,COOSALUD,806004756,CENTRO DE CIRUGIA LASER OCULAR LTDA,Evento,182041223.0,
ESS024,COOSALUD,806005602,ESE HOSPITAL LOCAL TURBACO,Evento,6092354.0,
ESS024,COOSALUD,806006414,E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO,Evento,9243021.0,
ESS024,COOSALUD,806007238,E.S.E. HOSPITAL LOCAL ANA MARIA RODRIGUEZ DE SAN ESTANISLAO DE KOTSKA,Evento,11563313.0,
ESS024,COOSALUD,806007343,ESE HOSPITAL SAN NICOLAS DE TOLENTINO,Evento,22083530.0,
ESS024,COOSALUD,806007650,CENTRO RADIO-ONCOLOGICO DEL CARIBE S.A.S.,Evento,99116355.0,
ESS024,COOSALUD,806007689,ESE HOSPITAL LOCAL SANFERNANDO BOLIVAR,Evento,5021468.0,
ESS024,COOSALUD,806007923,E.S.E. HOSPITAL LOCAL ARJONA,Evento,3927273.0,
ESS024,COOSALUD,806008270,ESE HOSPITAL LOCAL SANTA ROSA DE LIMA,Evento,1956500.0,
ESS024,COOSALUD,806008930,ESE CENTRO DE SALUD CON CAMAS DE MONTECRISTO,Evento,2500000.0,
ESS024,COOSALUD,806010305,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,Evento,15602062.0,
ESS024,COOSALUD,806010788,E.S.E. HOSPITAL LOCAL MARIALABAJA,Evento,2680000.0,
ESS024,COOSALUD,806011261,ESTRIOS SAS,Evento,389959752.0,
ESS024,COOSALUD,806013568,NEURODINAMIA S.A,Evento,251444624.0,
ESS024,COOSALUD,806013598,EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE,Evento,2742857.0,
ESS024,COOSALUD,806013609,ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA,Evento,2088943.0,
ESS024,COOSALUD,806015201,GESTION SALUD S.A.S.,Evento,723508337.0,
ESS024,COOSALUD,806016225,CENTRO MEDICO BUENOS AIRES SAS,Evento,324678516.0,
ESS024,COOSALUD,806016870,UNIDAD DE PATOLOGIA CLINICA S.A.S.,Evento,20005276.0,
ESS024,COOSALUD,807004352,EMPRESA SOCIAL DEL ESTADO IMSALUD,Evento,3500000.0,
ESS024,COOSALUD,807004393,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS,Evento,2000000.0,
ESS024,COOSALUD,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,Evento,10385212.0,
ESS024,COOSALUD,807007509,CENTRO DE PSICOLOGIA Y TERAPIAS I.P.S. SAS,Evento,33685050.0,
ESS024,COOSALUD,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Evento,3121532.0,
ESS024,COOSALUD,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,Evento,13516475.0,
ESS024,COOSALUD,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,Evento,1248000.0,
ESS024,COOSALUD,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,Evento,13873127.0,
ESS024,COOSALUD,810000913,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,Evento,20843220.0,
ESS024,COOSALUD,811002429,CLINICA PAJONAL S.A.S,Evento,252902932.0,
ESS024,COOSALUD,811016192,HOSPITAL ALMA MÁTER DE ANTIOQUIA,Evento,31357797.0,
ESS024,COOSALUD,811021843,MEDICAUCA S.A.S,Evento,49922051.0,
ESS024,COOSALUD,811033344,BIOTECNICA S.A.S,Evento,18219362.0,
ESS024,COOSALUD,811044106,OXIVITAL S.A.,Evento,76276631.0,
ESS024,COOSALUD,812000300,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Evento,2550000.0,
ESS024,COOSALUD,812000719,LIGA CORDOBESA CONTRA LA EPILEPSIA,Evento,3848152.0,
ESS024,COOSALUD,812001219,E.S.E HOSPITAL SAN JORGE,Evento,2550000.0,
ESS024,COOSALUD,812001423,ESE CAMU SANTA TERESITA,Evento,4092947.0,
ESS024,COOSALUD,812001520,E.S.E. CAMU DE PUEBLO NUEVO,Evento,3981631.0,
ESS024,COOSALUD,812002836,ESE CAMU DEL PRADO,Evento,962200.0,
ESS024,COOSALUD,812003455,EMPRESA SOCIAL DEL ESTADO CAMU MOÑITOS,Evento,2000000.0,
ESS024,COOSALUD,812003851,ESE HOSPITAL SAN JUAN DE SAHAGUN,Evento,15000000.0,
ESS024,COOSALUD,812004596,IMÁGENES DIAGNOSTICAS DE LORICA E-U,Evento,1156537.0,
ESS024,COOSALUD,812004935,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,Evento,778172550.0,
ESS024,COOSALUD,812005644,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,Evento,147000000.0,
ESS024,COOSALUD,812005726,EMPRESA SOCIAL DEL ESTADO VIDASINU,Evento,53375382.0,
ESS024,COOSALUD,812007194,ONCOMEDICA S.A.S,Evento,39186560.0,
ESS024,COOSALUD,813001952,CLINICA MEDILASER S.A.S.,Evento,392000000.0,
ESS024,COOSALUD,813002872,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DE LA PLATA HUILA,Evento,2503093.0,
ESS024,COOSALUD,813002940,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,Evento,2351629.0,
ESS024,COOSALUD,813007875,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,Evento,2280250.0,
ESS024,COOSALUD,813010966,ESE JUAN RAMON NUÑEZ PALACIOS,Evento,44281446.0,
ESS024,COOSALUD,815001140,E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,Evento,6502760.0,
ESS024,COOSALUD,816003270,DIAGNÓSTICO OFTALMOLÓGICO S.A.S.,Evento,19600000.0,
ESS024,COOSALUD,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,Evento,20833333.0,
ESS024,COOSALUD,817003166,CLÍNICA LA ESTANCIA S. A.,Evento,16666667.0,
ESS024,COOSALUD,817003237,ASOCIACION DEL CAUCA PARA LA PREVENCION DE LA CEGUERA Y REHABILITACION DEL LIMITADO VISUAL,Evento,5714286.0,
ESS024,COOSALUD,817006121,AMEZQUITA ACOSTA SAS,Evento,1554182.0,
ESS024,COOSALUD,818000466,ESE HOSPITAL SAN JOSE DE TADO,Evento,13265557.0,
ESS024,COOSALUD,818000989,UNIDAD DE DIAGNOSTICO POR IMAGEN DIAGNOSTICAR S.A.S.,Evento,16660000.0,
ESS024,COOSALUD,818001019,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,Evento,5943564.0,
ESS024,COOSALUD,818002571,CENTRO MEDICO CUBIS LIMITADA,Evento,6449772.0,
ESS024,COOSALUD,819000626,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,Evento,3021450.0,
ESS024,COOSALUD,819001269,E.S.E. HOSPITAL LOCAL DE CHIVOLO,Evento,1314000.0,
ESS024,COOSALUD,819001302,E.S.E. HOSPITAL LOCAL DE TENERIFE,Evento,186100.0,
ESS024,COOSALUD,819001345,HOSPITAL DE PEDRAZA E.S.E.,Evento,2747432.0,
ESS024,COOSALUD,819001352,ESE HOSPITAL LOCAL DE SALAMINA,Evento,2960746.0,
ESS024,COOSALUD,819001483,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,Evento,210416878.0,
ESS024,COOSALUD,819001712,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,Evento,7405967.0,
ESS024,COOSALUD,819001796,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE EL RETEN,Evento,9183446.0,
ESS024,COOSALUD,819002025,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,Evento,402914800.0,
ESS024,COOSALUD,819002176,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,Evento,1014986764.0,
ESS024,COOSALUD,819002551,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,Evento,26150462.0,
ESS024,COOSALUD,819003599,ESE HOSPITAL LOCAL SABANAS DE SAN ANGEL,Evento,4143327.0,
ESS024,COOSALUD,819004070,ESE ALEJANDRO PROSPERO REVEREND,Evento,36810386.0,
ESS024,COOSALUD,819004134,HERES SALUD LTDA,Evento,23901219.0,
ESS024,COOSALUD,819004229,FUNDACION ESTILO DE VIDA SALUDABLE ESVIDA IPS,Evento,50050000.0,
ESS024,COOSALUD,819005439,CARDIOSALUD S.A.S,Evento,8264623.0,
ESS024,COOSALUD,819006193,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,Evento,213780840.0,
ESS024,COOSALUD,820001277,CENTRO DE CANCEROLOGÍA DE BOYACÁ SAS.,Evento,491782999.0,
ESS024,COOSALUD,820002928,NEFROBOYACA SAS,Evento,7989965.0,
ESS024,COOSALUD,820003580,ESE CENTRO DE SALUD DE CHITARAQUE,Evento,109090.0,
ESS024,COOSALUD,820003850,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,Evento,42131574.0,
ESS024,COOSALUD,820004962,SERVICIO DE AMBULANCIA INMEDIATO MEDIC S.A.S,Evento,4573038.0,
ESS024,COOSALUD,820005389,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,Evento,215850534.0,
ESS024,COOSALUD,821000831,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,Evento,4274194.0,
ESS024,COOSALUD,821003143,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),Evento,4540167.0,
ESS024,COOSALUD,822002459,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,Evento,4506090.0,
ESS024,COOSALUD,822006595,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",Evento,4162600.0,
ESS024,COOSALUD,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Evento,301500.0,
ESS024,COOSALUD,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Evento,5125500.0,
ESS024,COOSALUD,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,Evento,566667.0,
ESS024,COOSALUD,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Evento,2700000.0,
ESS024,COOSALUD,823002227,INSTITUTO DE CANCEROLOGIA DE SUCRE S.A.S.,Evento,275598494.0,
ESS024,COOSALUD,823004710,IPS DE LA COSTA S.A,Evento,127400000.0,
ESS024,COOSALUD,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,Evento,112708061.0,
ESS024,COOSALUD,824000441,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,Evento,10030560.0,
ESS024,COOSALUD,824000442,ESE HOSPITAL SAN MARTIN,Evento,2299864.0,
ESS024,COOSALUD,824000450,HOSPITAL SAN JUAN BOSCO E.S.E,Evento,3600000.0,
ESS024,COOSALUD,824000469,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,Evento,230769.0,
ESS024,COOSALUD,824000785,ESE HOSPITAL LOCAL DE AGUACHICA,Evento,1605746.0,
ESS024,COOSALUD,824002672,ESE HOSPITAL CAMILO VILLAZON PUMAREJO,Evento,1853407.0,
ESS024,COOSALUD,824003102,CENTRAL DE PATOLOGIA DEL CESAR LTDA,Evento,2199660.0,
ESS024,COOSALUD,824005694,CENTRO REGIONAL DE ONCOLOGIA SAS,Evento,78400000.0,
ESS024,COOSALUD,824006352,OFTALMOLOGOS ASOCIADOS S.A.S.,Evento,66140876.0,
ESS024,COOSALUD,825000834,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,Evento,1063964.0,
ESS024,COOSALUD,825003685,URMEDICAS VIP S.A.S,Evento,33255026.0,
ESS024,COOSALUD,826000261,SERVICIOS INTEGRALES DE REHABILITACION EN BOYACA LIMITADA - SIREB LTDA.,Evento,8166666.0,
ESS024,COOSALUD,826002304,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,Evento,1003702.0,
ESS024,COOSALUD,826002641,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CERINZA,Evento,5000000.0,
ESS024,COOSALUD,829000940,E.S.E. HOSPITAL LOCAL SAN PABLO,Evento,3882631.0,
ESS024,COOSALUD,829001256,ESE HOSPITAL MANUEL ELKIN PATARROYO,Evento,2064932.0,
ESS024,COOSALUD,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,Evento,4417362.0,
ESS024,COOSALUD,830007355,FRESENIUS MEDICAL CARE COLOMBIA S.A.,Evento,326700000.0,
ESS024,COOSALUD,830085763,FUNDACION CLINICA MEGASALUD,Evento,150381000.0,
ESS024,COOSALUD,830104627,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,Evento,97999994.0,
ESS024,COOSALUD,830114141,CIUDAD SALUD COLOMBIA IPS SOCIEDAD POR ACCIONES SIMPLIFICADA,Evento,36245625.0,
ESS024,COOSALUD,830120825,LINEA MEDICA DE AMBULANCIAS S.A.S.,Evento,164078919.0,
ESS024,COOSALUD,830504734,VISION TOTAL S.A.S,Evento,49866239.0,
ESS024,COOSALUD,830512726,CENTRO MEDICO SAN MARTIN IPS S.A.,Evento,1776495.0,
ESS024,COOSALUD,830515000,UNIDAD RESPIRATORIA RESPIRAR S.A.S,Evento,17856786.0,
ESS024,COOSALUD,832001411,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,Evento,2425176.0,
ESS024,COOSALUD,832001966,ESE HOSPITAL SAN JOSE DEL GUAVIARE,Evento,7750280.0,
ESS024,COOSALUD,832002436,ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA,Evento,4054300.0,
ESS024,COOSALUD,832010436,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,Evento,30000000.0,
ESS024,COOSALUD,832011441,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,Evento,1582982.0,
ESS024,COOSALUD,836000386,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,Evento,26500000.0,
ESS024,COOSALUD,844001355,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,Evento,4439710.0,
ESS024,COOSALUD,844004197,RED SALUD CASANARE E.S.E.,Evento,5718234.0,
ESS024,COOSALUD,846000253,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,Evento,15934552.0,
ESS024,COOSALUD,846000471,ESE HOSPITAL SAGRADO CORAZON DE JESUS,Evento,2670098.0,
ESS024,COOSALUD,846001620,E.S.E HOSPITAL SAN GABRIEL ARCANGEL,Evento,1930832.0,
ESS024,COOSALUD,846003357,EMPRESA SOCIAL DEL ESTADO HOSPITAL JORGE JULIO GUZMAN,Evento,3850673.0,
ESS024,COOSALUD,860005114,MESSER COLOMBIA S.A.,Evento,112071783.0,
ESS024,COOSALUD,860009555,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,Evento,2914456.0,
ESS024,COOSALUD,860013874,INSTITUTO ROOSEVELT,Evento,473252663.0,
ESS024,COOSALUD,860015929,E.S.E. HOSPITAL SALAZAR VILLETA,Evento,2322790.0,
ESS024,COOSALUD,860023878,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO,Evento,7230226.0,
ESS024,COOSALUD,860024030,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR,Evento,1151444.0,
ESS024,COOSALUD,860024766,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,Evento,1926868.0,
ESS024,COOSALUD,860035992,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,Evento,487500000.0,
ESS024,COOSALUD,860037950,FUNDACION SANTA FE DE BOGOTA,Evento,250000000.0,
ESS024,COOSALUD,860060016,ESE HOSPITAL SAN FRANCISCO,Evento,1302050.0,
ESS024,COOSALUD,890102992,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,Evento,3965041.0,
ESS024,COOSALUD,890103002,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,Evento,9939541.0,
ESS024,COOSALUD,890200500,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,Evento,450205525.0,
ESS024,COOSALUD,890201397,ASOCIACION SANTANDEREANA PRO-NIÑO RETARDADO MENTAL,Evento,30000000.0,
ESS024,COOSALUD,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,Evento,2663333.0,
ESS024,COOSALUD,890202024,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,Evento,159816582.0,
ESS024,COOSALUD,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,Evento,1250000.0,
ESS024,COOSALUD,890203242,CLÍNICA GIRON ESE,Evento,24871909.0,
ESS024,COOSALUD,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,Evento,17323489.0,
ESS024,COOSALUD,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,Evento,1501700.0,
ESS024,COOSALUD,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,Evento,1590263.0,
ESS024,COOSALUD,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,Evento,4245365.0,
ESS024,COOSALUD,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,Evento,30650084.0,
ESS024,COOSALUD,890205335,SANATORIO DE CONTRATACION EMPRESA SOCIAL DEL ESTADO,Evento,8836495.0,
ESS024,COOSALUD,890205361,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,Evento,42058333.0,
ESS024,COOSALUD,890205516,E.S.E HOSPITAL INTEGRADO DE LANDAZURI,Evento,7922130.0,
ESS024,COOSALUD,890205655,ESE HOSPITAL SAN JOSE,Evento,1404000.0,
ESS024,COOSALUD,890208758,CLINICA MATERNO INFANTIL SAN LUIS S.A,Evento,490000001.0,
