DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO JUNIO 2023,OBSERVACIÓN
66318,RISARALDA,GUATICA,EPSS37,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,9447596,
66318,RISARALDA,GUATICA,EPSS41,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,42863080,
66318,RISARALDA,GUATICA,ESS024,COOSALUD,891410661,ESE HOSPITAL SANTA ANA,22430100,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,30200374,
66400,RISARALDA,LA VIRGINIA,ESS024,COOSALUD,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,57733956,
66440,RISARALDA,MARSELLA,EPSI06,PIJAOSALUD,891408747,ESE HOSPITAL SAN JOSE MARSELLA,45593128,
66440,RISARALDA,MARSELLA,EPSS10,SURAMERICANA,891408747,ESE HOSPITAL SAN JOSE MARSELLA,69645730,
66456,RISARALDA,MISTRATO,EPSI06,PIJAOSALUD,891412126,ESE HOSPITAL SAN VICENTE DE PAUL.,259502289,
66572,RISARALDA,PUEBLO RICO,EPSI06,PIJAOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,312541212,
66572,RISARALDA,PUEBLO RICO,EPSS37,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,2232780,
66572,RISARALDA,PUEBLO RICO,EPSS41,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,52693608,
66572,RISARALDA,PUEBLO RICO,ESS024,COOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,23310036,
66594,RISARALDA,QUINCHIA,EPSI06,PIJAOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,173846046,
66594,RISARALDA,QUINCHIA,EPSS37,NUEVA EPS,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,6089110,
66594,RISARALDA,QUINCHIA,EPSS41,NUEVA EPS,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,107529960,
66594,RISARALDA,QUINCHIA,ESS024,COOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,57738824,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,39060725,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,10952430,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS41,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,165746774,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,10364396,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,890203242,CLÍNICA GIRON ESE,24150640,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,34669218,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900038024,ALIANZA DIAGNOSTICA S.A.,513651318,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900394021,MEDICLINICOS IPS S.A.S,77477918,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900580962,DISFARMA G.C. S.A.S.,362932069,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900798032,M&S SOLUTIONS SAS,18556851,
68001,SANTANDER,BUCARAMANGA,EPSS37,NUEVA EPS,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,168604134,
68001,SANTANDER,BUCARAMANGA,EPSS41,NUEVA EPS,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,996385046,
68001,SANTANDER,BUCARAMANGA,ESS024,COOSALUD,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,818226900,
68013,SANTANDER,AGUADA,EPSS41,NUEVA EPS,804015154,E.S.E CENTRO DE SALUD HERMANA GERTRUDIS,20392095,
68020,SANTANDER,ALBANIA,ESS024,COOSALUD,804009658,ESE BLANCA ALICIA HERNANDEZ,49793923,
68051,SANTANDER,ARATOCA,ESS024,COOSALUD,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,81849690,
68077,SANTANDER,BARBOSA,EPSS37,NUEVA EPS,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,27532036,
68077,SANTANDER,BARBOSA,EPSS41,NUEVA EPS,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,207494478,
68077,SANTANDER,BARBOSA,ESS024,COOSALUD,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,42164234,
68079,SANTANDER,BARICHARA,EPSS37,NUEVA EPS,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,5345598,
68079,SANTANDER,BARICHARA,EPSS41,NUEVA EPS,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,8420712,
68079,SANTANDER,BARICHARA,ESS024,COOSALUD,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,76920393,
68081,SANTANDER,BARRANCABERMEJA,EPSS37,NUEVA EPS,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,130147673,
68081,SANTANDER,BARRANCABERMEJA,EPSS41,NUEVA EPS,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,895579675,
68081,SANTANDER,BARRANCABERMEJA,ESS024,COOSALUD,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,37500514,
68101,SANTANDER,BOLIVAR,EPSS37,NUEVA EPS,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,1570320,
68101,SANTANDER,BOLIVAR,EPSS41,NUEVA EPS,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,25203636,
68101,SANTANDER,BOLIVAR,ESS024,COOSALUD,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,86465577,
68121,SANTANDER,CABRERA,ESS024,COOSALUD,804014637,ESE CENTRO DE SALUD SAN PEDRO DE CABRERA,20433142,
68160,SANTANDER,CEPITA,EPSS41,NUEVA EPS,804015655,EMPRESA SOCIAL DEL ESTADO CEPITA,9934524,
68160,SANTANDER,CEPITA,ESS024,COOSALUD,804015655,EMPRESA SOCIAL DEL ESTADO CEPITA,5195050,
68162,SANTANDER,CERRITO,EPSS41,NUEVA EPS,901479932,FUNDACION AGU' WATAUTAM IPS I,22208444,
68167,SANTANDER,CHARALA,EPSS37,NUEVA EPS,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,7311619,
68167,SANTANDER,CHARALA,EPSS41,NUEVA EPS,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,42641256,
68167,SANTANDER,CHARALA,ESS024,COOSALUD,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,109248421,
68176,SANTANDER,CHIMA,EPSS37,NUEVA EPS,890204581,ESE HOSPITAL SAN ROQUE DE CHIMA,1308160,
68176,SANTANDER,CHIMA,EPSS41,NUEVA EPS,890204581,ESE HOSPITAL SAN ROQUE DE CHIMA,11405520,
68190,SANTANDER,CIMITARRA,EPSS37,NUEVA EPS,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,11123904,
68190,SANTANDER,CIMITARRA,EPSS41,NUEVA EPS,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,74391108,
68190,SANTANDER,CIMITARRA,ESS024,COOSALUD,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,246663844,
68209,SANTANDER,CONFINES,EPSS37,NUEVA EPS,804012398,ESE CENTRO DE SALUD SAN CAYETANO,31502925,
68209,SANTANDER,CONFINES,EPSS41,NUEVA EPS,804012398,ESE CENTRO DE SALUD SAN CAYETANO,9327150,
68211,SANTANDER,CONTRATACION,ESS024,COOSALUD,890205335,SANATORIO DE CONTRATACION EMPRESA SOCIAL DEL ESTADO,37178422,
68217,SANTANDER,COROMORO,ESS024,COOSALUD,804008515,EMPRESA SOCIAL DEL ESTADO COROMORO,94696719,
68229,SANTANDER,CURITI,EPSS37,NUEVA EPS,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,3404232,
68229,SANTANDER,CURITI,EPSS41,NUEVA EPS,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,37031934,
68229,SANTANDER,CURITI,ESS024,COOSALUD,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,92288524,
68235,SANTANDER,EL CARMEN,EPSS37,NUEVA EPS,804016365,E.S.E. HOSPITAL EL CARMEN,6968484,
68235,SANTANDER,EL CARMEN,EPSS41,NUEVA EPS,804016365,E.S.E. HOSPITAL EL CARMEN,140829156,
68245,SANTANDER,EL GUACAMAYO,ESS024,COOSALUD,804007611,ESE CENTRO DE SALUD JUAN SOLERI,25558985,
68250,SANTANDER,EL PEÑON,ESS024,COOSALUD,900000615,E.S.E HOSPITAL EL PEÑÓN SANTANDER,61691220,
68255,SANTANDER,EL PLAYON,EPSS37,NUEVA EPS,804005555,E.S.E. HOSPITAL SANTO DOMINGO SAVIO,7306325,
68255,SANTANDER,EL PLAYON,EPSS37,NUEVA EPS,804016971,MEDICAL CENTER SAS,3914110,
68255,SANTANDER,EL PLAYON,EPSS41,NUEVA EPS,804005555,E.S.E. HOSPITAL SANTO DOMINGO SAVIO,154287103,
68264,SANTANDER,ENCINO,EPSS37,NUEVA EPS,804015007,E.S.E CENTRO DE SALUD ENCINO,1502570,
68264,SANTANDER,ENCINO,ESS024,COOSALUD,804015007,E.S.E CENTRO DE SALUD ENCINO,28441979,
68271,SANTANDER,FLORIAN,EPSS37,NUEVA EPS,804008698,EMPRESA SOCIAL DEL ESTADO SAN JOSE DE FLORIAN,2307096,
68271,SANTANDER,FLORIAN,EPSS41,NUEVA EPS,804008698,EMPRESA SOCIAL DEL ESTADO SAN JOSE DE FLORIAN,25719848,
68271,SANTANDER,FLORIAN,ESS024,COOSALUD,804008698,EMPRESA SOCIAL DEL ESTADO SAN JOSE DE FLORIAN,51979360,
68276,SANTANDER,FLORIDABLANCA,EPSS37,NUEVA EPS,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,82856056,
68276,SANTANDER,FLORIDABLANCA,EPSS37,NUEVA EPS,900900178,RED INTEGRADA SALUD COLOMBIA IPS S.A.S (REDINSALUD IPS S.A.S),958342,
68276,SANTANDER,FLORIDABLANCA,EPSS41,NUEVA EPS,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,543194047,
68276,SANTANDER,FLORIDABLANCA,EPSS46,FUNDACIÓN SALUD MIA,890212568,FUNDACION CARDIOVASCULAR DE COLOMBIA,42842164,
68276,SANTANDER,FLORIDABLANCA,ESS024,COOSALUD,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,201175128,
68296,SANTANDER,GALAN,ESS024,COOSALUD,890201933,ESE HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE GALAN SANTANDER,53131570,
68298,SANTANDER,GAMBITA,EPSS37,NUEVA EPS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,1554938,
68298,SANTANDER,GAMBITA,EPSS41,NUEVA EPS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,29502913,
68307,SANTANDER,GIRON,EPSS37,NUEVA EPS,890203242,CLÍNICA GIRON ESE,44998484,
68307,SANTANDER,GIRON,EPSS41,NUEVA EPS,890203242,CLÍNICA GIRON ESE,389413940,
68307,SANTANDER,GIRON,ESS024,COOSALUD,890203242,CLÍNICA GIRON ESE,451894867,
68320,SANTANDER,GUADALUPE,ESS024,COOSALUD,900186802,ESE HOSPITAL NUESTRA SEÑORA DE GUADALUPE,53252378,
68322,SANTANDER,GUAPOTA,ESS024,COOSALUD,804007868,ESE SAN CAYETANO DE GUAPOTA,20325030,
68327,SANTANDER,GUEPSA,EPSS37,NUEVA EPS,804015164,E.S.E. CENTRO DE SALUD SAN ROQUE,1175544,
68327,SANTANDER,GUEPSA,EPSS41,NUEVA EPS,804015164,E.S.E. CENTRO DE SALUD SAN ROQUE,43920756,
68344,SANTANDER,HATO,EPSS37,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,1554740,
68344,SANTANDER,HATO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,34204280,
68368,SANTANDER,JESUS MARIA,ESS024,COOSALUD,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,34086448,
68377,SANTANDER,LA BELLEZA,EPSS37,NUEVA EPS,804008770,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN,1102000,
68377,SANTANDER,LA BELLEZA,EPSS41,NUEVA EPS,804008770,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN,12122000,
68377,SANTANDER,LA BELLEZA,ESS024,COOSALUD,804008770,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN,97837538,
68385,SANTANDER,LANDAZURI,EPSS37,NUEVA EPS,890205516,E.S.E HOSPITAL INTEGRADO DE LANDAZURI,13796408,
68385,SANTANDER,LANDAZURI,EPSS41,NUEVA EPS,890205516,E.S.E HOSPITAL INTEGRADO DE LANDAZURI,176914767,
68397,SANTANDER,LA PAZ,ESS024,COOSALUD,804015920,E.S.E NUESTRA SEÑORA DE LA PAZ,59620763,
68406,SANTANDER,LEBRIJA,EPSS37,NUEVA EPS,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,20436142,
68406,SANTANDER,LEBRIJA,EPSS41,NUEVA EPS,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,153304062,
68406,SANTANDER,LEBRIJA,ESS024,COOSALUD,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,226337857,
68418,SANTANDER,LOS SANTOS,EPSS37,NUEVA EPS,900005067,ESE NUESTRA SEÑORA DE LAS NIEVES,5782185,
68418,SANTANDER,LOS SANTOS,EPSS41,NUEVA EPS,900005067,ESE NUESTRA SEÑORA DE LAS NIEVES,70242840,
68432,SANTANDER,MALAGA,EPSS37,NUEVA EPS,900067169,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,8706200,
68432,SANTANDER,MALAGA,EPSS41,NUEVA EPS,900067169,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,40427520,
68444,SANTANDER,MATANZA,EPSS37,NUEVA EPS,890210222,ESE HOSPITAL SAN RAFAEL DE MATANZA,2629440,
68444,SANTANDER,MATANZA,EPSS41,NUEVA EPS,890210222,ESE HOSPITAL SAN RAFAEL DE MATANZA,67708080,
68464,SANTANDER,MOGOTES,EPSS37,NUEVA EPS,890204659,ESE HOSPITAL SAN PEDRO CLAVER DE MOGOTES SANTANDER.,6434392,
68464,SANTANDER,MOGOTES,EPSS41,NUEVA EPS,890204659,ESE HOSPITAL SAN PEDRO CLAVER DE MOGOTES SANTANDER.,160269302,
68498,SANTANDER,OCAMONTE,ESS024,COOSALUD,804015127,EMPRESA SOCIAL DEL ESTADO DE OCAMONTE SANTANDER,48613306,
68500,SANTANDER,OIBA,EPSS37,NUEVA EPS,890203563,ESE HOSPITAL SAN RAFAEL,11233487,
68500,SANTANDER,OIBA,EPSS41,NUEVA EPS,890203563,ESE HOSPITAL SAN RAFAEL,80340264,
68502,SANTANDER,ONZAGA,EPSS41,NUEVA EPS,890200965,E.S.E. HOSPITAL INTEGRADO SAN VICENTE DE PAUL,58891140,
68522,SANTANDER,PALMAR,EPSS41,NUEVA EPS,804013885,ESE ANDRES CALA PIMENTEL,15059180,
68524,SANTANDER,PALMAS DEL SOCORRO,EPSS37,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,504240,
68524,SANTANDER,PALMAS DEL SOCORRO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,2416150,
68533,SANTANDER,PARAMO,ESS024,COOSALUD,804014835,E.S.E CENTRO DE SALUD MUNICIPIO DE PARAMO,45034574,
68547,SANTANDER,PIEDECUESTA,EPSS37,NUEVA EPS,900066345,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,54368688,
68547,SANTANDER,PIEDECUESTA,EPSS41,NUEVA EPS,900066345,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,656899320,
68547,SANTANDER,PIEDECUESTA,EPSS46,FUNDACIÓN SALUD MIA,890212568,FUNDACION CARDIOVASCULAR DE COLOMBIA,335763007,
68549,SANTANDER,PINCHOTE,EPSS41,NUEVA EPS,804015047,ESE SAN ANTONIO DE PADUA DEL MUNICIPIO DE PINCHOTE,13691756,
68572,SANTANDER,PUENTE NACIONAL,EPSS37,NUEVA EPS,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,4130200,
68572,SANTANDER,PUENTE NACIONAL,EPSS41,NUEVA EPS,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,32752486,
68572,SANTANDER,PUENTE NACIONAL,ESS024,COOSALUD,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,82133216,
68573,SANTANDER,PUERTO PARRA,EPSS37,NUEVA EPS,829003945,ESE CENTRO DE SALUD PUERTO PARRA,8894893,
68573,SANTANDER,PUERTO PARRA,EPSS41,NUEVA EPS,829003945,ESE CENTRO DE SALUD PUERTO PARRA,21827623,
68575,SANTANDER,PUERTO WILCHES,EPSS37,NUEVA EPS,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,21205808,
68575,SANTANDER,PUERTO WILCHES,EPSS37,NUEVA EPS,900900178,RED INTEGRADA SALUD COLOMBIA IPS S.A.S (REDINSALUD IPS S.A.S),2053590,
68575,SANTANDER,PUERTO WILCHES,EPSS41,NUEVA EPS,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,189295340,
68575,SANTANDER,PUERTO WILCHES,ESS024,COOSALUD,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,92770555,
68615,SANTANDER,RIONEGRO,EPSS37,NUEVA EPS,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,14591229,
68615,SANTANDER,RIONEGRO,EPSS41,NUEVA EPS,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,120734304,
68615,SANTANDER,RIONEGRO,ESS024,COOSALUD,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,147737453,
68655,SANTANDER,SABANA DE TORRES,EPSS37,NUEVA EPS,800064543,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,49986189,
68655,SANTANDER,SABANA DE TORRES,EPSS37,NUEVA EPS,804017719,COOPERATIVA MULTIACTIVA DE TRABAJADORES SANTANDEREANOS SALUD FAMILIA LTDA,4618380,
68655,SANTANDER,SABANA DE TORRES,EPSS41,NUEVA EPS,800064543,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,205680040,
68673,SANTANDER,SAN BENITO,EPSS41,NUEVA EPS,804015069,ESE SAN BENITO,42051212,
68679,SANTANDER,SAN GIL,EPSS37,NUEVA EPS,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,25494486,
68679,SANTANDER,SAN GIL,EPSS41,NUEVA EPS,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,281697616,
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS37,NUEVA EPS,829002681,SALUD RH LTDA,2932110,
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS37,NUEVA EPS,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,10702947,
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS41,NUEVA EPS,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,100611688,
68689,SANTANDER,SAN VICENTE DE CHUCURI,ESS024,COOSALUD,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,228123000,
68705,SANTANDER,SANTA BARBARA,EPSS37,NUEVA EPS,804008273,ESE CENTRO DE SALUD SANTA BARBARA,1944888,
68705,SANTANDER,SANTA BARBARA,EPSS41,NUEVA EPS,804008273,ESE CENTRO DE SALUD SANTA BARBARA,30035259,
68720,SANTANDER,SANTA HELENA DEL OPON,ESS024,COOSALUD,804010718,E.S.E. CENTRO DE SALUD JAIME MICHEL,65462860,
68745,SANTANDER,SIMACOTA,EPSS37,NUEVA EPS,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,1675559,
68745,SANTANDER,SIMACOTA,EPSS41,NUEVA EPS,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,17215574,
68745,SANTANDER,SIMACOTA,ESS024,COOSALUD,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,82905729,
68755,SANTANDER,SOCORRO,EPSS37,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,13236300,
68755,SANTANDER,SOCORRO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,126585250,
68755,SANTANDER,SOCORRO,ESS024,COOSALUD,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,67395830,
68770,SANTANDER,SUAITA,EPSS37,NUEVA EPS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,7218409,
68770,SANTANDER,SUAITA,EPSS41,NUEVA EPS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,86103710,
68773,SANTANDER,SUCRE,ESS024,COOSALUD,804008746,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SUCRE,111465268,
68780,SANTANDER,SURATA,ESS024,COOSALUD,804005751,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN SEBASTIAN SURATA,38900629,
68820,SANTANDER,TONA,EPSS37,NUEVA EPS,804005695,ESE. SAN ISIDRO DEL MUNICIPIO DE TONA,1198824,
68820,SANTANDER,TONA,EPSS41,NUEVA EPS,804005695,ESE. SAN ISIDRO DEL MUNICIPIO DE TONA,21389544,
68855,SANTANDER,VALLE DE SAN JOSE,EPSS37,NUEVA EPS,890205655,ESE HOSPITAL SAN JOSE,7289232,
68855,SANTANDER,VALLE DE SAN JOSE,ESS024,COOSALUD,890205655,ESE HOSPITAL SAN JOSE,51700589,
68861,SANTANDER,VELEZ,EPSS37,NUEVA EPS,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,10232320,
68861,SANTANDER,VELEZ,EPSS41,NUEVA EPS,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,181343890,
68867,SANTANDER,VETAS,EPSS37,NUEVA EPS,804007078,E.S.E CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,3999400,
68867,SANTANDER,VETAS,EPSS41,NUEVA EPS,804007078,E.S.E CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,9458581,
68872,SANTANDER,VILLANUEVA,EPSS37,NUEVA EPS,804005182,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,3426885,
68872,SANTANDER,VILLANUEVA,EPSS41,NUEVA EPS,804005182,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,63283143,
68895,SANTANDER,ZAPATOCA,EPSS37,NUEVA EPS,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,6552090,
68895,SANTANDER,ZAPATOCA,EPSS41,NUEVA EPS,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,15557070,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,369917381,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,823003836,IPS SALUD A TU LADO SAS,7114500,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,900656493,IPS PUNTO VITAL SAS,84820500,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,900830345,IPS SALUD PARA SUCRE SAS,4806450,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,900966539,FUNDACION TRAZANDO CAMINOS,116956800,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,901483168,GHG GLOBAL HEALTH GROUP SAS,303207300,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,226528901,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,19461442,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,900656493,IPS PUNTO VITAL SAS,7174480,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,900830345,IPS SALUD PARA SUCRE SAS,16894605,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,901203037,HECAR IPS S.A.S,24504990,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,324651079,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,80541300,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900119472,IPS TOLUSALUD LTDA,76506150,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,784455009,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,213199803,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,865136671,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,43354865,
70110,SUCRE,BUENAVISTA,CCF033,EPS FAMILIAR DE COLOMBIA,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,8068444,
70110,SUCRE,BUENAVISTA,EPSS37,NUEVA EPS,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,2331600,
70110,SUCRE,BUENAVISTA,EPSS41,NUEVA EPS,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,125284640,
70110,SUCRE,BUENAVISTA,ESS207,MUTUAL SER,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,24212243,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,69605763,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2281279,
