COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
AGOSTO 2023",OBSERVACIÓN
EPSS41,NUEVA EPS,891900438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,36008129.0,
EPSS41,NUEVA EPS,891900441.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,12881925.0,
EPSS41,NUEVA EPS,891900481.0,E.S.E. HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,13533370.0,
EPSS41,NUEVA EPS,891900887.0,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO,3483979.0,
EPSS41,NUEVA EPS,891901041.0,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO,5870534.0,
EPSS41,NUEVA EPS,891901123.0,E.S.E. HOSPITAL LOCAL SANTA CRUZ EMPRES SOCIAL DEL ESTADO,7654233.0,
EPSS41,NUEVA EPS,891901158.0,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,1744046861.0,
EPSS41,NUEVA EPS,891901296.0,E.S.E. HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO DE EL DOVIO VALLE,40458662.0,
EPSS41,NUEVA EPS,891901745.0,E.S.E. HOSPITAL SAN JOSE EMPRESA SOCIAL DEL ESTADO,20598275.0,
EPSS41,NUEVA EPS,891902036.0,HOSPITAL LOCAL PEDRO SAENZ DIAZ EMPRESA SOCIAL DEL ESTADO,3162402.0,
EPSS41,NUEVA EPS,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,3137418910.0,
EPSS41,NUEVA EPS,892001990.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,5440332.0,
EPSS41,NUEVA EPS,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,1348356.0,
EPSS41,NUEVA EPS,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,75336777.0,
EPSS41,NUEVA EPS,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,129754713.0,
EPSS41,NUEVA EPS,892300179.0,HOSPITAL INMACULADA CONCEPCION ESE,86826045.0,
EPSS41,NUEVA EPS,892300209.0,ESE HOSPITAL TAMALAMEQUE,5179739.0,
EPSS41,NUEVA EPS,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,164302250.0,
EPSS41,NUEVA EPS,892300708.0,CLINICA VALLEDUPAR S.A,1629069219.0,
EPSS41,NUEVA EPS,892300979.0,CLINICA DEL CESAR S.A.,4470752.0,
EPSS41,NUEVA EPS,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,51750705.0,
EPSS41,NUEVA EPS,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,709877561.0,
EPSS41,NUEVA EPS,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA,2633429848.0,
EPSS41,NUEVA EPS,899999123.0,FUNDACION HOSPITAL DE LA MISERICORDIA,1451285236.0,
EPSS41,NUEVA EPS,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,587448144.0,
EPSS41,NUEVA EPS,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,131256011.0,
EPSS41,NUEVA EPS,899999156.0,E.S.E. HOSPITAL SAN ANTONIO CHIA,31846755.0,
EPSS41,NUEVA EPS,899999158.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,7664000.0,
EPSS41,NUEVA EPS,899999163.0,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,4528898.0,
EPSS41,NUEVA EPS,900000427.0,E.S.E POLICLINICO DE JUNIN,1735630.0,
EPSS41,NUEVA EPS,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,363114344.0,
EPSS41,NUEVA EPS,900004916.0,E.S.E JOAQUIN EMIRO ESCOBAR,12652164.0,
EPSS41,NUEVA EPS,900005594.0,ESE PRIMER NIVEL GRANADA SALUD,66602834.0,
EPSS41,NUEVA EPS,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,1455933290.0,
EPSS41,NUEVA EPS,900006221.0,AMBULANCIAS AEREAS DE COLOMBIA S.A.S.,1131927440.0,
EPSS41,NUEVA EPS,900013381.0,SOCIEDAD MEDICA DE ESPECIALISTAS DIAGNOSTICO E IMAGENOLOGIA MEDSALUD S.A.S.,1169848.0,
EPSS41,NUEVA EPS,900014435.0,ODONTOMEDIC IPS SAS,28666620.0,
EPSS41,NUEVA EPS,900034131.0,ESE MORENO Y CLAVIJO,68820071.0,
EPSS41,NUEVA EPS,900036553.0,E.S.E. HOSPITAL SAN ANTONIO DEL TEQUENDAMA,1670016.0,
EPSS41,NUEVA EPS,900059039.0,CENTRO NEUPSIQUIATRICO EL DIVINO NINO,65541223.0,
EPSS41,NUEVA EPS,900059534.0,INTERGASTRO S.A,1614599.0,
EPSS41,NUEVA EPS,900061048.0,ESE HSOPITAL NIVEL I PUERTO RICO,28074936.0,
EPSS41,NUEVA EPS,900064250.0,UNIDAD PRIMARIA DE ATENCION SAN NICOLAS,75842047.0,
EPSS41,NUEVA EPS,900066345.0,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,406282170.0,
EPSS41,NUEVA EPS,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,39801708.0,
EPSS41,NUEVA EPS,900067136.0,E.S.E. HOSPITAL REGIONAL DE VELEZ,102993641.0,
EPSS41,NUEVA EPS,900067169.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,37609878.0,
EPSS41,NUEVA EPS,900074359.0,UCIMED S.A,168238497.0,
EPSS41,NUEVA EPS,900075758.0,GASTROQUIRURGICA S.A.S.,288194646.0,
EPSS41,NUEVA EPS,900077520.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,5059400.0,
EPSS41,NUEVA EPS,900091143.0,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,267718000.0,
EPSS41,NUEVA EPS,900098476.0,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,65840409.0,
EPSS41,NUEVA EPS,900098985.0,ORGANIZACION VIHONCO IPS SAS,2629292178.0,
EPSS41,NUEVA EPS,900101736.0,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,10890777.0,
EPSS41,NUEVA EPS,900109859.0,ASOCIACION PRO FARMACIA U´WA,13931925.0,
EPSS41,NUEVA EPS,900110992.0,CENTRO MEDICO QUIRURGICO LA RIVIERA S.A.S.,60716576.0,
EPSS41,NUEVA EPS,900112351.0,UNIDAD HEMATO ONCOLOGICA ESPECIALIZADA IPS SAS,1119720567.0,
EPSS41,NUEVA EPS,900115642.0,RAYOS X E IMAGENES DIAGNOSTICAS RADIOSALUD S.A.S,4691439.0,
EPSS41,NUEVA EPS,900118990.0,CENTRO DE FISIOTERAPIA REHABILITAR DRA. MARTA CANTILLO MARTINEZ S.A.S.,39099800.0,
EPSS41,NUEVA EPS,900119472.0,IPS TOLUSALUD LTDA,7837222.0,
EPSS41,NUEVA EPS,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,88514617.0,
EPSS41,NUEVA EPS,900123612.0,NEFROUROS MOM SAS,5808687.0,
EPSS41,NUEVA EPS,900124874.0,PROJECTION LIFE COLOMBIA,729068038.0,
EPSS41,NUEVA EPS,900126676.0,CENTRO DE SALUD SAN MIGUEL ARCANGEL DE OSPINA ESE,1675946.0,
EPSS41,NUEVA EPS,900138649.0,MEDICENTER ESPECIALIZADO LTDA,39401468.0,
EPSS41,NUEVA EPS,900138815.0,UNIDAD MATERNO INFANTIL DEL TOLIMA S.A.,2427200.0,
EPSS41,NUEVA EPS,900139876.0,COLCHARTER IPS SAS,1074989440.0,
EPSS41,NUEVA EPS,900141467.0,SALUD RENAL S.A.,402036495.0,
EPSS41,NUEVA EPS,900142282.0,FUNDACION CLINICA LETICIA,20507497.0,
EPSS41,NUEVA EPS,900145572.0,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,3322629.0,
EPSS41,NUEVA EPS,900145581.0,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,39176120.0,
EPSS41,NUEVA EPS,900145588.0,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,41277840.0,
EPSS41,NUEVA EPS,900145767.0,ESE SUR OCCIDENTE,33890965.0,
EPSS41,NUEVA EPS,900146006.0,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,17322954.0,
EPSS41,NUEVA EPS,900146012.0,EMPRESA SOCIAL DEL ESTADO GUAPI ESE,16136865.0,
EPSS41,NUEVA EPS,900148265.0,ANGIOGRAFIA DE COLOMBIA S.A.S.,820812439.0,
EPSS41,NUEVA EPS,900159889.0,UNIDAD DE ONCOLOGIA HOSPITAL MANUEL URIBE ANGEL DE ENVIGADO - ASTORGA S.A.,36685908.0,
EPSS41,NUEVA EPS,900166069.0,MULTI IMÁGENES MÉDICAS S.A.S,20628836.0,
EPSS41,NUEVA EPS,900170300.0,CIDSALUD IPSI,14840396.0,
EPSS41,NUEVA EPS,900171211.0,GLOBAL LIFE AMBULANCIAS SAS,891123054.0,
EPSS41,NUEVA EPS,900177115.0,INVERSIONES LEAL Y OXIGENOS SAS,2133291767.0,
EPSS41,NUEVA EPS,900177624.0,ANASHIWAYA IPSI,8566629.0,
EPSS41,NUEVA EPS,900180747.0,IPS PUENTE DEL MEDIO,57603655.0,
EPSS41,NUEVA EPS,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,1343928185.0,
EPSS41,NUEVA EPS,900191362.0,SOCIEDAD DE OFTALMOLOGIA Y CIRUGIA PLASTICA DE CUCUTA S.A.,295598619.0,
EPSS41,NUEVA EPS,900192428.0,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,14916538.0,
EPSS41,NUEVA EPS,900193162.0,INSTITUTO DE ULTRATECNOLOGIA MEDICA S A S,69101370.0,
EPSS41,NUEVA EPS,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,68309495.0,
EPSS41,NUEVA EPS,900204617.0,MEDICUC IPS LTDA,241566071.0,
EPSS41,NUEVA EPS,900206582.0,I.P.S. SERVIMEDICO S.A.S.,75950753.0,
EPSS41,NUEVA EPS,900208532.0,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,116514888.0,
EPSS41,NUEVA EPS,900208755.0,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,64740214.0,
EPSS41,NUEVA EPS,900210883.0,CARDIODIAGNOSTICO DEL CHOCO SAS,24605800.0,
EPSS41,NUEVA EPS,900210981.0,CORPORACIÓN HOSPITALARIA JUAN CIUDAD,246535012.0,
EPSS41,NUEVA EPS,900212320.0,UNIDAD MEDICA MI SALUD S.A.S.,2997531.0,
EPSS41,NUEVA EPS,900214926.0,CLINICA DE ESPECIALISTAS GUAJIRA S.A.,1575856.0,
EPSS41,NUEVA EPS,900215983.0,CLINICA BELO HORIZONTE,464354654.0,
EPSS41,NUEVA EPS,900218460.0,SISANAR S.A.,29277721.0,
EPSS41,NUEVA EPS,900223749.0,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR,64629673.0,
EPSS41,NUEVA EPS,900226451.0,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,1174471.0,
EPSS41,NUEVA EPS,900228989.0,CLINICA SANTA SOFIA DEL PACIFICO LTDA,3305335.0,
EPSS41,NUEVA EPS,900231829.0,I.P.S GOLEMAN SERVICIO INTEGRAL S.A.S.,2781310.0,
EPSS41,NUEVA EPS,900235279.0,PSICO SALUD Y TRANSFORMACIÓN S.A.S,61505476.0,
EPSS41,NUEVA EPS,900236008.0,CUIDARTE EN CASA SAS,158339795.0,
EPSS41,NUEVA EPS,900240354.0,ODONTOCLINICAS MR S.A.,5033201.0,
EPSS41,NUEVA EPS,900242742.0,FABILU S.A.S,265919392.0,
EPSS41,NUEVA EPS,900246577.0,ATENCION MEDICO INMEDIATA DOMICILIARIA AMID SAS,39110205.0,
EPSS41,NUEVA EPS,900247710.0,CLINICA OFTALMOLOGICA DE CARTAGO SAS,98357347.0,
EPSS41,NUEVA EPS,900248882.0,CLINICA PORTOAZUL S.A SIGLA CPA,26880139.0,
EPSS41,NUEVA EPS,900257281.0,IPS MEDCARE DE COLOMBIA S.A.S.,80219170.0,
EPSS41,NUEVA EPS,900260224.0,FUNDACION SABEMOS CUIDARTE,59541207.0,
EPSS41,NUEVA EPS,900262463.0,MEDYSER IPS SAS,266791504.0,
EPSS41,NUEVA EPS,900267064.0,INVERSIONES AZALUD S.A.S,5657182.0,
EPSS41,NUEVA EPS,900272320.0,"CIA DE NEUROLOGOS.NEUROCIRUJANOS Y ESPECIALIDADES AFINES, SOCIEDAD ACCIONES SIMPLIF CONEURO S.A.S.",2000000.0,
EPSS41,NUEVA EPS,900275974.0,"INSTITUTO PARA LA PREVENCIÓN, EL TRATAMIENTO Y REHABILITACIÓN DE LAS ENFERMEDADES INMUNOSUPRESORAS SAS - RENACERA",1387618318.0,
EPSS41,NUEVA EPS,900277630.0,CLINICA MARYBAU LA LOMA LTDA,16284317.0,
EPSS41,NUEVA EPS,900294794.0,COMITE DE ESTUDIOS MEDICOS S.A.S,48302993.0,
EPSS41,NUEVA EPS,900298928.0,ARTMEDICA S.A.S,1575728.0,
EPSS41,NUEVA EPS,900302805.0,CUIDAMOS SALUD SAS,2373568.0,
EPSS41,NUEVA EPS,900304958.0,SOCIEDAD SAN JOSE DE TORICES S.A,26570306.0,
EPSS41,NUEVA EPS,900307987.0,VITAL MEDICAL CARE VIMEC S.A.S,13009639.0,
EPSS41,NUEVA EPS,900308007.0,PASSUS IPS TALLER PSICOMOTRIZ S.A.S,117404240.0,
EPSS41,NUEVA EPS,900309444.0,HOSPICLINIC DE COLOMBIA S.A.S.,32671208.0,
EPSS41,NUEVA EPS,900311715.0,VIHONCO IPS COSTA SAS,14108183.0,
EPSS41,NUEVA EPS,900314301.0,SALUD VITAL DEL HUILA IPS SAS,1400830968.0,
EPSS41,NUEVA EPS,900328450.0,CENTRO DE NEUROREHABILITACION APAES SAS,5198861.0,
EPSS41,NUEVA EPS,900338571.0,SALUD EN CASA MEDICOS SAS,106575743.0,
EPSS41,NUEVA EPS,900341857.0,ADILAB - AYUDAS DIAGNOSTICAS Y LABORATORIO CLINICO S.A.S,195998833.0,
EPSS41,NUEVA EPS,900342064.0,SOCIEDAD COMERCIALIZADORA DE INSUMOS Y SERVICIOS MÉDICOS S.A.S,394568605.0,
EPSS41,NUEVA EPS,900343773.0,CENTRO OFTALMOLOGICO LYND NEWBALL,126569601.0,
EPSS41,NUEVA EPS,900347377.0,VIHONCO IPS SANTA MARTA SAS,26303200.0,
EPSS41,NUEVA EPS,900347399.0,EXPORT HEALTH S.A.S,2252768.0,
EPSS41,NUEVA EPS,900351018.0,FISIOHOMESAS,242714770.0,
EPSS41,NUEVA EPS,900353345.0,CENTRO DE REHABILITACION INTEGRAL FUNDACION PASOS,52997316.0,
EPSS41,NUEVA EPS,900355585.0,RAYOS X DEL HUILA S.A.S,184791203.0,
EPSS41,NUEVA EPS,900355962.0,GRUPO AVA LABZELL LIMITADA,32491244.0,
EPSS41,NUEVA EPS,900358922.0,HABILITAR DEL CARIBE S.A.S,145011737.0,
EPSS41,NUEVA EPS,900361707.0,LABORATORIO CLINICO ISABEL CURIEL S.A.S,2663171.0,
EPSS41,NUEVA EPS,900373544.0,LABORATORIO CLINICO CRISTIAM GRAM IPS S.A.S,163772005.0,
EPSS41,NUEVA EPS,900374337.0,BIOMAB I P S SAS SIGLA BIOMAB I P S,72062968.0,
EPSS41,NUEVA EPS,900377863.0,UNION DE CIRUJANOS S.A.S.,43236017.0,
EPSS41,NUEVA EPS,900382319.0,AMBULANCIAS SAN JOSE S.A.S,10916666.0,
EPSS41,NUEVA EPS,900385457.0,ASISTENCIA Y LOGISTICA PRE HOSPITALARIA DE ANTIOQUIA S.A.S,7461572.0,
EPSS41,NUEVA EPS,900386591.0,GYO MEDICAL I.P.S. S.A.S.,501305112.0,
EPSS41,NUEVA EPS,900390423.0,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,912801470.0,
EPSS41,NUEVA EPS,900394575.0,UBA VIHONCO SAS,728552907.0,
EPSS41,NUEVA EPS,900405505.0,SERVICIOS MEDICOS FAMEDIC SAS,3269615533.0,
EPSS41,NUEVA EPS,900422064.0,CENTRO ESPECIALIZADO DE UROLOGIA S.A.S,48120155.0,
EPSS41,NUEVA EPS,900435146.0,LABORATORIO LORENA VEJARANO SAS,5220312.0,
EPSS41,NUEVA EPS,900436203.0,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,284234564.0,
EPSS41,NUEVA EPS,900438572.0,CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.,262698257.0,
EPSS41,NUEVA EPS,900450634.0,CENTRO PARA EL DESARROLLO INFANTIL SAS,18324809.0,
EPSS41,NUEVA EPS,900454815.0,ENFERMEROS EN CASA 24 HORAS,2008756.0,
EPSS41,NUEVA EPS,900470642.0,MEDICAL DUARTE ZF S.A.S,5142334398.0,
EPSS41,NUEVA EPS,900484594.0,CENTRO DE REHABILITACIÓN SONRISAS DEL GUAVIARE IPS S.A.S.,73036460.0,
EPSS41,NUEVA EPS,900486723.0,IPSI WAYUU TALATSHI,8365274.0,
EPSS41,NUEVA EPS,900488920.0,SANAR CLÍNICA DE HERIDAS SAS,4376729.0,
EPSS41,NUEVA EPS,900494089.0,CENDITER S.A.S.,11412361.0,
EPSS41,NUEVA EPS,900504265.0,PROYECTAR SALUD SAS,155926178.0,
EPSS41,NUEVA EPS,900512334.0,TRANSACUATICO K & M S.A.S,644936837.0,
EPSS41,NUEVA EPS,900520293.0,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",699950844.0,
EPSS41,NUEVA EPS,900520501.0,TOLIMEDICA SAS,11951520.0,
EPSS41,NUEVA EPS,900520772.0,ARMONY CLÍNICA DE ESPECIALISTAS Y CIRUGÍA S.A.S,10560953.0,
EPSS41,NUEVA EPS,900524808.0,A.I.C ATENCION INTEGRAL EN CASA S.A.S,17098695.0,
EPSS41,NUEVA EPS,900532504.0,DAVITA S.A.S.,3994780037.0,
EPSS41,NUEVA EPS,900533342.0,BRUJULA S M S.A.S,90208361.0,
EPSS41,NUEVA EPS,900534382.0,INSTITUTO DIAGNOSTICO POR IMAGENES DE MAICAO - IDIMA S.A.S,22350463.0,
EPSS41,NUEVA EPS,900538139.0,IPS INDIGENA CAPERA SAS,91300920.0,
EPSS41,NUEVA EPS,900542979.0,CENTRO INTEGRAL DE ATENCION DIAGNOSTICA ESPECIALIZADA IPS SAS,23416035.0,
EPSS41,NUEVA EPS,900575153.0,ANGIOVASCULAR MORENO,2495000.0,
EPSS41,NUEVA EPS,900578105.0,CORPORACIÓN SALUD UN,655266974.0,
EPSS41,NUEVA EPS,900589110.0,I.P.S.I. WALE KERU,4993801.0,
EPSS41,NUEVA EPS,900598578.0,SOCIEDAD DE PATOLOGIA DE LA GUAJIRA S.A.S,11569360.0,
EPSS41,NUEVA EPS,900604361.0,CENTRO DE REHABILITACIÓN INTEGRAL NUEVO AMANECER LST SAS,21482225.0,
EPSS41,NUEVA EPS,900604748.0,AVANCEMOS CENTRO DE REHABILITACION S.A.S,92398078.0,
EPSS41,NUEVA EPS,900606427.0,UNIDAD OFTALMOLÓGICA DE ALTA TECNOLOGÍA S.A.S.,23041932.0,
EPSS41,NUEVA EPS,900611961.0,MAPLE RESPIRATORY IPS SAS,4912425.0,
EPSS41,NUEVA EPS,900613066.0,MEDIC S.A.S,52942347.0,
EPSS41,NUEVA EPS,900617997.0,VIVESSALUD EJE CAFETERO S.A.S.,141793036.0,
EPSS41,NUEVA EPS,900625317.0,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,28198810.0,
EPSS41,NUEVA EPS,900638867.0,INTEGRALES HEALTH S.A.S,3526512.0,
EPSS41,NUEVA EPS,900669601.0,CENTRO DE DIAGNOSTICO AVANZADO SAS,159098610.0,
EPSS41,NUEVA EPS,900680971.0,FUNDACION NEFROUROS,13445123.0,
EPSS41,NUEVA EPS,900685351.0,SALUD A SU HOGAR DE COLOMBIA IPS SAS,338874249.0,
EPSS41,NUEVA EPS,900691301.0,DIAXME S.A.S,58800000.0,
EPSS41,NUEVA EPS,900702981.0,CLINICA CENTENARIO S.A.S,26256587.0,
EPSS41,NUEVA EPS,900705451.0,FUNDACION CRISTIANA LAZOS DE AMOR,175888000.0,
EPSS41,NUEVA EPS,900718172.0,CLINICA INTERNACIONAL DE ALTA TECNOLOGIA CLINALTEC S.A.S.,5574793219.0,
EPSS41,NUEVA EPS,900743605.0,RHOCAMPO S.A.S.,262716599.0,
EPSS41,NUEVA EPS,900750333.0,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,40367073.0,
EPSS41,NUEVA EPS,900751323.0,HEALTHUMANA SAS,33819327.0,
EPSS41,NUEVA EPS,900759182.0,FUNDACIÓN DE PROYECTO HOMBRE DE BIEN,33463733.0,
EPSS41,NUEVA EPS,900772387.0,CLINICA ALTA COMPLEJIDAD DE AGUACHICA S.A.S.,1558722.0,
EPSS41,NUEVA EPS,900778518.0,DOMISALUD DEL LLANO SAS,37032114.0,
EPSS41,NUEVA EPS,900779990.0,IPS MI SALUD EN CASA SAS,421541062.0,
EPSS41,NUEVA EPS,900785142.0,MOVIL VIDA SAS,277253054.0,
EPSS41,NUEVA EPS,900794134.0,IPS INDIGENA KOTTUSHI SAO ANA>A,12600000.0,
EPSS41,NUEVA EPS,900795851.0,IPSI EITERRA JAWAPIA,40429667.0,
EPSS41,NUEVA EPS,900807126.0,CLINICA REINA ISABEL SAS,97495316.0,
EPSS41,NUEVA EPS,900826841.0,MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.,1518020335.0,
EPSS41,NUEVA EPS,900827925.0,GRUPO SAMI SALUD SAS,8793224.0,
EPSS41,NUEVA EPS,900830994.0,ALVIHOUSE I.P.S S.A.S.,27712542.0,
EPSS41,NUEVA EPS,900842629.0,GESTAR SALUD DE COLOMBIA IPS SAS,155844416.0,
EPSS41,NUEVA EPS,900843572.0,CENTRO DE REHABILITACION INTEGRAL DEL ARIARI,60000000.0,
EPSS41,NUEVA EPS,900850834.0,CLINICA NUEVA DE CARTAGO SAS,294337373.0,
EPSS41,NUEVA EPS,900853712.0,IPS UNIDAD RENAL DEL SARARE SAS,305783102.0,
EPSS41,NUEVA EPS,900874167.0,OPTIMUS HEALTH SAS,118604666.0,
EPSS41,NUEVA EPS,900881965.0,MEDICHOCO IPS S.A.S,26931725.0,
EPSS41,NUEVA EPS,900886925.0,IPS MECAS SALUD DOMICILIARIA SAS,1787049360.0,
EPSS41,NUEVA EPS,900900122.0,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,210812604.0,
EPSS41,NUEVA EPS,900920808.0,FUNDACION FUNDAR CAUCA IPS TRATAMIENTO PARA LAS ADICCIONES,15554910.0,
EPSS41,NUEVA EPS,900948200.0,GRUPO GARANTE LTDA,13969647.0,
EPSS41,NUEVA EPS,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,38052109.0,
EPSS41,NUEVA EPS,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,3266000.0,
EPSS41,NUEVA EPS,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,15888819.0,
EPSS41,NUEVA EPS,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,6974482.0,
EPSS41,NUEVA EPS,900986941.0,UNIDAD PRESTADORA DE SERVICIOS DE SALUD MENTAL UNIPSSAM SAS,2272501.0,
EPSS41,NUEVA EPS,901064210.0,CENTRO NEUMOLOGICO DEL NORTE SAS,2080000.0,
EPSS41,NUEVA EPS,901069028.0,MEDILAF S.A.S,1405320.0,
EPSS41,NUEVA EPS,901085352.0,INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S,3841283374.0,
EPSS41,NUEVA EPS,901088322.0,PLENAMENTE SALUD MENTAL INTEGRAL IPS S.A.S,91037145.0,
EPSS41,NUEVA EPS,901088611.0,UNIDAD DE SALUD MENTAL DE ARAUCA LTDA,585488864.0,
EPSS41,NUEVA EPS,901120152.0,HOGAR DE PASO ITZAYANA SAS,60377358.0,
EPSS41,NUEVA EPS,901129333.0,INSTITUTO DE SISTEMA NERVIOSO DE CORDOBA,79881774.0,
EPSS41,NUEVA EPS,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,21697221.0,
EPSS41,NUEVA EPS,901201887.0,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC,121355539.0,
EPSS41,NUEVA EPS,901203508.0,CL AMBULANCIAS SAS,13037746.0,
EPSS41,NUEVA EPS,901204233.0,ROSARY HEALTH CARE SAS,10280304.0,
EPSS41,NUEVA EPS,901220248.0,HELP TRAUMA SALUD Y ORTOPEDIA IPS SAS,53228143.0,
EPSS41,NUEVA EPS,901274992.0,CLINICA DE SALUD MENTAL MEDICAR S.A.S,127208157.0,
EPSS41,NUEVA EPS,901300333.0,IPS FUSA S.A.S.,1923050.0,
EPSS41,NUEVA EPS,901313049.0,RED SALUD INTEGRAL IPS S.A.S.,105201921.0,
EPSS41,NUEVA EPS,901326019.0,CLINICA DE URGENCIAS DE SALUD MENTAL SAN LUCAS SAS,129659490.0,
EPSS41,NUEVA EPS,901352353.0,CLINICA LA SAGRADA FAMILIA SAS,3635655063.0,
EPSS41,NUEVA EPS,901374934.0,SANTA LAURA IPS S.A.S,14634694.0,
EPSS41,NUEVA EPS,901383010.0,UCIS DE COLOMBIA S.A.S.,10829000.0,
EPSS41,NUEVA EPS,901536799.0,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,132725987.0,
EPSS42,COOSALUD,800000118.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,16579480.0,
EPSS42,COOSALUD,800014884.0,ESE HOSPITAL HÉCTOR ABAD GÓMEZ,2754249.0,
EPSS42,COOSALUD,800026173.0,ESE HOSPITAL HELI MORENO BLANCO,4634440.0,
EPSS42,COOSALUD,800037021.0,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,5260187.0,
EPSS42,COOSALUD,800037244.0,E.S.E. HOSPITAL GUILLERMO GAVIRIA CORREA,2977813.0,
EPSS42,COOSALUD,800037979.0,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ,4881331.0,
EPSS42,COOSALUD,800044402.0,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,62433455.0,
EPSS42,COOSALUD,800064543.0,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,11705818.0,
