COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
FEBRERO 2023",OBSERVACIÓN
ESS024,COOSALUD,890680033.0,E.S.E. HOSPITAL MARCO FELIPE AFANADOR DE TOCAIMA,2169349.0,
ESS024,COOSALUD,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,52670947.0,
ESS024,COOSALUD,890801099.0,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,117785682.0,
ESS024,COOSALUD,890802223.0,E.S.E. HOSPITAL SAN BERNARDO,490635.0,
ESS024,COOSALUD,890900518.0,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,2298035092.0,
ESS024,COOSALUD,890901825.0,FUNDACIÓN CLÍNICA NOEL,109116666.0,
ESS024,COOSALUD,890901826.0,HOSPITAL PABLO TOBON URIBE,1470284909.0,
ESS024,COOSALUD,890903777.0,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,649079219.0,
ESS024,COOSALUD,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",449943857.0,
ESS024,COOSALUD,890905166.0,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",6511539.0,
ESS024,COOSALUD,890905177.0,E.S.E. HOSPITAL LA MARIA,786132460.0,
ESS024,COOSALUD,890905198.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,3216908.0,
ESS024,COOSALUD,890906346.0,ESE HOSPITAL SAN FERNANDO,11793499.0,
ESS024,COOSALUD,890906347.0,ESE HOSPITAL MANUEL URIBE ANGEL,689368980.0,
ESS024,COOSALUD,890907241.0,E.S.E. HOSPITAL LA MERCED DE CIUDAD BOLIVAR,66738263.0,
ESS024,COOSALUD,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,3848275.0,
ESS024,COOSALUD,890938774.0,CLINICA DEL PRADO S.A.S,638897537.0,
ESS024,COOSALUD,890980727.0,E.S.E. HOSPITAL SAN RAFAEL,1387603.0,
ESS024,COOSALUD,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,731077758.0,
ESS024,COOSALUD,890980765.0,NUEVA ESE HOSPITAL SAN RAFAEL JERICO,937406.0,
ESS024,COOSALUD,890980814.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,1660168.0,
ESS024,COOSALUD,890980855.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,7733099.0,
ESS024,COOSALUD,890980949.0,ESE HOSPITAL SANTA MARGARITA,5880698.0,
ESS024,COOSALUD,890980997.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,1665803.0,
ESS024,COOSALUD,890981137.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,70723002.0,
ESS024,COOSALUD,890981268.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION,633660.0,
ESS024,COOSALUD,890981374.0,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,166206847.0,
ESS024,COOSALUD,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,266309994.0,
ESS024,COOSALUD,890981726.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,356521523.0,
ESS024,COOSALUD,890982101.0,E.S.E HOSPITAL EL CARMEN,25353156.0,
ESS024,COOSALUD,890982134.0,E.S.E. HOSPITAL PEDRO NEL CARDONA,1579865.0,
ESS024,COOSALUD,890982138.0,ESE HOSPITAL SAN JUAN DE DIOS DE ANORI,25494394.0,
ESS024,COOSALUD,890982153.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN DE PORRES,464800.0,
ESS024,COOSALUD,890982162.0,E.S.E. HOSPITAL LA MISERICORDIA,28323968.0,
ESS024,COOSALUD,890982183.0,E.S.E. HOSPITAL SAN RAFAEL DE ANGOSTURA,4040440.0,
ESS024,COOSALUD,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,280730118.0,
ESS024,COOSALUD,890982370.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,3008955.0,
ESS024,COOSALUD,890984670.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,7834083.0,
ESS024,COOSALUD,890985092.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,21189398.0,
ESS024,COOSALUD,890985603.0,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,22392530.0,
ESS024,COOSALUD,890985660.0,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,2551015.0,
ESS024,COOSALUD,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,135200238.0,
ESS024,COOSALUD,891000499.0,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,1025350.0,
ESS024,COOSALUD,891001122.0,CLINICA MONTERIA S.A,870160602.0,
ESS024,COOSALUD,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,594426006.0,
ESS024,COOSALUD,891080015.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,18005251.0,
ESS024,COOSALUD,891180026.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,2142257.0,
ESS024,COOSALUD,891180098.0,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,6458402.0,
ESS024,COOSALUD,891180134.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,87101172.0,
ESS024,COOSALUD,891180268.0,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,123600289.0,
ESS024,COOSALUD,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,11392205.0,
ESS024,COOSALUD,891201845.0,ESE HOSPITAL PÍO XII,1362938.0,
ESS024,COOSALUD,891301447.0,E.S.E HOSPITAL LOCAL ULPIANO TASCON QUINTERO,4839885.0,
ESS024,COOSALUD,891380055.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,14041912.0,
ESS024,COOSALUD,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,31731077.0,
ESS024,COOSALUD,891408586.0,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,451001355.0,
ESS024,COOSALUD,891409025.0,ESE HOSPITAL SAN RAFAEL,2142764.0,
ESS024,COOSALUD,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,84244057.0,
ESS024,COOSALUD,891409981.0,CLINICA LOS ROSALES S.A,282516361.0,
ESS024,COOSALUD,891410661.0,ESE HOSPITAL SANTA ANA,1185573.0,
ESS024,COOSALUD,891411663.0,ESE HOSPITAL SANTA MÓNICA,25982090.0,
ESS024,COOSALUD,891412134.0,E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA,36944072.0,
ESS024,COOSALUD,891480036.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,7009250.0,
ESS024,COOSALUD,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",29927578.0,
ESS024,COOSALUD,891701664.0,SOCIEDAD MEDICA DE SANTA MARTA S.A.S.,380736250.0,
ESS024,COOSALUD,891780008.0,E.S.E. HOSPITAL SAN RAFAEL,450170967.0,
ESS024,COOSALUD,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,1363067307.0,
ESS024,COOSALUD,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,642209573.0,
ESS024,COOSALUD,891800335.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,5334230.0,
ESS024,COOSALUD,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,387224586.0,
ESS024,COOSALUD,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,6318470.0,
ESS024,COOSALUD,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,26479683.0,
ESS024,COOSALUD,891800644.0,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,2029419.0,
ESS024,COOSALUD,891800906.0,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,1670255.0,
ESS024,COOSALUD,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,279850418.0,
ESS024,COOSALUD,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,274027238.0,
ESS024,COOSALUD,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,1177624.0,
ESS024,COOSALUD,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,306638855.0,
ESS024,COOSALUD,891900343.0,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,177817472.0,
ESS024,COOSALUD,891900367.0,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,23259716.0,
ESS024,COOSALUD,891900414.0,E.S.E. HOSPITAL SANTA ANA,1549623.0,
ESS024,COOSALUD,891900441.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,2418216.0,
ESS024,COOSALUD,891900446.0,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,5129466.0,
ESS024,COOSALUD,891900481.0,E.S.E. HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,1136211.0,
ESS024,COOSALUD,891900887.0,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO,197081.0,
ESS024,COOSALUD,891901041.0,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO,2044575.0,
ESS024,COOSALUD,891901061.0,HOSPITAL HENRY VALENCIA OROZCO E.S.E,1039028.0,
ESS024,COOSALUD,891901082.0,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,434075.0,
ESS024,COOSALUD,891901101.0,E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO,146732.0,
ESS024,COOSALUD,891901158.0,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,253615092.0,
ESS024,COOSALUD,891901296.0,E.S.E. HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO DE EL DOVIO VALLE,7513626.0,
ESS024,COOSALUD,891901745.0,E.S.E. HOSPITAL SAN JOSE EMPRESA SOCIAL DEL ESTADO,2239802.0,
ESS024,COOSALUD,891982129.0,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,18051594.0,
ESS024,COOSALUD,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,210539083.0,
ESS024,COOSALUD,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,14424590.0,
ESS024,COOSALUD,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,99492515.0,
ESS024,COOSALUD,892201100.0,LIGA CONTRA EL CÁNCER SECCIONAL SUCRE,36500912.0,
ESS024,COOSALUD,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,187501277.0,
ESS024,COOSALUD,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,252483398.0,
ESS024,COOSALUD,892300358.0,E.S.E HOSPITAL AGUSTIN CODAZZI,2713148.0,
ESS024,COOSALUD,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,15269523.0,
ESS024,COOSALUD,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,619196090.0,
ESS024,COOSALUD,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,2343476343.0,
ESS024,COOSALUD,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,23210196.0,
ESS024,COOSALUD,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,21899988.0,
ESS024,COOSALUD,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,98696141.0,
ESS024,COOSALUD,899999156.0,E.S.E. HOSPITAL SAN ANTONIO CHIA,6393962.0,
ESS024,COOSALUD,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,3583131.0,
ESS024,COOSALUD,900000615.0,E.S.E HOSPITAL EL PEÑÓN SANTANDER,280000.0,
ESS024,COOSALUD,900002780.0,FUNDACIÓN CAMPBELL,1100018100.0,
ESS024,COOSALUD,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,8402761.0,
ESS024,COOSALUD,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,2104268767.0,
ESS024,COOSALUD,900006221.0,AMBULANCIAS AEREAS DE COLOMBIA S.A.S.,391429150.0,
ESS024,COOSALUD,900008328.0,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.,2019397112.0,
ESS024,COOSALUD,900008600.0,CLINICA DE OJOS DE SABANALRGA LTDA,107201436.0,
ESS024,COOSALUD,900012819.0,DIAC S.A.S,109084685.0,
ESS024,COOSALUD,900016792.0,SERVICIOS MEDICOS DOMICILIARIOS IPSLTDA SERVIMED IPS LTDA,228177256.0,
ESS024,COOSALUD,900018045.0,SERVICIOS INTEGRALES DE SALUD DEL MAGDALENA SAS,1112006687.0,
ESS024,COOSALUD,900034131.0,ESE MORENO Y CLAVIJO,290848.0,
ESS024,COOSALUD,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,76095727.0,
ESS024,COOSALUD,900045710.0,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,1490050.0,
ESS024,COOSALUD,900051052.0,MEDI CARE S.A.S.,45226490.0,
ESS024,COOSALUD,900054563.0,UNIDAD DE CUIDADOS INTENSIVOS NEONATAL DEL BAJO SINU,73010000.0,
ESS024,COOSALUD,900066345.0,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,4736149.0,
ESS024,COOSALUD,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,466980262.0,
ESS024,COOSALUD,900067136.0,E.S.E. HOSPITAL REGIONAL DE VELEZ,189435082.0,
ESS024,COOSALUD,900067169.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,4370314.0,
ESS024,COOSALUD,900078998.0,AMBULANCIAS MEDICAS DEL ATLANTICO S.A.S.,20854793.0,
ESS024,COOSALUD,900090247.0,CLINICA CARDIO INTEGRAL IPS. SAS,102453971.0,
ESS024,COOSALUD,900118990.0,CENTRO DE FISIOTERAPIA REHABILITAR DRA. MARTA CANTILLO MARTINEZ S.A.S.,384758748.0,
ESS024,COOSALUD,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,48644534.0,
ESS024,COOSALUD,900123612.0,NEFROUROS MOM SAS,64530767.0,
ESS024,COOSALUD,900124603.0,CLINICA MED S.A.S,495599152.0,
ESS024,COOSALUD,900132176.0,CLINICA OFTAMOLOGICA DE SINCELEJO LTDA,131591029.0,
ESS024,COOSALUD,900136865.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,149038461.0,
ESS024,COOSALUD,900141468.0,SES SALUD S.A.,1066162.0,
ESS024,COOSALUD,900145581.0,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,3598656.0,
ESS024,COOSALUD,900146006.0,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,2583148.0,
ESS024,COOSALUD,900146010.0,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,1631365.0,
ESS024,COOSALUD,900163852.0,OPTICA GERMANA PLUSS S.A.S,38387700.0,
ESS024,COOSALUD,900164946.0,CLINICA PEDIATRICA NIÑO JESUS S.A.S,528962296.0,
ESS024,COOSALUD,900166069.0,MULTI IMÁGENES MÉDICAS S.A.S,89022458.0,
ESS024,COOSALUD,900171211.0,GLOBAL LIFE AMBULANCIAS SAS,66337639.0,
ESS024,COOSALUD,900175626.0,CORPORACION INSTITUTO DE NEURO REHABILITACION DE COLOMBIA NEUROINTEGRAL IPS,88561650.0,
ESS024,COOSALUD,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,984552652.0,
ESS024,COOSALUD,900192428.0,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,2268690.0,
ESS024,COOSALUD,900194140.0,SUBSANAR SALUD IPS,223920133.0,
ESS024,COOSALUD,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,69864337.0,
ESS024,COOSALUD,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,730734597.0,
ESS024,COOSALUD,900223749.0,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR,324711209.0,
ESS024,COOSALUD,900225631.0,VIDAMEDICAL IPS S.A.S.,442575000.0,
ESS024,COOSALUD,900226451.0,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,124431900.0,
ESS024,COOSALUD,900228989.0,CLINICA SANTA SOFIA DEL PACIFICO LTDA,1387868365.0,
ESS024,COOSALUD,900231793.0,CLINICA NEFROUROS SAS,5108060.0,
ESS024,COOSALUD,900232205.0,THERACLINIC S.A.S,137263108.0,
ESS024,COOSALUD,900239673.0,CENTRO MÉDICO SINAPSIS IPS S.A.,24497962.0,
ESS024,COOSALUD,900246954.0,CLINICA DE SALUD MENTAL Y REHABILITACION INTEGRAL MANANTIALES LTDA.,73465857.0,
ESS024,COOSALUD,900247710.0,CLINICA OFTALMOLOGICA DE CARTAGO SAS,73278764.0,
ESS024,COOSALUD,900248882.0,CLINICA PORTOAZUL S.A SIGLA CPA,914835828.0,
ESS024,COOSALUD,900249014.0,CLINICA COLOMBIANA DEL RIÑON S.A,107178206.0,
ESS024,COOSALUD,900261353.0,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,758561254.0,
ESS024,COOSALUD,900267064.0,INVERSIONES AZALUD S.A.S,642502308.0,
ESS024,COOSALUD,900269029.0,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,223780764.0,
ESS024,COOSALUD,900277187.0,ASISTENCIA MEDICA IPS S A S.,66404751.0,
ESS024,COOSALUD,900294794.0,COMITE DE ESTUDIOS MEDICOS S.A.S,268215477.0,
ESS024,COOSALUD,900304417.0,SALUD DOMICILIARIA INTEGRAL SALUD & S.A.S,139131776.0,
ESS024,COOSALUD,900309444.0,HOSPICLINIC DE COLOMBIA S.A.S.,105864550.0,
ESS024,COOSALUD,900310676.0,FUNDACION AMOR LUZ Y ESPERANZA,17847442.0,
ESS024,COOSALUD,900315332.0,JERLAB IPS SAS,71100612.0,
ESS024,COOSALUD,900321772.0,ASISTENCIA DOMICILIARIA MEDICA S.A.S ASIDOMED S.A.S,5100267.0,
ESS024,COOSALUD,900322910.0,UNIDAD OTOACUSTICADEL CARIBE SAS,131602197.0,
ESS024,COOSALUD,900338359.0,IPS REHABILITACION INTEGRAL MARTA OMAÑA ASOCIADOS S.A.S,48022400.0,
ESS024,COOSALUD,900338671.0,IPS OXI CARE S.A.S,164739410.0,
ESS024,COOSALUD,900412760.0,AMBULANCIAS PROYECTAR SAS,45548945.0,
ESS024,COOSALUD,900416218.0,"UNIDAD VASCULAR, CARDIOLOGICA Y NEUROLOGICA SAS",270730880.0,
ESS024,COOSALUD,900437964.0,CENTRO DE RADIOLOGIA ELISA CLARA R. F. S.A.S.,104092260.0,
ESS024,COOSALUD,900446776.0,ASISDE IPS SAS,183382947.0,
ESS024,COOSALUD,900464901.0,FUNDACION SOCIAL PARA PROMOCION DE VIDA,1052570551.0,
ESS024,COOSALUD,900465319.0,OINSAMED S.A.S.,1253453562.0,
ESS024,COOSALUD,900470642.0,MEDICAL DUARTE ZF S.A.S,7530352680.0,
ESS024,COOSALUD,900476563.0,INSTITUTO NEFROLÓGICO DEL CHOCO S.A.S,27941760.0,
ESS024,COOSALUD,900520007.0,BEHAVIORAL CENTER IPS S.A.S.,383420029.0,
ESS024,COOSALUD,900531216.0,CONFIMED S.A.S. SERVICIOS MEDICOS CONFIABLES S.A.S,913314059.0,
ESS024,COOSALUD,900532504.0,DAVITA S.A.S.,3230073777.0,
ESS024,COOSALUD,900547188.0,CLINICA ODONTOLOGICA ESPECIALIZADA P&P S.A.S.,33993832.0,
ESS024,COOSALUD,900550249.0,IPS CARDIOCENTRO PEDIATRICO DE SUCRE S.A.S,29345063.0,
ESS024,COOSALUD,900556168.0,HOGAR DE REPOSO BETANIA SAS,219021422.0,
ESS024,COOSALUD,900577446.0,MEDIALCO ZONA FRANCA S.A.S,36175195.0,
ESS024,COOSALUD,900583527.0,CENTRO DE ALERGOLOGIA ALEJANDRO CARREÑOS. S.A.S SIGLA CAAC,14288400.0,
ESS024,COOSALUD,900602320.0,CLINICA LA MISERICORDIA,304594937.0,
ESS024,COOSALUD,900602326.0,LCH REHABILITACION S.A.S,71066611.0,
ESS024,COOSALUD,900610800.0,IPS PREVENSALUD DE LA COSTA S.A.S.,8135742.0,
ESS024,COOSALUD,900614113.0,VITALMEDIC&ASOCIADOS SAS,35616920.0,
ESS024,COOSALUD,900625317.0,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,20203537.0,
ESS024,COOSALUD,900635194.0,PREVER MAGDALENA IPS S.A.S,442236895.0,
ESS024,COOSALUD,900638867.0,INTEGRALES HEALTH S.A.S,2378337958.0,
ESS024,COOSALUD,900643615.0,FUNDACION LUGAR DE ENCUENTRO SAN FRANCISCO DE ASIS,26611998.0,
ESS024,COOSALUD,900653844.0,IPS MI CASA MI HOSPITAL DE LA SABANA SAS,248144610.0,
ESS024,COOSALUD,900669601.0,CENTRO DE DIAGNOSTICO AVANZADO SAS,76481088.0,
ESS024,COOSALUD,900686723.0,ODONTOMEDICOS GRIJALBA SAS,20366352.0,
ESS024,COOSALUD,900707850.0,FUNDACION VER SIN FRONTERAS,192922457.0,
ESS024,COOSALUD,900748002.0,SANATY IPS S.A.S.,470937236.0,
ESS024,COOSALUD,900798710.0,CENTRO DE REHABILITACIÓN FUNCIONAL (CRF) S.A.S,1958040.0,
ESS024,COOSALUD,900803163.0,AMBULANCIAS AB IPS S.A.S,85022215.0,
ESS024,COOSALUD,900816979.0,HOGAR DE PASO SANTA TERESITA S.A.S,20871430.0,
ESS024,COOSALUD,900822601.0,MEDISENS SAS,57060844.0,
ESS024,COOSALUD,900827631.0,VITAL CARIBE SAS,214950764.0,
ESS024,COOSALUD,900868736.0,CENTRO OFTALMOLÓGICO DEL SINU S.A.S,41978584.0,
ESS024,COOSALUD,900883984.0,VIDELSA IPS S.A.S.,11724750.0,
ESS024,COOSALUD,900900122.0,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,1535748254.0,
ESS024,COOSALUD,900900693.0,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD DOMICILIARIOS SANARTE CLÍNICA DE HERIDAS Y OSTOMIAS S.A.S.,13259600.0,
ESS024,COOSALUD,900916542.0,VILLA SALUD IPS SAS,5515156.0,
ESS024,COOSALUD,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,205155021.0,
ESS024,COOSALUD,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,131652027.0,
ESS024,COOSALUD,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,320335780.0,
ESS024,COOSALUD,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,32057394.0,
ESS024,COOSALUD,900986941.0,UNIDAD PRESTADORA DE SERVICIOS DE SALUD MENTAL UNIPSSAM SAS,139858987.0,
ESS024,COOSALUD,900990827.0,GRUPO MEDICO ESPECIALISTAS IPS S.A.S.,258097859.0,
ESS024,COOSALUD,900995574.0,MEDIPOHDS,109688096.0,
ESS024,COOSALUD,901022219.0,CENTRO DE SONRISAS IPS S.A.S.,35005298.0,
ESS024,COOSALUD,901031682.0,CLINICA DE LA MUJER CARTAGENA S.A.S,799162552.0,
ESS024,COOSALUD,901035250.0,FUNDACIÓN SANTA SOFIA DE ASIS,40356002.0,
ESS024,COOSALUD,901129333.0,INSTITUTO DE SISTEMA NERVIOSO DE CORDOBA,54177670.0,
ESS024,COOSALUD,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,991636284.0,
ESS024,COOSALUD,901139897.0,SURGYMAX ODONTOLÓGICA S.A.S,52486876.0,
ESS024,COOSALUD,901180382.0,VISIÓN INTEGRADOS S.A.S,377062918.0,
ESS024,COOSALUD,901249947.0,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",4627597.0,
ESS024,COOSALUD,901340450.0,YEPES RESTREPO OTORRINOS S.A.S.,71915757.0,
ESS024,COOSALUD,901344855.0,SALUD MENTAL DE ARAUCA IPS SAS,38782422.0,
ESS024,COOSALUD,901417815.0,SOLUCIONES MEDICAS AVANZADAS S.A.S,15920100.0,
ESS024,COOSALUD,901536799.0,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,437688214.0,
ESS062,ASMET SALUD,27396736.0,LABORATORIO CLINICO ESPECIALIZADO MUESTRAMED,13711032.0,
ESS062,ASMET SALUD,800000118.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,600002145.0,
ESS062,ASMET SALUD,800006850.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,16684582.0,
ESS062,ASMET SALUD,800014918.0,E.S.E. HOSPITAL UNIVERSITARIO ERASMO MEOZ,52986495.0,
ESS062,ASMET SALUD,800020591.0,FUNDACION AMPARO SAN JOSE,5762796.0,
ESS062,ASMET SALUD,800024390.0,DIME CLINICA NEUROCARDIOVASCULAR S.A,3667401.0,
ESS062,ASMET SALUD,800026173.0,ESE HOSPITAL HELI MORENO BLANCO,8898959.0,
ESS062,ASMET SALUD,800030924.0,E.S.E. HOSPITAL LA BUENA ESPERANZA,260000000.0,
ESS062,ASMET SALUD,800031724.0,E.S.E. HOSPITAL SANTO DOMINGO,30752103.0,
ESS062,ASMET SALUD,800038024.0,UNIDAD CLINICA LA MAGDALENA SAS,399491852.0,
ESS062,ASMET SALUD,800048954.0,CLINICA VERSALLES S.A.,6107604.0,
