COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ABRIL 2023,OBSERVACIÓN
ESS024,COOSALUD,890980997.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,2638400,
ESS024,COOSALUD,890981137.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,1675200,
ESS024,COOSALUD,890981374.0,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,576934991,
ESS024,COOSALUD,890981494.0,E.S.E. HOSPITAL SAN ANTONIO DE BETANIA,3761554,
ESS024,COOSALUD,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,640476992,
ESS024,COOSALUD,890981690.0,E.S.E. NUESTRA SEÑORA DE GUADALUPE,2489839,
ESS024,COOSALUD,890981719.0,E.S.E. NUETRA SEÑORA DE LA CANDELARIA,1040864,
ESS024,COOSALUD,890981726.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,773077662,
ESS024,COOSALUD,890981848.0,E.S.E. HOSPITAL SAN LUIS BELTRAN,1056080,
ESS024,COOSALUD,890981851.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JULIAN,1031730,
ESS024,COOSALUD,890982065.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL ROSARIO,1199439,
ESS024,COOSALUD,890982091.0,E.S.E. HOSPITAL SAN RAFAEL DE SAN LUIS,1670799,
ESS024,COOSALUD,890982101.0,E.S.E HOSPITAL EL CARMEN,43678309,
ESS024,COOSALUD,890982134.0,E.S.E. HOSPITAL PEDRO NEL CARDONA,9047921,
ESS024,COOSALUD,890982138.0,ESE HOSPITAL SAN JUAN DE DIOS DE ANORI,12178566,
ESS024,COOSALUD,890982153.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN DE PORRES,656128,
ESS024,COOSALUD,890982183.0,E.S.E. HOSPITAL SAN RAFAEL DE ANGOSTURA,6756778,
ESS024,COOSALUD,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,427189932,
ESS024,COOSALUD,890982430.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL ISABEL LA CATOLICA,16530448,
ESS024,COOSALUD,890983675.0,E.S.E. HOSPITAL SAN FRANCISCO,4827533,
ESS024,COOSALUD,890984670.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,10932046,
ESS024,COOSALUD,890984696.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,10002391,
ESS024,COOSALUD,890985092.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,26699086,
ESS024,COOSALUD,890985603.0,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,22563155,
ESS024,COOSALUD,890985660.0,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,8493336,
ESS024,COOSALUD,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,362356700,
ESS024,COOSALUD,890985810.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES,2055840,
ESS024,COOSALUD,891000499.0,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,1313560,
ESS024,COOSALUD,891000736.0,E.S.E. HOSPITAL SAN NICOLAS,32367941,
ESS024,COOSALUD,891001122.0,CLINICA MONTERIA S.A,841697820,
ESS024,COOSALUD,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,473368655,
ESS024,COOSALUD,891080015.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,30993111,
ESS024,COOSALUD,891180026.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,12467500,
ESS024,COOSALUD,891180098.0,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,11474262,
ESS024,COOSALUD,891180117.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,118448503,
ESS024,COOSALUD,891180134.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,170469297,
ESS024,COOSALUD,891180268.0,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,31519861,
ESS024,COOSALUD,891200240.0,HOSPITAL INFANTIL LOS ANGELES,39367742,
ESS024,COOSALUD,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,61919301,
ESS024,COOSALUD,891200952.0,E.S.E HOSPITAL EDUARDO SANTOS,7320761,
ESS024,COOSALUD,891301447.0,E.S.E HOSPITAL LOCAL ULPIANO TASCON QUINTERO,9230022,
ESS024,COOSALUD,891380046.0,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,1315665,
ESS024,COOSALUD,891380054.0,FUNDACION HOSPITAL SAN JOSE DE BUGA,16369082,
ESS024,COOSALUD,891380055.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,30581240,
ESS024,COOSALUD,891380184.0,E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO,4512396,
ESS024,COOSALUD,891401308.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,19020151,
ESS024,COOSALUD,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,30056501,
ESS024,COOSALUD,891408586.0,LIGA CONTRA EL CANCER SECCIONAL RISARALDA,451833400,
ESS024,COOSALUD,891409017.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL APIA,1867454,
ESS024,COOSALUD,891409291.0,EVE DISTRIBUCIONES SAS,3576436,
ESS024,COOSALUD,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,84253174,
ESS024,COOSALUD,891410661.0,ESE HOSPITAL SANTA ANA,910070,
ESS024,COOSALUD,891411663.0,ESE HOSPITAL SANTA MÓNICA,42318129,
ESS024,COOSALUD,891412134.0,E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA,51111575,
ESS024,COOSALUD,891500084.0,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,11183263,
ESS024,COOSALUD,891501104.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE EL TAMBO CAUCA,1546682,
ESS024,COOSALUD,891680064.0,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,29260068,
ESS024,COOSALUD,891680065.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,2907690,
ESS024,COOSALUD,891701664.0,SOCIEDAD MEDICA DE SANTA MARTA S.A.S.,584811551,
ESS024,COOSALUD,891780008.0,E.S.E. HOSPITAL SAN RAFAEL,877027522,
ESS024,COOSALUD,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,2642627218,
ESS024,COOSALUD,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,1983121988,
ESS024,COOSALUD,891800335.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA MARTA DE SAMACA,6593957,
ESS024,COOSALUD,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,513019757,
ESS024,COOSALUD,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,17832439,
ESS024,COOSALUD,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,18745892,
ESS024,COOSALUD,891800644.0,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,2281242,
ESS024,COOSALUD,891800906.0,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,2541675,
ESS024,COOSALUD,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,368497979,
ESS024,COOSALUD,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,314023067,
ESS024,COOSALUD,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,977372,
ESS024,COOSALUD,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,425957672,
ESS024,COOSALUD,891900343.0,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,204389315,
ESS024,COOSALUD,891900361.0,E.S.E. HOSPITAL LOCAL SANGRADA FAMILIA EMPRESA SOCIAL DEL ESTADO,1625365,
ESS024,COOSALUD,891900441.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,22675843,
ESS024,COOSALUD,891900446.0,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,3895279,
ESS024,COOSALUD,891900481.0,E.S.E. HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,1767123,
ESS024,COOSALUD,891900887.0,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO,142938,
ESS024,COOSALUD,891901041.0,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO,1141920,
ESS024,COOSALUD,891901061.0,HOSPITAL HENRY VALENCIA OROZCO E.S.E,1592815,
ESS024,COOSALUD,891901082.0,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,1473529,
ESS024,COOSALUD,891901101.0,E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO,1290963,
ESS024,COOSALUD,891901296.0,E.S.E. HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO DE EL DOVIO VALLE,5340032,
ESS024,COOSALUD,891901745.0,E.S.E. HOSPITAL SAN JOSE EMPRESA SOCIAL DEL ESTADO,1963889,
ESS024,COOSALUD,891982129.0,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,28903851,
ESS024,COOSALUD,892000264.0,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,4216240,
ESS024,COOSALUD,892000458.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,1479041,
ESS024,COOSALUD,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,202662400,
ESS024,COOSALUD,892115009.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,92050581,
ESS024,COOSALUD,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,39233446,
ESS024,COOSALUD,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,191121712,
ESS024,COOSALUD,892170002.0,ESE HOSPITAL SAN AGUSTIN DE FONSECA,10468848,
ESS024,COOSALUD,892201100.0,LIGA CONTRA EL CÁNCER SECCIONAL SUCRE,19876914,
ESS024,COOSALUD,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,221623382,
ESS024,COOSALUD,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,300357884,
ESS024,COOSALUD,892300358.0,E.S.E HOSPITAL AGUSTIN CODAZZI,4507598,
ESS024,COOSALUD,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,30034220,
ESS024,COOSALUD,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,1062009003,
ESS024,COOSALUD,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,1981128238,
ESS024,COOSALUD,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,24643479,
ESS024,COOSALUD,899999123.0,FUNDACION HOSPITAL DE LA MISERICORDIA,469095410,
ESS024,COOSALUD,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,2773220,
ESS024,COOSALUD,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,114449496,
ESS024,COOSALUD,899999156.0,E.S.E. HOSPITAL SAN ANTONIO CHIA,7311371,
ESS024,COOSALUD,899999158.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,2476044,
ESS024,COOSALUD,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,2651031,
ESS024,COOSALUD,899999165.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,1229821,
ESS024,COOSALUD,900002780.0,FUNDACIÓN CAMPBELL,1102557624,
ESS024,COOSALUD,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,7687650,
ESS024,COOSALUD,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,2914712210,
ESS024,COOSALUD,900006221.0,AMBULANCIAS AEREAS DE COLOMBIA S.A.S.,378460000,
ESS024,COOSALUD,900008328.0,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.,2706098692,
ESS024,COOSALUD,900008600.0,CLINICA DE OJOS DE SABANALRGA LTDA,107411673,
ESS024,COOSALUD,900012819.0,DIAC S.A.S,166191416,
ESS024,COOSALUD,900016792.0,SERVICIOS MEDICOS DOMICILIARIOS IPSLTDA SERVIMED IPS LTDA,291447000,
ESS024,COOSALUD,900023199.0,CENTRO ESPECIALIZADO ECOVIDA SAS,1277950,
ESS024,COOSALUD,900034131.0,ESE MORENO Y CLAVIJO,36510290,
ESS024,COOSALUD,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,2570438826,
ESS024,COOSALUD,900045710.0,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,567050,
ESS024,COOSALUD,900051052.0,MEDI CARE S.A.S.,46149480,
ESS024,COOSALUD,900052148.0,CXAYU`CE JXUT EMPRESA SOCIAL DEL ESTADO,1056550,
ESS024,COOSALUD,900054563.0,UNIDAD DE CUIDADOS INTENSIVOS NEONATAL DEL BAJO SINU,4500000,
ESS024,COOSALUD,900066345.0,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,4819933,
ESS024,COOSALUD,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,1167775410,
ESS024,COOSALUD,900067136.0,E.S.E. HOSPITAL REGIONAL DE VELEZ,199359134,
ESS024,COOSALUD,900067169.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,14168041,
ESS024,COOSALUD,900073081.0,SERVICLINICOS DROMEDICA S.A,42027686,
ESS024,COOSALUD,900077520.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN CARLOS DE GUAROA,8857117,
ESS024,COOSALUD,900077651.0,"UNIDAD DE GASTROENTEROLOGÍA, NUTRICIÓN Y ENDOSCOPIA PEDIATRICA SAS",4421400,
ESS024,COOSALUD,900090247.0,CLINICA CARDIO INTEGRAL IPS. SAS,64041818,
ESS024,COOSALUD,900118990.0,CENTRO DE FISIOTERAPIA REHABILITAR DRA. MARTA CANTILLO MARTINEZ S.A.S.,436142199,
ESS024,COOSALUD,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,40279082,
ESS024,COOSALUD,900123612.0,NEFROUROS MOM SAS,44888461,
ESS024,COOSALUD,900124603.0,CLINICA MED S.A.S,503073739,
ESS024,COOSALUD,900132176.0,CLINICA OFTAMOLOGICA DE SINCELEJO LTDA,132365200,
ESS024,COOSALUD,900136865.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,298960737,
ESS024,COOSALUD,900145579.0,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,41937948,
ESS024,COOSALUD,900145581.0,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,3531942,
ESS024,COOSALUD,900145588.0,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,3425319,
ESS024,COOSALUD,900145767.0,ESE SUR OCCIDENTE,4060901,
ESS024,COOSALUD,900146006.0,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,2705523,
ESS024,COOSALUD,900146010.0,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,4490787,
ESS024,COOSALUD,900164946.0,CLINICA PEDIATRICA NIÑO JESUS S.A.S,163710587,
ESS024,COOSALUD,900167616.0,E.S.E. CENTRO DE SALUD SAN FRANCISCO,10145856,
ESS024,COOSALUD,900175626.0,CORPORACION INSTITUTO DE NEURO REHABILITACION DE COLOMBIA NEUROINTEGRAL IPS,85929900,
ESS024,COOSALUD,900186802.0,ESE HOSPITAL NUESTRA SEÑORA DE GUADALUPE,105272,
ESS024,COOSALUD,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,1438052627,
ESS024,COOSALUD,900190473.0,IPS MUNICIPAL DE IPIALES E.S.E.,9132575,
ESS024,COOSALUD,900192459.0,PROMOSALUD IPS T&E S.A.S.,156796847,
ESS024,COOSALUD,900194140.0,SUBSANAR SALUD IPS,124373652,
ESS024,COOSALUD,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,74917126,
ESS024,COOSALUD,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,2389284207,
ESS024,COOSALUD,900205591.0,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDÍGENA MANEXKA IPSI,4350461,
ESS024,COOSALUD,900208676.0,ESE HOSPITAL SANTIAGO DE TOLU,1026251,
ESS024,COOSALUD,900211468.0,E.S.E. FABIO JARAMILLO LONDOÑO,4443760,
ESS024,COOSALUD,900223749.0,FUNDACION UNIDAD DE CUIDADOS INTENSIVOS DOÑA PILAR,617275788,
ESS024,COOSALUD,900228989.0,CLINICA SANTA SOFIA DEL PACIFICO LTDA,1713106511,
ESS024,COOSALUD,900231793.0,CLINICA NEFROUROS SAS,18799323,
ESS024,COOSALUD,900232205.0,THERACLINIC S.A.S,4758835,
ESS024,COOSALUD,900233294.0,CLINICA GENERAL DEL CARIBE S.A.,45998695,
ESS024,COOSALUD,900239673.0,CENTRO MÉDICO SINAPSIS IPS S.A.,96210432,
ESS024,COOSALUD,900246954.0,CLINICA DE SALUD MENTAL Y REHABILITACION INTEGRAL MANANTIALES LTDA.,73932940,
ESS024,COOSALUD,900247710.0,CLINICA OFTALMOLOGICA DE CARTAGO SAS,79408979,
ESS024,COOSALUD,900248882.0,CLINICA PORTOAZUL S.A SIGLA CPA,60267868,
ESS024,COOSALUD,900249014.0,CLINICA COLOMBIANA DEL RIÑON S.A,101538720,
ESS024,COOSALUD,900256612.0,FUNDACION ESPECIALIZADA EN DESARROLLO INFANTIL - FEDI,31956260,
ESS024,COOSALUD,900261353.0,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,680490210,
ESS024,COOSALUD,900267064.0,INVERSIONES AZALUD S.A.S,635372600,
ESS024,COOSALUD,900269029.0,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,268468735,
ESS024,COOSALUD,900277187.0,ASISTENCIA MEDICA IPS S A S.,81155094,
ESS024,COOSALUD,900294794.0,COMITE DE ESTUDIOS MEDICOS S.A.S,276665345,
ESS024,COOSALUD,900310676.0,FUNDACION AMOR LUZ Y ESPERANZA,17935005,
ESS024,COOSALUD,900322910.0,UNIDAD OTOACUSTICADEL CARIBE SAS,132755436,
ESS024,COOSALUD,900333820.0,ORAL BLANCO S.A.S,4383849,
ESS024,COOSALUD,900416218.0,"UNIDAD VASCULAR, CARDIOLOGICA Y NEUROLOGICA SAS",280328240,
ESS024,COOSALUD,900446776.0,ASISDE IPS SAS,88009319,
ESS024,COOSALUD,900464901.0,FUNDACION SOCIAL PARA PROMOCION DE VIDA,1241815886,
ESS024,COOSALUD,900465319.0,OINSAMED S.A.S.,812424958,
ESS024,COOSALUD,900470642.0,MEDICAL DUARTE ZF S.A.S,7573432405,
ESS024,COOSALUD,900476563.0,INSTITUTO NEFROLÓGICO DEL CHOCO S.A.S,7940500,
ESS024,COOSALUD,900511866.0,BIOXIMAD S.A.S,1267760,
ESS024,COOSALUD,900520007.0,BEHAVIORAL CENTER IPS S.A.S.,390733908,
ESS024,COOSALUD,900531216.0,CONFIMED S.A.S. SERVICIOS MEDICOS CONFIABLES S.A.S,24361089,
ESS024,COOSALUD,900532504.0,DAVITA S.A.S.,1996571791,
ESS024,COOSALUD,900547188.0,CLINICA ODONTOLOGICA ESPECIALIZADA P&P S.A.S.,34687584,
ESS024,COOSALUD,900550249.0,IPS CARDIOCENTRO PEDIATRICO DE SUCRE S.A.S,45602890,
ESS024,COOSALUD,900556168.0,HOGAR DE REPOSO BETANIA SAS,98556926,
ESS024,COOSALUD,900577446.0,MEDIALCO ZONA FRANCA S.A.S,2812766,
ESS024,COOSALUD,900602320.0,CLINICA LA MISERICORDIA,311144080,
ESS024,COOSALUD,900602326.0,LCH REHABILITACION S.A.S,46114750,
ESS024,COOSALUD,900610800.0,IPS PREVENSALUD DE LA COSTA S.A.S.,3762060,
ESS024,COOSALUD,900614113.0,VITALMEDIC&ASOCIADOS SAS,1217440,
ESS024,COOSALUD,900625317.0,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,67676715,
ESS024,COOSALUD,900635194.0,PREVER MAGDALENA IPS S.A.S,147474027,
ESS024,COOSALUD,900638867.0,INTEGRALES HEALTH S.A.S,2098023262,
ESS024,COOSALUD,900643615.0,FUNDACION LUGAR DE ENCUENTRO SAN FRANCISCO DE ASIS,27311928,
ESS024,COOSALUD,900653844.0,IPS MI CASA MI HOSPITAL DE LA SABANA SAS,270858000,
ESS024,COOSALUD,900681399.0,ASESORÍA DE ATENCIÓN INTEGRAL EN SALUD IPS SAS,6075134,
ESS024,COOSALUD,900707850.0,FUNDACION VER SIN FRONTERAS,9030450,
ESS024,COOSALUD,900748002.0,SANATY IPS S.A.S.,476874000,
ESS024,COOSALUD,900750333.0,EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA,32206631,
ESS024,COOSALUD,900765005.0,IPSI SIKUASO,12363048,
ESS024,COOSALUD,900772014.0,SEDARTE MEDICINA ESPECIALIZADA SAS,70695341,
ESS024,COOSALUD,900777672.0,CENTRO INTEGRAL DE DIAGNOSTICO CLÍNICO C.I.D. S.A.S.,2126022,
ESS024,COOSALUD,900797713.0,FUNDACION PARA EL DESARROLLO HUMANO INTEGRAL,81018000,
ESS024,COOSALUD,900798865.0,911 ASITENCIA MEDICA DOMICILIARIA IPS SAS,3360000,
ESS024,COOSALUD,900803163.0,AMBULANCIAS AB IPS S.A.S,86897337,
ESS024,COOSALUD,900816979.0,HOGAR DE PASO SANTA TERESITA S.A.S,1885000,
ESS024,COOSALUD,900827631.0,VITAL CARIBE SAS,52556039,
ESS024,COOSALUD,900868736.0,CENTRO OFTALMOLÓGICO DEL SINU S.A.S,55422026,
ESS024,COOSALUD,900900122.0,HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,480178185,
ESS024,COOSALUD,900916542.0,VILLA SALUD IPS SAS,12546962,
ESS024,COOSALUD,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,501839352,
ESS024,COOSALUD,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,291934272,
ESS024,COOSALUD,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,597594956,
ESS024,COOSALUD,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,607453827,
ESS024,COOSALUD,900986941.0,UNIDAD PRESTADORA DE SERVICIOS DE SALUD MENTAL UNIPSSAM SAS,142713252,
ESS024,COOSALUD,900990827.0,GRUPO MEDICO ESPECIALISTAS IPS S.A.S.,259616290,
ESS024,COOSALUD,900995574.0,MEDIPOHDS,139759741,
ESS024,COOSALUD,901022219.0,CENTRO DE SONRISAS IPS S.A.S.,35312052,
ESS024,COOSALUD,901031682.0,CLINICA DE LA MUJER CARTAGENA S.A.S,646604588,
ESS024,COOSALUD,901035250.0,FUNDACIÓN SANTA SOFIA DE ASIS,6080000,
ESS024,COOSALUD,901108114.0,NUEVA EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASÍS,168512796,
ESS024,COOSALUD,901110265.0,FUNDOVIDA IPS SAS,176930649,
ESS024,COOSALUD,901129333.0,INSTITUTO DE SISTEMA NERVIOSO DE CORDOBA,55283337,
ESS024,COOSALUD,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,1071791113,
ESS024,COOSALUD,901139897.0,SURGYMAX ODONTOLÓGICA S.A.S,52795665,
ESS024,COOSALUD,901180382.0,VISIÓN INTEGRADOS S.A.S,388940894,
ESS024,COOSALUD,901249947.0,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",3829188,
ESS024,COOSALUD,901277003.0,IPS TU SALUD EN NUESTRAS MANOS SAS,21792160,
ESS024,COOSALUD,901340450.0,YEPES RESTREPO OTORRINOS S.A.S.,134217608,
ESS024,COOSALUD,901344855.0,SALUD MENTAL DE ARAUCA IPS SAS,39573900,
ESS024,COOSALUD,901536799.0,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,546192395,
ESS118,EMSSANAR,800000118.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,25000000,
ESS118,EMSSANAR,800014918.0,E.S.E. HOSPITAL UNIVERSITARIO ERASMO MEOZ,20000000,
ESS118,EMSSANAR,800020591.0,FUNDACION AMPARO SAN JOSE,25000000,
ESS118,EMSSANAR,800030924.0,E.S.E. HOSPITAL LA BUENA ESPERANZA,10000000,
ESS118,EMSSANAR,800048954.0,CLINICA VERSALLES S.A.,40000000,
ESS118,EMSSANAR,800067316.0,CLINICA OFTALMOLOGICA UNIGARRO LIMITADA,247495001,
ESS118,EMSSANAR,800084362.0,E.S.E. HOSPITAL CIVIL DE IPIALES,1300000000,
ESS118,EMSSANAR,800155000.0,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,18989799,
ESS118,EMSSANAR,800160400.0,E.S.E. HOSPITAL SANTA MARGARITA,3000000,
ESS118,EMSSANAR,800171780.0,CORPORACION DE LUCHA CONTRA EL SIDA,1200000000,
ESS118,EMSSANAR,800176807.0,"PROFESIONALES DE LA SALUD S.A. ""PROINSALUD S.A.""",1000000000,
ESS118,EMSSANAR,800178948.0,CLINICA LOS ANDES S.A.,23747099,
ESS118,EMSSANAR,800179870.0,HOSPITAL SAN ANDRES E.S.E.,800000000,
ESS118,EMSSANAR,800191916.0,CLINICA SAN FRANCISCO S.A,1000000000,
ESS118,EMSSANAR,800197601.0,ANGIOGRAFIA DE OCCIDENTE S.A.,120000000,
ESS118,EMSSANAR,800203189.0,ORTOPEDICA AMERICANA LIMITADA,20000000,
