DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO MAYO 2023,OBSERVACIÓN
54223,NORTE DE SANTANDER,CUCUTILLA,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,33727480,
54223,NORTE DE SANTANDER,CUCUTILLA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,5215188,
54223,NORTE DE SANTANDER,CUCUTILLA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,1669685,
54239,NORTE DE SANTANDER,DURANIA,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,2299744,
54239,NORTE DE SANTANDER,DURANIA,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,24274477,
54245,NORTE DE SANTANDER,EL CARMEN,CCF050,COMFAORIENTE,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,158303401,
54245,NORTE DE SANTANDER,EL CARMEN,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,5354039,
54245,NORTE DE SANTANDER,EL CARMEN,EPSS37,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,11924691,
54245,NORTE DE SANTANDER,EL CARMEN,EPSS41,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,30644351,
54250,NORTE DE SANTANDER,EL TARRA,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,323842108,
54250,NORTE DE SANTANDER,EL TARRA,CCF050,COMFAORIENTE,900535099,DROGUERIA MAGRETH S.A.S.,7242560,
54250,NORTE DE SANTANDER,EL TARRA,EPSS37,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,3035912,
54250,NORTE DE SANTANDER,EL TARRA,EPSS41,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,174188332,
54261,NORTE DE SANTANDER,EL ZULIA,CCF050,COMFAORIENTE,807004665,ESE HOSPITAL JUAN LUIS LONDOÑO,239360429,
54261,NORTE DE SANTANDER,EL ZULIA,EPSS37,NUEVA EPS,807004665,ESE HOSPITAL JUAN LUIS LONDOÑO,21043544,
54261,NORTE DE SANTANDER,EL ZULIA,EPSS41,NUEVA EPS,807004665,ESE HOSPITAL JUAN LUIS LONDOÑO,116291472,
54261,NORTE DE SANTANDER,EL ZULIA,ESS024,COOSALUD,807004665,ESE HOSPITAL JUAN LUIS LONDOÑO,188451903,
54313,NORTE DE SANTANDER,GRAMALOTE,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,42866616,
54313,NORTE DE SANTANDER,GRAMALOTE,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,14702220,
54313,NORTE DE SANTANDER,GRAMALOTE,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,3137160,
54313,NORTE DE SANTANDER,GRAMALOTE,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,3698401,
54344,NORTE DE SANTANDER,HACARI,EPSS37,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,807003,
54344,NORTE DE SANTANDER,HACARI,EPSS41,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,79086294,
54344,NORTE DE SANTANDER,HACARI,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,113792230,
54347,NORTE DE SANTANDER,HERRAN,CCF050,COMFAORIENTE,900004916,E.S.E JOAQUIN EMIRO ESCOBAR,62633557,
54347,NORTE DE SANTANDER,HERRAN,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,18633517,
54377,NORTE DE SANTANDER,LABATECA,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,2556113,
54377,NORTE DE SANTANDER,LABATECA,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,5635147,
54385,NORTE DE SANTANDER,LA ESPERANZA,EPSS37,NUEVA EPS,807008843,E.S.E. HOSPITAL REGIONAL OCCIDENTE- CACHIRA,3927402,
54385,NORTE DE SANTANDER,LA ESPERANZA,EPSS41,NUEVA EPS,807008843,E.S.E. HOSPITAL REGIONAL OCCIDENTE- CACHIRA,17892000,
54385,NORTE DE SANTANDER,LA ESPERANZA,ESS024,COOSALUD,807008843,E.S.E. HOSPITAL REGIONAL OCCIDENTE- CACHIRA,119734901,
54398,NORTE DE SANTANDER,LA PLAYA,EPSS41,NUEVA EPS,900045710,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,15292644,
54398,NORTE DE SANTANDER,LA PLAYA,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,6167721,
54398,NORTE DE SANTANDER,LA PLAYA,ESS024,COOSALUD,900045710,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,148043556,
54405,NORTE DE SANTANDER,LOS PATIOS,EPSS37,NUEVA EPS,807004393,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS,32259637,
54405,NORTE DE SANTANDER,LOS PATIOS,EPSS41,NUEVA EPS,807004393,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS,243838917,
54405,NORTE DE SANTANDER,LOS PATIOS,ESS024,COOSALUD,807004393,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS,499858110,
54418,NORTE DE SANTANDER,LOURDES,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,1715355,
54418,NORTE DE SANTANDER,LOURDES,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,26753933,
54480,NORTE DE SANTANDER,MUTISCUA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,350428,
54480,NORTE DE SANTANDER,MUTISCUA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,30610885,
54498,NORTE DE SANTANDER,OCAÑA,CCF050,COMFAORIENTE,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,199026480,
54498,NORTE DE SANTANDER,OCAÑA,CCF050,COMFAORIENTE,900155231,SANAMEDIC SOCIEDAD POR ACCIONES SIMPLIFICADA - S.A.S,18807471,
54498,NORTE DE SANTANDER,OCAÑA,CCF050,COMFAORIENTE,900241734,CONFESALUD IPS LTDA.,55269700,
54498,NORTE DE SANTANDER,OCAÑA,EPSS37,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,37653579,
54498,NORTE DE SANTANDER,OCAÑA,EPSS41,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,403048791,
54498,NORTE DE SANTANDER,OCAÑA,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,310314352,
54518,NORTE DE SANTANDER,PAMPLONA,CCF050,COMFAORIENTE,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,96616555,
54518,NORTE DE SANTANDER,PAMPLONA,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,30821332,
54518,NORTE DE SANTANDER,PAMPLONA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,38402746,
54518,NORTE DE SANTANDER,PAMPLONA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,313900711,
54518,NORTE DE SANTANDER,PAMPLONA,ESS024,COOSALUD,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,152112226,
54520,NORTE DE SANTANDER,PAMPLONITA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,1793365,
54520,NORTE DE SANTANDER,PAMPLONITA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,20221736,
54553,NORTE DE SANTANDER,PUERTO SANTANDER,EPSS37,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,1698793,
54553,NORTE DE SANTANDER,PUERTO SANTANDER,EPSS41,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,144590962,
54599,NORTE DE SANTANDER,RAGONVALIA,CCF050,COMFAORIENTE,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,110819646,
54599,NORTE DE SANTANDER,RAGONVALIA,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,27479194,
54599,NORTE DE SANTANDER,RAGONVALIA,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,7309928,
54660,NORTE DE SANTANDER,SALAZAR,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,16451835,
54660,NORTE DE SANTANDER,SALAZAR,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,4769102,
54660,NORTE DE SANTANDER,SALAZAR,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,6286527,
54660,NORTE DE SANTANDER,SALAZAR,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,78834346,
54670,NORTE DE SANTANDER,SAN CALIXTO,EPSS37,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,944784,
54670,NORTE DE SANTANDER,SAN CALIXTO,EPSS41,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,115204599,
54673,NORTE DE SANTANDER,SAN CAYETANO,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,2559660,
54673,NORTE DE SANTANDER,SAN CAYETANO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,17107810,
54680,NORTE DE SANTANDER,SANTIAGO,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,30511839,
54680,NORTE DE SANTANDER,SANTIAGO,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,10586550,
54680,NORTE DE SANTANDER,SANTIAGO,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,9602790,
54680,NORTE DE SANTANDER,SANTIAGO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,2725138,
54720,NORTE DE SANTANDER,SARDINATA,EPSS37,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,7385426,
54720,NORTE DE SANTANDER,SARDINATA,EPSS37,NUEVA EPS,900320435,IPS ARANASALUD S.A.S.,3552914,
54720,NORTE DE SANTANDER,SARDINATA,EPSS41,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,287542227,
54720,NORTE DE SANTANDER,SARDINATA,ESS024,COOSALUD,807008857,ESE HOSPITAL REGIONAL NORTE,25530194,
54743,NORTE DE SANTANDER,SILOS,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,783309,
54743,NORTE DE SANTANDER,SILOS,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,32115662,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,76229837,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,2461629,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,56734902,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,900535099,DROGUERIA MAGRETH S.A.S.,20989449,
54800,NORTE DE SANTANDER,TEORAMA,EPSS37,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,1225008,
54800,NORTE DE SANTANDER,TEORAMA,EPSS41,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,25801740,
54810,NORTE DE SANTANDER,TIBU,CCF050,COMFAORIENTE,807001311,SERVICIOS INTEGRALES DE SALUD LTDA -SERINSA,138859473,
54810,NORTE DE SANTANDER,TIBU,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,383069060,
54810,NORTE DE SANTANDER,TIBU,EPSS37,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,16686106,
54810,NORTE DE SANTANDER,TIBU,EPSS41,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,391427274,
54810,NORTE DE SANTANDER,TIBU,ESS024,COOSALUD,807008857,ESE HOSPITAL REGIONAL NORTE,186862468,
54820,NORTE DE SANTANDER,TOLEDO,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,28035091,
54820,NORTE DE SANTANDER,TOLEDO,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,92782885,
54820,NORTE DE SANTANDER,TOLEDO,ESS024,COOSALUD,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,146785054,
54871,NORTE DE SANTANDER,VILLA CARO,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,58334029,
54871,NORTE DE SANTANDER,VILLA CARO,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,4112931,
54871,NORTE DE SANTANDER,VILLA CARO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,9386586,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS37,NUEVA EPS,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,14425117,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS37,NUEVA EPS,900220497,INTEGRADOS EN SALUD IPS LTDA,1831978,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS41,NUEVA EPS,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,1157234153,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS41,NUEVA EPS,900220497,INTEGRADOS EN SALUD IPS LTDA,79507863,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,ESS024,COOSALUD,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,671289661,
63001,QUINDIO,ARMENIA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,175832590,
63001,QUINDIO,ARMENIA,EPSS10,SURAMERICANA,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,172787490,
63001,QUINDIO,ARMENIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,54942140,
63001,QUINDIO,ARMENIA,EPSS37,NUEVA EPS,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,49919732,
63001,QUINDIO,ARMENIA,EPSS41,NUEVA EPS,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,883793471,
63111,QUINDIO,BUENAVISTA,EPSS10,SURAMERICANA,801002325,ESE HOSPITAL SAN CAMILO,39688704,
63130,QUINDIO,CALARCA,EPSS10,SURAMERICANA,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,40923720,
63130,QUINDIO,CALARCA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,24459298,
63130,QUINDIO,CALARCA,EPSS37,NUEVA EPS,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,14276990,
63130,QUINDIO,CALARCA,EPSS41,NUEVA EPS,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,324029637,
63190,QUINDIO,CIRCASIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,6930867,
63190,QUINDIO,CIRCASIA,EPSS37,NUEVA EPS,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,6630423,
63190,QUINDIO,CIRCASIA,EPSS41,NUEVA EPS,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,119645866,
63212,QUINDIO,CORDOBA,EPSS10,SURAMERICANA,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,39341472,
63212,QUINDIO,CORDOBA,EPSS37,NUEVA EPS,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,2753110,
63212,QUINDIO,CORDOBA,EPSS41,NUEVA EPS,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,57465704,
63272,QUINDIO,FILANDIA,EPSS10,SURAMERICANA,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,39237924,
63272,QUINDIO,FILANDIA,EPSS37,NUEVA EPS,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,9366866,
63272,QUINDIO,FILANDIA,EPSS41,NUEVA EPS,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,31190348,
63302,QUINDIO,GENOVA,EPSS10,SURAMERICANA,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,45772800,
63302,QUINDIO,GENOVA,EPSS37,NUEVA EPS,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,5224828,
63302,QUINDIO,GENOVA,EPSS41,NUEVA EPS,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,28068764,
63401,QUINDIO,LA TEBAIDA,EPSS10,SURAMERICANA,890000905,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,40932685,
63401,QUINDIO,LA TEBAIDA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,14639488,
63470,QUINDIO,MONTENEGRO,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,27526570,
63470,QUINDIO,MONTENEGRO,EPSS37,NUEVA EPS,890000400,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,7046153,
63470,QUINDIO,MONTENEGRO,EPSS41,NUEVA EPS,890000400,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,550077653,
63548,QUINDIO,PIJAO,EPSS10,SURAMERICANA,890001824,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,52580800,
63594,QUINDIO,QUIMBAYA,EPSS37,NUEVA EPS,890001006,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,11177188,
63594,QUINDIO,QUIMBAYA,EPSS41,NUEVA EPS,890001006,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,135116364,
63690,QUINDIO,SALENTO,EPSS10,SURAMERICANA,800134339,ESE HOSPITALSAN VICENTE DE PAUL,27184860,
66001,RISARALDA,PEREIRA,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,3872656,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,768907455,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,800004808,CLÍNICA SANTA CLARA SAS,5816060,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,257321302,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,24197150,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,111287868,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891401777,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTUARIO,61106569,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891408747,ESE HOSPITAL SAN JOSE MARSELLA,48572472,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891408918,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,33475551,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891409017,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL APIA,69455449,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891411663,ESE HOSPITAL SANTA MÓNICA,225595620,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891411665,EMPRESA SOCIAL DEL ESTADO HOSPITAL CRISTO REY,39888576,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891412126,ESE HOSPITAL SAN VICENTE DE PAUL.,98279798,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,175553388,
66001,RISARALDA,PEREIRA,EPSS10,SURAMERICANA,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,423273277,
66001,RISARALDA,PEREIRA,EPSS10,SURAMERICANA,891480000,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,62256093,
66001,RISARALDA,PEREIRA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,97106566,
66001,RISARALDA,PEREIRA,EPSS37,NUEVA EPS,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,35148400,
66001,RISARALDA,PEREIRA,EPSS41,NUEVA EPS,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,245009454,
66001,RISARALDA,PEREIRA,ESS024,COOSALUD,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,430269400,
66088,RISARALDA,BELEN DE UMBRIA,EPSS37,NUEVA EPS,891408918,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,30411138,
66088,RISARALDA,BELEN DE UMBRIA,EPSS41,NUEVA EPS,891408918,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,109391300,
66170,RISARALDA,DOS QUEBRADAS,EPSS10,SURAMERICANA,891411663,ESE HOSPITAL SANTA MÓNICA,217379584,
66170,RISARALDA,DOS QUEBRADAS,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,41401436,
66170,RISARALDA,DOS QUEBRADAS,EPSS37,NUEVA EPS,891411663,ESE HOSPITAL SANTA MÓNICA,15113812,
66170,RISARALDA,DOS QUEBRADAS,EPSS41,NUEVA EPS,891411663,ESE HOSPITAL SANTA MÓNICA,181943182,
66318,RISARALDA,GUATICA,EPSI06,PIJAOSALUD,891410661,ESE HOSPITAL SANTA ANA,89609691,
66318,RISARALDA,GUATICA,EPSS37,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,8862613,
66318,RISARALDA,GUATICA,EPSS41,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,42543899,
66318,RISARALDA,GUATICA,ESS024,COOSALUD,891410661,ESE HOSPITAL SANTA ANA,28057340,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,30791430,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,6367179,
66400,RISARALDA,LA VIRGINIA,EPSS41,NUEVA EPS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,104534248,
66400,RISARALDA,LA VIRGINIA,ESS024,COOSALUD,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,74946564,
66440,RISARALDA,MARSELLA,EPSI06,PIJAOSALUD,891408747,ESE HOSPITAL SAN JOSE MARSELLA,45808476,
66440,RISARALDA,MARSELLA,EPSS10,SURAMERICANA,891408747,ESE HOSPITAL SAN JOSE MARSELLA,69971286,
66456,RISARALDA,MISTRATO,EPSI06,PIJAOSALUD,891412126,ESE HOSPITAL SAN VICENTE DE PAUL.,259438349,
66572,RISARALDA,PUEBLO RICO,EPSI06,PIJAOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,309521934,
66572,RISARALDA,PUEBLO RICO,EPSS37,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,2075172,
66572,RISARALDA,PUEBLO RICO,EPSS41,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,53061360,
66572,RISARALDA,PUEBLO RICO,ESS024,COOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,25362492,
66594,RISARALDA,QUINCHIA,EPSI06,PIJAOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,173921958,
66594,RISARALDA,QUINCHIA,EPSS37,NUEVA EPS,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,6115686,
66594,RISARALDA,QUINCHIA,EPSS41,NUEVA EPS,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,106439518,
66594,RISARALDA,QUINCHIA,ESS024,COOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,61584952,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,39248979,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,10071200,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS41,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,163732534,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,9173736,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,890203242,CLÍNICA GIRON ESE,24755600,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,34628092,
