COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
JUNIO 2023",OBSERVACIÓN
ESS024,COOSALUD,807004631.0,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,4909801.0,
ESS024,COOSALUD,807004665.0,ESE HOSPITAL JUAN LUIS LONDOÑO,2699871.0,
ESS024,COOSALUD,807007509.0,CENTRO DE PSICOLOGIA Y TERAPIAS I.P.S. SAS,9035600.0,
ESS024,COOSALUD,807008824.0,E.S.E. HOSPITAL REGIONAL CENTRO,1359012.0,
ESS024,COOSALUD,807008827.0,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,4036879.0,
ESS024,COOSALUD,807008842.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,765683.0,
ESS024,COOSALUD,807008857.0,ESE HOSPITAL REGIONAL NORTE,14126186.0,
ESS024,COOSALUD,809003590.0,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,3354952.0,
ESS024,COOSALUD,810000913.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,6044666.0,
ESS024,COOSALUD,811002429.0,CLINICA PAJONAL S.A.S,663889692.0,
ESS024,COOSALUD,811021843.0,MEDICAUCA S.A.S,25705923.0,
ESS024,COOSALUD,811033344.0,BIOTECNICA S.A.S,6683974.0,
ESS024,COOSALUD,811044106.0,OXIVITAL S.A.,80827400.0,
ESS024,COOSALUD,812000300.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS,2000625.0,
ESS024,COOSALUD,812000344.0,E.S.E. HOSPITAL MONTELIBANO,1900654.0,
ESS024,COOSALUD,812000719.0,LIGA CORDOBESA CONTRA LA EPILEPSIA,12011523.0,
ESS024,COOSALUD,812001219.0,E.S.E HOSPITAL SAN JORGE,7177937.0,
ESS024,COOSALUD,812001423.0,ESE CAMU SANTA TERESITA,1283399.0,
ESS024,COOSALUD,812001520.0,E.S.E. CAMU DE PUEBLO NUEVO,2513399.0,
ESS024,COOSALUD,812001579.0,ESE CAMU SAN RAFAEL,548443.0,
ESS024,COOSALUD,812002836.0,ESE CAMU DEL PRADO,703050.0,
ESS024,COOSALUD,812003455.0,EMPRESA SOCIAL DEL ESTADO CAMU MOÑITOS,507987.0,
ESS024,COOSALUD,812003851.0,ESE HOSPITAL SAN JUAN DE SAHAGUN,41534490.0,
ESS024,COOSALUD,812005644.0,CLINICA REGIONAL DEL SAN JORGE AGENCIA YOPAL,84897422.0,
ESS024,COOSALUD,812005726.0,EMPRESA SOCIAL DEL ESTADO VIDASINU,24065442.0,
ESS024,COOSALUD,812007194.0,ONCOMEDICA S.A.S,637497547.0,
ESS024,COOSALUD,813001952.0,CLINICA MEDILASER S.A.S.,353230953.0,
ESS024,COOSALUD,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,2203061.0,
ESS024,COOSALUD,813010966.0,ESE JUAN RAMON NUÑEZ PALACIOS,12174756.0,
ESS024,COOSALUD,814003448.0,AUDIOCOM IPS,89524424.0,
ESS024,COOSALUD,815000316.0,E.S.E. HOSPITAL RAUL OREJUELA BUENO,48036566.0,
ESS024,COOSALUD,816003270.0,DIAGNÓSTICO OFTALMOLÓGICO S.A.S.,9032592.0,
ESS024,COOSALUD,816005003.0,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,53095010.0,
ESS024,COOSALUD,817003166.0,CLÍNICA LA ESTANCIA S. A.,135711875.0,
ESS024,COOSALUD,817003237.0,ASOCIACION DEL CAUCA PARA LA PREVENCION DE LA CEGUERA Y REHABILITACION DEL LIMITADO VISUAL,7371011.0,
ESS024,COOSALUD,818000989.0,UNIDAD DE DIAGNOSTICO POR IMAGEN DIAGNOSTICAR S.A.S.,8575135.0,
ESS024,COOSALUD,818002571.0,CENTRO MEDICO CUBIS LIMITADA,11540439.0,
ESS024,COOSALUD,819000626.0,E.S.E. HOSPITAL NUESTRA SEÑORA SANTA ANA,3611848.0,
ESS024,COOSALUD,819000736.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL RAFAEL PABA MANJARREZ,1172000.0,
ESS024,COOSALUD,819001107.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ALEJANDRO MAESTRE SIERRA,2461708.0,
ESS024,COOSALUD,819001269.0,E.S.E. HOSPITAL LOCAL DE CHIVOLO,6592797.0,
ESS024,COOSALUD,819001274.0,ESE HOSPITAL LOCAL PIJIÑO DEL CARMEN,7542434.0,
ESS024,COOSALUD,819001302.0,E.S.E. HOSPITAL LOCAL DE TENERIFE,2547182.0,
ESS024,COOSALUD,819001352.0,ESE HOSPITAL LOCAL DE SALAMINA,2441363.0,
ESS024,COOSALUD,819001363.0,E.S.E. HOSPITAL LOCAL DE SITIO NUEVO,2712621.0,
ESS024,COOSALUD,819001483.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRAY LUIS DE LEON,392125818.0,
ESS024,COOSALUD,819001712.0,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,5338270.0,
ESS024,COOSALUD,819001796.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE EL RETEN,8642789.0,
ESS024,COOSALUD,819002025.0,E.S.E HOSPITAL SANTANDER HERRERA DE PIVIJAY,536840766.0,
ESS024,COOSALUD,819002176.0,COMPAÑÍA COLOMBIANA DE SALUD COLSALUD S.A,2021088108.0,
ESS024,COOSALUD,819002228.0,CENTRO DE IMÁGENES DIAGNOSTICAS SANTA MARTA S.A.S,28566646.0,
ESS024,COOSALUD,819002534.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL CARMEN,2646985.0,
ESS024,COOSALUD,819002551.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD PAZ DEL RIO,8422751.0,
ESS024,COOSALUD,819003210.0,UNIDAD DE ATENCION DE PACIENTES EN ESTADO CRITICO CUIDADO CRITICO S.A.S.,53880850.0,
ESS024,COOSALUD,819004134.0,HERES SALUD LTDA,47657400.0,
ESS024,COOSALUD,819004229.0,FUNDACION ESTILO DE VIDA SALUDABLE ESVIDA IPS,41700000.0,
ESS024,COOSALUD,819004347.0,EMRESA SOCIAL DEL ESTADO HOSPITAL LOCAL SANTA BÁRBARA DE PINTO,16742537.0,
ESS024,COOSALUD,819006193.0,INSTITUTO NEUROPSIQUIATRICO NUESTRA SEÑORA DEL CARMEN INSECAR,197149740.0,
ESS024,COOSALUD,820001277.0,CENTRO DE CANCEROLOGÍA DE BOYACÁ SAS.,24981158.0,
ESS024,COOSALUD,820002854.0,ESE CENTRO DE SALUD NUESTRA SEÑORA DE LA PAZ,807102.0,
ESS024,COOSALUD,820002916.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD EDGAR ALONSO PULIDO SOLANO,547414.0,
ESS024,COOSALUD,820002928.0,NEFROBOYACA SAS,7989965.0,
ESS024,COOSALUD,820003431.0,ESE CENTRO DE SALUD SAN VICENTE FERRER,234561.0,
ESS024,COOSALUD,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,46084616.0,
ESS024,COOSALUD,820005389.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA,439137217.0,
ESS024,COOSALUD,821003143.0,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),2270328.0,
ESS024,COOSALUD,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,1578356.0,
ESS024,COOSALUD,823000696.0,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,2086520.0,
ESS024,COOSALUD,823000878.0,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,1422139.0,
ESS024,COOSALUD,823001035.0,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,1178375.0,
ESS024,COOSALUD,823001518.0,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,2983250.0,
ESS024,COOSALUD,823002044.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,8681956.0,
ESS024,COOSALUD,823002227.0,INSTITUTO DE CANCEROLOGIA DE SUCRE S.A.S.,349419697.0,
ESS024,COOSALUD,823002356.0,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,1156628.0,
ESS024,COOSALUD,823002991.0,CLINICA SALUD SOCIAL S.A.S,30563058.0,
ESS024,COOSALUD,823003985.0,ESE CENTRO DE SALUD DE GUARANDA,381762.0,
ESS024,COOSALUD,823004710.0,IPS DE LA COSTA S.A,127400000.0,
ESS024,COOSALUD,823004881.0,I.P.S. CLINICA GUARANDA SANA S.A.S.,153658720.0,
ESS024,COOSALUD,824000204.0,ESE HOSPITAL MARINO ZULETA RAMIREZ,1141142.0,
ESS024,COOSALUD,824000440.0,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E,1729820.0,
ESS024,COOSALUD,824000441.0,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,1208378.0,
ESS024,COOSALUD,824000442.0,ESE HOSPITAL SAN MARTIN,2316064.0,
ESS024,COOSALUD,824000450.0,HOSPITAL SAN JUAN BOSCO E.S.E,4120830.0,
ESS024,COOSALUD,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,1612740.0,
ESS024,COOSALUD,824000586.0,ESE HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA,9590450.0,
ESS024,COOSALUD,824000725.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA,8239560.0,
ESS024,COOSALUD,824000785.0,ESE HOSPITAL LOCAL DE AGUACHICA,2663785.0,
ESS024,COOSALUD,824002672.0,ESE HOSPITAL CAMILO VILLAZON PUMAREJO,2064295.0,
ESS024,COOSALUD,824003102.0,CENTRAL DE PATOLOGIA DEL CESAR LTDA,7728360.0,
ESS024,COOSALUD,824005694.0,CENTRO REGIONAL DE ONCOLOGIA SAS,12552307.0,
ESS024,COOSALUD,824006352.0,OFTALMOLOGOS ASOCIADOS S.A.S.,66140298.0,
ESS024,COOSALUD,825000834.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,1396505.0,
ESS024,COOSALUD,825001119.0,ESE HOSPITAL DONALDO SAUL MORON MANJARREZ,1142077.0,
ESS024,COOSALUD,825002525.0,ESE HOSPITAL SAN RAFAEL DE ALBANIA,1141551.0,
ESS024,COOSALUD,825003685.0,URMEDICAS VIP S.A.S,33005779.0,
ESS024,COOSALUD,826000261.0,SERVICIOS INTEGRALES DE REHABILITACION EN BOYACA LIMITADA - SIREB LTDA.,63591900.0,
ESS024,COOSALUD,826000923.0,SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO,875100.0,
ESS024,COOSALUD,826002060.0,ESE CENTRO DE SALUD SAN ANTONIO DE SOCOTÁ,2810888.0,
ESS024,COOSALUD,826002304.0,HOSPITAL ESPECIAL DE CUBARA EMPRESA SOCIAL DEL ESTADO,19958752.0,
ESS024,COOSALUD,826002641.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CERINZA,17724542.0,
ESS024,COOSALUD,828002423.0,DISCOLMEDICA S. A. S,5946108.0,
ESS024,COOSALUD,829000940.0,E.S.E. HOSPITAL LOCAL SAN PABLO,4002475.0,
ESS024,COOSALUD,829001256.0,ESE HOSPITAL MANUEL ELKIN PATARROYO,8971115.0,
ESS024,COOSALUD,829001846.0,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,1353395.0,
ESS024,COOSALUD,830007355.0,FRESENIUS MEDICAL CARE COLOMBIA S.A.,381585600.0,
ESS024,COOSALUD,830085763.0,FUNDACION CLINICA MEGASALUD,186186000.0,
ESS024,COOSALUD,830114141.0,CIUDAD SALUD COLOMBIA IPS SOCIEDAD POR ACCIONES SIMPLIFICADA,48750000.0,
ESS024,COOSALUD,830500960.0,INVERSIONES TODO DROGAS S.A.S.,1598617333.0,
ESS024,COOSALUD,830504734.0,VISION TOTAL S.A.S,49866239.0,
ESS024,COOSALUD,832001411.0,E.S.E. HOSPITAL SAN RAFAEL DE CAQUEZA,2370794.0,
ESS024,COOSALUD,832001966.0,ESE HOSPITAL SAN JOSE DEL GUAVIARE,7926103.0,
ESS024,COOSALUD,832010436.0,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,40255799.0,
ESS024,COOSALUD,832011441.0,E.S.E. HOSPITAL NUESTRA SEÑORA DEL ROSARIO SUESCA,1098900.0,
ESS024,COOSALUD,835000972.0,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,73060002.0,
ESS024,COOSALUD,836000386.0,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,15470329.0,
ESS024,COOSALUD,842000004.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS,1263955.0,
ESS024,COOSALUD,844001287.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE TAURAMENA,1673274.0,
ESS024,COOSALUD,844001355.0,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,2717350.0,
ESS024,COOSALUD,844003225.0,EMPRESA SOCIAL DEL ESTADO SALUD YOPAL,3277182.0,
ESS024,COOSALUD,844004197.0,RED SALUD CASANARE E.S.E.,1519138.0,
ESS024,COOSALUD,846000253.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,3967647.0,
ESS024,COOSALUD,860005114.0,MESSER COLOMBIA S.A.,577437618.0,
ESS024,COOSALUD,860007336.0,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,1065904.0,
ESS024,COOSALUD,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,7557406.0,
ESS024,COOSALUD,860013779.0,ASOCIACIÓN PROFAMILIA,392454495.0,
ESS024,COOSALUD,860013874.0,INSTITUTO ROOSEVELT,5853059.0,
ESS024,COOSALUD,860023878.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIVINO SALVADOR DE SOPO,2837317.0,
ESS024,COOSALUD,860024026.0,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,1412609.0,
ESS024,COOSALUD,860024766.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD CENTRO ORIENTE ALMEIDAS,53416423.0,
ESS024,COOSALUD,860035992.0,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,825805938.0,
ESS024,COOSALUD,860037950.0,FUNDACION SANTA FE DE BOGOTA,250000000.0,
ESS024,COOSALUD,860060016.0,ESE HOSPITAL SAN FRANCISCO,1209620.0,
ESS024,COOSALUD,881862576.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,20550945.0,
ESS024,COOSALUD,890102992.0,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,13110454.0,
ESS024,COOSALUD,890103002.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE BARANOA,5532474.0,
ESS024,COOSALUD,890200500.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,354018582.0,
ESS024,COOSALUD,890201397.0,ASOCIACION SANTANDEREANA PRO-NIÑO RETARDADO MENTAL,30000000.0,
ESS024,COOSALUD,890201724.0,E.S.E EDMUNDO GERMAN ARIAS DUARTE,288600.0,
ESS024,COOSALUD,890201933.0,ESE HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE GALAN SANTANDER,186064.0,
ESS024,COOSALUD,890202002.0,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,914500.0,
ESS024,COOSALUD,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,336577004.0,
ESS024,COOSALUD,890202066.0,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,685750.0,
ESS024,COOSALUD,890203242.0,CLÍNICA GIRON ESE,8987816.0,
ESS024,COOSALUD,890203436.0,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,9348966.0,
ESS024,COOSALUD,890203563.0,ESE HOSPITAL SAN RAFAEL,3419395.0,
ESS024,COOSALUD,890203887.0,ESE HOSPITAL INTEGRADO SAN ROQUE,472900.0,
ESS024,COOSALUD,890204360.0,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,840900.0,
ESS024,COOSALUD,890204789.0,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,2326233.0,
ESS024,COOSALUD,890204895.0,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,8110046.0,
ESS024,COOSALUD,890205335.0,SANATORIO DE CONTRATACION EMPRESA SOCIAL DEL ESTADO,43450323.0,
ESS024,COOSALUD,890205361.0,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,312936030.0,
ESS024,COOSALUD,890205456.0,ESE HOSPITAL INTEGRADO SAN BERNARDO,2879842.0,
ESS024,COOSALUD,890205516.0,E.S.E HOSPITAL INTEGRADO DE LANDAZURI,4603265.0,
ESS024,COOSALUD,890205655.0,ESE HOSPITAL SAN JOSE,446775.0,
ESS024,COOSALUD,890208758.0,CLINICA MATERNO INFANTIL SAN LUIS S.A,318076109.0,
ESS024,COOSALUD,890212568.0,FUNDACION CARDIOVASCULAR DE COLOMBIA,7216186704.0,
ESS024,COOSALUD,890300513.0,CLINICA DE OCCIDENTE,662117676.0,
ESS024,COOSALUD,890303461.0,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,2654392000.0,
ESS024,COOSALUD,890303841.0,HOSPITAL DE SAN JUAN DE DIOS,3058565077.0,
ESS024,COOSALUD,890304155.0,E.S.E. HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE,9170630.0,
ESS024,COOSALUD,890305496.0,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,4962415.0,
ESS024,COOSALUD,890306950.0,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,139123026.0,
ESS024,COOSALUD,890307200.0,CLÍNICA IMBANACO S.A.S.,700000000.0,
ESS024,COOSALUD,890307397.0,FUNDACION EL COTTOLENGO DEL PADRE OCAMPO,5831650.0,
ESS024,COOSALUD,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,440018146.0,
ESS024,COOSALUD,890399047.0,HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO EMPRESA SOCIAL DEL ESTADO,328105175.0,
ESS024,COOSALUD,890400693.0,CLINICA BLAS DE LEZO S.A.,12484418.0,
ESS024,COOSALUD,890480135.0,FUNDACION HOSPITAL INFANTIL NAPOLEON FRANCO PAREJA,2553957538.0,
ESS024,COOSALUD,890500810.0,E.S.E. HOSPITAL MENTAL RUDESINDO SOTO,111268416.0,
ESS024,COOSALUD,890501019.0,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,83187875.0,
ESS024,COOSALUD,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,1137819119.0,
ESS024,COOSALUD,890503772.0,UNIOPTICA LIMITADA,49251110.0,
ESS024,COOSALUD,890680027.0,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,2746869.0,
ESS024,COOSALUD,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,2699579.0,
ESS024,COOSALUD,890701033.0,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,1313109.0,
ESS024,COOSALUD,890701459.0,E.S.E. HOSPITAL SAN JUAN BAUTISTA,4051467.0,
ESS024,COOSALUD,890704555.0,HOSPITAL CENTRO E.S.E. DE PLANADAS,12117800.0,
ESS024,COOSALUD,890706067.0,HOSPITAL SAN JOSÉ,1486757.0,
ESS024,COOSALUD,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,19722901.0,
ESS024,COOSALUD,890801099.0,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,56805033.0,
ESS024,COOSALUD,890801235.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,17500.0,
ESS024,COOSALUD,890801495.0,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,10160102.0,
ESS024,COOSALUD,890802036.0,E.S.E. HOSPITAL SAN MARCOS,1346151.0,
ESS024,COOSALUD,890802223.0,E.S.E. HOSPITAL SAN BERNARDO,175723.0,
ESS024,COOSALUD,890805923.0,INSTITUTO OFTALMOLOGICO DE CALDAS S.A.,11202214.0,
ESS024,COOSALUD,890900518.0,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,2516195641.0,
ESS024,COOSALUD,890901684.0,FUNDACION HOSPITAL INFANTIL SANTA ANA,16370364.0,
ESS024,COOSALUD,890901825.0,FUNDACIÓN CLÍNICA NOEL,250837932.0,
ESS024,COOSALUD,890901826.0,HOSPITAL PABLO TOBON URIBE,1991219689.0,
ESS024,COOSALUD,890903777.0,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,339887802.0,
ESS024,COOSALUD,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",591912839.0,
ESS024,COOSALUD,890905166.0,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",5397258.0,
ESS024,COOSALUD,890905177.0,E.S.E. HOSPITAL LA MARIA,550557961.0,
ESS024,COOSALUD,890905193.0,ESE HOSPITAL SAN VICENTE DE PAUL,1080082.0,
ESS024,COOSALUD,890905198.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,7284959.0,
ESS024,COOSALUD,890906211.0,E.S.E. HOSPITAL MUNICIPAL SAN ROQUE,1749967.0,
ESS024,COOSALUD,890906346.0,ESE HOSPITAL SAN FERNANDO,2235642.0,
ESS024,COOSALUD,890906347.0,ESE HOSPITAL MANUEL URIBE ANGEL,395036473.0,
ESS024,COOSALUD,890906991.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA ANTONIA TORO DE ELEJALDE,13533832.0,
ESS024,COOSALUD,890907241.0,E.S.E. HOSPITAL LA MERCED DE CIUDAD BOLIVAR,120855466.0,
ESS024,COOSALUD,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,20766538.0,
ESS024,COOSALUD,890938774.0,CLINICA DEL PRADO S.A.S,322934370.0,
ESS024,COOSALUD,890980003.0,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,1526487.0,
ESS024,COOSALUD,890980066.0,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUÍ,40974014.0,
ESS024,COOSALUD,890980643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE ABEJORRAL,1017145.0,
ESS024,COOSALUD,890980727.0,E.S.E. HOSPITAL SAN RAFAEL,1536603.0,
ESS024,COOSALUD,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,551603650.0,
ESS024,COOSALUD,890980765.0,NUEVA ESE HOSPITAL SAN RAFAEL JERICO,2625876.0,
ESS024,COOSALUD,890980784.0,E.S.E. HOSPITAL SAN CARLOS,3021712.0,
ESS024,COOSALUD,890980814.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,2773600.0,
ESS024,COOSALUD,890980855.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,1456897.0,
ESS024,COOSALUD,890980997.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,4739331.0,
ESS024,COOSALUD,890981137.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL FRANCISCO VALDERRAMA,109185504.0,
ESS024,COOSALUD,890981268.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION,10879350.0,
ESS024,COOSALUD,890981374.0,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,128887612.0,
ESS024,COOSALUD,890981532.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE PUEBLO RICO,30651705.0,
ESS024,COOSALUD,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,430253252.0,
ESS024,COOSALUD,890981590.0,EL COMITÉ DE REHABILITACIÓN DE ANTIOQUIA,1114600.0,
ESS024,COOSALUD,890981719.0,E.S.E. NUETRA SEÑORA DE LA CANDELARIA,1118299.0,
ESS024,COOSALUD,890981726.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,968161945.0,
ESS024,COOSALUD,890982101.0,E.S.E HOSPITAL EL CARMEN,42005220.0,
ESS024,COOSALUD,890982134.0,E.S.E. HOSPITAL PEDRO NEL CARDONA,1313880.0,
ESS024,COOSALUD,890982138.0,ESE HOSPITAL SAN JUAN DE DIOS DE ANORI,26345098.0,
ESS024,COOSALUD,890982140.0,E.S.E. HOSPITAL SAN PEDRO,113964.0,
ESS024,COOSALUD,890982162.0,E.S.E. HOSPITAL LA MISERICORDIA,11290264.0,
ESS024,COOSALUD,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,419778493.0,
ESS024,COOSALUD,890982430.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL ISABEL LA CATOLICA,30153348.0,
ESS024,COOSALUD,890983675.0,E.S.E. HOSPITAL SAN FRANCISCO,7735838.0,
ESS024,COOSALUD,890983843.0,ESE HOSPITAL SAN ANTONIO,1251535.0,
ESS024,COOSALUD,890984670.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,19559605.0,
ESS024,COOSALUD,890984696.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,2810800.0,
ESS024,COOSALUD,890985092.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,34780229.0,
ESS024,COOSALUD,890985405.0,ESE HOSPITAL CARISMA,5776878.0,
ESS024,COOSALUD,890985603.0,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,28186465.0,
ESS024,COOSALUD,890985660.0,E.S.E. HOSPITAL OSCAR EMIRO VERGARA CRUZ,5914318.0,
ESS024,COOSALUD,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,270350250.0,
ESS024,COOSALUD,890985810.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES,666500.0,
ESS024,COOSALUD,891000499.0,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,1418875.0,
ESS024,COOSALUD,891000736.0,E.S.E. HOSPITAL SAN NICOLAS,8493296.0,
ESS024,COOSALUD,891001122.0,CLINICA MONTERIA S.A,1173870460.0,
ESS024,COOSALUD,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,369773010.0,
ESS024,COOSALUD,891080015.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE,9380222.0,
