DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
NOVIEMBRE 2023",OBSERVACIÓN
54498,NORTE DE SANTANDER,OCAÑA,CCF050,COMFAORIENTE,900155231,SANAMEDIC SOCIEDAD POR ACCIONES SIMPLIFICADA - S.A.S,Capitacion,17781167,
54498,NORTE DE SANTANDER,OCAÑA,CCF050,COMFAORIENTE,900241734,CONFESALUD IPS LTDA.,Capitacion,57246266,
54498,NORTE DE SANTANDER,OCAÑA,EPSS37,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Capitacion,40625712,
54498,NORTE DE SANTANDER,OCAÑA,EPSS41,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Capitacion,587439135,
54498,NORTE DE SANTANDER,OCAÑA,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Capitacion,393822624,
54518,NORTE DE SANTANDER,PAMPLONA,CCF050,COMFAORIENTE,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Capitacion,104798791,
54518,NORTE DE SANTANDER,PAMPLONA,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,Capitacion,31829800,
54518,NORTE DE SANTANDER,PAMPLONA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Capitacion,38010372,
54518,NORTE DE SANTANDER,PAMPLONA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Capitacion,311647947,
54518,NORTE DE SANTANDER,PAMPLONA,ESS024,COOSALUD,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Capitacion,93068976,
54520,NORTE DE SANTANDER,PAMPLONITA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Capitacion,1937622,
54520,NORTE DE SANTANDER,PAMPLONITA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Capitacion,21025260,
54553,NORTE DE SANTANDER,PUERTO SANTANDER,EPSS37,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,2279424,
54553,NORTE DE SANTANDER,PUERTO SANTANDER,EPSS41,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,154076160,
54599,NORTE DE SANTANDER,RAGONVALIA,CCF050,COMFAORIENTE,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,Capitacion,120240673,
54599,NORTE DE SANTANDER,RAGONVALIA,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,Capitacion,4746819,
54599,NORTE DE SANTANDER,RAGONVALIA,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,Capitacion,28795580,
54660,NORTE DE SANTANDER,SALAZAR,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Capitacion,20793876,
54660,NORTE DE SANTANDER,SALAZAR,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,Capitacion,5752503,
54660,NORTE DE SANTANDER,SALAZAR,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Capitacion,80910000,
54670,NORTE DE SANTANDER,SAN CALIXTO,EPSS37,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Capitacion,1102248,
54670,NORTE DE SANTANDER,SAN CALIXTO,EPSS41,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Capitacion,114791256,
54670,NORTE DE SANTANDER,SAN CALIXTO,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Capitacion,66840960,
54673,NORTE DE SANTANDER,SAN CAYETANO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Capitacion,17865000,
54680,NORTE DE SANTANDER,SANTIAGO,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Capitacion,40557189,
54680,NORTE DE SANTANDER,SANTIAGO,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,Capitacion,11309400,
54680,NORTE DE SANTANDER,SANTIAGO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Capitacion,9877500,
54720,NORTE DE SANTANDER,SARDINATA,EPSS37,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,9120450,
54720,NORTE DE SANTANDER,SARDINATA,EPSS37,NUEVA EPS,900320435,IPS ARANASALUD S.A.S.,Capitacion,4766720,
54720,NORTE DE SANTANDER,SARDINATA,EPSS41,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,294968700,
54720,NORTE DE SANTANDER,SARDINATA,ESS024,COOSALUD,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,22545738,
54743,NORTE DE SANTANDER,SILOS,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Capitacion,824520,
54743,NORTE DE SANTANDER,SILOS,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Capitacion,32424249,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,Capitacion,93859557,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,2426656,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Capitacion,61299797,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,900535099,DROGUERIA MAGRETH S.A.S.,Capitacion,28617849,
54800,NORTE DE SANTANDER,TEORAMA,EPSS37,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,Capitacion,1181180,
54800,NORTE DE SANTANDER,TEORAMA,EPSS41,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,Capitacion,46005960,
54800,NORTE DE SANTANDER,TEORAMA,ESS024,COOSALUD,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,Capitacion,51570,
54800,NORTE DE SANTANDER,TEORAMA,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Capitacion,2706,
54810,NORTE DE SANTANDER,TIBU,CCF050,COMFAORIENTE,807001311,SERVICIOS INTEGRALES DE SALUD LTDA -SERINSA,Capitacion,173176280,
54810,NORTE DE SANTANDER,TIBU,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,448761541,
54810,NORTE DE SANTANDER,TIBU,EPSS37,NUEVA EPS,807001311,SERVICIOS INTEGRALES DE SALUD LTDA -SERINSA,Capitacion,31881318,
54810,NORTE DE SANTANDER,TIBU,EPSS37,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,11695465,
54810,NORTE DE SANTANDER,TIBU,EPSS41,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,418195146,
54810,NORTE DE SANTANDER,TIBU,ESS024,COOSALUD,807008857,ESE HOSPITAL REGIONAL NORTE,Capitacion,140168336,
54820,NORTE DE SANTANDER,TOLEDO,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,Capitacion,14009327,
54820,NORTE DE SANTANDER,TOLEDO,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,Capitacion,115813456,
54820,NORTE DE SANTANDER,TOLEDO,ESS024,COOSALUD,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,Capitacion,139438376,
54871,NORTE DE SANTANDER,VILLA CARO,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Capitacion,76395185,
54871,NORTE DE SANTANDER,VILLA CARO,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Capitacion,1305000,
54871,NORTE DE SANTANDER,VILLA CARO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,Capitacion,13072500,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS37,NUEVA EPS,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,Capitacion,16040512,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS37,NUEVA EPS,900220497,INTEGRADOS EN SALUD IPS LTDA,Capitacion,2207688,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS41,NUEVA EPS,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,Capitacion,1259951274,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS41,NUEVA EPS,900220497,INTEGRADOS EN SALUD IPS LTDA,Capitacion,91303668,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,ESS024,COOSALUD,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,Capitacion,685080752,
63001,QUINDIO,ARMENIA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,151156900,
63001,QUINDIO,ARMENIA,EPSS10,SURAMERICANA,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,Capitacion,167143320,
63001,QUINDIO,ARMENIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,63142233,
63001,QUINDIO,ARMENIA,EPSS37,NUEVA EPS,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,Capitacion,39752359,
63001,QUINDIO,ARMENIA,EPSS41,NUEVA EPS,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,Capitacion,1029182885,
63111,QUINDIO,BUENAVISTA,EPSS10,SURAMERICANA,801002325,ESE HOSPITAL SAN CAMILO,Capitacion,22093000,
63130,QUINDIO,CALARCA,EPSS10,SURAMERICANA,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,Capitacion,39097554,
63130,QUINDIO,CALARCA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,24671613,
63130,QUINDIO,CALARCA,EPSS37,NUEVA EPS,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,Capitacion,14021860,
63130,QUINDIO,CALARCA,EPSS41,NUEVA EPS,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,Capitacion,357766365,
63190,QUINDIO,CIRCASIA,EPSS10,SURAMERICANA,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,Capitacion,77976122,
63190,QUINDIO,CIRCASIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,7895205,
63212,QUINDIO,CORDOBA,EPSS10,SURAMERICANA,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,Capitacion,37055056,
63212,QUINDIO,CORDOBA,EPSS37,NUEVA EPS,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,Capitacion,1988350,
63212,QUINDIO,CORDOBA,EPSS41,NUEVA EPS,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,Capitacion,37734950,
63272,QUINDIO,FILANDIA,EPSS10,SURAMERICANA,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,Capitacion,36003199,
63272,QUINDIO,FILANDIA,EPSS37,NUEVA EPS,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,Capitacion,10471944,
63272,QUINDIO,FILANDIA,EPSS41,NUEVA EPS,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,Capitacion,39343200,
63302,QUINDIO,GENOVA,EPSS10,SURAMERICANA,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,Capitacion,51683856,
63302,QUINDIO,GENOVA,EPSS37,NUEVA EPS,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,Capitacion,2142148,
63302,QUINDIO,GENOVA,EPSS41,NUEVA EPS,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,Capitacion,32308892,
63401,QUINDIO,LA TEBAIDA,EPSS10,SURAMERICANA,890000905,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,Capitacion,42854784,
63401,QUINDIO,LA TEBAIDA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,16961310,
63470,QUINDIO,MONTENEGRO,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,29584717,
63548,QUINDIO,PIJAO,EPSS10,SURAMERICANA,890001824,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,Capitacion,50999600,
63548,QUINDIO,PIJAO,EPSS41,NUEVA EPS,890001824,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,Capitacion,23375861,
63594,QUINDIO,QUIMBAYA,EPSS37,NUEVA EPS,890001006,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,Capitacion,12673152,
63594,QUINDIO,QUIMBAYA,EPSS41,NUEVA EPS,890001006,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,Capitacion,140900808,
63690,QUINDIO,SALENTO,EPSS10,SURAMERICANA,800134339,ESE HOSPITALSAN VICENTE DE PAUL,Capitacion,26341121,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,682732291,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,800004808,CLÍNICA SANTA CLARA SAS,Capitacion,10002448,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,816001182,AUDIFARMA S.A.,Capitacion,499507914,
66001,RISARALDA,PEREIRA,EPSS10,SURAMERICANA,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,Capitacion,204097824,
66001,RISARALDA,PEREIRA,EPSS10,SURAMERICANA,891480000,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,Capitacion,34452265,
66001,RISARALDA,PEREIRA,EPSS12,COMFENALCO VALLE,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,Capitacion,63045290,
66001,RISARALDA,PEREIRA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,79320641,
66001,RISARALDA,PEREIRA,EPSS37,NUEVA EPS,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,Capitacion,34345008,
66001,RISARALDA,PEREIRA,EPSS41,NUEVA EPS,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,Capitacion,361024280,
66001,RISARALDA,PEREIRA,ESS024,COOSALUD,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,Capitacion,428376220,
66088,RISARALDA,BELEN DE UMBRIA,EPSS41,NUEVA EPS,891408918,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,Capitacion,83494169,
66170,RISARALDA,DOS QUEBRADAS,EPSS10,SURAMERICANA,891411663,ESE HOSPITAL SANTA MÓNICA,Capitacion,105813792,
66170,RISARALDA,DOS QUEBRADAS,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,33027074,
66170,RISARALDA,DOS QUEBRADAS,EPSS37,NUEVA EPS,891411663,ESE HOSPITAL SANTA MÓNICA,Capitacion,18352486,
66170,RISARALDA,DOS QUEBRADAS,EPSS41,NUEVA EPS,891411663,ESE HOSPITAL SANTA MÓNICA,Capitacion,268081868,
66318,RISARALDA,GUATICA,EPSI06,PIJAOSALUD,891410661,ESE HOSPITAL SANTA ANA,Capitacion,40085592,
66318,RISARALDA,GUATICA,EPSS37,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,Capitacion,10079298,
66318,RISARALDA,GUATICA,EPSS41,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,Capitacion,47330200,
66318,RISARALDA,GUATICA,ESS024,COOSALUD,891410661,ESE HOSPITAL SANTA ANA,Capitacion,26044500,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,23247850,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,Capitacion,7952581,
66400,RISARALDA,LA VIRGINIA,EPSS41,NUEVA EPS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,Capitacion,135551871,
66400,RISARALDA,LA VIRGINIA,ESS024,COOSALUD,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,Capitacion,57733956,
66440,RISARALDA,MARSELLA,EPSI06,PIJAOSALUD,891408747,ESE HOSPITAL SAN JOSE MARSELLA,Capitacion,24622393,
66456,RISARALDA,MISTRATO,EPSI06,PIJAOSALUD,891412126,ESE HOSPITAL SAN VICENTE DE PAUL.,Capitacion,92105862,
66572,RISARALDA,PUEBLO RICO,EPSI06,PIJAOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,Capitacion,111893629,
66572,RISARALDA,PUEBLO RICO,EPSS37,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,Capitacion,2731872,
66572,RISARALDA,PUEBLO RICO,EPSS41,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,Capitacion,55950840,
66572,RISARALDA,PUEBLO RICO,ESS024,COOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,Capitacion,24507302,
66594,RISARALDA,QUINCHIA,EPSI06,PIJAOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,Capitacion,77718490,
66594,RISARALDA,QUINCHIA,ESS024,COOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,Capitacion,57738824,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Capitacion,27848544,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,Capitacion,11481168,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS41,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,Capitacion,207617788,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900038024,ALIANZA DIAGNOSTICA S.A.,Capitacion,629504940,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900257281,IPS MEDCARE DE COLOMBIA S.A.S.,Capitacion,40542600,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900394021,MEDICLINICOS IPS S.A.S,Capitacion,49611814,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900580962,DISFARMA G.C. S.A.S.,Capitacion,486024854,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900798032,M&S SOLUTIONS SAS,Capitacion,18824791,
68001,SANTANDER,BUCARAMANGA,EPSS37,NUEVA EPS,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,Capitacion,167637338,
68001,SANTANDER,BUCARAMANGA,EPSS41,NUEVA EPS,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,Capitacion,1240322942,
68001,SANTANDER,BUCARAMANGA,EPSS46,FUNDACIÓN SALUD MIA,900249425,PHARMASAN S.A.S.,Capitacion,117028630,
68001,SANTANDER,BUCARAMANGA,ESS024,COOSALUD,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,Capitacion,1236223695,
68013,SANTANDER,AGUADA,EPSS41,NUEVA EPS,804015154,E.S.E CENTRO DE SALUD HERMANA GERTRUDIS,Capitacion,19618935,
68020,SANTANDER,ALBANIA,ESS024,COOSALUD,804009658,ESE BLANCA ALICIA HERNANDEZ,Capitacion,49559255,
68051,SANTANDER,ARATOCA,EPSS37,NUEVA EPS,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,Capitacion,3922224,
68051,SANTANDER,ARATOCA,ESS024,COOSALUD,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,Capitacion,98626485,
68077,SANTANDER,BARBOSA,EPSS37,NUEVA EPS,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,Capitacion,25607304,
68077,SANTANDER,BARBOSA,EPSS41,NUEVA EPS,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,Capitacion,239294398,
68077,SANTANDER,BARBOSA,ESS024,COOSALUD,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,Capitacion,60023607,
68079,SANTANDER,BARICHARA,EPSS37,NUEVA EPS,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,Capitacion,5283584,
68079,SANTANDER,BARICHARA,EPSS41,NUEVA EPS,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,Capitacion,9493940,
68079,SANTANDER,BARICHARA,ESS024,COOSALUD,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,Capitacion,76920393,
68081,SANTANDER,BARRANCABERMEJA,EPSS37,NUEVA EPS,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,Capitacion,72080733,
68081,SANTANDER,BARRANCABERMEJA,EPSS41,NUEVA EPS,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,Capitacion,636548706,
68081,SANTANDER,BARRANCABERMEJA,ESS024,COOSALUD,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,Capitacion,254427711,
68101,SANTANDER,BOLIVAR,EPSS37,NUEVA EPS,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,Capitacion,1805868,
68101,SANTANDER,BOLIVAR,EPSS41,NUEVA EPS,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,Capitacion,25537329,
68101,SANTANDER,BOLIVAR,ESS024,COOSALUD,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,Capitacion,95711710,
68121,SANTANDER,CABRERA,ESS024,COOSALUD,804014637,ESE CENTRO DE SALUD SAN PEDRO DE CABRERA,Capitacion,21878227,
68132,SANTANDER,CALIFORNIA,EPSS41,NUEVA EPS,804011439,ESE HOSPITAL SAN ANTONIO DE CALIFORNIA,Capitacion,4491326,
68147,SANTANDER,CAPITANEJO,EPSS37,NUEVA EPS,800194328,ESE HOSPITAL SAN BARTOLOME DE CAPITANEJO,Capitacion,1700000,
68147,SANTANDER,CAPITANEJO,EPSS41,NUEVA EPS,800194328,ESE HOSPITAL SAN BARTOLOME DE CAPITANEJO,Capitacion,6675000,
68160,SANTANDER,CEPITA,EPSS41,NUEVA EPS,804015655,EMPRESA SOCIAL DEL ESTADO CEPITA,Capitacion,9633097,
68160,SANTANDER,CEPITA,ESS024,COOSALUD,804015655,EMPRESA SOCIAL DEL ESTADO CEPITA,Capitacion,10271356,
68162,SANTANDER,CERRITO,EPSS41,NUEVA EPS,901479932,FUNDACION AGU' WATAUTAM IPS I,Capitacion,23585317,
68167,SANTANDER,CHARALA,EPSS37,NUEVA EPS,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,Capitacion,7853960,
68167,SANTANDER,CHARALA,EPSS41,NUEVA EPS,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,Capitacion,41664300,
68167,SANTANDER,CHARALA,ESS024,COOSALUD,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,Capitacion,109248421,
68169,SANTANDER,CHARTA,EPSS37,NUEVA EPS,804009386,E.S.E UCATA,Capitacion,1600872,
68169,SANTANDER,CHARTA,EPSS41,NUEVA EPS,804009386,E.S.E UCATA,Capitacion,34275080,
68176,SANTANDER,CHIMA,EPSS37,NUEVA EPS,890204581,ESE HOSPITAL SAN ROQUE DE CHIMA,Capitacion,1267280,
68176,SANTANDER,CHIMA,EPSS41,NUEVA EPS,890204581,ESE HOSPITAL SAN ROQUE DE CHIMA,Capitacion,11425960,
68179,SANTANDER,CHIPATA,EPSS37,NUEVA EPS,804016288,ESE DIVINO NIÑO JESUS,Capitacion,1366398,
68179,SANTANDER,CHIPATA,EPSS41,NUEVA EPS,804016288,ESE DIVINO NIÑO JESUS,Capitacion,15899904,
68190,SANTANDER,CIMITARRA,EPSS37,NUEVA EPS,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,Capitacion,11840216,
68190,SANTANDER,CIMITARRA,EPSS37,NUEVA EPS,900948200,GRUPO GARANTE LTDA,Capitacion,23796100,
68190,SANTANDER,CIMITARRA,EPSS41,NUEVA EPS,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,Capitacion,77740920,
68190,SANTANDER,CIMITARRA,ESS024,COOSALUD,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,Capitacion,293940626,
68209,SANTANDER,CONFINES,EPSS37,NUEVA EPS,804012398,ESE CENTRO DE SALUD SAN CAYETANO,Capitacion,5539185,
68209,SANTANDER,CONFINES,EPSS41,NUEVA EPS,804012398,ESE CENTRO DE SALUD SAN CAYETANO,Capitacion,35728695,
68211,SANTANDER,CONTRATACION,ESS024,COOSALUD,890205335,SANATORIO DE CONTRATACION EMPRESA SOCIAL DEL ESTADO,Capitacion,37952286,
68217,SANTANDER,COROMORO,ESS024,COOSALUD,804008515,EMPRESA SOCIAL DEL ESTADO COROMORO,Capitacion,82210231,
68229,SANTANDER,CURITI,EPSS37,NUEVA EPS,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,Capitacion,3906138,
68229,SANTANDER,CURITI,EPSS41,NUEVA EPS,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,Capitacion,39061380,
68229,SANTANDER,CURITI,ESS024,COOSALUD,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,Capitacion,92288524,
