DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,TOTAL GIRO ENERO2024,OBSERVACIÓN
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS41,NUEVA EPSS,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,Capitacion,103780717,
68689,SANTANDER,SAN VICENTE DE CHUCURI,ESS024,COOSALUD,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,Capitacion,228123000,
68705,SANTANDER,SANTA BARBARA,EPSS37,LA NUEVA EPS S.A.,804008273,ESE CENTRO DE SALUD SANTA BARBARA,Capitacion,2208000,
68705,SANTANDER,SANTA BARBARA,EPSS41,NUEVA EPSS,804008273,ESE CENTRO DE SALUD SANTA BARBARA,Capitacion,32616000,
68720,SANTANDER,SANTA HELENA DEL OPON,ESS024,COOSALUD,804010718,E.S.E. CENTRO DE SALUD JAIME MICHEL,Capitacion,71272472,
68745,SANTANDER,SIMACOTA,EPSS37,LA NUEVA EPS S.A.,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,Capitacion,1630741,
68745,SANTANDER,SIMACOTA,EPSS41,NUEVA EPSS,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,Capitacion,16540363,
68745,SANTANDER,SIMACOTA,ESS024,COOSALUD,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,Capitacion,82905729,
68755,SANTANDER,SOCORRO,EPSS37,LA NUEVA EPS S.A.,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,14265790,
68755,SANTANDER,SOCORRO,EPSS41,NUEVA EPSS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,131900780,
68755,SANTANDER,SOCORRO,ESS024,COOSALUD,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,130957414,
68770,SANTANDER,SUAITA,EPSS37,LA NUEVA EPS S.A.,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,Capitacion,8015231,
68770,SANTANDER,SUAITA,EPSS41,NUEVA EPSS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,Capitacion,85369350,
68773,SANTANDER,SUCRE,ESS024,COOSALUD,804008746,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SUCRE,Capitacion,111300726,
68780,SANTANDER,SURATA,ESS024,COOSALUD,804005751,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN SEBASTIAN SURATA,Capitacion,44660751,
68820,SANTANDER,TONA,EPSS37,LA NUEVA EPS S.A.,804005695,ESE. SAN ISIDRO DEL MUNICIPIO DE TONA,Capitacion,1224357,
68820,SANTANDER,TONA,EPSS41,NUEVA EPSS,804005695,ESE. SAN ISIDRO DEL MUNICIPIO DE TONA,Capitacion,24964984,
68855,SANTANDER,VALLE DE SAN JOSE,EPSS37,LA NUEVA EPS S.A.,890205655,ESE HOSPITAL SAN JOSE,Capitacion,7168416,
68855,SANTANDER,VALLE DE SAN JOSE,ESS024,COOSALUD,890205655,ESE HOSPITAL SAN JOSE,Capitacion,60301967,
68861,SANTANDER,VELEZ,EPSS37,LA NUEVA EPS S.A.,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,Capitacion,10991750,
68861,SANTANDER,VELEZ,EPSS41,NUEVA EPSS,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,Capitacion,181084085,
68867,SANTANDER,VETAS,EPSS37,LA NUEVA EPS S.A.,804007078,E.S.E CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,Capitacion,3739439,
68867,SANTANDER,VETAS,EPSS41,NUEVA EPSS,804007078,E.S.E CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,Capitacion,9198620,
68872,SANTANDER,VILLANUEVA,EPSS37,LA NUEVA EPS S.A.,804005182,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,Capitacion,3593037,
68872,SANTANDER,VILLANUEVA,EPSS41,NUEVA EPSS,804005182,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,Capitacion,66481569,
68895,SANTANDER,ZAPATOCA,EPSS37,LA NUEVA EPS S.A.,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,Capitacion,6278440,
68895,SANTANDER,ZAPATOCA,EPSS41,NUEVA EPSS,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,Capitacion,15895000,
68895,SANTANDER,ZAPATOCA,ESS024,COOSALUD,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,Capitacion,3077000,
70001,SUCRE,SINCELEJO,CCF033,COMFASUCRE,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,Capitacion,368215023,
70001,SUCRE,SINCELEJO,CCF033,COMFASUCRE,823003836,IPS SALUD A TU LADO SAS,Capitacion,6507000,
70001,SUCRE,SINCELEJO,CCF033,COMFASUCRE,900656493,IPS PUNTO VITAL SAS,Capitacion,118705500,
70001,SUCRE,SINCELEJO,CCF033,COMFASUCRE,900830345,IPS SALUD PARA SUCRE SAS,Capitacion,6135750,
70001,SUCRE,SINCELEJO,CCF033,COMFASUCRE,901341454,INTTEGRAL I.P.S S.A.S,Capitacion,54497025,
70001,SUCRE,SINCELEJO,CCF033,COMFASUCRE,901349450,COUNTRY SALUD IPS SAS,Capitacion,71946000,
70001,SUCRE,SINCELEJO,CCF033,COMFASUCRE,901483168,GHG GLOBAL HEALTH GROUP SAS,Capitacion,652769582,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,Capitacion,159968620,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,823003836,IPS SALUD A TU LADO SAS,Capitacion,7353146,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,19072213,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,900656493,IPS PUNTO VITAL SAS,Capitacion,7412117,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,901203037,HECAR IPS S.A.S,Capitacion,21837450,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,332240710,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,81621460,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900119472,IPS TOLUSALUD LTDA,Capitacion,78135400,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,Capitacion,811295143,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,213199803,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,Capitacion,597326293,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,Capitacion,42809706,
70110,SUCRE,BUENAVISTA,ESS207,MUTUAL SER,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,Capitacion,35668864,
70110,SUCRE,BUENAVISTA,ESS207,MUTUAL SER,900118990,CENTRO DE FISIOTERAPIA REHABILITAR DRA. MARTA CANTILLO MARTINEZ S.A.S.,Capitacion,7001243,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,Capitacion,35211184,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2235653,
70124,SUCRE,CAIMITO,EPSS37,LA NUEVA EPS S.A.,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,Capitacion,2663192,
70124,SUCRE,CAIMITO,EPSS37,LA NUEVA EPS S.A.,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,103229,
70124,SUCRE,CAIMITO,EPSS41,NUEVA EPSS,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,Capitacion,146976160,
70124,SUCRE,CAIMITO,EPSS41,NUEVA EPSS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,5697014,
70124,SUCRE,CAIMITO,ESS024,COOSALUD,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,Capitacion,27223340,
70204,SUCRE,COLOSO,CCF033,COMFASUCRE,900206237,E.S.E CENTRO DE SALUD COLOSO,Capitacion,17996147,
70204,SUCRE,COLOSO,ESS207,MUTUAL SER,900206237,E.S.E CENTRO DE SALUD COLOSO,Capitacion,109988429,
70215,SUCRE,COROZAL,CCF033,COMFASUCRE,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,90703838,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,35841939,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,823003836,IPS SALUD A TU LADO SAS,Capitacion,4553060,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,4407543,
70215,SUCRE,COROZAL,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,8082956,
70215,SUCRE,COROZAL,EPSS41,NUEVA EPSS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,4990581,
70215,SUCRE,COROZAL,ESS024,COOSALUD,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,15143501,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,463887207,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,42652891,
70221,SUCRE,COVEÑAS,CCF033,COMFASUCRE,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,Capitacion,31694355,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,Capitacion,35998113,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2631969,
70230,SUCRE,CHALAN,ESS207,MUTUAL SER,900355031,IPS INTEGRAL FUTURO LIMITADA,Capitacion,82160720,
70233,SUCRE,EL ROBLE,CCF033,COMFASUCRE,900205773,E.S.E CENTRO DE SALUD EL ROBLE,Capitacion,90093175,
70233,SUCRE,EL ROBLE,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,290315,
70233,SUCRE,EL ROBLE,EPSS41,NUEVA EPSS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,1038192,
70233,SUCRE,EL ROBLE,ESS024,COOSALUD,900205773,E.S.E CENTRO DE SALUD EL ROBLE,Capitacion,12745477,
70235,SUCRE,GALERAS,CCF033,COMFASUCRE,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,58227142,
70235,SUCRE,GALERAS,CCF055,CAJACOPI,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,19756248,
70235,SUCRE,GALERAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1362581,
70235,SUCRE,GALERAS,EPSS41,NUEVA EPSS,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,43280588,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,155475054,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,900349607,SOCIEDAD MEDICA MARIA AUXILIADORA SAS,Capitacion,7844669,
70265,SUCRE,GUARANDA,CCF033,COMFASUCRE,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,20484242,
70265,SUCRE,GUARANDA,CCF033,COMFASUCRE,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,Capitacion,6614550,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,78531657,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,5024580,
70265,SUCRE,GUARANDA,EPSS41,NUEVA EPSS,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,85433705,
70265,SUCRE,GUARANDA,ESS024,COOSALUD,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,83385601,
70400,SUCRE,LA UNION,CCF055,CAJACOPI,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,16867196,
70400,SUCRE,LA UNION,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1111450,
70400,SUCRE,LA UNION,EPSS37,LA NUEVA EPS S.A.,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,90811,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPSS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,1210810,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPSS,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,21225473,
70400,SUCRE,LA UNION,ESS024,COOSALUD,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,8939791,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,Capitacion,1773027,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,118377156,
70418,SUCRE,LOS PALMITOS,CCF033,COMFASUCRE,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,70686589,
70418,SUCRE,LOS PALMITOS,CCF033,COMFASUCRE,900418304,DISTRIDROGAS IPS MELI SAS,Capitacion,10013220,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,2008804,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,194234,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,Capitacion,363825,
70418,SUCRE,LOS PALMITOS,EPSS37,LA NUEVA EPS S.A.,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,2165744,
70418,SUCRE,LOS PALMITOS,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,88357,
70418,SUCRE,LOS PALMITOS,EPSS41,NUEVA EPSS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,60273429,
70418,SUCRE,LOS PALMITOS,EPSS41,NUEVA EPSS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,2459001,
70418,SUCRE,LOS PALMITOS,ESS207,MUTUAL SER,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,75983997,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,37679947,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2260178,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,366514736,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,145973872,
70429,SUCRE,MAJAGUAL,ESS207,MUTUAL SER,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,97943501,
70473,SUCRE,MORROA,CCF033,COMFASUCRE,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,36545504,
70473,SUCRE,MORROA,CCF055,CAJACOPI,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,14315293,
70473,SUCRE,MORROA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1020219,
70473,SUCRE,MORROA,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,33923,
70473,SUCRE,MORROA,EPSS41,NUEVA EPSS,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,15212008,
70473,SUCRE,MORROA,EPSS41,NUEVA EPSS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,640587,
70473,SUCRE,MORROA,ESS024,COOSALUD,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,1919820,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,134063672,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823004095,CENTRO DE REHABILITACION FISIOCENDER LTDA,Capitacion,2229470,
70508,SUCRE,OVEJAS,CCF033,COMFASUCRE,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,59759063,
70508,SUCRE,OVEJAS,CCF033,COMFASUCRE,900943534,DIAGNOSTISALUD S.A.S,Capitacion,11409300,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,27780008,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1763802,
70508,SUCRE,OVEJAS,EPSS37,LA NUEVA EPS S.A.,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,Capitacion,1067200,
70508,SUCRE,OVEJAS,EPSS37,LA NUEVA EPS S.A.,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,4029311,
70508,SUCRE,OVEJAS,EPSS41,NUEVA EPSS,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,11605958,
70508,SUCRE,OVEJAS,ESS024,COOSALUD,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,79920580,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,Capitacion,5940635,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,186459885,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,Capitacion,2061639,
70523,SUCRE,PALMITO,CCF033,COMFASUCRE,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Capitacion,80565352,
70523,SUCRE,PALMITO,CCF055,CAJACOPI,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Capitacion,43472563,
70523,SUCRE,PALMITO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2749687,
70523,SUCRE,PALMITO,EPSS37,LA NUEVA EPS S.A.,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Capitacion,2274180,
70523,SUCRE,PALMITO,EPSS41,NUEVA EPSS,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Capitacion,91065225,
70670,SUCRE,SAMPUES,CCF033,COMFASUCRE,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,177565046,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,45382182,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,3945502,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900656493,IPS PUNTO VITAL SAS,Capitacion,5099769,
70670,SUCRE,SAMPUES,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,7581243,
70670,SUCRE,SAMPUES,EPSS37,LA NUEVA EPS S.A.,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,2665608,
70670,SUCRE,SAMPUES,EPSS41,NUEVA EPSS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,6648849,
70670,SUCRE,SAMPUES,EPSS41,NUEVA EPSS,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,162795248,
70670,SUCRE,SAMPUES,ESS207,MUTUAL SER,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,271896677,
70670,SUCRE,SAMPUES,ESS207,MUTUAL SER,900561599,CLINICA GENERAL SAMPUES SAS,Capitacion,17329420,
70678,SUCRE,SAN BENITO ABAD,CCF033,COMFASUCRE,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,Capitacion,40328951,
70678,SUCRE,SAN BENITO ABAD,CCF055,CAJACOPI,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,Capitacion,26688356,
70678,SUCRE,SAN BENITO ABAD,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1617636,
70678,SUCRE,SAN BENITO ABAD,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,4512757,
70678,SUCRE,SAN BENITO ABAD,EPSS41,NUEVA EPSS,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,Capitacion,201930915,
70678,SUCRE,SAN BENITO ABAD,EPSS41,NUEVA EPSS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,10404802,
70678,SUCRE,SAN BENITO ABAD,ESS024,COOSALUD,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,Capitacion,36809666,
70702,SUCRE,SAN JUAN DE BETULIA,CCF033,COMFASUCRE,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,Capitacion,31282313,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,48123,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS41,NUEVA EPSS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,217736,
70702,SUCRE,SAN JUAN DE BETULIA,ESS207,MUTUAL SER,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,Capitacion,149088508,
70708,SUCRE,SAN MARCOS,CCF033,COMFASUCRE,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,72346345,
70708,SUCRE,SAN MARCOS,CCF033,COMFASUCRE,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,18531000,
70708,SUCRE,SAN MARCOS,CCF033,COMFASUCRE,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,157162865,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,21186807,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1227206,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,Capitacion,3598560,
70708,SUCRE,SAN MARCOS,EPSS37,LA NUEVA EPS S.A.,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,10534470,
70708,SUCRE,SAN MARCOS,EPSS41,NUEVA EPSS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,6145635,
70708,SUCRE,SAN MARCOS,ESS024,COOSALUD,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,79145200,
70708,SUCRE,SAN MARCOS,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,600038535,
70708,SUCRE,SAN MARCOS,ESS207,MUTUAL SER,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,326219611,
70708,SUCRE,SAN MARCOS,ESS207,MUTUAL SER,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,28724450,
70713,SUCRE,SAN ONOFRE,CCF033,COMFASUCRE,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,5767200,
70713,SUCRE,SAN ONOFRE,CCF055,CAJACOPI,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,67790072,
70713,SUCRE,SAN ONOFRE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,4089706,
70713,SUCRE,SAN ONOFRE,EPSS37,LA NUEVA EPS S.A.,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,6065280,
70713,SUCRE,SAN ONOFRE,EPSS37,LA NUEVA EPS S.A.,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,3006863,
70713,SUCRE,SAN ONOFRE,EPSS41,NUEVA EPSS,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,29340792,
70713,SUCRE,SAN ONOFRE,EPSS41,NUEVA EPSS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,1221217,
70713,SUCRE,SAN ONOFRE,ESS024,COOSALUD,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,286892852,
70713,SUCRE,SAN ONOFRE,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,294849582,
70713,SUCRE,SAN ONOFRE,ESS207,MUTUAL SER,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,267604886,
70713,SUCRE,SAN ONOFRE,ESS207,MUTUAL SER,901176082,MI ATENCION INTEGRAL S.A.S. IPS,Capitacion,14813426,
70717,SUCRE,SAN PEDRO,CCF033,COMFASUCRE,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,Capitacion,39151568,
70717,SUCRE,SAN PEDRO,ESS024,COOSALUD,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,Capitacion,12874182,
70717,SUCRE,SAN PEDRO,ESS207,MUTUAL SER,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,Capitacion,179018933,
