DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO JULIO 2023",OBSERVACIÓN
54245,NORTE DE SANTANDER,EL CARMEN,CCF050,COMFAORIENTE,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,162016367,
54245,NORTE DE SANTANDER,EL CARMEN,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,5302386,
54245,NORTE DE SANTANDER,EL CARMEN,EPSS37,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,11695151,
54245,NORTE DE SANTANDER,EL CARMEN,EPSS41,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,30663882,
54250,NORTE DE SANTANDER,EL TARRA,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,336754005,
54250,NORTE DE SANTANDER,EL TARRA,CCF050,COMFAORIENTE,900535099,DROGUERIA MAGRETH S.A.S.,1293014,
54261,NORTE DE SANTANDER,EL ZULIA,CCF050,COMFAORIENTE,807004665,ESE HOSPITAL JUAN LUIS LONDOÑO,247903202,
54261,NORTE DE SANTANDER,EL ZULIA,EPSS37,NUEVA EPS,807004665,ESE HOSPITAL JUAN LUIS LONDOÑO,19858064,
54261,NORTE DE SANTANDER,EL ZULIA,EPSS41,NUEVA EPS,807004665,ESE HOSPITAL JUAN LUIS LONDOÑO,117716280,
54261,NORTE DE SANTANDER,EL ZULIA,ESS024,COOSALUD,807004665,ESE HOSPITAL JUAN LUIS LONDOÑO,181132734,
54313,NORTE DE SANTANDER,GRAMALOTE,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,45963897,
54313,NORTE DE SANTANDER,GRAMALOTE,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,15152400,
54313,NORTE DE SANTANDER,GRAMALOTE,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,4040064,
54313,NORTE DE SANTANDER,GRAMALOTE,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,3676760,
54344,NORTE DE SANTANDER,HACARI,EPSS37,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,787320,
54344,NORTE DE SANTANDER,HACARI,EPSS41,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,77964363,
54344,NORTE DE SANTANDER,HACARI,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,112569520,
54347,NORTE DE SANTANDER,HERRAN,CCF050,COMFAORIENTE,900004916,E.S.E JOAQUIN EMIRO ESCOBAR,66041992,
54347,NORTE DE SANTANDER,HERRAN,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,20160500,
54347,NORTE DE SANTANDER,HERRAN,EPSS37,NUEVA EPS,900004916,E.S.E JOAQUIN EMIRO ESCOBAR,4260659,
54377,NORTE DE SANTANDER,LABATECA,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,2767429,
54377,NORTE DE SANTANDER,LABATECA,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,5759116,
54385,NORTE DE SANTANDER,LA ESPERANZA,EPSS37,NUEVA EPS,807008843,E.S.E. HOSPITAL REGIONAL OCCIDENTE- CACHIRA,3821454,
54385,NORTE DE SANTANDER,LA ESPERANZA,EPSS41,NUEVA EPS,807008843,E.S.E. HOSPITAL REGIONAL OCCIDENTE- CACHIRA,18312000,
54385,NORTE DE SANTANDER,LA ESPERANZA,ESS024,COOSALUD,807008843,E.S.E. HOSPITAL REGIONAL OCCIDENTE- CACHIRA,102366912,
54398,NORTE DE SANTANDER,LA PLAYA,EPSS41,NUEVA EPS,900045710,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,15272934,
54398,NORTE DE SANTANDER,LA PLAYA,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,6150738,
54398,NORTE DE SANTANDER,LA PLAYA,ESS024,COOSALUD,900045710,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,147632274,
54405,NORTE DE SANTANDER,LOS PATIOS,EPSS37,NUEVA EPS,807004393,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS,33185400,
54405,NORTE DE SANTANDER,LOS PATIOS,EPSS41,NUEVA EPS,807004393,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS,431729700,
54405,NORTE DE SANTANDER,LOS PATIOS,ESS024,COOSALUD,807004393,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS,615466062,
54418,NORTE DE SANTANDER,LOURDES,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,2125120,
54418,NORTE DE SANTANDER,LOURDES,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,26753836,
54480,NORTE DE SANTANDER,MUTISCUA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,577164,
54480,NORTE DE SANTANDER,MUTISCUA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,30754596,
54498,NORTE DE SANTANDER,OCAÑA,CCF050,COMFAORIENTE,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,192598849,
54498,NORTE DE SANTANDER,OCAÑA,CCF050,COMFAORIENTE,900155231,SANAMEDIC SOCIEDAD POR ACCIONES SIMPLIFICADA - S.A.S,17286109,
54498,NORTE DE SANTANDER,OCAÑA,CCF050,COMFAORIENTE,900241734,CONFESALUD IPS LTDA.,59414268,
54498,NORTE DE SANTANDER,OCAÑA,EPSS37,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,37496115,
54498,NORTE DE SANTANDER,OCAÑA,EPSS41,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,496779237,
54498,NORTE DE SANTANDER,OCAÑA,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,341643552,
54518,NORTE DE SANTANDER,PAMPLONA,CCF050,COMFAORIENTE,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,99098419,
54518,NORTE DE SANTANDER,PAMPLONA,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,32177500,
54518,NORTE DE SANTANDER,PAMPLONA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,37927920,
54518,NORTE DE SANTANDER,PAMPLONA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,311565495,
54518,NORTE DE SANTANDER,PAMPLONA,ESS024,COOSALUD,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,93068976,
54520,NORTE DE SANTANDER,PAMPLONITA,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,1772718,
54520,NORTE DE SANTANDER,PAMPLONITA,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,21231390,
54599,NORTE DE SANTANDER,RAGONVALIA,CCF050,COMFAORIENTE,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,112469331,
54599,NORTE DE SANTANDER,RAGONVALIA,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,22087547,
54599,NORTE DE SANTANDER,RAGONVALIA,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,7593355,
54660,NORTE DE SANTANDER,SALAZAR,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,17911270,
54660,NORTE DE SANTANDER,SALAZAR,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,5325300,
54660,NORTE DE SANTANDER,SALAZAR,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,6971868,
54660,NORTE DE SANTANDER,SALAZAR,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,77579636,
54670,NORTE DE SANTANDER,SAN CALIXTO,EPSS37,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,1082565,
54670,NORTE DE SANTANDER,SAN CALIXTO,EPSS41,NUEVA EPS,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,113905521,
54673,NORTE DE SANTANDER,SAN CAYETANO,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,2922912,
54673,NORTE DE SANTANDER,SAN CAYETANO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,17410540,
54680,NORTE DE SANTANDER,SANTIAGO,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,37528541,
54680,NORTE DE SANTANDER,SANTIAGO,CCF050,COMFAORIENTE,900580962,DISFARMA G.C. S.A.S.,11108100,
54680,NORTE DE SANTANDER,SANTIAGO,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,10436892,
54680,NORTE DE SANTANDER,SANTIAGO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,2703500,
54720,NORTE DE SANTANDER,SARDINATA,EPSS37,NUEVA EPS,900320435,IPS ARANASALUD S.A.S.,3958959,
54720,NORTE DE SANTANDER,SARDINATA,ESS024,COOSALUD,807008857,ESE HOSPITAL REGIONAL NORTE,22545738,
54743,NORTE DE SANTANDER,SILOS,EPSS37,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,742068,
54743,NORTE DE SANTANDER,SILOS,EPSS41,NUEVA EPS,890501019,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,32156280,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,88073381,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,2333451,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,57134136,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,900535099,DROGUERIA MAGRETH S.A.S.,23352797,
54800,NORTE DE SANTANDER,TEORAMA,EPSS37,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,1205883,
54800,NORTE DE SANTANDER,TEORAMA,EPSS41,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,25074710,
54810,NORTE DE SANTANDER,TIBU,CCF050,COMFAORIENTE,807001311,SERVICIOS INTEGRALES DE SALUD LTDA -SERINSA,203343896,
54810,NORTE DE SANTANDER,TIBU,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,417464567,
54810,NORTE DE SANTANDER,TIBU,ESS024,COOSALUD,807008857,ESE HOSPITAL REGIONAL NORTE,140168336,
54820,NORTE DE SANTANDER,TOLEDO,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,29102078,
54820,NORTE DE SANTANDER,TOLEDO,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,99384197,
54820,NORTE DE SANTANDER,TOLEDO,ESS024,COOSALUD,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,139438376,
54871,NORTE DE SANTANDER,VILLA CARO,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,73540726,
54871,NORTE DE SANTANDER,VILLA CARO,EPSS37,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,4402164,
54871,NORTE DE SANTANDER,VILLA CARO,EPSS41,NUEVA EPS,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,9451436,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS37,NUEVA EPS,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,14487851,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS37,NUEVA EPS,900220497,INTEGRADOS EN SALUD IPS LTDA,1943322,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS41,NUEVA EPS,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,1222705646,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS41,NUEVA EPS,900220497,INTEGRADOS EN SALUD IPS LTDA,81118620,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,ESS024,COOSALUD,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,613032189,
63001,QUINDIO,ARMENIA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,147024448,
63001,QUINDIO,ARMENIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,53414371,
63001,QUINDIO,ARMENIA,EPSS37,NUEVA EPS,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,49845055,
63001,QUINDIO,ARMENIA,EPSS41,NUEVA EPS,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,973772005,
63111,QUINDIO,BUENAVISTA,EPSS41,NUEVA EPS,801002325,ESE HOSPITAL SAN CAMILO,12946590,
63130,QUINDIO,CALARCA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,23661723,
63130,QUINDIO,CALARCA,EPSS37,NUEVA EPS,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,13859355,
63130,QUINDIO,CALARCA,EPSS41,NUEVA EPS,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,327633295,
63190,QUINDIO,CIRCASIA,EPSS10,SURAMERICANA,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,79491559,
63190,QUINDIO,CIRCASIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,6665119,
63190,QUINDIO,CIRCASIA,EPSS37,NUEVA EPS,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,6951729,
63190,QUINDIO,CIRCASIA,EPSS41,NUEVA EPS,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,119418315,
63212,QUINDIO,CORDOBA,EPSS10,SURAMERICANA,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,37867584,
63212,QUINDIO,CORDOBA,EPSS37,NUEVA EPS,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,2425350,
63212,QUINDIO,CORDOBA,EPSS41,NUEVA EPS,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,38106400,
63272,QUINDIO,FILANDIA,EPSS10,SURAMERICANA,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,31315220,
63272,QUINDIO,FILANDIA,EPSS37,NUEVA EPS,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,9064160,
63272,QUINDIO,FILANDIA,EPSS41,NUEVA EPS,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,35368320,
63302,QUINDIO,GENOVA,EPSS10,SURAMERICANA,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,44659200,
63302,QUINDIO,GENOVA,EPSS37,NUEVA EPS,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,5342408,
63302,QUINDIO,GENOVA,EPSS41,NUEVA EPS,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,29967988,
63401,QUINDIO,LA TEBAIDA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,14176915,
63401,QUINDIO,LA TEBAIDA,EPSS37,NUEVA EPS,890000905,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,9041176,
63401,QUINDIO,LA TEBAIDA,EPSS41,NUEVA EPS,890000905,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,255110296,
63470,QUINDIO,MONTENEGRO,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,26473420,
63548,QUINDIO,PIJAO,EPSS10,SURAMERICANA,890001824,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,51825600,
63548,QUINDIO,PIJAO,EPSS37,NUEVA EPS,890001824,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,1943600,
63548,QUINDIO,PIJAO,EPSS41,NUEVA EPS,890001824,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,21831600,
63594,QUINDIO,QUIMBAYA,EPSS37,NUEVA EPS,890001006,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,12827166,
63594,QUINDIO,QUIMBAYA,EPSS41,NUEVA EPS,890001006,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,137798526,
63690,QUINDIO,SALENTO,EPSS10,SURAMERICANA,800134339,ESE HOSPITALSAN VICENTE DE PAUL,26917333,
63690,QUINDIO,SALENTO,EPSS37,NUEVA EPS,800134339,ESE HOSPITALSAN VICENTE DE PAUL,1200060,
63690,QUINDIO,SALENTO,EPSS41,NUEVA EPS,800134339,ESE HOSPITALSAN VICENTE DE PAUL,22740120,
66001,RISARALDA,PEREIRA,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,4772058,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,659792793,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,800004808,CLÍNICA SANTA CLARA SAS,7644322,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,816001182,AUDIFARMA S.A.,399623856,
66001,RISARALDA,PEREIRA,EPSS10,SURAMERICANA,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,208300988,
66001,RISARALDA,PEREIRA,EPSS10,SURAMERICANA,891480000,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,63092957,
66001,RISARALDA,PEREIRA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,95547427,
66001,RISARALDA,PEREIRA,EPSS37,NUEVA EPS,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,39592162,
66001,RISARALDA,PEREIRA,EPSS41,NUEVA EPS,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,256558214,
66001,RISARALDA,PEREIRA,ESS024,COOSALUD,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,428376220,
66088,RISARALDA,BELEN DE UMBRIA,EPSS37,NUEVA EPS,891408918,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,30904637,
66088,RISARALDA,BELEN DE UMBRIA,EPSS41,NUEVA EPS,891408918,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,112797662,
66170,RISARALDA,DOS QUEBRADAS,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,41072996,
66170,RISARALDA,DOS QUEBRADAS,EPSS37,NUEVA EPS,891411663,ESE HOSPITAL SANTA MÓNICA,15741462,
66170,RISARALDA,DOS QUEBRADAS,EPSS41,NUEVA EPS,891411663,ESE HOSPITAL SANTA MÓNICA,200421198,
66318,RISARALDA,GUATICA,EPSI06,PIJAOSALUD,891410661,ESE HOSPITAL SANTA ANA,76852051,
66318,RISARALDA,GUATICA,EPSS37,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,9256746,
66318,RISARALDA,GUATICA,EPSS41,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,42783310,
66318,RISARALDA,GUATICA,ESS024,COOSALUD,891410661,ESE HOSPITAL SANTA ANA,22407000,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,31322972,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,7159880,
66400,RISARALDA,LA VIRGINIA,EPSS41,NUEVA EPS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,106937922,
66400,RISARALDA,LA VIRGINIA,ESS024,COOSALUD,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,57733956,
66440,RISARALDA,MARSELLA,EPSI06,PIJAOSALUD,891408747,ESE HOSPITAL SAN JOSE MARSELLA,42302970,
66456,RISARALDA,MISTRATO,EPSI06,PIJAOSALUD,891412126,ESE HOSPITAL SAN VICENTE DE PAUL.,259511344,
66572,RISARALDA,PUEBLO RICO,EPSI06,PIJAOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,311883999,
66572,RISARALDA,PUEBLO RICO,EPSS37,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,1970100,
66572,RISARALDA,PUEBLO RICO,EPSS41,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,52299588,
66572,RISARALDA,PUEBLO RICO,ESS024,COOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,24507302,
66594,RISARALDA,QUINCHIA,EPSI06,PIJAOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,178074385,
66594,RISARALDA,QUINCHIA,EPSS37,NUEVA EPS,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,6461370,
66594,RISARALDA,QUINCHIA,EPSS41,NUEVA EPS,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,108513790,
66594,RISARALDA,QUINCHIA,ESS024,COOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,57738824,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,38537455,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,11430812,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS41,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,168717778,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900038024,ALIANZA DIAGNOSTICA S.A.,514115606,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900394021,MEDICLINICOS IPS S.A.S,48775423,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900580962,DISFARMA G.C. S.A.S.,464277743,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900798032,M&S SOLUTIONS SAS,18795891,
68001,SANTANDER,BUCARAMANGA,EPSS37,NUEVA EPS,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,170003444,
68001,SANTANDER,BUCARAMANGA,EPSS41,NUEVA EPS,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,1006816266,
68001,SANTANDER,BUCARAMANGA,ESS024,COOSALUD,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,1092492900,
68013,SANTANDER,AGUADA,EPSS41,NUEVA EPS,804015154,E.S.E CENTRO DE SALUD HERMANA GERTRUDIS,20005515,
68020,SANTANDER,ALBANIA,ESS024,COOSALUD,804009658,ESE BLANCA ALICIA HERNANDEZ,49559255,
68051,SANTANDER,ARATOCA,ESS024,COOSALUD,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,83326560,
68077,SANTANDER,BARBOSA,ESS024,COOSALUD,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,45348612,
68079,SANTANDER,BARICHARA,EPSS37,NUEVA EPS,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,5351827,
68079,SANTANDER,BARICHARA,EPSS41,NUEVA EPS,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,8585824,
68079,SANTANDER,BARICHARA,ESS024,COOSALUD,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,76920393,
68081,SANTANDER,BARRANCABERMEJA,EPSS37,NUEVA EPS,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,132250885,
68081,SANTANDER,BARRANCABERMEJA,EPSS41,NUEVA EPS,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,902918056,
68081,SANTANDER,BARRANCABERMEJA,ESS024,COOSALUD,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,219656607,
68101,SANTANDER,BOLIVAR,EPSS37,NUEVA EPS,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,1707723,
68101,SANTANDER,BOLIVAR,EPSS41,NUEVA EPS,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,25596216,
68101,SANTANDER,BOLIVAR,ESS024,COOSALUD,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,90146218,
68121,SANTANDER,CABRERA,ESS024,COOSALUD,804014637,ESE CENTRO DE SALUD SAN PEDRO DE CABRERA,19206213,
68132,SANTANDER,CALIFORNIA,EPSS41,NUEVA EPS,804011439,ESE HOSPITAL SAN ANTONIO DE CALIFORNIA,8617777,
68147,SANTANDER,CAPITANEJO,EPSS37,NUEVA EPS,800194328,ESE HOSPITAL SAN BARTOLOME DE CAPITANEJO,1775000,
68147,SANTANDER,CAPITANEJO,EPSS41,NUEVA EPS,800194328,ESE HOSPITAL SAN BARTOLOME DE CAPITANEJO,4275000,
68160,SANTANDER,CEPITA,EPSS41,NUEVA EPS,804015655,EMPRESA SOCIAL DEL ESTADO CEPITA,9774945,
68160,SANTANDER,CEPITA,ESS024,COOSALUD,804015655,EMPRESA SOCIAL DEL ESTADO CEPITA,10271356,
68167,SANTANDER,CHARALA,EPSS37,NUEVA EPS,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,7348118,
