COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
ENERO 2024",OBSERVACIÓN
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Evento,890981726.0,2445989,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,Evento,891401643.0,31888828,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,Evento,891900438.0,1375397,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL APIA,Evento,891409017.0,5809668,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,Evento,890001098.0,1438210,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,Evento,891480036.0,38517249,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTUARIO,Evento,891401777.0,1373964,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,Evento,900006037.0,11934874,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE,Evento,900146438.0,37500872,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,Evento,900091143.0,1316730,
EPSS18,EPS S.O.S. S.A.,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,Evento,816005003.0,5324049,
EPSS18,EPS S.O.S. S.A.,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,Evento,890801099.0,1032718,
EPSS18,EPS S.O.S. S.A.,ESE HOSPITAL SAN CAMILO,Evento,801002325.0,1897485,
EPSS18,EPS S.O.S. S.A.,ESE HOSPITAL SANTA ANA,Evento,891410661.0,2282571,
EPSS18,EPS S.O.S. S.A.,ESE HOSPITAL SANTA MÓNICA,Evento,891411663.0,3568960,
EPSS18,EPS S.O.S. S.A.,ESE SUR OCCIDENTE,Evento,900145767.0,6976239,
EPSS18,EPS S.O.S. S.A.,FUNDACION HUELLAS,Evento,817007493.0,10381436,
EPSS18,EPS S.O.S. S.A.,FUNDACION PROPAL,Evento,800139253.0,404308541,
EPSS18,EPS S.O.S. S.A.,FUNDACION VALLE DEL LILI,Evento,890324177.0,4000000000,
EPSS18,EPS S.O.S. S.A.,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,Evento,890801989.0,4758900,
EPSS18,EPS S.O.S. S.A.,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,Evento,891900441.0,65316868,
EPSS18,EPS S.O.S. S.A.,HOSPITAL FRANCINETH SANCHEZ HURTADO EMPRESA SOCIAL DEL ESTADO,Evento,890307040.0,54350344,
EPSS18,EPS S.O.S. S.A.,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,Evento,891500084.0,55214168,
EPSS18,EPS S.O.S. S.A.,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,Evento,891900367.0,7459127,
EPSS18,EPS S.O.S. S.A.,HOSPITAL HENRY VALENCIA OROZCO E.S.E,Evento,891901061.0,1948693,
EPSS18,EPS S.O.S. S.A.,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Evento,835000972.0,10181383,
EPSS18,EPS S.O.S. S.A.,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,Evento,890000400.0,1233050,
EPSS18,EPS S.O.S. S.A.,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE GUACARÍ VALLE,Evento,891380046.0,52988234,
EPSS18,EPS S.O.S. S.A.,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,Evento,891900446.0,62702010,
EPSS18,EPS S.O.S. S.A.,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",Evento,891501676.0,14859214,
EPSS18,EPS S.O.S. S.A.,HOSPITAL TIMBIO - EMPRESA SOCIAL DEL ESTADO,Evento,817000999.0,3733455,
EPSS18,EPS S.O.S. S.A.,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,Evento,891580002.0,140831569,
EPSS18,EPS S.O.S. S.A.,I.P.S. DEL MUNICIPIO DE CARTAGO EMPRESA SOCIAL DEL ESTADO,Evento,836000386.0,1006400,
EPSS18,EPS S.O.S. S.A.,IPS UNIDAD MENTAL DEL PACIFICO ZOMA S.A.S,Evento,901315779.0,15654735,
EPSS18,EPS S.O.S. S.A.,METRONIC COLOMBIA SAS,Evento,830025149.0,64318531,
EPSS18,EPS S.O.S. S.A.,ONCOLOGOS ASOCIADOS DE IMBANACO S.A.,Evento,805003605.0,2925829,
EPSS18,EPS S.O.S. S.A.,ORTOPEDICA AMERICANA LIMITADA,Evento,800203189.0,77340900,
EPSS18,EPS S.O.S. S.A.,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,Evento,900038926.0,2642520,
EPSS18,EPS S.O.S. S.A.,PROMOVER SAS,Evento,809002913.0,76203108,
EPSS18,EPS S.O.S. S.A.,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,Evento,805027337.0,7665000,
EPSS18,EPS S.O.S. S.A.,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,Evento,900123436.0,370105465,
EPSS18,EPS S.O.S. S.A.,SOLAIR SAS,Evento,805019730.0,10118500,
EPSS18,EPS S.O.S. S.A.,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,Evento,900971006.0,2146400,
EPSS18,EPS S.O.S. S.A.,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,Evento,900959048.0,1067005,
EPSS34,CAPITAL SALUD,"""FUNDACIÓN LA LUZ - CENTRO NACIONAL PARA EL TRATAMIENTO DE LA DROGADICCIÓN""",Evento,811004956.0,92583700,
EPSS34,CAPITAL SALUD,AIR LIQUIDE COLOMBIA SAS,Evento,900838988.0,303691957,
EPSS34,CAPITAL SALUD,AMBULANCIAS DEL LLANO SAS,Evento,822007837.0,65973444,
EPSS34,CAPITAL SALUD,ANGIOGRAFIA DE COLOMBIA S.A.S.,Evento,900148265.0,654120389,
EPSS34,CAPITAL SALUD,ARTMEDICA S.A.S,Evento,900298928.0,711416582,
EPSS34,CAPITAL SALUD,ASISTENCIA CIENTIFICA DE ALTA COMPLEJIDAD SAS,Evento,900206215.0,125975000,
EPSS34,CAPITAL SALUD,ASOCIACION DE AMIGOS CONTRA EL CANCER PROSEGUIR,Evento,830090073.0,71732719,
EPSS34,CAPITAL SALUD,ASOCIACIÓN PROFAMILIA,Evento,860013779.0,18540275,
EPSS34,CAPITAL SALUD,ATENCION MEDICA DE COLOMBIA SAS,Evento,900073674.0,76515027,
EPSS34,CAPITAL SALUD,AUDIFARMA S.A.,Evento,816001182.0,8138944558,
EPSS34,CAPITAL SALUD,AUNARSALUD SERVICIOS INTEGRALES EN SALUD SAS - SIGLA AUNARSALUD,Evento,900856982.0,254500000,
EPSS34,CAPITAL SALUD,CCICOL S.A.S,Evento,900424844.0,70754553,
EPSS34,CAPITAL SALUD,CENFIMAX S.A.S.,Evento,900504807.0,85983450,
EPSS34,CAPITAL SALUD,CENTRO DE EXCELENCIA PARA EL MANEJO DE LA DIABETES S.A.S. SIGLA CEMDI SAS,Evento,900274166.0,126038668,
EPSS34,CAPITAL SALUD,CLINICA DEL SISTEMA NERVIOSO S.A.S,Evento,822001338.0,832015514,
EPSS34,CAPITAL SALUD,CLINICA EMPERATRIZ SAS,Evento,800175901.0,139925202,
EPSS34,CAPITAL SALUD,CLINICA NUESTRA SEÑORA DE LA PAZ,Evento,860015905.0,11718928,
EPSS34,CAPITAL SALUD,CLINICENTRO DE REHABILITACION CARDIACA Y PULMONAR LTDA,Evento,900146332.0,30380325,
EPSS34,CAPITAL SALUD,CLINICOS PROGRAMAS DE ATENCIÓN INTEGRAL S.A.S IPS,Evento,900496641.0,215406488,
EPSS34,CAPITAL SALUD,COMPAÑÍA CALIDAD Y CUIDADO EN SALUD SAS - COMPCASA SAS,Evento,900543651.0,108280000,
EPSS34,CAPITAL SALUD,CORPOALEGRIA,Evento,900138104.0,52375138,
EPSS34,CAPITAL SALUD,CORPORACIÓN SALUD UN,Evento,900578105.0,227321785,
EPSS34,CAPITAL SALUD,CPO SA,Evento,800149453.0,15465086,
EPSS34,CAPITAL SALUD,DAVITA S.A.S.,Evento,900532504.0,311611503,
EPSS34,CAPITAL SALUD,DENTOLASER S.A.S.,Evento,830140988.0,35148200,
EPSS34,CAPITAL SALUD,DOMSALUD DEL META S.A.S,Evento,900310945.0,120797940,
EPSS34,CAPITAL SALUD,E.S.E. HOSPITAL LOCAL DE PUERTO LOPEZ,Evento,800037979.0,22061592,
EPSS34,CAPITAL SALUD,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,Evento,892000264.0,22216872,
EPSS34,CAPITAL SALUD,EMPRESA SOCIAL DEL ESTADO CENTRO DERMATOLOGICO FEDERICO LLERAS ACOSTA,Evento,800247350.0,26196643,
EPSS34,CAPITAL SALUD,"EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META ESE ""SOLUCION SALUD""",Evento,822006595.0,18582772,
EPSS34,CAPITAL SALUD,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,Evento,822002459.0,26478871,
EPSS34,CAPITAL SALUD,EMPRESA SOCIAL DEL ESTADO E.S.E MUNICIPAL DE SOACHA JULIO CESAR PEÑALOZA,Evento,832001794.0,48236560,
EPSS34,CAPITAL SALUD,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE CUBARRAL,Evento,900048040.0,6327075,
EPSS34,CAPITAL SALUD,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE SAN MARTIN DE LOS LLANOS,Evento,892000458.0,51714731,
EPSS34,CAPITAL SALUD,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL DE EL DORADO,Evento,900081643.0,1718088,
EPSS34,CAPITAL SALUD,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,Evento,800006850.0,131740792,
EPSS34,CAPITAL SALUD,ESE HSOPITAL NIVEL I PUERTO RICO,Evento,900061048.0,3544011,
EPSS34,CAPITAL SALUD,FLOTA LA MACARENA S.A.,Evento,860002566.0,568551204,
EPSS34,CAPITAL SALUD,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,Evento,860035992.0,81278566,
EPSS34,CAPITAL SALUD,FUNDACION HOSPITAL DE LA MISERICORDIA,Evento,899999123.0,2458953917,
EPSS34,CAPITAL SALUD,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,Evento,900098476.0,324613817,
EPSS34,CAPITAL SALUD,FUNDACION SANTA FE DE BOGOTA,Evento,860037950.0,494493715,
EPSS34,CAPITAL SALUD,GASTROKIDS SAS,Evento,900622320.0,52926650,
EPSS34,CAPITAL SALUD,GENCELL PHARMA S.A.S,Evento,900407111.0,188376674,
EPSS34,CAPITAL SALUD,GLOBAL LIFE AMBULANCIAS SAS,Evento,900171211.0,500843692,
EPSS34,CAPITAL SALUD,GRUPO EMPRESARIAL FUERZA LIDER SAS,Evento,900415872.0,29369750,
EPSS34,CAPITAL SALUD,HOGARES DE PASO LA MALOKA SAS,Evento,800251482.0,154045622,
EPSS34,CAPITAL SALUD,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,Evento,830104627.0,1469294945,
EPSS34,CAPITAL SALUD,HOSPITAL DE CASTILLA LA NUEVA ESE,Evento,900004059.0,82067096,
EPSS34,CAPITAL SALUD,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,Evento,800037021.0,2379774232,
EPSS34,CAPITAL SALUD,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,Evento,892000501.0,877722343,
EPSS34,CAPITAL SALUD,HOSPITAL PRIMER NIVEL DE GUAMAL,Evento,800037202.0,3790072,
EPSS34,CAPITAL SALUD,HOSPITAL UNIVERSITARIO SAN IGNACIO,Evento,860015536.0,505889498,
EPSS34,CAPITAL SALUD,I S H INTEGRAL SOLUTIONS IN HEALTH SAS,Evento,900601075.0,21663400,
EPSS34,CAPITAL SALUD,IMÁGENES DIAGNOSTICAS DEL LLANO S.A.,Evento,800156469.0,219957000,
EPSS34,CAPITAL SALUD,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Evento,800065396.0,553445125,
EPSS34,CAPITAL SALUD,INSTITUTO DEL CORAZÓN DE BUCARAMANGA S.A.,Evento,804014839.0,1195660107,
EPSS34,CAPITAL SALUD,INSTITUTO NACIONAL DE CANCEROLOGIA,Evento,899999092.0,11542500000,
EPSS34,CAPITAL SALUD,INSTITUTO ROOSEVELT,Evento,860013874.0,98286060,
EPSS34,CAPITAL SALUD,INVERSIONES CLINICA DEL META S.A.,Evento,892000401.0,334536095,
EPSS34,CAPITAL SALUD,INVERSIONES LEAL Y OXIGENOS SAS,Evento,900177115.0,463505500,
EPSS34,CAPITAL SALUD,INVERSIONES MEREZ S.A.S,Evento,900138555.0,86330287,
EPSS34,CAPITAL SALUD,IPS CLINICA PROSEGUIR SAS,Evento,900095253.0,6976750,
EPSS34,CAPITAL SALUD,IPS CMT SOLUCIONES MEDICAS SAS,Evento,900963716.0,92197138,
EPSS34,CAPITAL SALUD,IPS ORTOFISICA DE COLOMBIA SAS,Evento,900307370.0,2540000,
EPSS34,CAPITAL SALUD,IPS OXI CARE S.A.S,Evento,900338671.0,154583876,
EPSS34,CAPITAL SALUD,JDN MEDICAL IPS SAS,Evento,830054059.0,49072762,
EPSS34,CAPITAL SALUD,LLANO SMILE S.A.S,Evento,900118856.0,22424069,
EPSS34,CAPITAL SALUD,MACROMED SAS,Evento,830107855.0,231542823,
EPSS34,CAPITAL SALUD,MEDICINA NUCLEAR DIAGNOSTICA S.A.S.,Evento,822000946.0,23724612,
EPSS34,CAPITAL SALUD,MULTISALUD SAS,Evento,830511298.0,24715750,
EPSS34,CAPITAL SALUD,NEUROELECTRODIAGNOSTICO SH DEL LLANO SAS,Evento,901119103.0,43466918,
EPSS34,CAPITAL SALUD,NP MEDICAL IPS SAS,Evento,900413988.0,355455538,
EPSS34,CAPITAL SALUD,NUEVA CLÍNICA EL BARZAL S.A.S,Evento,900470909.0,228217339,
EPSS34,CAPITAL SALUD,ORGANIZACION VIHONCO IPS SAS,Evento,900098985.0,502141500,
EPSS34,CAPITAL SALUD,PROYECTAR SALUD SAS,Evento,900504265.0,61269343,
EPSS34,CAPITAL SALUD,RADIOTERAPIA ONCOLOGIA MARLY S.A,Evento,800067908.0,53400000,
EPSS34,CAPITAL SALUD,RTS S.A.S,Evento,805011262.0,396129155,
EPSS34,CAPITAL SALUD,SAN LUIS UNIDAD DE CRONICOS Y PALIATIVOS SAS,Evento,830020398.0,43238404,
EPSS34,CAPITAL SALUD,SERVICIOS MÉDICOS ESPECIALIZADOS NEUROSALUD SAS NEUROSALUD I.S.P. S.A.S,Evento,901449734.0,15271450,
EPSS34,CAPITAL SALUD,SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS,Evento,800162035.0,875573451,
EPSS34,CAPITAL SALUD,SIKUANY S.A.S,Evento,830512772.0,774851641,
EPSS34,CAPITAL SALUD,SOCIEDAD CARDIOLOGICA COLOMBIANA S.A.S,Evento,900161116.0,31654780,
EPSS34,CAPITAL SALUD,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,Evento,899999017.0,774504637,
EPSS34,CAPITAL SALUD,SOCIEDAD PEDIATRICA DE LOS ANDES S.A.S - SPLA S.A.S.,Evento,830071938.0,27342500,
EPSS34,CAPITAL SALUD,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,Evento,900959051.0,11261032450,
EPSS34,CAPITAL SALUD,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,Evento,900971006.0,9346777468,
EPSS34,CAPITAL SALUD,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,Evento,900958564.0,13329805027,
EPSS34,CAPITAL SALUD,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,Evento,900959048.0,12192146127,
EPSS34,CAPITAL SALUD,TERAMED SAS,Evento,900641654.0,474296828,
EPSS34,CAPITAL SALUD,TRANSPORTES ESPECIALES DESPEGAR SAS,Evento,901294078.0,45817300,
EPSS34,CAPITAL SALUD,UNIDAD MEDICA ONCOLOGICA ONCOLIFE IPS SAS,Evento,900364721.0,780709549,
EPSS34,CAPITAL SALUD,UNIVER PLUS,Evento,900033752.0,217535969,
EPSS34,CAPITAL SALUD,UROBOSQUE S.A,Evento,830058292.0,20306378,
EPSS34,CAPITAL SALUD,VIDAMEDICAL BOGOTA IPS SAS,Evento,900468665.0,92750000,
EPSS34,CAPITAL SALUD,VIVIR IPS SAS,Evento,830017370.0,8870329,
EPSS34,CAPITAL SALUD,ZERENIA S.A.S.,Evento,900267940.0,75117081,
EPSS37,LA NUEVA EPS S.A.,CENTRO ESPECIALIZADO DE UROLOGIA S.A.S,Evento,900422064.0,121429996,
EPSS37,LA NUEVA EPS S.A.,CLINICA BELO HORIZONTE SAS,Evento,900215983.0,29592274,
EPSS37,LA NUEVA EPS S.A.,CLINICA CHIA S.A.S.,Evento,800200789.0,303339949,
EPSS37,LA NUEVA EPS S.A.,CLINICA OFTALMOLOGICA DE CARTAGO SAS,Evento,900247710.0,21348604,
EPSS37,LA NUEVA EPS S.A.,CLINICA OFTALMOLOGICA QUINDIO S.A.,Evento,800230028.0,78386978,
EPSS37,LA NUEVA EPS S.A.,DIAGNÓSTICO OFTALMOLÓGICO S.A.S.,Evento,816003270.0,15538674,
EPSS37,LA NUEVA EPS S.A.,DIAXME S.A.S,Evento,900691301.0,14639947,
EPSS37,LA NUEVA EPS S.A.,FUNDACION FUNDAR CAUCA IPS TRATAMIENTO PARA LAS ADICCIONES,Evento,900920808.0,5226711,
EPSS37,LA NUEVA EPS S.A.,GRUPO AVA LABZELL LIMITADA,Evento,900355962.0,70303056,
EPSS37,LA NUEVA EPS S.A.,INTEGRADOS EN SALUD IPS LTDA,Evento,900220497.0,19287563,
EPSS37,LA NUEVA EPS S.A.,IPS PASTO ESPECIALIDADES SAS,Evento,900836236.0,2102265,
EPSS37,LA NUEVA EPS S.A.,IPS SALUD A TU LADO SAS,Evento,823003836.0,59811485,
EPSS37,LA NUEVA EPS S.A.,IPS SEVISALUD S.A.S,Evento,901210005.0,5572700,
EPSS37,LA NUEVA EPS S.A.,MEDICADIZ S.A.S,Evento,800254132.0,80557882,
EPSS37,LA NUEVA EPS S.A.,MEDICARE IPS S.A.S,Evento,810004747.0,131647141,
EPSS37,LA NUEVA EPS S.A.,NORDVITAL IPS S.A.S.,Evento,900758573.0,173381564,
EPSS37,LA NUEVA EPS S.A.,ODONTOCLINICAS MR S.A.,Evento,900240354.0,66752313,
EPSS37,LA NUEVA EPS S.A.,RAYOS X DEL HUILA S.A.S,Evento,900355585.0,13411570,
EPSS37,LA NUEVA EPS S.A.,SOCIEDAD DE OFTALMOLOGIA Y CIRUGIA PLASTICA DE CUCUTA S.A.,Evento,900191362.0,81335612,
EPSS37,LA NUEVA EPS S.A.,UNIDAD PRESTADORA DE SERVICIOS DE SALUD MENTAL UNIPSSAM SAS,Evento,900986941.0,3942762,
EPSS40,SAVIA SALUD,ADILAB - AYUDAS DIAGNOSTICAS Y LABORATORIO CLINICO S.A.S,Evento,900341857.0,300871114,
EPSS40,SAVIA SALUD,ALIVIUM S.A.S,Evento,900413905.0,100063181,
EPSS40,SAVIA SALUD,AMRITZAR S.A.,Evento,900025914.0,36328365,
EPSS40,SAVIA SALUD,ANGIOSUR S.A.S.,Evento,1801714372.0,2625250311,
EPSS40,SAVIA SALUD,ARTMEDICA S.A.S,Evento,900298928.0,1301084877,
EPSS40,SAVIA SALUD,ASISTENCIA Y LOGISTICA PRE HOSPITALARIA DE ANTIOQUIA S.A.S,Evento,900385457.0,200030530,
EPSS40,SAVIA SALUD,"ASOCIACIÓN MEDELLIN DE LUCHA CONTRA EL CANCER """"MEDICANCER""""""",Evento,890919272.0,1200040701,
EPSS40,SAVIA SALUD,ASOCIACIÓN PROFAMILIA,Evento,860013779.0,100162530,
EPSS40,SAVIA SALUD,AUDIFARMA S.A.,Evento,816001182.0,17989092,
EPSS40,SAVIA SALUD,BIOXIMAD S.A.S,Evento,900511866.0,500106864,
EPSS40,SAVIA SALUD,CAMBIA TU VIDA IPS SAS,Evento,900435080.0,18114589,
EPSS40,SAVIA SALUD,CASA DEL BUEN DIOS,Evento,890980068.0,3960000,
EPSS40,SAVIA SALUD,CENTRO CARDIOVASCULAR SOMER INCARE S A,Evento,811042064.0,50200989,
EPSS40,SAVIA SALUD,CENTRO CITODIAGNOSTICO GINECOLOGICO DE ANTIOQUIA LIMITADA,Evento,811001875.0,45394722,
EPSS40,SAVIA SALUD,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A,Evento,890933857.0,100014962,
EPSS40,SAVIA SALUD,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA COLCAN S.A.S.,Evento,800066001.0,1969000,
EPSS40,SAVIA SALUD,CENTRO ONCOLOGICO DE ANTIOQUIA SA,Evento,900236850.0,3200174563,
EPSS40,SAVIA SALUD,CLINICA ANTIOQUIA S.A.,Evento,800190884.0,50139526,
EPSS40,SAVIA SALUD,CLINICA CARDIO VID,Evento,811046900.0,1000015895,
EPSS40,SAVIA SALUD,CLINICA DE CIRUGIA AMBULATORIA CONQUISTADORES S.A.,Evento,890925336.0,40078296,
EPSS40,SAVIA SALUD,CLINICA DE URABA SA,Evento,800058856.0,100762938,
EPSS40,SAVIA SALUD,CLINICA DEL PRADO S.A.S,Evento,890938774.0,900833076,
EPSS40,SAVIA SALUD,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,Evento,900005955.0,199851849,
EPSS40,SAVIA SALUD,CLINICA MATERNO INFANTIL CASA DEL NIÑO S.A.S,Evento,812004935.0,50137230,
EPSS40,SAVIA SALUD,CLINICA MEDELLIN S.A.S.,Evento,1781823632.0,1702228786,
EPSS40,SAVIA SALUD,CLINICA MEDILASER S.A.S.,Evento,813001952.0,100000000,
EPSS40,SAVIA SALUD,CLINICA OFTALMOLOGICA LAURELES SA CLODEL SA,Evento,800036229.0,1920206,
EPSS40,SAVIA SALUD,CLINICA PAJONAL S.A.S,Evento,811002429.0,201216394,
EPSS40,SAVIA SALUD,CLINICA SAN JUAN DE DIOS LA CEJA,Evento,890905154.0,900202748,
EPSS40,SAVIA SALUD,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,Evento,890905843.0,200422037,
EPSS40,SAVIA SALUD,COOPERATIVA DE HOSPITALES DE ANTIOQUIA,Evento,890985122.0,14822952716,
EPSS40,SAVIA SALUD,COOPERATIVA DE SALUD SAN ESTEBAN,Evento,811000136.0,2604720,
EPSS40,SAVIA SALUD,COOPERATIVA INTEGRAL DE TRANSPORTADOR DE URABA,Evento,800124196.0,399885885,
EPSS40,SAVIA SALUD,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,Evento,900625317.0,1100037287,
EPSS40,SAVIA SALUD,"CORPORACION HOSPITAL SAN JUAN DE DIOS - UNIREMINGTON, SANTA ROSA DE OSOS",Evento,901249947.0,75092814,
EPSS40,SAVIA SALUD,CORPORACION PARA ESTUDIOS EN SALUD CLINICA CES,Evento,890982608.0,50023754,
EPSS40,SAVIA SALUD,CRESER EN GRANDE IPS,Evento,900664795.0,100230397,
EPSS40,SAVIA SALUD,DAVITA S.A.S.,Evento,1801065008.0,1691098463,
EPSS40,SAVIA SALUD,DEPARTAMENTO DE RADIOLOGIA S.A,Evento,890933123.0,100296429,
EPSS40,SAVIA SALUD,DIAGNOSTICARTE S.A.S.,Evento,900306221.0,50058340,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,Evento,891901158.0,14381178,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL EL CARMEN,Evento,890982101.0,31245387,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL GERMAN VELEZ GUTIERREZ,Evento,890982116.0,92086717,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,Evento,890204895.0,5057888,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL SAN ANTONIO DE PADUA,Evento,900196366.0,7392828,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL SAN GABRIEL ARCANGEL,Evento,846001620.0,1200283,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL SAN JORGE,Evento,812001219.0,1934807,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,Evento,891982129.0,11291902,
EPSS40,SAVIA SALUD,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Evento,899999151.0,9067488,
EPSS40,SAVIA SALUD,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,Evento,813005265.0,4452074,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL DEL SUR GABRIEL JARAMILLO PIEDRAHITA,Evento,811017810.0,253531570,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL DEPARTAMENTAL FELIPE SUAREZ,Evento,890801026.0,1163159,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE,Evento,890304155.0,2550965,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,Evento,891180117.0,6456907,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,Evento,891180134.0,13733690,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,Evento,891180026.0,1966010,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Evento,890501438.0,5868897,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,Evento,890706833.0,89069973,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL FRANCISCO ELADIO BARRERA,Evento,890905097.0,34730565,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL GUILLERMO GAVIRIA CORREA,Evento,800037244.0,13290613,
EPSS40,SAVIA SALUD,E.S.E. HOSPITAL LA INMACULADA,Evento,890981817.0,20760031,
