COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
DICIEMBRE 2023",OBSERVACIÓN
CCF050,Comfaoriente,900041610.0,TRANSPORTE SALUD IMÁGENES TRANSALIM LTDA,Evento,111987846.0,
CCF050,Comfaoriente,900635297.0,UNIDAD DE MEDICINA MATERNOFETAL NORFETUS SOCIEDAD POR ACCIONES SIMPLIFICADA,Evento,41591188.0,
CCF050,Comfaoriente,901127399.0,NEUMOLOGIA Y SERVICIOS DE REHABILITACION S.A.S,Evento,43415259.0,
EPSS41,Nueva Eps,900004312.0,FUNDACION LA MANO DE DIOS,Evento,29063466.0,
EPSS41,Nueva Eps,900512334.0,TRANSACUATICO K & M S.A.S,Evento,97600464.0,
EPSS05,Sanitas,804017570.0,ESE HOSPITAL DE ENCISO,Evento,3479615.0,
EPSS05,Sanitas,809012505.0,UROCADIZ ESPECIALIDADES MEDICO QUIRURGICAS SAS,Evento,9037783.0,
EPSS05,Sanitas,890102992.0,INSTITUTO DE REHABILITACION ISSA ABUCHAIBE LTDA.,Evento,14981261.0,
EPSS05,Sanitas,900143844.0,CENTRO DE ENFERMEDADES GASTROINTESTINALES DEL CESAR SAS. GASTROCESAR SAS.,Evento,10063630.0,
EPSS05,Sanitas,900412760.0,AMBULANCIAS PROYECTAR SAS,Evento,2760497.0,
EPSS05,Sanitas,901098164.0,SONOMEDIC SAS,Evento,1625250.0,
EPSS41,Nueva Eps,800037021.0,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,Evento,294461783.81,
EPSS41,Nueva Eps,860035992.0,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,Evento,311718891.0,
EPSS42,Coosalud,891411663.0,ESE HOSPITAL SANTA MÓNICA,Evento,479578.2,
CCF050,Comfaoriente,800231215.0,HOSPITAL DEL SARARE ESE,Evento,2149593.0,
CCF050,Comfaoriente,807000832.0,LABORATORIO CLINICO ESPECIALIZADO LTDA,Evento,20742395.0,
CCF050,Comfaoriente,807001041.0,CENTRO MEDICO LA SAMARITANA LTDA,Evento,7909733.0,
CCF050,Comfaoriente,824000785.0,ESE HOSPITAL LOCAL DE AGUACHICA,Evento,1232717.0,
CCF050,Comfaoriente,890205361.0,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,Evento,1990500.0,
CCF050,Comfaoriente,900225631.0,VIDAMEDICAL IPS S.A.S.,Evento,230740800.0,
CCF050,Comfaoriente,900307987.0,VITAL MEDICAL CARE VIMEC S.A.S,Evento,105140268.0,
CCF050,Comfaoriente,890500060.0,CLINICA SANTA ANA S.A.,Evento,489710592.0,
CCF050,Comfaoriente,890501019.0,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,Evento,68144001.0,
CCF050,Comfaoriente,890506459.0,CLINICA Y DROGUERIA NTRA SRA DE TORCOROMA S.A.S.,Evento,180347423.0,
CCF050,Comfaoriente,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,Evento,1594761.0,
CCF050,Comfaoriente,900037353.0,ONCOMEDICAL I.P.S. S.A.S,Evento,641416844.0,
CCF050,Comfaoriente,900241734.0,CONFESALUD IPS LTDA.,Evento,12076875.0,
CCF050,Comfaoriente,900704446.0,ECOIMAGEN SALUD S.A.S.,Evento,331596117.0,
CCF050,Comfaoriente,901222235.0,UNIDAD DE HEMODINAMIA Y TERAPIA ENDOVASCULAR DEL NORTE DE SANTANDER S.A.S,Evento,5233317.0,
CCF050,Comfaoriente,901254971.0,CENTRO DE ATENCION MI RENACER S.A.S.,Evento,31097765.0,
EPSS41,Nueva Eps,890500060.0,CLINICA SANTA ANA S.A.,Evento,1395147907.45,
EPSS42,Coosalud,900066345.0,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,Evento,763110.42,
EPSS41,Nueva Eps,890205283.0,RADIOLOGICA S.A.S.,Evento,135590174.0,
EPSS41,Nueva Eps,900520501.0,TOLIMEDICA SAS,Evento,27718056.0,
EPSS42,Coosalud,825001037.0,ESE HOSPITAL SANTA TERESA DE JESUS DE AVILA,Evento,634177.8,
CCF050,Comfaoriente,800150497.0,ESE HOSPITAL FRANCISCO CANOSSA,Evento,1918604.0,
CCF050,Comfaoriente,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,Evento,17624620.0,
CCF050,Comfaoriente,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,Evento,5308036.0,
EPSS41,Nueva Eps,901352353.0,CLINICA LA SAGRADA FAMILIA SAS,Evento,6705568085.8,
EPSS42,Coosalud,901177917.0,REHABILITACION INTEGRAL Y MEDICINA ESPECIALIZADA RIMED IPS S.A.S,Evento,5455365.26,
ESS024,Coosalud,806001061.0,EMPRESA SOCIAL DEL ESTADO CLINICA MATERNIDAD RAFAEL CALVO,Evento,436155871.0,
ESS024,Coosalud,806013598.0,EMPRESA SOCIAL DEL ESTADO RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE MAGANGUE,Evento,2742857.0,
ESS024,Coosalud,806016225.0,CENTRO MEDICO BUENOS AIRES SAS,Evento,222105209.0,
ESS024,Coosalud,819001312.0,ESE HOSPITAL SAN PEDRO DE EL PIÑON,Evento,18256411.0,
ESS024,Coosalud,830085763.0,FUNDACION CLINICA MEGASALUD,Evento,150381000.0,
ESS024,Coosalud,890203242.0,CLÍNICA GIRON ESE,Evento,24871909.0,
ESS024,Coosalud,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,Evento,834226771.0,
ESS024,Coosalud,890982430.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL ISABEL LA CATOLICA,Evento,4000000.0,
ESS024,Coosalud,891410661.0,ESE HOSPITAL SANTA ANA,Evento,1468953.0,
ESS024,Coosalud,891982129.0,E.S.E HOSPITAL SAN JUAN DE DIOS VALDIVIA,Evento,12705177.0,
ESS024,Coosalud,900045710.0,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,Evento,1337143.0,
ESS024,Coosalud,900277187.0,ASISTENCIA MEDICA IPS S A S.,Evento,82939712.0,
ESS024,Coosalud,900476563.0,INSTITUTO NEFROLÓGICO DEL CHOCO S.A.S,Evento,5954480.0,
ESS024,Coosalud,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,Evento,50000000.0,
EPSS02,Salud Total,800014918.0,E.S.E. HOSPITAL UNIVERSITARIO ERASMO MEOZ,Evento,225352940.0,
EPSS02,Salud Total,800130625.0,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA,Evento,29873282.0,
EPSS02,Salud Total,815000253.0,IPS CLINICA SALUD FLORIDA S.A,Evento,1395401.0,
EPSS02,Salud Total,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,Evento,7251826.0,
EPSS02,Salud Total,860015905.0,CLINICA NUESTRA SEÑORA DE LA PAZ,Evento,64311192.0,
EPSS02,Salud Total,890203436.0,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,Evento,2301368.0,
EPSS02,Salud Total,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,Evento,133590055.0,
EPSS02,Salud Total,900067169.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,Evento,384844536.0,
EPSS02,Salud Total,900073674.0,ATENCION MEDICA DE COLOMBIA SAS,Evento,16736286.0,
EPSS02,Salud Total,900357998.0,SALUD ACTIVA MEDICINA ANTIHOMOTOXICA SAS,Evento,10689410.0,
EPSS05,Sanitas,800044402.0,INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS,Evento,73662598.0,
EPSS05,Sanitas,800230028.0,CLINICA OFTALMOLOGICA QUINDIO S.A.,Evento,36864544.0,
EPSS05,Sanitas,800235366.0,COMPAÑIA DE PATOLOGOS DEL CAUCA SAS CPC SAS,Evento,1306162.0,
EPSS05,Sanitas,813012833.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DE SALADOBLANCO,Evento,178404356.0,
EPSS05,Sanitas,818001019.0,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,Evento,103655525.0,
EPSS05,Sanitas,829001846.0,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,Evento,236139642.0,
EPSS05,Sanitas,844002258.0,CLINICA MEISEL S.A.S.,Evento,54093424.0,
EPSS05,Sanitas,860055083.0,FUNDACIÓN CLINICA HOSPITAL JUAN N. CORPAS Y CENTROS ASISTENCIALES AFINES,Evento,5339360.0,
EPSS05,Sanitas,890700967.0,HOSPITAL SAN JOSE DE ORTEGA,Evento,26345373.0,
EPSS05,Sanitas,890701033.0,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,Evento,2090941.0,
EPSS05,Sanitas,891201845.0,ESE HOSPITAL PÍO XII,Evento,1213042.0,
EPSS05,Sanitas,900229038.0,SOMEFYR SAS,Evento,16275970.0,
EPSS05,Sanitas,900369003.0,HOGARSALUD IPS SOCIEDAD POR ACCIONES SIMPLIFICADAS,Evento,5577650.0,
EPSS05,Sanitas,900661857.0,IPS SAN MIGUEL SAS,Evento,133380221.0,
EPSS05,Sanitas,900780041.0,"IPS PEDIATRICA ""PASTOR Y MARIA"" S.A.S.",Evento,14075630.0,
EPSS10,Suramericana,800024834.0,CLINICA DE OTORRINOLARINGOLOGIA DE ANTIOQUIA S.A-ORLANT S.A,Evento,214944041.0,
EPSS10,Suramericana,804014839.0,INSTITUTO DEL CORAZÓN DE BUCARAMANGA S.A.,Evento,5629256.0,
EPSS10,Suramericana,805010659.0,AMANECER MEDICO SAS,Evento,38731226.0,
EPSS10,Suramericana,806008439.0,CLINICA CARTAGENA DEL MAR S.A.S,Evento,14085877.0,
EPSS10,Suramericana,806009230.0,CEMIC SAS,Evento,12248275.0,
EPSS10,Suramericana,806015201.0,GESTION SALUD S.A.S.,Evento,119143328.0,
EPSS10,Suramericana,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,Evento,2710116.0,
EPSS10,Suramericana,830104627.0,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,Evento,22039856.0,
EPSS10,Suramericana,890000992.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA,Evento,2354042.0,
EPSS10,Suramericana,890205361.0,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,Evento,8967053.0,
EPSS10,Suramericana,890802218.0,ESE HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL,Evento,7682900.0,
EPSS10,Suramericana,890903777.0,SOCIEDAD MEDICA ANTIOQUEÑA S.A. SOMA,Evento,304023793.0,
EPSS10,Suramericana,890981561.0,E.S.E. HOSPITAL SAN VICENTE DE PAÚL,Evento,40591492.0,
EPSS10,Suramericana,890981726.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS YARUMAL,Evento,77271953.0,
EPSS10,Suramericana,890984670.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,Evento,1669398.0,
EPSS10,Suramericana,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,Evento,169088828.0,
EPSS10,Suramericana,891408747.0,ESE HOSPITAL SAN JOSE MARSELLA,Evento,740938.0,
EPSS10,Suramericana,891480000.0,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,Evento,429728183.0,
EPSS10,Suramericana,891480036.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,Evento,1629773.0,
EPSS10,Suramericana,891680065.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,Evento,4198776.0,
EPSS10,Suramericana,900119472.0,IPS TOLUSALUD LTDA,Evento,1094108.0,
EPSS10,Suramericana,900141569.0,BIOTECNOLOGIA Y GENETICA S.A.S BIOTECGEN S.A.S,Evento,26951577.0,
EPSS10,Suramericana,900315383.0,NEUROLOGIA INTEGRAL DE CALDAS S.A.S,Evento,30218561.0,
EPSS10,Suramericana,900348937.0,CENTRO EXCELENCIA DE CUIDADOS EN SALUD ESENCIAL INSTITUCION PRESTADORA DE SERVICIOS DE SALUD S.A.S.,Evento,6967975.0,
EPSS10,Suramericana,900399132.0,EDM EQUIPOS Y DISPOSITIVOS MEDICOS SAS,Evento,61188956.0,
EPSS10,Suramericana,900418415.0,INBIOS SAS,Evento,19298604.0,
EPSS10,Suramericana,900558595.0,FUNDACION MEDICA CAMPBELL,Evento,2098280.0,
EPSS10,Suramericana,900685946.0,HOSPITAL LAS AMERICAS LTDA,Evento,3674544.0,
EPSS10,Suramericana,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,Evento,56128742.0,
EPSS17,Famisanar,890204789.0,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,Evento,8456586.0,
EPSS17,Famisanar,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,Evento,1949260.0,
EPSS17,Famisanar,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,Evento,20658117.0,
EPSS17,Famisanar,891500084.0,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,Evento,2679717.0,
EPSS17,Famisanar,900345765.0,EMPRESA MULTIACTIVA DE SALUD,Evento,374648694.0,
EPSS17,Famisanar,900425336.0,SOMNOMÉDICA CLÍNICA ESPECIALIZADA EN MEDICINA DEL SUEÑO SAS,Evento,65179720.0,
EPSS18,Servicio Occidental de Salud,830023202.0,COSMITET LTDA CORPORACION DE SERVICIOS MEDICOS INTERNACINALES THEM Y CIA,Evento,36624533.0,
EPSS18,Servicio Occidental de Salud,890304155.0,E.S.E. HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE,Evento,6319123.0,
EPSS18,Servicio Occidental de Salud,891301121.0,E.S.E. HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,Evento,28473429.0,
EPSS18,Servicio Occidental de Salud,891900481.0,E.S.E. HOSPITAL NUESTRA SEÑORA DE LOS SANTOS,Evento,4344145.0,
EPSS18,Servicio Occidental de Salud,900145588.0,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,Evento,2329454.0,
EPSS18,Servicio Occidental de Salud,900146010.0,EMPRESA SOCIAL DEL ESTADO NORTE 1 E.S.E.,Evento,2004386.0,
EPSS18,Servicio Occidental de Salud,900149596.0,ASISFARMA S.A.S,Evento,14634517.0,
EPSS41,Nueva Eps,805011262.0,RTS S.A.S,Evento,5915260163.67,
EPSS41,Nueva Eps,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,Evento,1746026519.52,
EPSS41,Nueva Eps,822006271.0,SERVICIOS DE SALUD Y MAS S.A.S- SESMAS S.A.S,Evento,23845193.0,
EPSS41,Nueva Eps,900138649.0,MEDICENTER ESPECIALIZADO LTDA,Evento,2472219.0,
EPSS41,Nueva Eps,900604361.0,CENTRO DE REHABILITACIÓN INTEGRAL NUEVO AMANECER LST SAS,Evento,162582065.0,
EPSS41,Nueva Eps,900210981.0,CORPORACIÓN HOSPITALARIA JUAN CIUDAD,Evento,1202587648.64,
EPSS41,Nueva Eps,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,Evento,2263614167.97,
EPSS41,Nueva Eps,811002429.0,CLINICA PAJONAL S.A.S,Evento,18357873.0,
EPSS41,Nueva Eps,860015905.0,CLINICA NUESTRA SEÑORA DE LA PAZ,Evento,209910644.0,
EPSS41,Nueva Eps,890980758.0,ESE HOSPITAL DE LA CEJA,Evento,5210580.0,
EPSI06,Pijaos,800116719.0,HOSPITAL ESPECIALIZADO GRANJA INTEGRAL E.S.E LERIDA TOLIMA,Evento,25000000.0,
EPSI06,Pijaos,900471504.0,CLÍNICA LAS VICTORIAS - FRACTURAS,Evento,15000000.0,
EPSS02,Salud Total,800037021.0,HOSPITAL DEPARTAMENTAL DE GRANADA - EMPRESA SOCIAL DEL META,Evento,261558020.0,
EPSS02,Salud Total,800064543.0,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,Evento,34663872.0,
EPSS02,Salud Total,800065396.0,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,Evento,880608520.0,
EPSS02,Salud Total,804014839.0,INSTITUTO DEL CORAZÓN DE BUCARAMANGA S.A.,Evento,20841614.0,
EPSS02,Salud Total,824004729.0,CENTRO DE INVESTIGACIONES MICROBIOLOGICAS DEL CESAR - LIMITADA,Evento,1127000.0,
EPSS02,Salud Total,890324177.0,FUNDACION VALLE DEL LILI,Evento,465151417.0,
EPSS02,Salud Total,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,Evento,153589415.0,
EPSS02,Salud Total,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",Evento,2455639.0,
EPSS02,Salud Total,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,Evento,77947777.0,
EPSS02,Salud Total,900494089.0,CENDITER S.A.S.,Evento,7040818.0,
EPSS02,Salud Total,900718172.0,CLINICA INTERNACIONAL DE ALTA TECNOLOGIA CLINALTEC S.A.S.,Evento,1907903020.0,
EPSS02,Salud Total,901339938.0,CARE & HEALTH SAS,Evento,10914441.0,
EPSS05,Sanitas,800139305.0,RUIZ TENORIO Y CIA EN C.S.,Evento,1733368.0,
EPSS05,Sanitas,800231038.0,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,Evento,98385572.0,
EPSS05,Sanitas,807004352.0,EMPRESA SOCIAL DEL ESTADO IMSALUD,Evento,17501899.0,
EPSS05,Sanitas,814006248.0,UNIDAD CARDIOQUIRURGICA DE NARIÑO SAS,Evento,125977589.0,
EPSS05,Sanitas,824005609.0,ASISTENCIA MEDICA INMEDIATA AMEDI S.A.S.,Evento,4224412.0,
EPSS05,Sanitas,826002930.0,E.S.E CENTRO DE SALUD SAN JERONIMO DE MONGUA,Evento,21714480.0,
EPSS05,Sanitas,891180113.0,E.S.E. HOSPITAL ARSENIO REPIZO VANEGAS DE SAN AGUSTIN,Evento,73313089.0,
EPSS05,Sanitas,900016105.0,UNIDAD MEDICA FORTUL SALUD LTDA,Evento,7120434.0,
EPSS05,Sanitas,900034131.0,ESE MORENO Y CLAVIJO,Evento,12127459.0,
EPSS05,Sanitas,900112351.0,UNIDAD HEMATO ONCOLOGICA ESPECIALIZADA IPS SAS,Evento,41763798.0,
EPSS05,Sanitas,900371613.0,INVERSIONES MEDICAS DE LOS ANDES S.A.S.,Evento,173031202.0,
EPSS05,Sanitas,900601052.0,UNIDAD PEDIÁTRICA SIMÓN BOLÍVAR IPS SAS,Evento,52951600.0,
EPSS05,Sanitas,900765175.0,ALERGOSALUD SAS,Evento,2707213.0,
EPSS10,Suramericana,800006690.0,VILLA76 INSTITUTO DE PSICOTERAPIA S.A.S.,Evento,15962856.0,
EPSS10,Suramericana,800051998.0,CLINICA DE OFTALMOLOGIA SANDIEGO S.A,Evento,277285704.0,
EPSS10,Suramericana,800082446.0,INSTITUTO DEL SISTEMA NERVIOSO DE RISARALDA S.A.S,Evento,94878717.0,
EPSS10,Suramericana,800203877.0,INSTITUTO GASTROCLINICO S.A.S.,Evento,5258274.0,
EPSS10,Suramericana,802001084.0,IPS CLINICA SANTA ANA DE BARANOA,Evento,3455394.0,
EPSS10,Suramericana,805027337.0,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,Evento,1860757.0,
EPSS10,Suramericana,805027743.0,DUMIAN MÉDICAL S.A.S,Evento,22039020.0,
EPSS10,Suramericana,806016870.0,UNIDAD DE PATOLOGIA CLINICA S.A.S.,Evento,10639509.0,
EPSS10,Suramericana,809003590.0,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,Evento,2361206.0,
EPSS10,Suramericana,811004956.0,"""FUNDACIÓN LA LUZ - CENTRO NACIONAL PARA EL TRATAMIENTO DE LA DROGADICCIÓN""",Evento,4655316.0,
EPSS10,Suramericana,811013645.0,OXISALUD S.A.S,Evento,36258311.0,
EPSS10,Suramericana,811044122.0,SODIME S.A.S,Evento,1048106.0,
EPSS10,Suramericana,890116783.0,CLINICA OFTALMOLOGICA UNIDAD LASER DEL ATLANTICO S.A,Evento,9447829.0,
EPSS10,Suramericana,890933408.0,CLINICA OFTALMOLOGICA DE ANTIOQUIA S.A.S,Evento,161758683.0,
EPSS10,Suramericana,890980066.0,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUÍ,Evento,27175838.0,
EPSS10,Suramericana,890980486.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,Evento,2791883.0,
EPSS10,Suramericana,890981182.0,ESE HOSPITAL PADRE CLEMENTE GIRALDO,Evento,51019609.0,
EPSS10,Suramericana,890981374.0,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA,Evento,359295337.0,
EPSS10,Suramericana,890981719.0,E.S.E. NUETRA SEÑORA DE LA CANDELARIA,Evento,8172220.0,
EPSS10,Suramericana,891200952.0,E.S.E HOSPITAL EDUARDO SANTOS,Evento,2019122.0,
EPSS10,Suramericana,900002780.0,FUNDACIÓN CAMPBELL,Evento,1334486.0,
EPSS10,Suramericana,900193988.0,UROCLINICA DE CORDOBA SAS,Evento,1253547.0,
EPSS10,Suramericana,900205118.0,CENTRO CARDIOVASCULAR DE CALDAS S.A.,Evento,66635333.0,
EPSS10,Suramericana,900219120.0,VIVA 1A IPS SA,Evento,32147877.0,
EPSS10,Suramericana,900304869.0,CENTRO CLINICO Y DE INVESTIGACION SICOR SAS,Evento,6658613.0,
EPSS10,Suramericana,900408220.0,NUEVA CLINICA SAGRADO CORAZON S.A.S,Evento,197837074.0,
EPSS10,Suramericana,900453180.0,IPS TERAPIAS INTEGRALES DOMICILIARIAS S.A.S,Evento,18201740.0,
EPSS10,Suramericana,900882304.0,ESPECIALISTAS ASESORES PROFESIONALES EAP IPS S.A.S,Evento,42250989.0,
EPSS10,Suramericana,900958115.0,HEALTH CARS SAS,Evento,78517121.0,
EPSS17,Famisanar,804006936.0,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,Evento,1280896.0,
EPSS17,Famisanar,805023423.0,SOCIEDAD N.S.D.R. S.A.S,Evento,59676931.0,
EPSS17,Famisanar,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Evento,625885844.0,
EPSS17,Famisanar,900119357.0,SALUD MEDICOS ESPECIALISTAS S.A,Evento,25979527.0,
EPSS17,Famisanar,901203508.0,CL AMBULANCIAS SAS,Evento,3541034.0,
EPSS17,Famisanar,901220789.0,NUCLEAR ESPECIALISTAS S.A.S.,Evento,6177918.0,
EPSS18,Servicio Occidental de Salud,800135582.0,FUNDACION ALEJANDRO LONDOÑO,Evento,31858631.0,
EPSS18,Servicio Occidental de Salud,805027287.0,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,Evento,2050000.0,
EPSS18,Servicio Occidental de Salud,805027743.0,DUMIAN MÉDICAL S.A.S,Evento,69505275.0,
EPSS18,Servicio Occidental de Salud,805031507.0,FUNDACION PARA LA PROMOCION DE LA SALUD Y PREVENCION DE LA ENFERMEDAD RENAL,Evento,118996266.0,
EPSS18,Servicio Occidental de Salud,890324177.0,FUNDACION VALLE DEL LILI,Evento,798116744.81,
EPSS18,Servicio Occidental de Salud,891180268.0,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,Evento,45325719.0,
EPSS18,Servicio Occidental de Salud,891380046.0,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE GUACARÍ VALLE,Evento,11296377.0,
EPSS18,Servicio Occidental de Salud,891901296.0,E.S.E. HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO DE EL DOVIO VALLE,Evento,8704154.0,
EPSS18,Servicio Occidental de Salud,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,Evento,1010501.0,
EPSS18,Servicio Occidental de Salud,900146471.0,EMPRESA SOCIAL DEL ESTADO CENTRO 2 E.S.E.,Evento,5897428.0,
EPSS41,Nueva Eps,800112725.0,FUNDACION OFTALMOLOGICA DEL CARIBE,Evento,220405335.23,
EPSS41,Nueva Eps,890102768.0,ORGANIZACION CLINICA GENERAL DEL NORTE S.A.S.,Evento,453945318.0,
EPSS41,Nueva Eps,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,Evento,1018215303.33,
EPSS42,Coosalud,830507718.0,CLINICA MEDICAL SAS,Evento,8145611.15,
EPSS42,Coosalud,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,Evento,4638496.8,
EPSS42,Coosalud,892300226.0,ESE INSTITUTO DEPARTAMENTAL DE REHABILITACION Y EDUCACION ESPECIAL DEL CESAR IDREEC,Evento,14688427.17,
EPSS02,Salud Total,800160400.0,E.S.E. HOSPITAL SANTA MARGARITA,Evento,1310453.0,
EPSS02,Salud Total,801001440.0,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,Evento,18485526.0,
EPSS02,Salud Total,807004631.0,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,Evento,3342739.0,
EPSS02,Salud Total,890704555.0,HOSPITAL CENTRO E.S.E. DE PLANADAS,Evento,11412256.0,
EPSS02,Salud Total,900346953.0,CARDIOSALUD EJE CAFETERO S.A.S.,Evento,73739706.0,
EPSS02,Salud Total,900431550.0,CLINICA LA VICTORIA S.A.S.,Evento,5753728.0,
EPSS02,Salud Total,900436223.0,FUNDACION CONEXION IPS,Evento,38518174.0,
EPSS12,Comfenalco Valle,805027261.0,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,Evento,1844000.0,
EPSS12,Comfenalco Valle,891901101.0,E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO,Evento,1261900.0,
EPSS12,Comfenalco Valle,900891513.0,CLINICA NUEVA RAFAEL URIBE URIBE SAS,Evento,6245234.0,
EPSS02,Salud Total,819001302.0,E.S.E. HOSPITAL LOCAL DE TENERIFE,Evento,1491013.0,
EPSS02,Salud Total,890702408.0,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,Evento,2719329.0,
EPSS02,Salud Total,890906346.0,ESE HOSPITAL SAN FERNANDO,Evento,10332093.0,
EPSS02,Salud Total,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,Evento,21606136.0,
EPSS02,Salud Total,899999165.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,Evento,6597643.0,
EPSS41,Nueva Eps,900582589.0,UNIDADES DIAGNOSTICAS ESPECIALIZADAS S.A.S.,Evento,12830552.0,
EPSS41,Nueva Eps,900617997.0,VIVESSALUD EJE CAFETERO S.A.S.,Evento,4837641.0,
EPSS02,Salud Total,801001220.0,GASTROSALUD LIMITADA INSTITUTO DE EMFERMEDADES DEL APARATO DIGESTIVO LIMITADA - GASTROSALUD LTDA,Evento,5300380.0,
