COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO ($)
MARZO 2023",OBSERVACIÓN
ESS062,ASMET SALUD,805001506.0,ACOUSTIC SYSTEM SAS,1352064,
ESS062,ASMET SALUD,805007737.0,FUNDACIÓN UNIÓN PARA EL CONTROL DEL CÁNCER - UNICÁNCER,46858692,
ESS062,ASMET SALUD,805010659.0,AMANECER MEDICO SAS,508343524,
ESS062,ASMET SALUD,805016406.0,ZENSA MEDICA SAS,150000000,
ESS062,ASMET SALUD,805017681.0,GAMANUCLEAR LTDA,71583416,
ESS062,ASMET SALUD,805019730.0,SOLAIR SAS,22350091,
ESS062,ASMET SALUD,805023423.0,SOCIEDAD N.S.D.R. S.A.S,2222284538,
ESS062,ASMET SALUD,805027261.0,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,8346074,
ESS062,ASMET SALUD,805027287.0,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,1666597,
ESS062,ASMET SALUD,805027337.0,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,66082700,
ESS062,ASMET SALUD,805027743.0,DUMIAN MÉDICAL S.A.S,5813778051,
ESS062,ASMET SALUD,805028530.0,HOSPITAL ISAIAS DUARTE CANCINO EMPRESA SOCIAL DEL ESTADO,14789487,
ESS062,ASMET SALUD,805031507.0,FUNDACION PARA LA PROMOCION DE LA SALUD Y PREVENCION DE LA ENFERMEDAD RENAL,28418839,
ESS062,ASMET SALUD,806001061.0,EMPRESA SOCIAL DEL ESTADO CLINICA MATERNIDAD RAFAEL CALVO,3038710,
ESS062,ASMET SALUD,806007002.0,ESE HOSPITAL SAN SEBASTIAN,1656290,
ESS062,ASMET SALUD,806007343.0,ESE HOSPITAL SAN NICOLAS DE TOLENTINO,2053165,
ESS062,ASMET SALUD,806010305.0,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,3341644,
ESS062,ASMET SALUD,807008842.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,53519174,
ESS062,ASMET SALUD,809002913.0,PROMOVER SAS,121459820,
ESS062,ASMET SALUD,809003590.0,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,34683136,
ESS062,ASMET SALUD,809004280.0,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO,13772876,
ESS062,ASMET SALUD,809005719.0,HOSPITAL SAN VICENTE E.S.E,6963812,
ESS062,ASMET SALUD,809009066.0,CLINICA LOS REMANSOS INSTITUTO TOLIMENSE DE SALUD MENTAL S.A.S,66499400,
ESS062,ASMET SALUD,809010893.0,INSTITUTO OFTALMOLOGICO DEL TOLIMA SAS,87113299,
ESS062,ASMET SALUD,809011517.0,MEDICINA INTENSIVA DEL TOLIMA S.A.,96299721,
ESS062,ASMET SALUD,809012505.0,UROCADIZ ESPECIALIDADES MEDICO QUIRURGICAS SAS,409616165,
ESS062,ASMET SALUD,810000913.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FELIX LA DORADA CALDAS,408126728,
ESS062,ASMET SALUD,810003245.0,CLÍNICA OSPEDALE MANIZALES S.A,1207412630,
ESS062,ASMET SALUD,810006840.0,LABORATORIO DE PATOLOGÍA Y CITOLOGÍA CITOSALUD SAS,17640000,
ESS062,ASMET SALUD,811016192.0,HOSPITAL ALMA MÁTER DE ANTIOQUIA,14725569,
ESS062,ASMET SALUD,812005522.0,FUNDACION AMIGOS DE LA SALUD,66789819,
ESS062,ASMET SALUD,813001952.0,CLINICA MEDILASER S.A.S.,4800000000,
ESS062,ASMET SALUD,813002497.0,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,154191041,
ESS062,ASMET SALUD,813002682.0,ENDOTEK LTDA,6384600,
ESS062,ASMET SALUD,813002872.0,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DE LA PLATA HUILA,34083538,
ESS062,ASMET SALUD,813002933.0,E.S.E. HOSPITAL DIVINO NIÑO DE RIVERA,17541705,
ESS062,ASMET SALUD,813002940.0,EMPRESA SOCIAL DEL ESTADO MARIA AUXILIADORA DE GARZON,210650849,
ESS062,ASMET SALUD,813003431.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LAURA PERDOMO DE GARCIA DE YAGUARA,20866115,
ESS062,ASMET SALUD,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,47426175,
ESS062,ASMET SALUD,813005295.0,EMPRESA SOCIAL DEL ESTADO MUNICIPAL MANUEL CASTRO TOVAR,100000000,
ESS062,ASMET SALUD,813005431.0,SOCIEDAD CLINICA EMCOSALUD S.A.,14580249,
ESS062,ASMET SALUD,813006746.0,URO LASER S.A.S,16247661,
ESS062,ASMET SALUD,813006877.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JUAN DE DIOS,4431423,
ESS062,ASMET SALUD,813007875.0,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,6613871,
ESS062,ASMET SALUD,813008574.0,MEGASALUD IPS SAS,16853387,
ESS062,ASMET SALUD,813008841.0,INVERSIONES DAZA DISTRILENT Y CIA S EN C.,1480960,
ESS062,ASMET SALUD,813010024.0,ESE NUESTRA SEÑORA DEL CARMEN,23042646,
ESS062,ASMET SALUD,813010145.0,OFTALMOLASER - SOCIEDAD DE CIRUGIA DEL HUILA S.A,255269808,
ESS062,ASMET SALUD,813010472.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,22386616,
ESS062,ASMET SALUD,813010966.0,ESE JUAN RAMON NUÑEZ PALACIOS,2194888,
ESS062,ASMET SALUD,813010996.0,ESE HOSPITAL SAN JOSE DE ISNOS,113085664,
ESS062,ASMET SALUD,813011027.0,ESE SANTA ROSA DE LIMA DE PAICOL,1010211,
ESS062,ASMET SALUD,813011465.0,ESE HOSPITAL LUIS ANTONIO MOJICA,1071540,
ESS062,ASMET SALUD,813011502.0,HOSPITAL MUNICIPAL SAN FRANCISCO DE ASIS DE ELIAS EMPRESA SOCIAL DEL ESTADO E.S.E.,61097756,
ESS062,ASMET SALUD,813011505.0,EMPRESA SOCIAL DEL ESTADO CAMILO TRUJILLO SILVA,29170885,
ESS062,ASMET SALUD,813011577.0,CLINICA UROS S.A.S - TORRE A,4928082250,
ESS062,ASMET SALUD,813012833.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DE SALADOBLANCO,64579829,
ESS062,ASMET SALUD,814001329.0,ESE HOSPITAL CUMBAL,2464196,
ESS062,ASMET SALUD,814003448.0,AUDIOCOM IPS,45116545,
ESS062,ASMET SALUD,814004822.0,INSTITUTO RADIOLOGICO DEL SUR SAS,14858580,
ESS062,ASMET SALUD,814005647.0,IPS-I ASOCIACION DE CABILDOS DE GUACHUCAL Y COLIMBA,1365600,
ESS062,ASMET SALUD,814006170.0,CLINICA DE ORTOPEDIA Y FRACTURAS TRAUMEDICAL S.A.S,141800000,
ESS062,ASMET SALUD,814006620.0,E.S.E. JUAN PABLO II DEL MUNICIPIO DE LINARES,2894093,
ESS062,ASMET SALUD,814006625.0,CENTRO DE SALUD SANTIAGO DE MALLAMA E.S.E.,2750273,
ESS062,ASMET SALUD,815000253.0,IPS CLINICA SALUD FLORIDA S.A,3774625,
ESS062,ASMET SALUD,815000316.0,E.S.E. HOSPITAL RAUL OREJUELA BUENO,47347765,
ESS062,ASMET SALUD,816000066.0,PHILCO MEDICAL SYSTEMS SAS,45992453,
ESS062,ASMET SALUD,816000634.0,RESTREPO Y MEJIA CIMDER S.A.S,8747288,
ESS062,ASMET SALUD,816005003.0,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,186710248,
ESS062,ASMET SALUD,816007055.0,INSTITUTO DE EPILEPSIA Y PARKINSON DEL EJE CAFETERO S.A,33500000,
ESS062,ASMET SALUD,817000999.0,HOSPITAL TIMBIO - EMPRESA SOCIAL DEL ESTADO,30298809,
ESS062,ASMET SALUD,817001920.0,REHABILITAR SAS,487678672,
ESS062,ASMET SALUD,817003532.0,QUILISALUD E.S.E.,133539491,
ESS062,ASMET SALUD,817004260.0,DROGUERIAS ALIANZA DE OCCIDENTE S.A.,400000000,
ESS062,ASMET SALUD,817005385.0,MENNAR S.A.S,1387000000,
ESS062,ASMET SALUD,819001107.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ALEJANDRO MAESTRE SIERRA,2184657,
ESS062,ASMET SALUD,819003863.0,PREVENCION Y SALUD INTEGRAL PARA LA FAMILIA IPS LTDA,3077126,
ESS062,ASMET SALUD,820003850.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA,1599539,
ESS062,ASMET SALUD,821000191.0,CLINICA DE REHABILITACION DEL VALLE S A S,1723073,
ESS062,ASMET SALUD,821000831.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL RUBEN CRUZ VELEZ,82487245,
ESS062,ASMET SALUD,821003143.0,E.S.E. HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA EMPRESA SOCIAL DEL ESTADO (SEDE 0001),5369791,
ESS062,ASMET SALUD,822002459.0,EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,1877419,
ESS062,ASMET SALUD,824000440.0,HOSPITAL HERNANDO QUINTERO BLANCO E.S.E,1636626,
ESS062,ASMET SALUD,824000441.0,HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ E.S.E,5209459,
ESS062,ASMET SALUD,824000469.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SOCORRO,1074507,
ESS062,ASMET SALUD,824000586.0,ESE HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA,2492539,
ESS062,ASMET SALUD,824000785.0,ESE HOSPITAL LOCAL DE AGUACHICA,3053315,
ESS062,ASMET SALUD,824001041.0,CLINICA MEDICOS S.A.,232264040,
ESS062,ASMET SALUD,824001252.0,CLINICA ERASMO LTDA,9855098,
ESS062,ASMET SALUD,824002672.0,ESE HOSPITAL CAMILO VILLAZON PUMAREJO,1137506,
ESS062,ASMET SALUD,824003102.0,CENTRAL DE PATOLOGIA DEL CESAR LTDA,21286499,
ESS062,ASMET SALUD,824003324.0,CENTRO DE REHABILITACION Y EDUCACIÓN ESPECIAL ARSAS IPS. SAS.,48300988,
ESS062,ASMET SALUD,824004330.0,MEDICINA NUCLEAR SA,38277842,
ESS062,ASMET SALUD,825000834.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA RITA DE CASSIA,1236483,
ESS062,ASMET SALUD,828000073.0,CORPORACION MEDICA DEL CAQUETA,363782229,
ESS062,ASMET SALUD,828000386.0,ESE HOSPITAL MALVINAS HECTOR OROZCO OROZCO,337328435,
ESS062,ASMET SALUD,828002098.0,UROCAQ E.U. IPS,237146420,
ESS062,ASMET SALUD,828002423.0,DISCOLMEDICA S. A. S,299758704,
ESS062,ASMET SALUD,828002453.0,UNIDAD MEDICA SANTA SOFIA LTDA.,14568096,
ESS062,ASMET SALUD,828002586.0,CLINICA CHAIRA IPS,101340214,
ESS062,ASMET SALUD,829001256.0,ESE HOSPITAL MANUEL ELKIN PATARROYO,2436421,
ESS062,ASMET SALUD,829001846.0,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,36803657,
ESS062,ASMET SALUD,830005028.0,ADMINISTRADORA COUNTRY S.A.S,4449644,
ESS062,ASMET SALUD,830007355.0,FRESENIUS MEDICAL CARE COLOMBIA S.A.,1387066882,
ESS062,ASMET SALUD,830104627.0,HOSPITAL CARDIOVASCULAR DE CUNDINAMARCA S.A,42793598,
ESS062,ASMET SALUD,830112625.0,GENETICA MOLECULAR DE COLOMBIA S.A.S.,12290631,
ESS062,ASMET SALUD,830113849.0,CLINICA JUAN N CORPAS LTDA.,2806021,
ESS062,ASMET SALUD,830114846.0,CENTRO DE ESPECIALISTAS DIAGNOSTICO TRATAMIENTOS CEDIT SAS,245756041,
ESS062,ASMET SALUD,830124110.0,SALUD VITAL DE COLOMBIA IPS SAS,25044377,
ESS062,ASMET SALUD,830144683.0,MEDYTECH INTERNATIONAL LIMITADA,78428394,
ESS062,ASMET SALUD,830501971.0,GESTAMOS S.A.S,27922821,
ESS062,ASMET SALUD,830504400.0,CENTRO MEDICO VALLE DE ATRIZ E.U.,144971727,
ESS062,ASMET SALUD,830507718.0,CLINICA MEDICAL SAS,70781812,
ESS062,ASMET SALUD,832001966.0,ESE HOSPITAL SAN JOSE DEL GUAVIARE,28358281,
ESS062,ASMET SALUD,832010436.0,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,7033645,
ESS062,ASMET SALUD,837000708.0,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD LOS ANGELES IPS,9030457,
ESS062,ASMET SALUD,837000974.0,SOCIEDAD LAS LAJAS S.A.S.,67393800,
ESS062,ASMET SALUD,838000096.0,E.S.E. HOSPITAL SAN RAFAEL DE LETICIA,5519539,
ESS062,ASMET SALUD,844001355.0,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO EMPRESA SOCIAL DEL ESTADO,1351550,
ESS062,ASMET SALUD,844004197.0,RED SALUD CASANARE E.S.E.,1085663,
ESS062,ASMET SALUD,846000253.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL,24204545,
ESS062,ASMET SALUD,846000471.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS,24397044,
ESS062,ASMET SALUD,846000474.0,E.S.E HOSPITAL ORITO,4333908,
ESS062,ASMET SALUD,846000678.0,ESE HOSPITAL MARIA ANGELINES DE II NIVEL DE ATENCION,11807289,
ESS062,ASMET SALUD,846001620.0,E.S.E HOSPITAL SAN GABRIEL ARCANGEL,7527550,
ESS062,ASMET SALUD,846001669.0,E.S.E. HOSPITAL ALCIDES JIMÉNEZ,13688272,
ESS062,ASMET SALUD,846002309.0,ESE HOSPITAL FRONTERIZO LA DORADA,3629152,
ESS062,ASMET SALUD,846003067.0,CLINICA CREAR VISION S.A.S,6296760,
ESS062,ASMET SALUD,846003357.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JORGE JULIO GUZMAN,5961271,
ESS062,ASMET SALUD,860006656.0,FUNDACION ABOOD SHAIO,7835360,
ESS062,ASMET SALUD,860006745.0,CONGREGACION DE LAS HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,3944418,
ESS062,ASMET SALUD,860007336.0,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO,3164757,
ESS062,ASMET SALUD,860007760.0,HERMANAS HOSPITALARIAS DEL SAGRADO CORAZÓN DE JESÚS,119894176,
ESS062,ASMET SALUD,860009555.0,E.S.E. HOSPITAL SANTA MATILDE DE MADRID,3664196,
ESS062,ASMET SALUD,860013779.0,ASOCIACIÓN PROFAMILIA,178076704,
ESS062,ASMET SALUD,860013874.0,INSTITUTO ROOSEVELT,86288495,
ESS062,ASMET SALUD,860015536.0,HOSPITAL UNIVERSITARIO SAN IGNACIO,550000000,
ESS062,ASMET SALUD,860015929.0,E.S.E. HOSPITAL SALAZAR VILLETA,1956282,
ESS062,ASMET SALUD,860020283.0,E.S.E. HOSPITAL SAN JOSE DE GUADUAS,4479594,
ESS062,ASMET SALUD,860024030.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR,3992007,
ESS062,ASMET SALUD,860028947.0,"CONGREGACIÓN DE HERMANAS FRANCISCANAS MISIONERAS DE MARÍA AUXILIADORA, REGIÓN MISIONERA SANTA MARÍA BERNARDA.",3062319,
ESS062,ASMET SALUD,860035992.0,FUNDACION CARDIO INFANTIL INSTITUTO DE CARDIOLOGIA,53117824,
ESS062,ASMET SALUD,860037950.0,FUNDACION SANTA FE DE BOGOTA,2050315,
ESS062,ASMET SALUD,860053761.0,CLINICA DE OJOS (CLINOJOS) S.A. / CLINOJOS S.A.,39444715,
ESS062,ASMET SALUD,860090566.0,CLINICA DEL OCCIDENTE S.A.,86445408,
ESS062,ASMET SALUD,881862576.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA,1367214,
ESS062,ASMET SALUD,890000400.0,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,3099696,
ESS062,ASMET SALUD,890000448.0,ESE HOSPITAL SAN VICENTE DE PAUL,6427338,
ESS062,ASMET SALUD,890000600.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,766319,
ESS062,ASMET SALUD,890000905.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,310978,
ESS062,ASMET SALUD,890000992.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA,47516577,
ESS062,ASMET SALUD,890001006.0,ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA,32799857,
ESS062,ASMET SALUD,890001098.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,2832374,
ESS062,ASMET SALUD,890001266.0,LIGA CONTRA EL CANCER DEL QUINDIO QUINDICANCER,31819488,
ESS062,ASMET SALUD,890001605.0,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,1383750,
ESS062,ASMET SALUD,890200500.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,194940180,
ESS062,ASMET SALUD,890201397.0,ASOCIACION SANTANDEREANA PRO-NIÑO RETARDADO MENTAL,9126000,
ESS062,ASMET SALUD,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,48236965,
ESS062,ASMET SALUD,890203222.0,ESE HOSPITAL SAN JOSE,1417180,
ESS062,ASMET SALUD,890203242.0,CLÍNICA GIRON ESE,2358597,
ESS062,ASMET SALUD,890203436.0,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,3778936,
ESS062,ASMET SALUD,890203887.0,ESE HOSPITAL INTEGRADO SAN ROQUE,1410029,
ESS062,ASMET SALUD,890204360.0,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,1741610,
ESS062,ASMET SALUD,890205361.0,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,3400213,
ESS062,ASMET SALUD,890208758.0,CLINICA MATERNO INFANTIL SAN LUIS S.A,24843689,
ESS062,ASMET SALUD,890212568.0,FUNDACION CARDIOVASCULAR DE COLOMBIA,4698062699,
ESS062,ASMET SALUD,890301430.0,CLINICA NUESTRA SEÑORA DE LOS REMEDIOS,3433175617,
ESS062,ASMET SALUD,890303395.0,INSTITUTO PARA NIÑOS CIEGOS Y SORDOS DEL VALLE DEL CAUCA,152501877,
ESS062,ASMET SALUD,890303461.0,E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO,4119929898,
ESS062,ASMET SALUD,890303841.0,HOSPITAL DE SAN JUAN DE DIOS,235095281,
ESS062,ASMET SALUD,890304155.0,E.S.E. HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE,312143399,
ESS062,ASMET SALUD,890305496.0,E.S.E. HOSPITAL LOCAL JOSE RUFINO VIVAS EMPRESA SOCIAL DEL ESTADO,6614087,
ESS062,ASMET SALUD,890306950.0,E.S.E. HOSPITAL PILOTO JAMUNDI EMPRESA SOCIAL DEL ESTADO,72070479,
ESS062,ASMET SALUD,890307040.0,HOSPITAL FRANCINETH SANCHEZ HURTADO EMPRESA SOCIAL DEL ESTADO,2393625,
ESS062,ASMET SALUD,890307200.0,CLÍNICA IMBANACO S.A.S.,163452058,
ESS062,ASMET SALUD,890309115.0,E.S.E. HOSPITAL LOCAL YOTOCO EMPRESA SOCIAL DEL ESTADO,1697248,
ESS062,ASMET SALUD,890312380.0,ESE HOSPITAL SAN JORGE,52142785,
ESS062,ASMET SALUD,890320032.0,CLINICA DE OFTALMOLOGIA DE CALI,1191689,
ESS062,ASMET SALUD,890324177.0,FUNDACION VALLE DEL LILI,3911036277,
ESS062,ASMET SALUD,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,46649791,
ESS062,ASMET SALUD,890399047.0,HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO EMPRESA SOCIAL DEL ESTADO,255649596,
ESS062,ASMET SALUD,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,398668462,
ESS062,ASMET SALUD,890680025.0,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,4952651,
ESS062,ASMET SALUD,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,595256395,
ESS062,ASMET SALUD,890700694.0,HOSPITAL MARIA INMACULADA E.S.E,28957056,
ESS062,ASMET SALUD,890700901.0,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,13000000,
ESS062,ASMET SALUD,890701010.0,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,1955708,
ESS062,ASMET SALUD,890701033.0,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,134667994,
ESS062,ASMET SALUD,890701078.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA LUCIA DE CAJAMARCA,7773357,
ESS062,ASMET SALUD,890701300.0,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,1204601,
ESS062,ASMET SALUD,890701353.0,NUEVO HOSPITAL LA CANDELARIA,202969565,
ESS062,ASMET SALUD,890701459.0,E.S.E. HOSPITAL SAN JUAN BAUTISTA,290069352,
ESS062,ASMET SALUD,890701490.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL,76500,
ESS062,ASMET SALUD,890701715.0,E.S.E. HOSPITAL SAN ANTONIO,1593646,
ESS062,ASMET SALUD,890701718.0,HOSPITAL REGIONAL ALFONSO JARAMILLO SALAZAR EMPRESA SOCIAL DEL ESTADO,792050088,
ESS062,ASMET SALUD,890701922.0,HOSPITAL LA MISERICORDIA E.S.E,1781816,
ESS062,ASMET SALUD,890702080.0,HOSPITAL FEDERICO ARBELAEZ EMPRESA SOCIAL DEL ESTADO,34472062,
ESS062,ASMET SALUD,890702190.0,HOSPITAL SUMAPAZ E.S.E.,9684807,
ESS062,ASMET SALUD,890702241.0,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,16230810,
ESS062,ASMET SALUD,890702408.0,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,14051157,
ESS062,ASMET SALUD,890703266.0,HOSPITAL NUESTRA SEÑORA DE LOURDES E.S.E.,21250000,
ESS062,ASMET SALUD,890703630.0,SOCIEDAD MÉDICOQUIRÚRGICA DEL TOLIMA SOCIEDAD ANÓNIMA Y/O CLÍNICA TOLIMA S.A.,118987474,
ESS062,ASMET SALUD,890704495.0,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO NIVEL I,15822545,
ESS062,ASMET SALUD,890704505.0,HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO,2243014,
ESS062,ASMET SALUD,890704555.0,HOSPITAL CENTRO E.S.E. DE PLANADAS,9705702,
ESS062,ASMET SALUD,890706067.0,HOSPITAL SAN JOSÉ,12074012,
ESS062,ASMET SALUD,890706823.0,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA,100000000,
ESS062,ASMET SALUD,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,2250000000,
ESS062,ASMET SALUD,890801026.0,E.S.E. HOSPITAL DEPARTAMENTAL FELIPE SUAREZ,39614243,
ESS062,ASMET SALUD,890801201.0,CRUZ ROJA COLOMBIANA SECCIONAL CALDAS,500000000,
ESS062,ASMET SALUD,890801235.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA EMPRESA SOCIAL DEL ESTADO,2222779,
ESS062,ASMET SALUD,890801495.0,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,70827176,
ESS062,ASMET SALUD,890801719.0,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,5797070,
ESS062,ASMET SALUD,890801989.0,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,20375286,
ESS062,ASMET SALUD,890802036.0,E.S.E. HOSPITAL SAN MARCOS,63348814,
ESS062,ASMET SALUD,890802978.0,E.S.E. HOSPITAL SAN JOSE,10215700,
ESS062,ASMET SALUD,890805923.0,INSTITUTO OFTALMOLOGICO DE CALDAS S.A.,167620889,
ESS062,ASMET SALUD,890806490.0,CAJA DE COMPENSACION FAMILIAR DE CALDAS,45414225,
ESS062,ASMET SALUD,890807591.0,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,240308268,
ESS062,ASMET SALUD,890900518.0,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,16650290,
ESS062,ASMET SALUD,890901826.0,HOSPITAL PABLO TOBON URIBE,11011231,
ESS062,ASMET SALUD,890902922.0,UNIVERSIDAD PONTIFICIA BOLIVARIANA,7911555,
ESS062,ASMET SALUD,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",11068494,
ESS062,ASMET SALUD,890905843.0,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,5354312,
ESS062,ASMET SALUD,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,4911166,
ESS062,ASMET SALUD,890939936.0,SOCIEDAD MEDICA RIONEGRO SA,5462839,
ESS062,ASMET SALUD,890980066.0,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUÍ,2992352,
ESS062,ASMET SALUD,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,2535956,
ESS062,ASMET SALUD,890980814.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL,3789757,
ESS062,ASMET SALUD,890980997.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL MARIA AUXILIADORA,4083440,
ESS062,ASMET SALUD,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,1537057,
ESS062,ASMET SALUD,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,3071405,
ESS062,ASMET SALUD,890985603.0,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,1194407,
ESS062,ASMET SALUD,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,5952784,
ESS062,ASMET SALUD,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,5762449,
ESS062,ASMET SALUD,891103889.0,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA,1060693,
ESS062,ASMET SALUD,891180026.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,408944800,
ESS062,ASMET SALUD,891180039.0,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,20049220,
