COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO 
ENERO 2023",OBSERVACIÓN
ESS062,ASMET SALUD,890307200.0,CLÍNICA IMBANACO S.A.S.,176460923,
ESS062,ASMET SALUD,890312380.0,ESE HOSPITAL SAN JORGE,232089856,
ESS062,ASMET SALUD,890324177.0,FUNDACION VALLE DEL LILI,3789919834,
ESS062,ASMET SALUD,890399020.0,FUNDACION CLINICA INFANTIL CLUB NOEL,948785500,
ESS062,ASMET SALUD,890399047.0,HOSPITAL DEPARTAMENTAL MARIO CORREA RENGIFO EMPRESA SOCIAL DEL ESTADO,269294396,
ESS062,ASMET SALUD,890500810.0,E.S.E. HOSPITAL MENTAL RUDESINDO SOTO,1059757,
ESS062,ASMET SALUD,890501019.0,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,3741494,
ESS062,ASMET SALUD,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,204187580,
ESS062,ASMET SALUD,890680014.0,SANATORIO DE AGUA DE DIOS E.S.E.,1414360,
ESS062,ASMET SALUD,890680025.0,E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA,9113365,
ESS062,ASMET SALUD,890680027.0,E.S.E. HOSPITAL PEDRO LEON ALVAREZ DIAZ,10435156,
ESS062,ASMET SALUD,890700568.0,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,1113215,
ESS062,ASMET SALUD,890700666.0,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,763157864,
ESS062,ASMET SALUD,890700694.0,HOSPITAL MARIA INMACULADA E.S.E,28957056,
ESS062,ASMET SALUD,890700901.0,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,6729578,
ESS062,ASMET SALUD,890700967.0,HOSPITAL SAN JOSE DE ORTEGA,1959900,
ESS062,ASMET SALUD,890701010.0,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,1900707,
ESS062,ASMET SALUD,890701033.0,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,59699955,
ESS062,ASMET SALUD,890701353.0,NUEVO HOSPITAL LA CANDELARIA,212294114,
ESS062,ASMET SALUD,890701459.0,E.S.E. HOSPITAL SAN JUAN BAUTISTA,142104081,
ESS062,ASMET SALUD,890701718.0,HOSPITAL REGIONAL ALFONSO JARAMILLO SALAZAR EMPRESA SOCIAL DEL ESTADO,811628625,
ESS062,ASMET SALUD,890702080.0,HOSPITAL FEDERICO ARBELAEZ EMPRESA SOCIAL DEL ESTADO,30000000,
ESS062,ASMET SALUD,890702241.0,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,14285046,
ESS062,ASMET SALUD,890702369.0,E.S.E. CENTRAL DE URGENCIAS LOUIS PASTEUR,10307910,
ESS062,ASMET SALUD,890702408.0,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,16044461,
ESS062,ASMET SALUD,890702476.0,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,3334052,
ESS062,ASMET SALUD,890703266.0,HOSPITAL NUESTRA SEÑORA DE LOURDES E.S.E.,21250000,
ESS062,ASMET SALUD,890703630.0,SOCIEDAD MÉDICOQUIRÚRGICA DEL TOLIMA SOCIEDAD ANÓNIMA Y/O CLÍNICA TOLIMA S.A.,171043608,
ESS062,ASMET SALUD,890704555.0,HOSPITAL CENTRO E.S.E. DE PLANADAS,8764556,
ESS062,ASMET SALUD,890706067.0,HOSPITAL SAN JOSÉ,30734135,
ESS062,ASMET SALUD,890706823.0,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA,235934593,
ESS062,ASMET SALUD,890706833.0,E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA,1106673723,
ESS062,ASMET SALUD,890801026.0,E.S.E. HOSPITAL DEPARTAMENTAL FELIPE SUAREZ,191748226,
ESS062,ASMET SALUD,890801099.0,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,100708188,
ESS062,ASMET SALUD,890801160.0,HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN,2329493,
ESS062,ASMET SALUD,890801201.0,CRUZ ROJA COLOMBIANA SECCIONAL CALDAS,353546347,
ESS062,ASMET SALUD,890801274.0,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO E.S.E,9577817,
ESS062,ASMET SALUD,890801495.0,CLINICA PSIQUIATRICA SAN JUAN DE DIOS,71170556,
ESS062,ASMET SALUD,890801719.0,E.S.E. HOSPITAL LOCAL SAN JUAN DE DIOS,15943706,
ESS062,ASMET SALUD,890801758.0,E.S.E. HOSPITAL SAN LORENZO DE SUPÍA,4916025,
ESS062,ASMET SALUD,890801944.0,ESE DEPARTAMENTAL HOSPITAL SAN ANTONIO DE VILLAMARIA,2322374,
ESS062,ASMET SALUD,890801989.0,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO CALDAS ESE,55751587,
ESS062,ASMET SALUD,890802036.0,E.S.E. HOSPITAL SAN MARCOS,70862324,
ESS062,ASMET SALUD,890802218.0,ESE HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL,3948873,
ESS062,ASMET SALUD,890805203.0,E.S.E. HOSPITAL LA MERCED,1353718,
ESS062,ASMET SALUD,890805923.0,INSTITUTO OFTALMOLOGICO DE CALDAS S.A.,158569731,
ESS062,ASMET SALUD,890806490.0,CAJA DE COMPENSACION FAMILIAR DE CALDAS,44944083,
ESS062,ASMET SALUD,890807591.0,SERVICIOS ESPECIALES DE SALUD-SES HOSPITAL UNIVERSITARIO DE CALDAS,405352285,
ESS062,ASMET SALUD,890900518.0,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,34624860,
ESS062,ASMET SALUD,890901826.0,HOSPITAL PABLO TOBON URIBE,55267978,
ESS062,ASMET SALUD,890904646.0,"HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ, EMPRESA SOCIAL DEL ESTADO",161145590,
ESS062,ASMET SALUD,890905166.0,"E.S.E. HOSPITAL MENTAL DE ANTIOQUIA ""MARÍA UPEGUI - HOMO""",5536340,
ESS062,ASMET SALUD,890905177.0,E.S.E. HOSPITAL LA MARIA,7628533,
ESS062,ASMET SALUD,890905198.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTAMARIA,1858819,
ESS062,ASMET SALUD,890905843.0,COMUNIDAD DE HERMANAS DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN DE TOURS PROVINCIA DE MEDELLIN,15552692,
ESS062,ASMET SALUD,890907254.0,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA,5472429,
ESS062,ASMET SALUD,890939936.0,SOCIEDAD MEDICA RIONEGRO SA,8794176,
ESS062,ASMET SALUD,890980003.0,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE DIOS,1028254,
ESS062,ASMET SALUD,890980066.0,E.S.E. HOSPITAL SAN RAFAEL DE ITAGUÍ,16436430,
ESS062,ASMET SALUD,890980757.0,ESE HOSPITAL CESAR URIBE PIEDRAHITA,6531720,
ESS062,ASMET SALUD,890980765.0,NUEVA ESE HOSPITAL SAN RAFAEL JERICO,1544820,
ESS062,ASMET SALUD,890980784.0,E.S.E. HOSPITAL SAN CARLOS,1443284,
ESS062,ASMET SALUD,890981536.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE YOLOMBO,12865892,
ESS062,ASMET SALUD,890982101.0,E.S.E HOSPITAL EL CARMEN,1297657,
ESS062,ASMET SALUD,890982116.0,E.S.E HOSPITAL GERMAN VELEZ GUTIERREZ,1356939,
ESS062,ASMET SALUD,890982264.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,4080952,
ESS062,ASMET SALUD,890985603.0,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,1072780,
ESS062,ASMET SALUD,890985703.0,E.S.E. HOSPITAL MARCO FIDEL SUAREZ,12796275,
ESS062,ASMET SALUD,891000499.0,E.S.E HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO,1042050,
ESS062,ASMET SALUD,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,9117842,
ESS062,ASMET SALUD,891103889.0,E.S.E. HOSPITAL LOCAL SANTA TERESA DE TESALIA,3670813,
ESS062,ASMET SALUD,891180026.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON,414812667,
ESS062,ASMET SALUD,891180039.0,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,20049220,
ESS062,ASMET SALUD,891180065.0,ESE HOSPITAL SAN ANTONIO,12231572,
ESS062,ASMET SALUD,891180091.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,9635531,
ESS062,ASMET SALUD,891180098.0,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,5000000000,
ESS062,ASMET SALUD,891180113.0,E.S.E. HOSPITAL ARSENIO REPIZO VANEGAS DE SAN AGUSTIN,417197169,
ESS062,ASMET SALUD,891180117.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA DE LA PLATA,253190176,
ESS062,ASMET SALUD,891180134.0,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,2250000000,
ESS062,ASMET SALUD,891180147.0,ESE HOSPITAL MUNICIPAL SAN ANTONIO DE EL AGRADO,5928986,
ESS062,ASMET SALUD,891180159.0,E.S.E. HOSPITAL TULIA DURAN DE BORRERO DE BARAYA,7858103,
ESS062,ASMET SALUD,891180190.0,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,35896199,
ESS062,ASMET SALUD,891180198.0,E.S.E. HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,30000000,
ESS062,ASMET SALUD,891180238.0,E.S.E. HOSPITAL SAN CARLOS DE AIPE,3635500,
ESS062,ASMET SALUD,891180268.0,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,2200000000,
ESS062,ASMET SALUD,891190011.0,E.S.E. HOSPITAL SAN RAFAEL,315961074,
ESS062,ASMET SALUD,891190298.0,AMBULANCIAS SANTA ISABEL S.A.S.,53192153,
ESS062,ASMET SALUD,891200032.0,CLINICA NUESTRA SEÑORA DE FATIMA S.A.,732267036,
ESS062,ASMET SALUD,891200209.0,FUNDACION HOSPITAL SAN PEDRO,170332921,
ESS062,ASMET SALUD,891200240.0,HOSPITAL INFANTIL LOS ANGELES,791259794,
ESS062,ASMET SALUD,891200274.0,HOSPITAL SAN RAFAEL DE PASTO,5539082,
ESS062,ASMET SALUD,891200445.0,E.S.E. HOSPITAL SAN ANTONIO DE BARBACOAS,25968181,
ESS062,ASMET SALUD,891200528.0,E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO,967564512,
ESS062,ASMET SALUD,891200543.0,HOSPITAL SAN CARLOS E.S.E.,12510238,
ESS062,ASMET SALUD,891200622.0,ESE HOSPITAL LORENCITA VILLEGAS DE SANTOS,8466975,
ESS062,ASMET SALUD,891200638.0,CEHANI ESE,86737712,
ESS062,ASMET SALUD,891200679.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ,84188086,
ESS062,ASMET SALUD,891200952.0,E.S.E HOSPITAL EDUARDO SANTOS,297851986,
ESS062,ASMET SALUD,891201108.0,HOSPITAL SAGRADO CORAZÓN DE JESÚS EMPRESA SOCIAL DEL ESTADO DE EL CHARCO,29964035,
ESS062,ASMET SALUD,891201410.0,HOSPITAL EL BUEN SAMARITANO E.S.E. LA CRUZ,1971662,
ESS062,ASMET SALUD,891201845.0,ESE HOSPITAL PÍO XII,13223667,
ESS062,ASMET SALUD,891300047.0,CLINICA PALMIRA S.A.,4308701,
ESS062,ASMET SALUD,891301121.0,E.S.E. HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,19308184,
ESS062,ASMET SALUD,891301447.0,E.S.E HOSPITAL LOCAL ULPIANO TASCON QUINTERO,1382319,
ESS062,ASMET SALUD,891380046.0,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,75329749,
ESS062,ASMET SALUD,891380054.0,FUNDACION HOSPITAL SAN JOSE DE BUGA,191304249,
ESS062,ASMET SALUD,891380070.0,E.S.E. HOSPITAL DEL ROSARIO EMPRESA SOCIAL DEL ESTADO,8990725,
ESS062,ASMET SALUD,891380184.0,E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO,58478278,
ESS062,ASMET SALUD,891401308.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,24483490,
ESS062,ASMET SALUD,891401643.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,137129690,
ESS062,ASMET SALUD,891401777.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTUARIO,8495197,
ESS062,ASMET SALUD,891408747.0,ESE HOSPITAL SAN JOSE MARSELLA,8237398,
ESS062,ASMET SALUD,891408918.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,51872840,
ESS062,ASMET SALUD,891408974.0,INSTITUTO DE AUDIOLOGIA INTEGRAL,23709962,
ESS062,ASMET SALUD,891409017.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL APIA,27739477,
ESS062,ASMET SALUD,891409025.0,ESE HOSPITAL SAN RAFAEL,25092754,
ESS062,ASMET SALUD,891409390.0,RADIOLOGOS ASOCIADOS S.A.S,229713977,
ESS062,ASMET SALUD,891409981.0,CLINICA LOS ROSALES S.A,57162974,
ESS062,ASMET SALUD,891410661.0,ESE HOSPITAL SANTA ANA,59692301,
ESS062,ASMET SALUD,891411663.0,ESE HOSPITAL SANTA MÓNICA,331068506,
ESS062,ASMET SALUD,891411665.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL CRISTO REY,15878492,
ESS062,ASMET SALUD,891411743.0,CLINICA DE FRACTURAS S.A.S,1342745,
ESS062,ASMET SALUD,891412126.0,ESE HOSPITAL SAN VICENTE DE PAUL.,5542298,
ESS062,ASMET SALUD,891412134.0,E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA,436414998,
ESS062,ASMET SALUD,891480000.0,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA,46434883,
ESS062,ASMET SALUD,891480036.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,97166661,
ESS062,ASMET SALUD,891500084.0,HOSPITAL FRANCISCO DE PAULA SANTANDER E.S.E. NIVEL II,500000000,
ESS062,ASMET SALUD,891500736.0,E.S.E. HOSPITAL NIVEL I EL BORDO,122389974,
ESS062,ASMET SALUD,891501104.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE EL TAMBO CAUCA,60611709,
ESS062,ASMET SALUD,891501676.0,"HOSPITAL SUSANA LOPEZ DE VALENCIA, EMPRESA SOCIAL DEL ESTADO",3583055647,
ESS062,ASMET SALUD,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,3838206676,
ESS062,ASMET SALUD,891780185.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,8591181,
ESS062,ASMET SALUD,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,16729129,
ESS062,ASMET SALUD,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,24332298,
ESS062,ASMET SALUD,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,8631483,
ESS062,ASMET SALUD,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,1998978,
ESS062,ASMET SALUD,891800906.0,ESE HOSPITAL SAN FRANCISCO DE VILLA DE LEYVA,1595731,
ESS062,ASMET SALUD,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,15185055,
ESS062,ASMET SALUD,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,3832302,
ESS062,ASMET SALUD,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,2492654,
ESS062,ASMET SALUD,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,9313451,
ESS062,ASMET SALUD,891855847.0,CLINICA CASANARE S.A,7187268,
ESS062,ASMET SALUD,891900343.0,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,14069724,
ESS062,ASMET SALUD,891900367.0,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,1250709,
ESS062,ASMET SALUD,891900441.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,4488206,
ESS062,ASMET SALUD,891901041.0,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO,1971940,
ESS062,ASMET SALUD,891901158.0,E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO,500000000,
ESS062,ASMET SALUD,892000264.0,E.S.E. HOSPITAL MUNICIPAL DE ACACIAS,7866399,
ESS062,ASMET SALUD,892000401.0,INVERSIONES CLINICA DEL META S.A.,1717288,
ESS062,ASMET SALUD,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,94116235,
ESS062,ASMET SALUD,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,1906859,
ESS062,ASMET SALUD,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,6547271,
ESS062,ASMET SALUD,892170002.0,ESE HOSPITAL SAN AGUSTIN DE FONSECA,3540516,
ESS062,ASMET SALUD,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,14491545,
ESS062,ASMET SALUD,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,8302721,
ESS062,ASMET SALUD,892300445.0,ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE,276258154,
ESS062,ASMET SALUD,892300708.0,CLINICA VALLEDUPAR S.A,4197235,
ESS062,ASMET SALUD,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,236861208,
ESS062,ASMET SALUD,899999017.0,SOCIEDAD DE CIRUGIA DE BOGOTA HOSPITAL DE SAN JOSE,7255406,
ESS062,ASMET SALUD,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,150425752,
ESS062,ASMET SALUD,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,134786225,
ESS062,ASMET SALUD,899999123.0,FUNDACION HOSPITAL DE LA MISERICORDIA,9000000,
ESS062,ASMET SALUD,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,4997694,
ESS062,ASMET SALUD,899999150.0,E.S.E. HOSPITAL SANTA BARBARA DE VERGARA,1248285,
ESS062,ASMET SALUD,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,5464438,
ESS062,ASMET SALUD,899999156.0,E.S.E. HOSPITAL SAN ANTONIO CHIA,3008406,
ESS062,ASMET SALUD,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,1121074,
ESS062,ASMET SALUD,899999165.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,1839285,
ESS062,ASMET SALUD,900000410.0,CENTRO DE SALUD ANCUYA E.S.E.,2593849,
ESS062,ASMET SALUD,900002780.0,FUNDACIÓN CAMPBELL,14103374,
ESS062,ASMET SALUD,900004059.0,HOSPITAL DE CASTILLA LA NUEVA ESE,1369666,
ESS062,ASMET SALUD,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,1336647846,
ESS062,ASMET SALUD,900008328.0,CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.,45705043,
ESS062,ASMET SALUD,900011436.0,PALERMO IMAGEN LTDA,99274737,
ESS062,ASMET SALUD,900011824.0,RADIOLOGOS ASOCIADOS DEL PACIFICO LIMITADA IPS,43383988,
ESS062,ASMET SALUD,900015226.0,IMAGENES DIAGNOSTICAS DE ALTA RESOLUCION COOPERATIVA DE TRABAJO ASOCIADO IDAR CTA.,24559680,
ESS062,ASMET SALUD,900016598.0,INSTITUTO CARDIOVASCULAR DEL CESAR S.A,3681477,
ESS062,ASMET SALUD,900025621.0,RADIOLOGIA E IMAGENES SAS,44392000,
ESS062,ASMET SALUD,900025807.0,WORK MEDICINE INTERNATIONAL S.A.S.,191955705,
ESS062,ASMET SALUD,900030445.0,UROMIL S.A,56770169,
ESS062,ASMET SALUD,900031644.0,MEDYDONT IPS,11287314,
ESS062,ASMET SALUD,900033859.0,ATENCION PREHOSPITALARIA Y SEGURIDAD INDUSTRIAL - APREHSI LTDA,522421973,
ESS062,ASMET SALUD,900034131.0,ESE MORENO Y CLAVIJO,1877734,
ESS062,ASMET SALUD,900038678.0,SMISALUD IPS SAS,56509808,
ESS062,ASMET SALUD,900038926.0,PROMOTORA MEDICA Y ODONTOLOGICA DE ANTIOQUIA S.A,1250971,
ESS062,ASMET SALUD,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,8740862,
ESS062,ASMET SALUD,900045710.0,EMPRESA SOCIAL DEL ESTADO DE PRIMER NIVEL DE ATENCION HOSPITAL ISABEL CELIS YAÑEZ,1285718,
ESS062,ASMET SALUD,900047319.0,CLINICAL SPA CIRUGIA PLASTICA & LASER LTDA,22789228,
ESS062,ASMET SALUD,900049461.0,FISIOPRAXIS S.A.S IPS,20508319,
ESS062,ASMET SALUD,900052148.0,CXAYU`CE JXUT EMPRESA SOCIAL DEL ESTADO,6096825,
ESS062,ASMET SALUD,900054666.0,UNIDAD CARDIOLOGICA Y PERINATAL DEL HUILA LTDA,41114354,
ESS062,ASMET SALUD,900055393.0,CENTRO DE IMÁGENES DIAGNOSTICAS TERCER MILENIO SAS,2636500,
ESS062,ASMET SALUD,900059039.0,CENTRO NEUPSIQUIATRICO EL DIVINO NINO,142378648,
ESS062,ASMET SALUD,900065515.0,EMPRESA SOCIAL DEL ESTADO E.S.E SALUD DORADA,15373132,
ESS062,ASMET SALUD,900066345.0,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,5144605,
ESS062,ASMET SALUD,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,2243549,
ESS062,ASMET SALUD,900067136.0,E.S.E. HOSPITAL REGIONAL DE VELEZ,19859565,
ESS062,ASMET SALUD,900067659.0,COOPERATIVA EPSIFARMA EN LIQUIDACION,8400951,
ESS062,ASMET SALUD,900073081.0,SERVICLINICOS DROMEDICA S.A,17886967,
ESS062,ASMET SALUD,900074359.0,UCIMED S.A,27457348,
ESS062,ASMET SALUD,900077584.0,COOPERATIVA DE SERVICIOS INTEGRALES DE SALUD RED MEDICRON IPS,25436429,
ESS062,ASMET SALUD,900081301.0,UNIDAD DE ONCOLOGIA DEL EJE CAFETERO S.A. S,2587325,
ESS062,ASMET SALUD,900088052.0,MG MEDICAL GROUP SAS,242726821,
ESS062,ASMET SALUD,900091143.0,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,7149828,
ESS062,ASMET SALUD,900091644.0,CEDIT DEL SUR LTDA,44701468,
ESS062,ASMET SALUD,900094992.0,MEGATECNOLOGIA Y REHABILITACION COLOMBIANA S.A.S.,2233831865,
ESS062,ASMET SALUD,900098550.0,OFFIMEDICAS S.A.,4382600691,
ESS062,ASMET SALUD,900100454.0,"GERENCIA DE PROYECTOS Y SERVICIOS EN SALUD S.A.S ""PROSALUD""",33200591,
ESS062,ASMET SALUD,900101736.0,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,5467234,
ESS062,ASMET SALUD,900112820.0,CORPORACIÓN MEDICA SALUD PARA LOS COLOMBIANOS - CMS COLOMBIA LTDA,25314547,
ESS062,ASMET SALUD,900113729.0,CENTRO DE SALUD SAUL QUIÑONES E.S.E.,16356000,
ESS062,ASMET SALUD,900116413.0,IPS UNIONSALUD SAS,56460816,
ESS062,ASMET SALUD,900121152.0,HOSPITAL RICAURTE EMPRESA SOCIAL DEL ESTADO,34545637,
ESS062,ASMET SALUD,900122524.0,E.S.E. CENTRO DE SALUD MUNICIPAL DE CARTAGO,14811397,
ESS062,ASMET SALUD,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,2296605760,
ESS062,ASMET SALUD,900123612.0,NEFROUROS MOM SAS,420246411,
ESS062,ASMET SALUD,900124874.0,PROJECTION LIFE COLOMBIA,14954695,
ESS062,ASMET SALUD,900127211.0,E.S.E. CENTRO HOSPITAL SAN JUAN BAUTISTA,6612525,
ESS062,ASMET SALUD,900127853.0,CENTRO DE SALUD CAMILO HURTDAO CIFUENTES ESE.,182664710,
ESS062,ASMET SALUD,900134497.0,E.S.E. CENTRO DE SALUD NUESTRA SEÑORA DE FÁTIMA,1018247,
ESS062,ASMET SALUD,900134576.0,ESE CENTRO DE SALUD SAN BERNARDO,1085139,
ESS062,ASMET SALUD,900136752.0,INSTITUTO DE REHABILITACION INTEGRAL SAMUEL LTDA.,2556081,
ESS062,ASMET SALUD,900136865.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,19026592,
ESS062,ASMET SALUD,900136920.0,E.S.E. CENTRO DE SALUD LA BUENA ESPERANZA,1431337,
ESS062,ASMET SALUD,900138815.0,UNIDAD MATERNO INFANTIL DEL TOLIMA S.A.,259846574,
ESS062,ASMET SALUD,900140292.0,ESE CENTRO DE SALUD SAN JUAN BOSCO,7727180,
ESS062,ASMET SALUD,900141569.0,BIOTECNOLOGIA Y GENETICA S.A.S BIOTECGEN S.A.S,74917412,
ESS062,ASMET SALUD,900142282.0,FUNDACION CLINICA LETICIA,1250394,
ESS062,ASMET SALUD,900142446.0,E.S.E CENTRO DE SALUD DE LOS ANDES,27677795,
ESS062,ASMET SALUD,900142579.0,E.S.E. CENTRO DE SALUD VIRGEN DE LOURDES,2905257,
ESS062,ASMET SALUD,900142999.0,EMPRESA SOCIAL DEL ESTADO SANTIAGO APOSTOL E.S.E.,1025941,
ESS062,ASMET SALUD,900144408.0,OXITOLIMA S.A IPS,58454722,
ESS062,ASMET SALUD,900145572.0,EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E,620000000,
ESS062,ASMET SALUD,900145579.0,EMPRESA SOCIAL DEL ESTADO POPAYAN E.S.E.,288650385,
ESS062,ASMET SALUD,900145585.0,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE,9857475,
ESS062,ASMET SALUD,900145604.0,ESE DE PRIMER NIVEL DE EL MUNICIPIO DE EL ROSARIO,36325664,
