DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO SEPTIEMBRE 2023,OBSERVACIÓN
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,2376692,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,59095983,
54800,NORTE DE SANTANDER,TEORAMA,CCF050,COMFAORIENTE,900535099,DROGUERIA MAGRETH S.A.S.,28325698,
54800,NORTE DE SANTANDER,TEORAMA,EPSS37,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,1181180,
54800,NORTE DE SANTANDER,TEORAMA,EPSS41,NUEVA EPS,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,44124080,
54800,NORTE DE SANTANDER,TEORAMA,ESS024,COOSALUD,807008842,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,51570,
54800,NORTE DE SANTANDER,TEORAMA,ESS024,COOSALUD,890501438,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,2706,
54810,NORTE DE SANTANDER,TIBU,CCF050,COMFAORIENTE,807001311,SERVICIOS INTEGRALES DE SALUD LTDA -SERINSA,171639201,
54810,NORTE DE SANTANDER,TIBU,CCF050,COMFAORIENTE,807008857,ESE HOSPITAL REGIONAL NORTE,419581963,
54810,NORTE DE SANTANDER,TIBU,EPSS37,NUEVA EPS,807001311,SERVICIOS INTEGRALES DE SALUD LTDA -SERINSA,32287754,
54810,NORTE DE SANTANDER,TIBU,EPSS41,NUEVA EPS,807008857,ESE HOSPITAL REGIONAL NORTE,174862847,
54810,NORTE DE SANTANDER,TIBU,ESS024,COOSALUD,807008857,ESE HOSPITAL REGIONAL NORTE,140168336,
54820,NORTE DE SANTANDER,TOLEDO,EPSS37,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,19461076,
54820,NORTE DE SANTANDER,TOLEDO,EPSS41,NUEVA EPS,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,110251570,
54820,NORTE DE SANTANDER,TOLEDO,ESS024,COOSALUD,807008827,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,139438376,
54871,NORTE DE SANTANDER,VILLA CARO,CCF050,COMFAORIENTE,807008824,E.S.E. HOSPITAL REGIONAL CENTRO,73142819,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS37,NUEVA EPS,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,14161640,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS37,NUEVA EPS,900220497,INTEGRADOS EN SALUD IPS LTDA,1855200,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS41,NUEVA EPS,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,1240059522,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,EPSS41,NUEVA EPS,900220497,INTEGRADOS EN SALUD IPS LTDA,86160126,
54874,NORTE DE SANTANDER,VILLA DEL ROSARIO,ESS024,COOSALUD,807004631,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,685080752,
63001,QUINDIO,ARMENIA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,148572992,
63001,QUINDIO,ARMENIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,54053241,
63001,QUINDIO,ARMENIA,EPSS41,NUEVA EPS,801001440,RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR,569158511,
63111,QUINDIO,BUENAVISTA,EPSS10,SURAMERICANA,801002325,ESE HOSPITAL SAN CAMILO,22866255,
63130,QUINDIO,CALARCA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,25519921,
63130,QUINDIO,CALARCA,EPSS37,NUEVA EPS,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,14277225,
63130,QUINDIO,CALARCA,EPSS41,NUEVA EPS,890000600,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS,337221090,
63190,QUINDIO,CIRCASIA,EPSS10,SURAMERICANA,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,79412835,
63190,QUINDIO,CIRCASIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,6783260,
63190,QUINDIO,CIRCASIA,EPSS37,NUEVA EPS,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,6607584,
63190,QUINDIO,CIRCASIA,EPSS41,NUEVA EPS,890000671,ESE HOSPITAL SAN VICENTE DE PAUL,39022331,
63212,QUINDIO,CORDOBA,EPSS10,SURAMERICANA,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,37640832,
63212,QUINDIO,CORDOBA,EPSS41,NUEVA EPS,890001605,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO EMPRESA SOCIAL DEL ESTADO,37560150,
63272,QUINDIO,FILANDIA,EPSS10,SURAMERICANA,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,85616365,
63272,QUINDIO,FILANDIA,EPSS37,NUEVA EPS,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,8845720,
63272,QUINDIO,FILANDIA,EPSS41,NUEVA EPS,890001098,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA,37071840,
63302,QUINDIO,GENOVA,EPSS10,SURAMERICANA,890000448,ESE HOSPITAL SAN VICENTE DE PAUL,44716800,
63401,QUINDIO,LA TEBAIDA,EPSS10,SURAMERICANA,890000905,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,37798293,
63401,QUINDIO,LA TEBAIDA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,14875916,
63401,QUINDIO,LA TEBAIDA,EPSS37,NUEVA EPS,890000905,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,8505230,
63401,QUINDIO,LA TEBAIDA,EPSS41,NUEVA EPS,890000905,EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO,257859932,
63470,QUINDIO,MONTENEGRO,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,26443885,
63470,QUINDIO,MONTENEGRO,EPSS41,NUEVA EPS,890000400,HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO,464916285,
63548,QUINDIO,PIJAO,EPSS10,SURAMERICANA,890001824,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,51282800,
63548,QUINDIO,PIJAO,EPSS41,NUEVA EPS,890001824,HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.,21703461,
63690,QUINDIO,SALENTO,EPSS10,SURAMERICANA,800134339,ESE HOSPITALSAN VICENTE DE PAUL,26258806,
66001,RISARALDA,PEREIRA,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,4128750,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,668188979,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,800004808,CLÍNICA SANTA CLARA SAS,8521639,
66001,RISARALDA,PEREIRA,EPSS02,SALUD TOTAL,816001182,AUDIFARMA S.A.,359630802,
66001,RISARALDA,PEREIRA,EPSS10,SURAMERICANA,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,206077221,
66001,RISARALDA,PEREIRA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,86995472,
66001,RISARALDA,PEREIRA,EPSS37,NUEVA EPS,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,34671386,
66001,RISARALDA,PEREIRA,EPSS41,NUEVA EPS,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,316335600,
66001,RISARALDA,PEREIRA,ESS024,COOSALUD,816005003,EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA,428376220,
66088,RISARALDA,BELEN DE UMBRIA,EPSS37,NUEVA EPS,891408918,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,28619092,
66088,RISARALDA,BELEN DE UMBRIA,EPSS41,NUEVA EPS,891408918,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,119693468,
66170,RISARALDA,DOS QUEBRADAS,EPSS10,SURAMERICANA,891411663,ESE HOSPITAL SANTA MÓNICA,106342976,
66170,RISARALDA,DOS QUEBRADAS,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,37589803,
66170,RISARALDA,DOS QUEBRADAS,EPSS37,NUEVA EPS,891411663,ESE HOSPITAL SANTA MÓNICA,15239342,
66170,RISARALDA,DOS QUEBRADAS,EPSS41,NUEVA EPS,891411663,ESE HOSPITAL SANTA MÓNICA,232556878,
66318,RISARALDA,GUATICA,EPSI06,PIJAOSALUD,891410661,ESE HOSPITAL SANTA ANA,79668995,
66318,RISARALDA,GUATICA,EPSS37,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,9297748,
66318,RISARALDA,GUATICA,EPSS41,NUEVA EPS,891410661,ESE HOSPITAL SANTA ANA,44618020,
66318,RISARALDA,GUATICA,ESS024,COOSALUD,891410661,ESE HOSPITAL SANTA ANA,26044500,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,26616026,
66400,RISARALDA,LA VIRGINIA,EPSS37,NUEVA EPS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,7262164,
66400,RISARALDA,LA VIRGINIA,EPSS41,NUEVA EPS,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,122459519,
66400,RISARALDA,LA VIRGINIA,ESS024,COOSALUD,891401643,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA,57733956,
66440,RISARALDA,MARSELLA,EPSI06,PIJAOSALUD,891408747,ESE HOSPITAL SAN JOSE MARSELLA,44524611,
66440,RISARALDA,MARSELLA,EPSS10,SURAMERICANA,891408747,ESE HOSPITAL SAN JOSE MARSELLA,68878348,
66456,RISARALDA,MISTRATO,EPSI06,PIJAOSALUD,891412126,ESE HOSPITAL SAN VICENTE DE PAUL.,261366802,
66572,RISARALDA,PUEBLO RICO,EPSI06,PIJAOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,271127045,
66572,RISARALDA,PUEBLO RICO,EPSS37,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,2153976,
66572,RISARALDA,PUEBLO RICO,EPSS41,NUEVA EPS,891409025,ESE HOSPITAL SAN RAFAEL,54768780,
66572,RISARALDA,PUEBLO RICO,ESS024,COOSALUD,891409025,ESE HOSPITAL SAN RAFAEL,24507302,
66594,RISARALDA,QUINCHIA,EPSI06,PIJAOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,175021105,
66594,RISARALDA,QUINCHIA,EPSS37,NUEVA EPS,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,6594320,
66594,RISARALDA,QUINCHIA,EPSS41,NUEVA EPS,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,112741600,
66594,RISARALDA,QUINCHIA,ESS024,COOSALUD,891401308,EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA,57738824,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,32948621,
66682,RISARALDA,SANTA ROSA DE CABAL,EPSS41,NUEVA EPS,891480036,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,174905596,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900038024,ALIANZA DIAGNOSTICA S.A.,629153870,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900257281,IPS MEDCARE DE COLOMBIA S.A.S.,40887350,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900394021,MEDICLINICOS IPS S.A.S,48967974,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900580962,DISFARMA G.C. S.A.S.,472211320,
68001,SANTANDER,BUCARAMANGA,EPSS02,SALUD TOTAL,900798032,M&S SOLUTIONS SAS,18656525,
68001,SANTANDER,BUCARAMANGA,EPSS37,NUEVA EPS,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,165881840,
68001,SANTANDER,BUCARAMANGA,EPSS41,NUEVA EPS,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,1217654120,
68001,SANTANDER,BUCARAMANGA,EPSS46,FUNDACIÓN SALUD MIA,900249425,PHARMASAN S.A.S.,116433047,
68001,SANTANDER,BUCARAMANGA,ESS024,COOSALUD,800084206,EMPRESA SOCIAL DEL ESTADO INSTITUTO DE SALUD DE BUCARAMANGA,1169363565,
68013,SANTANDER,AGUADA,EPSS41,NUEVA EPS,804015154,E.S.E CENTRO DE SALUD HERMANA GERTRUDIS,17502918,
68020,SANTANDER,ALBANIA,ESS024,COOSALUD,804009658,ESE BLANCA ALICIA HERNANDEZ,49559255,
68051,SANTANDER,ARATOCA,EPSS37,NUEVA EPS,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,8425910,
68051,SANTANDER,ARATOCA,ESS024,COOSALUD,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,98619546,
68077,SANTANDER,BARBOSA,EPSS41,NUEVA EPS,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,87250538,
68077,SANTANDER,BARBOSA,ESS024,COOSALUD,890205456,ESE HOSPITAL INTEGRADO SAN BERNARDO,60023607,
68079,SANTANDER,BARICHARA,EPSS37,NUEVA EPS,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,5076361,
68079,SANTANDER,BARICHARA,EPSS41,NUEVA EPS,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,5082023,
68079,SANTANDER,BARICHARA,ESS024,COOSALUD,890202002,ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA,76920393,
68081,SANTANDER,BARRANCABERMEJA,EPSS37,NUEVA EPS,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,74458277,
68081,SANTANDER,BARRANCABERMEJA,EPSS41,NUEVA EPS,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,769844175,
68081,SANTANDER,BARRANCABERMEJA,EPSS41,NUEVA EPS,900136865,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO,245252808,
68081,SANTANDER,BARRANCABERMEJA,ESS024,COOSALUD,829001846,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,254427711,
68101,SANTANDER,BOLIVAR,EPSS41,NUEVA EPS,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,16729556,
68101,SANTANDER,BOLIVAR,ESS024,COOSALUD,804003072,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR,90146218,
68121,SANTANDER,CABRERA,ESS024,COOSALUD,804014637,ESE CENTRO DE SALUD SAN PEDRO DE CABRERA,19206213,
68132,SANTANDER,CALIFORNIA,EPSS41,NUEVA EPS,804011439,ESE HOSPITAL SAN ANTONIO DE CALIFORNIA,12803776,
68160,SANTANDER,CEPITA,EPSS41,NUEVA EPS,804015655,EMPRESA SOCIAL DEL ESTADO CEPITA,9757214,
68160,SANTANDER,CEPITA,ESS024,COOSALUD,804015655,EMPRESA SOCIAL DEL ESTADO CEPITA,10271356,
68167,SANTANDER,CHARALA,EPSS37,NUEVA EPS,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,7311619,
68167,SANTANDER,CHARALA,EPSS41,NUEVA EPS,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,36051698,
68167,SANTANDER,CHARALA,ESS024,COOSALUD,900192428,ESE. HOSPITAL LUIS CARLOS GALAN SARMIENTO DE CHARALA,109248421,
68176,SANTANDER,CHIMA,EPSS37,NUEVA EPS,890204581,ESE HOSPITAL SAN ROQUE DE CHIMA,1369480,
68176,SANTANDER,CHIMA,EPSS41,NUEVA EPS,890204581,ESE HOSPITAL SAN ROQUE DE CHIMA,11385080,
68190,SANTANDER,CIMITARRA,EPSS37,NUEVA EPS,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,11292448,
68190,SANTANDER,CIMITARRA,EPSS41,NUEVA EPS,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,76982472,
68190,SANTANDER,CIMITARRA,ESS024,COOSALUD,890204895,E.S.E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,293940626,
68211,SANTANDER,CONTRATACION,ESS024,COOSALUD,890205335,SANATORIO DE CONTRATACION EMPRESA SOCIAL DEL ESTADO,37952286,
68217,SANTANDER,COROMORO,ESS024,COOSALUD,804008515,EMPRESA SOCIAL DEL ESTADO COROMORO,106333981,
68229,SANTANDER,CURITI,EPSS37,NUEVA EPS,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,3731562,
68229,SANTANDER,CURITI,EPSS41,NUEVA EPS,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,38079390,
68229,SANTANDER,CURITI,ESS024,COOSALUD,890202066,ESE HOSPITAL INTEGRADO SAN ROQUE DE CURITI,92288524,
68235,SANTANDER,EL CARMEN,EPSS37,NUEVA EPS,804016365,E.S.E. HOSPITAL EL CARMEN,7523496,
68235,SANTANDER,EL CARMEN,EPSS41,NUEVA EPS,804016365,E.S.E. HOSPITAL EL CARMEN,141178608,
68245,SANTANDER,EL GUACAMAYO,ESS024,COOSALUD,804007611,ESE CENTRO DE SALUD JUAN SOLERI,25558985,
68250,SANTANDER,EL PEÑON,EPSS41,NUEVA EPS,900000615,E.S.E HOSPITAL EL PEÑÓN SANTANDER,2695468,
68250,SANTANDER,EL PEÑON,ESS024,COOSALUD,900000615,E.S.E HOSPITAL EL PEÑÓN SANTANDER,67444045,
68255,SANTANDER,EL PLAYON,EPSS37,NUEVA EPS,804005555,E.S.E. HOSPITAL SANTO DOMINGO SAVIO,7171439,
68255,SANTANDER,EL PLAYON,EPSS37,NUEVA EPS,804016971,MEDICAL CENTER SAS,3342763,
68255,SANTANDER,EL PLAYON,EPSS41,NUEVA EPS,804005555,E.S.E. HOSPITAL SANTO DOMINGO SAVIO,141409941,
68264,SANTANDER,ENCINO,EPSS41,NUEVA EPS,804015007,E.S.E CENTRO DE SALUD ENCINO,1035555,
68264,SANTANDER,ENCINO,ESS024,COOSALUD,804015007,E.S.E CENTRO DE SALUD ENCINO,34809282,
68271,SANTANDER,FLORIAN,ESS024,COOSALUD,804008698,EMPRESA SOCIAL DEL ESTADO SAN JOSE DE FLORIAN,50870680,
68276,SANTANDER,FLORIDABLANCA,EPSS37,NUEVA EPS,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,83688560,
68276,SANTANDER,FLORIDABLANCA,EPSS37,NUEVA EPS,900900178,RED INTEGRADA SALUD COLOMBIA IPS S.A.S (REDINSALUD IPS S.A.S),1269492,
68276,SANTANDER,FLORIDABLANCA,EPSS41,NUEVA EPS,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,539877334,
68276,SANTANDER,FLORIDABLANCA,EPSS46,FUNDACIÓN SALUD MIA,890212568,FUNDACION CARDIOVASCULAR DE COLOMBIA,43203087,
68276,SANTANDER,FLORIDABLANCA,ESS024,COOSALUD,804006936,ESE CLINICA GUANE Y SU RED INTEGRAL DE SALUD,294008899,
68296,SANTANDER,GALAN,ESS024,COOSALUD,890201933,ESE HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE GALAN SANTANDER,44822386,
68296,SANTANDER,GALAN,ESS024,COOSALUD,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,110350,
68298,SANTANDER,GAMBITA,EPSS37,NUEVA EPS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,1731048,
68298,SANTANDER,GAMBITA,EPSS41,NUEVA EPS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,29429477,
68307,SANTANDER,GIRON,EPSS37,NUEVA EPS,890203242,CLÍNICA GIRON ESE,47491803,
68307,SANTANDER,GIRON,EPSS41,NUEVA EPS,890203242,CLÍNICA GIRON ESE,409997448,
68307,SANTANDER,GIRON,ESS024,COOSALUD,890203242,CLÍNICA GIRON ESE,473256362,
68320,SANTANDER,GUADALUPE,ESS024,COOSALUD,900186802,ESE HOSPITAL NUESTRA SEÑORA DE GUADALUPE,53762976,
68322,SANTANDER,GUAPOTA,ESS024,COOSALUD,804007868,ESE SAN CAYETANO DE GUAPOTA,21176435,
68324,SANTANDER,GUAVATA,EPSS37,NUEVA EPS,804010394,ESE SAN JOSE DE GUAVATA,1748124,
68324,SANTANDER,GUAVATA,EPSS41,NUEVA EPS,804010394,ESE SAN JOSE DE GUAVATA,25382415,
68327,SANTANDER,GUEPSA,EPSS37,NUEVA EPS,804015164,E.S.E. CENTRO DE SALUD SAN ROQUE,1337688,
68327,SANTANDER,GUEPSA,EPSS41,NUEVA EPS,804015164,E.S.E. CENTRO DE SALUD SAN ROQUE,29902581,
68344,SANTANDER,HATO,EPSS37,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,1617770,
68344,SANTANDER,HATO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,34456400,
68368,SANTANDER,JESUS MARIA,ESS024,COOSALUD,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,34551792,
68370,SANTANDER,JORDAN,EPSS37,NUEVA EPS,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,349367,
68377,SANTANDER,LA BELLEZA,EPSS41,NUEVA EPS,804008770,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN,6956552,
68377,SANTANDER,LA BELLEZA,ESS024,COOSALUD,804008770,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN,108023011,
68385,SANTANDER,LANDAZURI,EPSS41,NUEVA EPS,890205516,E.S.E HOSPITAL INTEGRADO DE LANDAZURI,81868268,
68397,SANTANDER,LA PAZ,ESS024,COOSALUD,804015920,E.S.E NUESTRA SEÑORA DE LA PAZ,65949995,
68406,SANTANDER,LEBRIJA,EPSS37,NUEVA EPS,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,22701936,
68406,SANTANDER,LEBRIJA,EPSS41,NUEVA EPS,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,93960285,
68406,SANTANDER,LEBRIJA,ESS024,COOSALUD,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,231774126,
68418,SANTANDER,LOS SANTOS,EPSS41,NUEVA EPS,900005067,ESE NUESTRA SEÑORA DE LAS NIEVES,36035694,
68432,SANTANDER,MALAGA,EPSS37,NUEVA EPS,900067169,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,8829120,
68432,SANTANDER,MALAGA,EPSS41,NUEVA EPS,900067169,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,43366400,
68444,SANTANDER,MATANZA,EPSS41,NUEVA EPS,890210222,ESE HOSPITAL SAN RAFAEL DE MATANZA,55745847,
68464,SANTANDER,MOGOTES,EPSS37,NUEVA EPS,890204659,ESE HOSPITAL SAN PEDRO CLAVER DE MOGOTES SANTANDER.,7147062,
68464,SANTANDER,MOGOTES,EPSS41,NUEVA EPS,890204659,ESE HOSPITAL SAN PEDRO CLAVER DE MOGOTES SANTANDER.,64961709,
68498,SANTANDER,OCAMONTE,ESS024,COOSALUD,804015127,EMPRESA SOCIAL DEL ESTADO DE OCAMONTE SANTANDER,57622314,
68502,SANTANDER,ONZAGA,EPSS41,NUEVA EPS,890200965,E.S.E. HOSPITAL INTEGRADO SAN VICENTE DE PAUL,37356168,
68522,SANTANDER,PALMAR,EPSS41,NUEVA EPS,804013885,ESE ANDRES CALA PIMENTEL,9349243,
68524,SANTANDER,PALMAS DEL SOCORRO,EPSS37,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,504240,
68524,SANTANDER,PALMAS DEL SOCORRO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,2752310,
68533,SANTANDER,PARAMO,ESS024,COOSALUD,804014835,E.S.E CENTRO DE SALUD MUNICIPIO DE PARAMO,56123103,
68547,SANTANDER,PIEDECUESTA,EPSS37,NUEVA EPS,900066345,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,54368688,
68547,SANTANDER,PIEDECUESTA,EPSS41,NUEVA EPS,900066345,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,254513350,
68547,SANTANDER,PIEDECUESTA,EPSS46,FUNDACIÓN SALUD MIA,890212568,FUNDACION CARDIOVASCULAR DE COLOMBIA,354704798,
68549,SANTANDER,PINCHOTE,EPSS41,NUEVA EPS,804015047,ESE SAN ANTONIO DE PADUA DEL MUNICIPIO DE PINCHOTE,14037796,
68572,SANTANDER,PUENTE NACIONAL,EPSS41,NUEVA EPS,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,17443325,
68572,SANTANDER,PUENTE NACIONAL,ESS024,COOSALUD,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,81784208,
68573,SANTANDER,PUERTO PARRA,EPSS37,NUEVA EPS,829003945,ESE CENTRO DE SALUD PUERTO PARRA,9689699,
68573,SANTANDER,PUERTO PARRA,EPSS41,NUEVA EPS,829003945,ESE CENTRO DE SALUD PUERTO PARRA,31820225,
68575,SANTANDER,PUERTO WILCHES,EPSS37,NUEVA EPS,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,22230624,
68575,SANTANDER,PUERTO WILCHES,EPSS37,NUEVA EPS,900900178,RED INTEGRADA SALUD COLOMBIA IPS S.A.S (REDINSALUD IPS S.A.S),2675890,
68575,SANTANDER,PUERTO WILCHES,EPSS41,NUEVA EPS,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,190793148,
68575,SANTANDER,PUERTO WILCHES,ESS024,COOSALUD,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,109545320,
68615,SANTANDER,RIONEGRO,EPSS37,NUEVA EPS,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,16626736,
