DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,"TOTAL GIRO 
DICIEMBRE 2023",OBSERVACIÓN
70215,SUCRE,COROZAL,ESS024,Coosalud,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,15143501,
70215,SUCRE,COROZAL,ESS207,Mutual Ser,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,461641475,
70215,SUCRE,COROZAL,ESS207,Mutual Ser,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,42450483,
70221,SUCRE,COVEÑAS,CCF033,Familiar de Colombia,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,Capitacion,31995810,
70221,SUCRE,COVEÑAS,CCF055,Cajacopi,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,Capitacion,36535376,
70221,SUCRE,COVEÑAS,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2631969,
70230,SUCRE,CHALAN,ESS207,Mutual Ser,900355031,IPS INTEGRAL FUTURO LIMITADA,Capitacion,81835968,
70233,SUCRE,EL ROBLE,CCF033,Familiar de Colombia,900205773,E.S.E CENTRO DE SALUD EL ROBLE,Capitacion,90764201,
70233,SUCRE,EL ROBLE,EPSS41,Nueva Eps,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,1053970,
70233,SUCRE,EL ROBLE,ESS024,Coosalud,900205773,E.S.E CENTRO DE SALUD EL ROBLE,Capitacion,12745477,
70235,SUCRE,GALERAS,CCF033,Familiar de Colombia,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,73022558,
70235,SUCRE,GALERAS,CCF055,Cajacopi,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,19301434,
70235,SUCRE,GALERAS,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1362581,
70235,SUCRE,GALERAS,EPSS41,Nueva Eps,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,42865985,
70235,SUCRE,GALERAS,ESS207,Mutual Ser,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,155215070,
70235,SUCRE,GALERAS,ESS207,Mutual Ser,900349607,SOCIEDAD MEDICA MARIA AUXILIADORA SAS,Capitacion,7813001,
70265,SUCRE,GUARANDA,CCF033,Familiar de Colombia,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,20160273,
70265,SUCRE,GUARANDA,CCF033,Familiar de Colombia,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,Capitacion,6786900,
70265,SUCRE,GUARANDA,CCF055,Cajacopi,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,63823781,
70265,SUCRE,GUARANDA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,5024580,
70265,SUCRE,GUARANDA,EPSS41,Nueva Eps,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,85473159,
70265,SUCRE,GUARANDA,ESS024,Coosalud,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,83385601,
70400,SUCRE,LA UNION,CCF055,Cajacopi,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,16515594,
70400,SUCRE,LA UNION,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1111450,
70400,SUCRE,LA UNION,EPSS37,Nueva Eps,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,88482,
70400,SUCRE,LA UNION,EPSS41,Nueva Eps,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,1199943,
70400,SUCRE,LA UNION,EPSS41,Nueva Eps,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,21443130,
70400,SUCRE,LA UNION,ESS024,Coosalud,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,8939791,
70400,SUCRE,LA UNION,ESS207,Mutual Ser,823005326,IPS SERVIMED SAS,Capitacion,1771330,
70400,SUCRE,LA UNION,ESS207,Mutual Ser,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,137151172,
70418,SUCRE,LOS PALMITOS,CCF033,Familiar de Colombia,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,70779993,
70418,SUCRE,LOS PALMITOS,CCF033,Familiar de Colombia,900418304,DISTRIDROGAS IPS MELI SAS,Capitacion,10183320,
70418,SUCRE,LOS PALMITOS,CCF055,Cajacopi,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,2801046,
70418,SUCRE,LOS PALMITOS,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,194234,
70418,SUCRE,LOS PALMITOS,CCF055,Cajacopi,900423885,IPS VIDA Y SALUD SAS,Capitacion,377055,
70418,SUCRE,LOS PALMITOS,EPSS37,Nueva Eps,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,2107733,
70418,SUCRE,LOS PALMITOS,EPSS41,Nueva Eps,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,60157407,
70418,SUCRE,LOS PALMITOS,EPSS41,Nueva Eps,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,2454268,
70418,SUCRE,LOS PALMITOS,ESS207,Mutual Ser,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,81737719,
70429,SUCRE,MAJAGUAL,CCF055,Cajacopi,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,36913382,
70429,SUCRE,MAJAGUAL,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2260178,
70429,SUCRE,MAJAGUAL,EPSS37,Nueva Eps,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,12892880,
70429,SUCRE,MAJAGUAL,EPSS41,Nueva Eps,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,276356960,
70429,SUCRE,MAJAGUAL,ESS024,Coosalud,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,366514736,
70429,SUCRE,MAJAGUAL,ESS024,Coosalud,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,145973872,
70429,SUCRE,MAJAGUAL,ESS207,Mutual Ser,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,96982659,
70473,SUCRE,MORROA,CCF033,Familiar de Colombia,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,36969174,
70473,SUCRE,MORROA,CCF055,Cajacopi,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,14174910,
70473,SUCRE,MORROA,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1020219,
70473,SUCRE,MORROA,EPSS41,Nueva Eps,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,15062136,
70473,SUCRE,MORROA,EPSS41,Nueva Eps,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,634276,
70473,SUCRE,MORROA,ESS024,Coosalud,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,1919820,
70473,SUCRE,MORROA,ESS207,Mutual Ser,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,166151459,
70508,SUCRE,OVEJAS,CCF033,Familiar de Colombia,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,33557144,
70508,SUCRE,OVEJAS,CCF033,Familiar de Colombia,900943534,DIAGNOSTISALUD S.A.S,Capitacion,11592000,
70508,SUCRE,OVEJAS,CCF055,Cajacopi,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,28134610,
70508,SUCRE,OVEJAS,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1763802,
70508,SUCRE,OVEJAS,EPSS37,Nueva Eps,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,Capitacion,1044000,
70508,SUCRE,OVEJAS,EPSS37,Nueva Eps,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,4087148,
70508,SUCRE,OVEJAS,EPSS41,Nueva Eps,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,11779469,
70508,SUCRE,OVEJAS,ESS024,Coosalud,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,69577416,
70508,SUCRE,OVEJAS,ESS207,Mutual Ser,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,Capitacion,5944593,
70508,SUCRE,OVEJAS,ESS207,Mutual Ser,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,187111741,
70508,SUCRE,OVEJAS,ESS207,Mutual Ser,823005326,IPS SERVIMED SAS,Capitacion,2127295,
70523,SUCRE,PALMITO,CCF033,Familiar de Colombia,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Capitacion,80819052,
70523,SUCRE,PALMITO,CCF055,Cajacopi,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Capitacion,43982518,
70523,SUCRE,PALMITO,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2749687,
70523,SUCRE,PALMITO,EPSS37,Nueva Eps,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Capitacion,2234970,
70523,SUCRE,PALMITO,EPSS41,Nueva Eps,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,Capitacion,90712335,
70670,SUCRE,SAMPUES,CCF033,Familiar de Colombia,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,179107409,
70670,SUCRE,SAMPUES,CCF055,Cajacopi,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,46876809,
70670,SUCRE,SAMPUES,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,3945502,
70670,SUCRE,SAMPUES,CCF055,Cajacopi,900656493,IPS PUNTO VITAL SAS,Capitacion,5118627,
70670,SUCRE,SAMPUES,EPSS37,Nueva Eps,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,2781504,
70670,SUCRE,SAMPUES,EPSS41,Nueva Eps,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,6655160,
70670,SUCRE,SAMPUES,EPSS41,Nueva Eps,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,162949776,
70670,SUCRE,SAMPUES,ESS207,Mutual Ser,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,Capitacion,270979022,
70670,SUCRE,SAMPUES,ESS207,Mutual Ser,900561599,CLINICA GENERAL SAMPUES SAS,Capitacion,17297678,
70678,SUCRE,SAN BENITO ABAD,CCF033,Familiar de Colombia,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,Capitacion,22534655,
70678,SUCRE,SAN BENITO ABAD,CCF055,Cajacopi,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,Capitacion,26510329,
70678,SUCRE,SAN BENITO ABAD,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1617636,
70678,SUCRE,SAN BENITO ABAD,EPSS41,Nueva Eps,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,Capitacion,201671552,
70678,SUCRE,SAN BENITO ABAD,EPSS41,Nueva Eps,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,10416636,
70678,SUCRE,SAN BENITO ABAD,ESS024,Coosalud,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,Capitacion,36809666,
70702,SUCRE,SAN JUAN DE BETULIA,CCF033,Familiar de Colombia,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,Capitacion,31461891,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS41,Nueva Eps,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,209059,
70702,SUCRE,SAN JUAN DE BETULIA,ESS207,Mutual Ser,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,Capitacion,170266718,
70708,SUCRE,SAN MARCOS,CCF033,Familiar de Colombia,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,72505207,
70708,SUCRE,SAN MARCOS,CCF033,Familiar de Colombia,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,18756000,
70708,SUCRE,SAN MARCOS,CCF033,Familiar de Colombia,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,159407771,
70708,SUCRE,SAN MARCOS,CCF055,Cajacopi,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,22668576,
70708,SUCRE,SAN MARCOS,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1227206,
70708,SUCRE,SAN MARCOS,CCF055,Cajacopi,900423885,IPS VIDA Y SALUD SAS,Capitacion,3578715,
70708,SUCRE,SAN MARCOS,EPSS37,Nueva Eps,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,10916904,
70708,SUCRE,SAN MARCOS,EPSS37,Nueva Eps,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,10505755,
70708,SUCRE,SAN MARCOS,EPSS41,Nueva Eps,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,157998453,
70708,SUCRE,SAN MARCOS,EPSS41,Nueva Eps,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,6200742,
70708,SUCRE,SAN MARCOS,ESS024,Coosalud,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,79145200,
70708,SUCRE,SAN MARCOS,ESS024,Coosalud,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,600038535,
70708,SUCRE,SAN MARCOS,ESS207,Mutual Ser,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,Capitacion,325922073,
70708,SUCRE,SAN MARCOS,ESS207,Mutual Ser,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,28756125,
70713,SUCRE,SAN ONOFRE,CCF055,Cajacopi,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,68256136,
70713,SUCRE,SAN ONOFRE,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,4089706,
70713,SUCRE,SAN ONOFRE,EPSS37,Nueva Eps,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,5477706,
70713,SUCRE,SAN ONOFRE,EPSS41,Nueva Eps,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,29378700,
70713,SUCRE,SAN ONOFRE,EPSS41,Nueva Eps,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,1222795,
70713,SUCRE,SAN ONOFRE,ESS024,Coosalud,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,286892852,
70713,SUCRE,SAN ONOFRE,ESS024,Coosalud,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,294849582,
70713,SUCRE,SAN ONOFRE,ESS207,Mutual Ser,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,Capitacion,336653460,
70713,SUCRE,SAN ONOFRE,ESS207,Mutual Ser,901176082,MI ATENCION INTEGRAL S.A.S. IPS,Capitacion,14716123,
70717,SUCRE,SAN PEDRO,CCF033,Familiar de Colombia,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,Capitacion,39507070,
70717,SUCRE,SAN PEDRO,ESS024,Coosalud,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,Capitacion,14877774,
70717,SUCRE,SAN PEDRO,ESS207,Mutual Ser,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,Capitacion,186765561,
70742,SUCRE,SINCE,CCF055,Cajacopi,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,Capitacion,74998130,
70742,SUCRE,SINCE,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,5116792,
70742,SUCRE,SINCE,EPSS41,Nueva Eps,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,Capitacion,116603453,
70742,SUCRE,SINCE,ESS207,Mutual Ser,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,Capitacion,237174038,
70771,SUCRE,SUCRE,CCF033,Familiar de Colombia,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,Capitacion,30548087,
70771,SUCRE,SUCRE,CCF033,Familiar de Colombia,900560386,MANOS UNIDAS PARA EL FUTURO IPS S.A.S,Capitacion,3213000,
70771,SUCRE,SUCRE,CCF055,Cajacopi,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,Capitacion,31042817,
70771,SUCRE,SUCRE,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1464603,
70771,SUCRE,SUCRE,CCF055,Cajacopi,900423885,IPS VIDA Y SALUD SAS,Capitacion,3247965,
70771,SUCRE,SUCRE,ESS024,Coosalud,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,Capitacion,119317330,
70771,SUCRE,SUCRE,ESS207,Mutual Ser,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,Capitacion,41931857,
70820,SUCRE,TOLU,CCF033,Familiar de Colombia,900119472,IPS TOLUSALUD LTDA,Capitacion,12288000,
70820,SUCRE,TOLU,CCF033,Familiar de Colombia,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,47197426,
70820,SUCRE,TOLU,CCF055,Cajacopi,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,40335931,
70820,SUCRE,TOLU,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2938035,
70820,SUCRE,TOLU,CCF055,Cajacopi,900423885,IPS VIDA Y SALUD SAS,Capitacion,6374655,
70820,SUCRE,TOLU,EPSS41,Nueva Eps,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,66826040,
70820,SUCRE,TOLU,ESS024,Coosalud,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,18961065,
70820,SUCRE,TOLU,ESS207,Mutual Ser,900119472,IPS TOLUSALUD LTDA,Capitacion,106862301,
70820,SUCRE,TOLU,ESS207,Mutual Ser,900208676,ESE HOSPITAL SANTIAGO DE TOLU,Capitacion,135223728,
70823,SUCRE,TOLUVIEJO,CCF033,Familiar de Colombia,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,31835865,
70823,SUCRE,TOLUVIEJO,CCF055,Cajacopi,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,26820133,
70823,SUCRE,TOLUVIEJO,CCF055,Cajacopi,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2172871,
70823,SUCRE,TOLUVIEJO,EPSS41,Nueva Eps,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,32261474,
70823,SUCRE,TOLUVIEJO,ESS024,Coosalud,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,4872030,
70823,SUCRE,TOLUVIEJO,ESS207,Mutual Ser,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,Capitacion,197470206,
70823,SUCRE,TOLUVIEJO,ESS207,Mutual Ser,900540141,FUNDACIÓN SEMBRANDO FUTURO - SEMFU,Capitacion,4959623,
70823,SUCRE,TOLUVIEJO,ESS207,Mutual Ser,901027250,ORGANIZACION BON SALUTIS S.A.S.,Capitacion,12466356,
73001,TOLIMA,IBAGUE,EPSI06,Pijaos,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,Capitacion,99822618,
73001,TOLIMA,IBAGUE,EPSI06,Pijaos,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,196985097,
73001,TOLIMA,IBAGUE,EPSI06,Pijaos,900269973,LABORATORIO BIOANALISIS SAS,Capitacion,29679220,
73001,TOLIMA,IBAGUE,EPSI06,Pijaos,900580962,DISFARMA G.C. S.A.S.,Capitacion,61309437,
73001,TOLIMA,IBAGUE,EPSS02,Salud Total,800003765,VIRREY SOLIS IPS SA,Capitacion,1156468824,
73001,TOLIMA,IBAGUE,EPSS37,Nueva Eps,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,Capitacion,84553556,
73001,TOLIMA,IBAGUE,EPSS41,Nueva Eps,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,Capitacion,1631707524,
73030,TOLIMA,AMBALEMA,EPSS37,Nueva Eps,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,Capitacion,1743196,
73030,TOLIMA,AMBALEMA,EPSS41,Nueva Eps,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,Capitacion,16939745,
73043,TOLIMA,ANZOATEGUI,EPSS37,Nueva Eps,800163519,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,Capitacion,2126195,
73043,TOLIMA,ANZOATEGUI,EPSS41,Nueva Eps,800163519,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,Capitacion,29386253,
73148,TOLIMA,CARMEN DE APICALA,EPSS37,Nueva Eps,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,Capitacion,1899571,
73148,TOLIMA,CARMEN DE APICALA,EPSS41,Nueva Eps,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,Capitacion,45145879,
73152,TOLIMA,CASABIANCA,EPSS37,Nueva Eps,800031724,E.S.E. HOSPITAL SANTO DOMINGO,Capitacion,1062594,
73152,TOLIMA,CASABIANCA,EPSS41,Nueva Eps,800031724,E.S.E. HOSPITAL SANTO DOMINGO,Capitacion,22556820,
73168,TOLIMA,CHAPARRAL,EPSI06,Pijaos,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,112148168,
73168,TOLIMA,CHAPARRAL,EPSI06,Pijaos,900580962,DISFARMA G.C. S.A.S.,Capitacion,38213800,
73168,TOLIMA,CHAPARRAL,EPSS37,Nueva Eps,890701459,E.S.E. HOSPITAL SAN JUAN BAUTISTA,Capitacion,58296462,
73168,TOLIMA,CHAPARRAL,EPSS41,Nueva Eps,890701459,E.S.E. HOSPITAL SAN JUAN BAUTISTA,Capitacion,433543486,
73200,TOLIMA,COELLO,EPSS37,Nueva Eps,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,Capitacion,1423800,
73200,TOLIMA,COELLO,EPSS41,Nueva Eps,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,Capitacion,59270760,
73217,TOLIMA,COYAIMA,EPSI06,Pijaos,809009550,THE WALA IPS INDIGENA PUBLICA,Capitacion,190652788,
73217,TOLIMA,COYAIMA,EPSI06,Pijaos,900580962,DISFARMA G.C. S.A.S.,Capitacion,55767840,
73236,TOLIMA,DOLORES,EPSS37,Nueva Eps,890700568,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,Capitacion,1798069,
73236,TOLIMA,DOLORES,EPSS41,Nueva Eps,890700568,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,Capitacion,66536384,
73268,TOLIMA,ESPINAL,EPSS37,Nueva Eps,890701033,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,Capitacion,20863644,
73268,TOLIMA,ESPINAL,EPSS41,Nueva Eps,890701033,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,Capitacion,427100864,
73270,TOLIMA,FALAN,EPSS37,Nueva Eps,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,Capitacion,2315196,
73270,TOLIMA,FALAN,EPSS41,Nueva Eps,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,Capitacion,43109807,
73275,TOLIMA,FLANDES,EPSS37,Nueva Eps,809003128,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E,Capitacion,1709594,
73275,TOLIMA,FLANDES,EPSS41,Nueva Eps,809003128,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E,Capitacion,74873578,
73283,TOLIMA,FRESNO,EPSS37,Nueva Eps,890700901,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,Capitacion,9277004,
73283,TOLIMA,FRESNO,EPSS41,Nueva Eps,890700901,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,Capitacion,196045462,
73319,TOLIMA,GUAMO,EPSS37,Nueva Eps,890701715,E.S.E. HOSPITAL SAN ANTONIO,Capitacion,5126440,
73319,TOLIMA,GUAMO,EPSS41,Nueva Eps,890701715,E.S.E. HOSPITAL SAN ANTONIO,Capitacion,144039056,
73347,TOLIMA,HERVEO,EPSS37,Nueva Eps,890700907,HOSPITAL SAN ANTONIO E.S.E.,Capitacion,1631264,
73347,TOLIMA,HERVEO,EPSS41,Nueva Eps,890700907,HOSPITAL SAN ANTONIO E.S.E.,Capitacion,50526256,
73349,TOLIMA,HONDA,EPSS37,Nueva Eps,890700666,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,Capitacion,5509389,
73349,TOLIMA,HONDA,EPSS41,Nueva Eps,890700666,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,Capitacion,119137977,
73352,TOLIMA,ICONONZO,EPSS37,Nueva Eps,890702190,HOSPITAL SUMAPAZ E.S.E.,Capitacion,2389296,
