DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,FORMA DE CONTRATACIÓN,TOTAL GIRO OCTUBRE 2023,OBSERVACIÓN
68322,SANTANDER,GUAPOTA,EPSS41,NUEVA EPS,804007868,ESE SAN CAYETANO DE GUAPOTA,Capitacion,1308840,
68322,SANTANDER,GUAPOTA,ESS024,COOSALUD,804007868,ESE SAN CAYETANO DE GUAPOTA,Capitacion,24355336,
68324,SANTANDER,GUAVATA,EPSS37,NUEVA EPS,804010394,ESE SAN JOSE DE GUAVATA,Capitacion,1727313,
68324,SANTANDER,GUAVATA,EPSS41,NUEVA EPS,804010394,ESE SAN JOSE DE GUAVATA,Capitacion,52339665,
68327,SANTANDER,GUEPSA,EPSS37,NUEVA EPS,804015164,E.S.E. CENTRO DE SALUD SAN ROQUE,Capitacion,1661976,
68327,SANTANDER,GUEPSA,EPSS41,NUEVA EPS,804015164,E.S.E. CENTRO DE SALUD SAN ROQUE,Capitacion,43529170,
68344,SANTANDER,HATO,EPSS37,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,1827870,
68344,SANTANDER,HATO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,34435390,
68368,SANTANDER,JESUS MARIA,ESS024,COOSALUD,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,Capitacion,34551792,
68370,SANTANDER,JORDAN,EPSS37,NUEVA EPS,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,Capitacion,349367,
68370,SANTANDER,JORDAN,EPSS41,NUEVA EPS,800193904,E.S.E. HOSPITAL JUAN PABLO II ARATOCA,Capitacion,13769170,
68377,SANTANDER,LA BELLEZA,EPSS37,NUEVA EPS,804008770,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN,Capitacion,1146080,
68377,SANTANDER,LA BELLEZA,EPSS41,NUEVA EPS,804008770,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN,Capitacion,11967720,
68377,SANTANDER,LA BELLEZA,ESS024,COOSALUD,804008770,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN MARTIN,Capitacion,108023011,
68385,SANTANDER,LANDAZURI,EPSS37,NUEVA EPS,890205516,E.S.E HOSPITAL INTEGRADO DE LANDAZURI,Capitacion,15094556,
68385,SANTANDER,LANDAZURI,EPSS41,NUEVA EPS,890205516,E.S.E HOSPITAL INTEGRADO DE LANDAZURI,Capitacion,179131414,
68397,SANTANDER,LA PAZ,EPSS37,NUEVA EPS,804015920,E.S.E NUESTRA SEÑORA DE LA PAZ,Capitacion,1093337,
68397,SANTANDER,LA PAZ,ESS024,COOSALUD,804015920,E.S.E NUESTRA SEÑORA DE LA PAZ,Capitacion,65949995,
68406,SANTANDER,LEBRIJA,EPSS37,NUEVA EPS,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,Capitacion,23163894,
68406,SANTANDER,LEBRIJA,EPSS41,NUEVA EPS,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,Capitacion,156537768,
68406,SANTANDER,LEBRIJA,ESS024,COOSALUD,890203436,ESE HOSPITAL SAN JUAN DE DIOS DE LEBRIJA,Capitacion,231774126,
68432,SANTANDER,MALAGA,EPSS37,NUEVA EPS,900067169,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,Capitacion,8261120,
68432,SANTANDER,MALAGA,EPSS41,NUEVA EPS,900067169,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,Capitacion,44154880,
68444,SANTANDER,MATANZA,EPSS41,NUEVA EPS,890210222,ESE HOSPITAL SAN RAFAEL DE MATANZA,Capitacion,30341351,
68464,SANTANDER,MOGOTES,EPSS37,NUEVA EPS,890204659,ESE HOSPITAL SAN PEDRO CLAVER DE MOGOTES SANTANDER.,Capitacion,6780546,
68464,SANTANDER,MOGOTES,EPSS41,NUEVA EPS,890204659,ESE HOSPITAL SAN PEDRO CLAVER DE MOGOTES SANTANDER.,Capitacion,142928290,
68498,SANTANDER,OCAMONTE,ESS024,COOSALUD,804015127,EMPRESA SOCIAL DEL ESTADO DE OCAMONTE SANTANDER,Capitacion,57622314,
68500,SANTANDER,OIBA,EPSS41,NUEVA EPS,890203563,ESE HOSPITAL SAN RAFAEL,Capitacion,3473338,
68522,SANTANDER,PALMAR,EPSS41,NUEVA EPS,804013885,ESE ANDRES CALA PIMENTEL,Capitacion,14627970,
68524,SANTANDER,PALMAS DEL SOCORRO,EPSS37,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,525250,
68524,SANTANDER,PALMAS DEL SOCORRO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,2920390,
68533,SANTANDER,PARAMO,ESS024,COOSALUD,804014835,E.S.E CENTRO DE SALUD MUNICIPIO DE PARAMO,Capitacion,56123103,
68547,SANTANDER,PIEDECUESTA,EPSS37,NUEVA EPS,900066345,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,Capitacion,55348304,
68547,SANTANDER,PIEDECUESTA,EPSS41,NUEVA EPS,900066345,E.S.E. HOSPITAL LOCAL DE PIEDECUESTA,Capitacion,665047944,
68547,SANTANDER,PIEDECUESTA,EPSS46,FUNDACIÓN SALUD MIA,890212568,FUNDACION CARDIOVASCULAR DE COLOMBIA,Capitacion,355176649,
68549,SANTANDER,PINCHOTE,EPSS41,NUEVA EPS,804015047,ESE SAN ANTONIO DE PADUA DEL MUNICIPIO DE PINCHOTE,Capitacion,14055098,
68572,SANTANDER,PUENTE NACIONAL,EPSS41,NUEVA EPS,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,Capitacion,6824406,
68572,SANTANDER,PUENTE NACIONAL,ESS024,COOSALUD,890204789,E.S.E. HOSPITAL INTEGRADO SAN ANTONIO,Capitacion,81784208,
68573,SANTANDER,PUERTO PARRA,EPSS37,NUEVA EPS,829003945,ESE CENTRO DE SALUD PUERTO PARRA,Capitacion,9978448,
68573,SANTANDER,PUERTO PARRA,EPSS41,NUEVA EPS,829003945,ESE CENTRO DE SALUD PUERTO PARRA,Capitacion,32358200,
68575,SANTANDER,PUERTO WILCHES,EPSS37,NUEVA EPS,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,Capitacion,22743032,
68575,SANTANDER,PUERTO WILCHES,EPSS37,NUEVA EPS,900900178,RED INTEGRADA SALUD COLOMBIA IPS S.A.S (REDINSALUD IPS S.A.S),Capitacion,2922628,
68575,SANTANDER,PUERTO WILCHES,EPSS41,NUEVA EPS,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,Capitacion,190931104,
68575,SANTANDER,PUERTO WILCHES,ESS024,COOSALUD,890201724,E.S.E EDMUNDO GERMAN ARIAS DUARTE,Capitacion,109545320,
68615,SANTANDER,RIONEGRO,EPSS37,NUEVA EPS,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,Capitacion,17321384,
68615,SANTANDER,RIONEGRO,EPSS41,NUEVA EPS,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,Capitacion,122818248,
68615,SANTANDER,RIONEGRO,ESS024,COOSALUD,890204360,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO RIONEGRO SANTANDER,Capitacion,170386322,
68655,SANTANDER,SABANA DE TORRES,EPSS37,NUEVA EPS,800064543,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,Capitacion,51691151,
68655,SANTANDER,SABANA DE TORRES,EPSS37,NUEVA EPS,800213121,CENTRO CLÍNICO CARVAJAL IPS SAS,Capitacion,28339360,
68655,SANTANDER,SABANA DE TORRES,EPSS37,NUEVA EPS,804017719,COOPERATIVA MULTIACTIVA DE TRABAJADORES SANTANDEREANOS SALUD FAMILIA LTDA,Capitacion,5074328,
68655,SANTANDER,SABANA DE TORRES,EPSS41,NUEVA EPS,800064543,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,Capitacion,290677720,
68679,SANTANDER,SAN GIL,EPSS37,NUEVA EPS,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,Capitacion,26539818,
68679,SANTANDER,SAN GIL,EPSS41,NUEVA EPS,900066347,E.S.E. HOSPITAL REGIONAL SAN GIL,Capitacion,285724080,
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS37,NUEVA EPS,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,Capitacion,11599842,
68689,SANTANDER,SAN VICENTE DE CHUCURI,EPSS41,NUEVA EPS,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,Capitacion,102764236,
68689,SANTANDER,SAN VICENTE DE CHUCURI,ESS024,COOSALUD,901665624,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI,Capitacion,228123000,
68705,SANTANDER,SANTA BARBARA,EPSS37,NUEVA EPS,804008273,ESE CENTRO DE SALUD SANTA BARBARA,Capitacion,2136000,
68705,SANTANDER,SANTA BARBARA,EPSS41,NUEVA EPS,804008273,ESE CENTRO DE SALUD SANTA BARBARA,Capitacion,32544000,
68720,SANTANDER,SANTA HELENA DEL OPON,ESS024,COOSALUD,804010718,E.S.E. CENTRO DE SALUD JAIME MICHEL,Capitacion,68441646,
68745,SANTANDER,SIMACOTA,EPSS41,NUEVA EPS,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,Capitacion,12228211,
68745,SANTANDER,SIMACOTA,ESS024,COOSALUD,890203887,ESE HOSPITAL INTEGRADO SAN ROQUE,Capitacion,127858234,
68755,SANTANDER,SOCORRO,EPSS37,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,14559930,
68755,SANTANDER,SOCORRO,EPSS41,NUEVA EPS,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,130409070,
68755,SANTANDER,SOCORRO,ESS024,COOSALUD,900190045,ESE HOSPITAL REGIONAL MANUELA BELTRAN,Capitacion,130957414,
68770,SANTANDER,SUAITA,EPSS41,NUEVA EPS,890203373,ESE HOSPITAL CAICEDO Y FLOREZ,Capitacion,61227955,
68773,SANTANDER,SUCRE,ESS024,COOSALUD,804008746,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SUCRE,Capitacion,111300726,
68780,SANTANDER,SURATA,ESS024,COOSALUD,804005751,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN SEBASTIAN SURATA,Capitacion,38630486,
68855,SANTANDER,VALLE DE SAN JOSE,EPSS37,NUEVA EPS,890205655,ESE HOSPITAL SAN JOSE,Capitacion,7228824,
68855,SANTANDER,VALLE DE SAN JOSE,ESS024,COOSALUD,890205655,ESE HOSPITAL SAN JOSE,Capitacion,60301967,
68861,SANTANDER,VELEZ,EPSS37,NUEVA EPS,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,Capitacion,10791900,
68861,SANTANDER,VELEZ,EPSS41,NUEVA EPS,900067136,E.S.E. HOSPITAL REGIONAL DE VELEZ,Capitacion,182363125,
68867,SANTANDER,VETAS,EPSS37,NUEVA EPS,804007078,E.S.E CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,Capitacion,1380397,
68867,SANTANDER,VETAS,EPSS41,NUEVA EPS,804007078,E.S.E CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN,Capitacion,9378593,
68872,SANTANDER,VILLANUEVA,EPSS37,NUEVA EPS,804005182,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,Capitacion,3053043,
68872,SANTANDER,VILLANUEVA,EPSS41,NUEVA EPS,804005182,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CAMILO RUEDA,Capitacion,65235429,
68895,SANTANDER,ZAPATOCA,EPSS37,NUEVA EPS,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,Capitacion,6876228,
68895,SANTANDER,ZAPATOCA,EPSS41,NUEVA EPS,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,Capitacion,15801500,
68895,SANTANDER,ZAPATOCA,ESS024,COOSALUD,900101736,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,Capitacion,55558355,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,Capitacion,376738540,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,823003836,IPS SALUD A TU LADO SAS,Capitacion,7107750,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,900656493,IPS PUNTO VITAL SAS,Capitacion,120973500,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,900830345,IPS SALUD PARA SUCRE SAS,Capitacion,6284250,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,900966539,FUNDACION TRAZANDO CAMINOS,Capitacion,132779520,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,901341454,INTTEGRAL I.P.S S.A.S,Capitacion,55174185,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,901349450,COUNTRY SALUD IPS SAS,Capitacion,68843250,
70001,SUCRE,SINCELEJO,CCF033,EPS FAMILIAR DE COLOMBIA,901483168,GHG GLOBAL HEALTH GROUP SAS,Capitacion,333000000,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,Capitacion,134737682,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,19461442,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,900656493,IPS PUNTO VITAL SAS,Capitacion,7691713,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,900830345,IPS SALUD PARA SUCRE SAS,Capitacion,16564532,
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,901203037,HECAR IPS S.A.S,Capitacion,24661980,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,Capitacion,407851413,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,800250625,CENTRO DE FISIOTERAPIA KENDALL LTDA,Capitacion,8758658,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900012819,DIAC S.A.S,Capitacion,60827033,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,81629100,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900119472,IPS TOLUSALUD LTDA,Capitacion,78426950,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,901101733,ALTA MED I.P.S. S.A.S.,Capitacion,75254537,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,Capitacion,811295143,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,213199803,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,Capitacion,840083897,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,Capitacion,42422184,
70110,SUCRE,BUENAVISTA,ESS207,MUTUAL SER,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,Capitacion,27386599,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,Capitacion,37680269,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2281279,
70124,SUCRE,CAIMITO,EPSS37,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,109439,
70124,SUCRE,CAIMITO,EPSS41,NUEVA EPS,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,Capitacion,70021462,
70124,SUCRE,CAIMITO,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,5770750,
70124,SUCRE,CAIMITO,ESS024,COOSALUD,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,Capitacion,26704736,
70204,SUCRE,COLOSO,CCF033,EPS FAMILIAR DE COLOMBIA,900206237,E.S.E CENTRO DE SALUD COLOSO,Capitacion,18171486,
70204,SUCRE,COLOSO,ESS207,MUTUAL SER,900206237,E.S.E CENTRO DE SALUD COLOSO,Capitacion,109104093,
70215,SUCRE,COROZAL,CCF033,EPS FAMILIAR DE COLOMBIA,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,92721958,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,40652216,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,4497493,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,900460322,NUEVA CLÍNICA COROZAL S.A.S,Capitacion,7500100,
70215,SUCRE,COROZAL,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,8286927,
70215,SUCRE,COROZAL,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,5033971,
70215,SUCRE,COROZAL,ESS024,COOSALUD,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,15143501,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,Capitacion,457444472,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,42318493,
70221,SUCRE,COVEÑAS,CCF033,EPS FAMILIAR DE COLOMBIA,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,Capitacion,32099760,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,Capitacion,43790720,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2685683,
70230,SUCRE,CHALAN,ESS207,MUTUAL SER,900355031,IPS INTEGRAL FUTURO LIMITADA,Capitacion,81876163,
70233,SUCRE,EL ROBLE,CCF033,EPS FAMILIAR DE COLOMBIA,900205773,E.S.E CENTRO DE SALUD EL ROBLE,Capitacion,91019830,
70233,SUCRE,EL ROBLE,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,295838,
70233,SUCRE,EL ROBLE,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,1060282,
70233,SUCRE,EL ROBLE,ESS024,COOSALUD,900205773,E.S.E CENTRO DE SALUD EL ROBLE,Capitacion,12745477,
70235,SUCRE,GALERAS,CCF033,EPS FAMILIAR DE COLOMBIA,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,73140408,
70235,SUCRE,GALERAS,CCF055,CAJACOPI,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,20362884,
70235,SUCRE,GALERAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1390389,
70235,SUCRE,GALERAS,EPSS37,NUEVA EPS,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,1579440,
70235,SUCRE,GALERAS,EPSS41,NUEVA EPS,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,41187830,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,Capitacion,156124127,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,900349607,SOCIEDAD MEDICA MARIA AUXILIADORA SAS,Capitacion,7747244,
70265,SUCRE,GUARANDA,CCF033,EPS FAMILIAR DE COLOMBIA,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,19878215,
70265,SUCRE,GUARANDA,CCF033,EPS FAMILIAR DE COLOMBIA,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,Capitacion,6861150,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,66439397,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,5127122,
70265,SUCRE,GUARANDA,EPSS37,NUEVA EPS,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,3491679,
70265,SUCRE,GUARANDA,EPSS41,NUEVA EPS,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,80521682,
70265,SUCRE,GUARANDA,ESS024,COOSALUD,823003985,ESE CENTRO DE SALUD DE GUARANDA,Capitacion,83385601,
70400,SUCRE,LA UNION,CCF055,CAJACOPI,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,17425639,
70400,SUCRE,LA UNION,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1134133,
70400,SUCRE,LA UNION,EPSS37,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,88482,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE SAS,Capitacion,1204600,
70400,SUCRE,LA UNION,ESS024,COOSALUD,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,8939791,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,Capitacion,1774176,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,Capitacion,97700292,
70418,SUCRE,LOS PALMITOS,CCF033,EPS FAMILIAR DE COLOMBIA,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,71106685,
70418,SUCRE,LOS PALMITOS,CCF033,EPS FAMILIAR DE COLOMBIA,900418304,DISTRIDROGAS IPS MELI SAS,Capitacion,10359090,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,2844784,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,198198,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,Capitacion,378735,
70418,SUCRE,LOS PALMITOS,EPSS37,NUEVA EPS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,2049722,
70418,SUCRE,LOS PALMITOS,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,83623,
70418,SUCRE,LOS PALMITOS,EPSS41,NUEVA EPS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,59712656,
70418,SUCRE,LOS PALMITOS,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,Capitacion,2436123,
70418,SUCRE,LOS PALMITOS,ESS024,COOSALUD,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,79438223,
70418,SUCRE,LOS PALMITOS,ESS207,MUTUAL SER,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,Capitacion,80651609,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,37345619,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,2306304,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,366514736,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,Capitacion,145973872,
70429,SUCRE,MAJAGUAL,ESS207,MUTUAL SER,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,Capitacion,67071953,
70473,SUCRE,MORROA,CCF033,EPS FAMILIAR DE COLOMBIA,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,37235929,
70473,SUCRE,MORROA,CCF055,CAJACOPI,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,15356391,
70473,SUCRE,MORROA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1041040,
70473,SUCRE,MORROA,EPSS41,NUEVA EPS,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,11321512,
70473,SUCRE,MORROA,ESS024,COOSALUD,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,1919820,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,Capitacion,165524701,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823004095,CENTRO DE REHABILITACION FISIOCENDER LTDA,Capitacion,2208788,
70508,SUCRE,OVEJAS,CCF033,EPS FAMILIAR DE COLOMBIA,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,60874962,
70508,SUCRE,OVEJAS,CCF033,EPS FAMILIAR DE COLOMBIA,900943534,DIAGNOSTISALUD S.A.S,Capitacion,11661300,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,28665311,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,Capitacion,1799798,
70508,SUCRE,OVEJAS,EPSS37,NUEVA EPS,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,Capitacion,1055600,
70508,SUCRE,OVEJAS,EPSS37,NUEVA EPS,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,2998953,
70508,SUCRE,OVEJAS,EPSS41,NUEVA EPS,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,11490284,
70508,SUCRE,OVEJAS,ESS024,COOSALUD,823001873,ESE CENTRO DE SALUD DE OVEJAS,Capitacion,53546789,
