DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,"TOTAL GIRO ($)MARZO 2023",OBSERVACIÓN
70001,SUCRE,SINCELEJO,CCF055,CAJACOPI,901203037,HECAR IPS S.A.S,23718690,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,279569137,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,20844203,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,76572300,
70001,SUCRE,SINCELEJO,EPSS02,SALUD TOTAL,900119472,IPS TOLUSALUD LTDA,72630250,
70001,SUCRE,SINCELEJO,EPSS37,NUEVA EPS,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,16618414,
70001,SUCRE,SINCELEJO,EPSS41,NUEVA EPS,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,407508622,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,558125515,
70001,SUCRE,SINCELEJO,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,156946176,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,823001518,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,814960896,
70001,SUCRE,SINCELEJO,ESS207,MUTUAL SER,900219120,VIVA 1A IPS SA,40896614,
70110,SUCRE,BUENAVISTA,CCF033,EPS FAMILIAR DE COLOMBIA,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,6890000,
70110,SUCRE,BUENAVISTA,EPSS41,NUEVA EPS,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,74223480,
70110,SUCRE,BUENAVISTA,ESS207,MUTUAL SER,823002149,CENTRO DE SALUD SANTA LUCIA E.S.E.,36935797,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,36080845,
70124,SUCRE,CAIMITO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2281279,
70124,SUCRE,CAIMITO,EPSS37,NUEVA EPS,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,1946764,
70124,SUCRE,CAIMITO,EPSS37,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,77518,
70124,SUCRE,CAIMITO,EPSS41,NUEVA EPS,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,128572564,
70124,SUCRE,CAIMITO,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,5119618,
70124,SUCRE,CAIMITO,ESS024,COOSALUD,823001943,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE CAIMITO,25761368,
70204,SUCRE,COLOSO,CCF033,EPS FAMILIAR DE COLOMBIA,900206237,E.S.E CENTRO DE SALUD COLOSO,14553000,
70204,SUCRE,COLOSO,ESS207,MUTUAL SER,900206237,E.S.E CENTRO DE SALUD COLOSO,82593378,
70215,SUCRE,COROZAL,CCF033,EPS FAMILIAR DE COLOMBIA,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,68992000,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,37034418,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4497493,
70215,SUCRE,COROZAL,CCF055,CAJACOPI,900460322,NUEVA CLÍNICA COROZAL S.A.S,8275606,
70215,SUCRE,COROZAL,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,6822980,
70215,SUCRE,COROZAL,EPSS41,NUEVA EPS,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,108496520,
70215,SUCRE,COROZAL,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,4557768,
70215,SUCRE,COROZAL,ESS024,COOSALUD,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,13075012,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,823000878,ESE CENTRO DE SALUD CARTAGENA DE INDIAS COROZAL,413454472,
70215,SUCRE,COROZAL,ESS207,MUTUAL SER,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,39184498,
70221,SUCRE,COVEÑAS,CCF033,EPS FAMILIAR DE COLOMBIA,900324225,"SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS ""SOMID SAS """,28973000,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI,900119472,IPS TOLUSALUD LTDA,38480482,
70221,SUCRE,COVEÑAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2685683,
70221,SUCRE,COVEÑAS,EPSS41,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,63457154,
70230,SUCRE,CHALAN,ESS207,MUTUAL SER,900355031,IPS INTEGRAL FUTURO LIMITADA,70273652,
70233,SUCRE,EL ROBLE,CCF033,EPS FAMILIAR DE COLOMBIA,900205773,E.S.E CENTRO DE SALUD EL ROBLE,76174000,
70233,SUCRE,EL ROBLE,CCF033,EPS FAMILIAR DE COLOMBIA,900208676,ESE HOSPITAL SANTIAGO DE TOLU,40016000,
70233,SUCRE,EL ROBLE,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,1018730,
70233,SUCRE,EL ROBLE,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,176533,
70233,SUCRE,EL ROBLE,EPSS41,NUEVA EPS,900205773,E.S.E CENTRO DE SALUD EL ROBLE,4096576,
70233,SUCRE,EL ROBLE,ESS024,COOSALUD,900205773,E.S.E CENTRO DE SALUD EL ROBLE,16616391,
70235,SUCRE,GALERAS,CCF033,EPS FAMILIAR DE COLOMBIA,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,61280000,
70235,SUCRE,GALERAS,CCF055,CAJACOPI,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,18348411,
70235,SUCRE,GALERAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1390389,
70235,SUCRE,GALERAS,EPSS41,NUEVA EPS,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,29668880,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,823001901,E.S.E CENTRO DE SALUD INMACULADA CONCEPCION DE GALERAS SUCRE,61948393,
70235,SUCRE,GALERAS,ESS207,MUTUAL SER,900349607,SOCIEDAD MEDICA MARIA AUXILIADORA SAS,6506837,
70265,SUCRE,GUARANDA,CCF033,EPS FAMILIAR DE COLOMBIA,823003985,ESE CENTRO DE SALUD DE GUARANDA,15836000,
70265,SUCRE,GUARANDA,CCF033,EPS FAMILIAR DE COLOMBIA,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,5242000,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI,823003985,ESE CENTRO DE SALUD DE GUARANDA,72366947,
70265,SUCRE,GUARANDA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5127122,
70265,SUCRE,GUARANDA,EPSS37,NUEVA EPS,823003985,ESE CENTRO DE SALUD DE GUARANDA,2460940,
70265,SUCRE,GUARANDA,EPSS41,NUEVA EPS,823003985,ESE CENTRO DE SALUD DE GUARANDA,78495500,
70265,SUCRE,GUARANDA,EPSS41,NUEVA EPS,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,4625000,
70265,SUCRE,GUARANDA,ESS024,COOSALUD,823003985,ESE CENTRO DE SALUD DE GUARANDA,49392750,
70400,SUCRE,LA UNION,CCF055,CAJACOPI,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,16051571,
70400,SUCRE,LA UNION,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1134133,
70400,SUCRE,LA UNION,EPSS37,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,62426,
70400,SUCRE,LA UNION,EPSS37,NUEVA EPS,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,1549184,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,1105146,
70400,SUCRE,LA UNION,EPSS41,NUEVA EPS,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,27425664,
70400,SUCRE,LA UNION,ESS024,COOSALUD,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,7812910,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,1199434,
70400,SUCRE,LA UNION,ESS207,MUTUAL SER,900008025,HOSPITAL LA UNION EMPRESA SOCIAL DEL ESTADO,97601402,
70418,SUCRE,LOS PALMITOS,CCF033,EPS FAMILIAR DE COLOMBIA,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,53577000,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,2974300,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,198198,
70418,SUCRE,LOS PALMITOS,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,449820,
70418,SUCRE,LOS PALMITOS,EPSS37,NUEVA EPS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,1879981,
70418,SUCRE,LOS PALMITOS,EPSS41,NUEVA EPS,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,52389913,
70418,SUCRE,LOS PALMITOS,ESS207,MUTUAL SER,823002541,ESE CENTRO DE SALUD DE LOS PALMITOS,102400694,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,37863296,
70429,SUCRE,MAJAGUAL,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2306304,
70429,SUCRE,MAJAGUAL,EPSS37,NUEVA EPS,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,10169776,
70429,SUCRE,MAJAGUAL,EPSS41,NUEVA EPS,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,234618822,
70429,SUCRE,MAJAGUAL,EPSS41,NUEVA EPS,823004881,I.P.S. CLINICA GUARANDA SANA S.A.S.,13473000,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,234431031,
70429,SUCRE,MAJAGUAL,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,116703913,
70429,SUCRE,MAJAGUAL,ESS207,MUTUAL SER,823002044,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD MAJAGUAL,81371813,
70473,SUCRE,MORROA,CCF033,EPS FAMILIAR DE COLOMBIA,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,32238000,
70473,SUCRE,MORROA,CCF055,CAJACOPI,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,13619022,
70473,SUCRE,MORROA,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1041040,
70473,SUCRE,MORROA,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,25817,
70473,SUCRE,MORROA,EPSS41,NUEVA EPS,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,16429718,
70473,SUCRE,MORROA,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,611936,
70473,SUCRE,MORROA,ESS024,COOSALUD,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,1764290,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823002856,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,142540377,
70473,SUCRE,MORROA,ESS207,MUTUAL SER,823004095,CENTRO DE REHABILITACION FISIOCENDER LTDA,2093996,
70508,SUCRE,OVEJAS,CCF033,EPS FAMILIAR DE COLOMBIA,823001873,ESE CENTRO DE SALUD DE OVEJAS,36055000,
70508,SUCRE,OVEJAS,CCF033,EPS FAMILIAR DE COLOMBIA,900418304,DISTRIDROGAS IPS MELI SAS,9555000,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI,823001873,ESE CENTRO DE SALUD DE OVEJAS,25332657,
70508,SUCRE,OVEJAS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1799798,
70508,SUCRE,OVEJAS,EPSS37,NUEVA EPS,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,1334000,
70508,SUCRE,OVEJAS,EPSS37,NUEVA EPS,823001873,ESE CENTRO DE SALUD DE OVEJAS,10035135,
70508,SUCRE,OVEJAS,EPSS41,NUEVA EPS,823001873,ESE CENTRO DE SALUD DE OVEJAS,3317400,
70508,SUCRE,OVEJAS,ESS024,COOSALUD,823001873,ESE CENTRO DE SALUD DE OVEJAS,53110451,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823000779,ASOCIACION MEDICA HUMANA EMPRESA ASOCIATIVA DE TRABAJO,4362599,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823001873,ESE CENTRO DE SALUD DE OVEJAS,165698537,
70508,SUCRE,OVEJAS,ESS207,MUTUAL SER,823005326,IPS SERVIMED SAS,1681395,
70523,SUCRE,PALMITO,CCF033,EPS FAMILIAR DE COLOMBIA,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,67684000,
70523,SUCRE,PALMITO,CCF055,CAJACOPI,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,41277345,
70523,SUCRE,PALMITO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2805803,
70523,SUCRE,PALMITO,EPSS37,NUEVA EPS,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,2125242,
70523,SUCRE,PALMITO,EPSS41,NUEVA EPS,900208755,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,78802624,
70670,SUCRE,SAMPUES,CCF033,EPS FAMILIAR DE COLOMBIA,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,132687000,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,44722321,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4026022,
70670,SUCRE,SAMPUES,CCF055,CAJACOPI,900656493,IPS PUNTO VITAL SAS,5097307,
70670,SUCRE,SAMPUES,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,5720554,
70670,SUCRE,SAMPUES,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,6143777,
70670,SUCRE,SAMPUES,EPSS41,NUEVA EPS,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,170077380,
70670,SUCRE,SAMPUES,ESS207,MUTUAL SER,900208532,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,254116599,
70670,SUCRE,SAMPUES,ESS207,MUTUAL SER,900561599,CLINICA GENERAL SAMPUES SAS,11363358,
70678,SUCRE,SAN BENITO ABAD,CCF033,EPS FAMILIAR DE COLOMBIA,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,31091000,
70678,SUCRE,SAN BENITO ABAD,CCF055,CAJACOPI,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,26003590,
70678,SUCRE,SAN BENITO ABAD,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1650649,
70678,SUCRE,SAN BENITO ABAD,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,3772902,
70678,SUCRE,SAN BENITO ABAD,ESS024,COOSALUD,823002356,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,48187275,
70702,SUCRE,SAN JUAN DE BETULIA,CCF033,EPS FAMILIAR DE COLOMBIA,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,27829000,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,180022,
70702,SUCRE,SAN JUAN DE BETULIA,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,50239,
70702,SUCRE,SAN JUAN DE BETULIA,ESS207,MUTUAL SER,900169684,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,140748169,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,61059000,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,18623000,
70708,SUCRE,SAN MARCOS,CCF033,EPS FAMILIAR DE COLOMBIA,900060004,GUACARI IPS INDIGENA S.A.S,136424000,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,15362023,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1252251,
70708,SUCRE,SAN MARCOS,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,2760660,
70708,SUCRE,SAN MARCOS,EPSS37,NUEVA EPS,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,11114674,
70708,SUCRE,SAN MARCOS,EPSS37,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,8548932,
70708,SUCRE,SAN MARCOS,EPSS41,NUEVA EPS,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,156416293,
70708,SUCRE,SAN MARCOS,EPSS41,NUEVA EPS,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,5425574,
70708,SUCRE,SAN MARCOS,ESS024,COOSALUD,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,79447262,
70708,SUCRE,SAN MARCOS,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,515095774,
70708,SUCRE,SAN MARCOS,ESS207,MUTUAL SER,823001035,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,287651235,
70708,SUCRE,SAN MARCOS,ESS207,MUTUAL SER,823004895,UNIDAD MEDICA INTEGRAL DEL SAN JORGE LIMITADA,22536839,
70713,SUCRE,SAN ONOFRE,CCF055,CAJACOPI,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,63249933,
70713,SUCRE,SAN ONOFRE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,4173169,
70713,SUCRE,SAN ONOFRE,EPSS37,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,3111633,
70713,SUCRE,SAN ONOFRE,EPSS41,NUEVA EPS,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,17693095,
70713,SUCRE,SAN ONOFRE,EPSS41,NUEVA EPS,900017536,IPS SALUD INTEGRAL DE SUCRE SAS,757070,
70713,SUCRE,SAN ONOFRE,ESS024,COOSALUD,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,250751880,
70713,SUCRE,SAN ONOFRE,ESS024,COOSALUD,900060004,GUACARI IPS INDIGENA S.A.S,260086333,
70713,SUCRE,SAN ONOFRE,ESS207,MUTUAL SER,823000496,ESE HOSPITAL LOCAL DE SAN ONOFRE,268426493,
70713,SUCRE,SAN ONOFRE,ESS207,MUTUAL SER,901176082,MI ATENCION INTEGRAL S.A.S. IPS,12340636,
70717,SUCRE,SAN PEDRO,CCF033,EPS FAMILIAR DE COLOMBIA,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,32339000,
70717,SUCRE,SAN PEDRO,EPSS37,NUEVA EPS,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,5246454,
70717,SUCRE,SAN PEDRO,EPSS41,NUEVA EPS,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,74280708,
70717,SUCRE,SAN PEDRO,ESS024,COOSALUD,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,17329962,
70717,SUCRE,SAN PEDRO,ESS207,MUTUAL SER,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,180721317,
70742,SUCRE,SINCE,CCF033,EPS FAMILIAR DE COLOMBIA,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,31408000,
70742,SUCRE,SINCE,CCF055,CAJACOPI,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,82899996,
70742,SUCRE,SINCE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5221216,
70742,SUCRE,SINCE,EPSS37,NUEVA EPS,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,2056798,
70742,SUCRE,SINCE,EPSS41,NUEVA EPS,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,114708636,
70742,SUCRE,SINCE,ESS207,MUTUAL SER,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,228751126,
70771,SUCRE,SUCRE,CCF033,EPS FAMILIAR DE COLOMBIA,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,25490000,
70771,SUCRE,SUCRE,CCF033,EPS FAMILIAR DE COLOMBIA,900560386,MANOS UNIDAS PARA EL FUTURO IPS S.A.S,2890000,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,24802709,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1494493,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,2970510,
70771,SUCRE,SUCRE,ESS024,COOSALUD,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,144936294,
70771,SUCRE,SUCRE,ESS207,MUTUAL SER,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,36530688,
70820,SUCRE,TOLU,CCF033,EPS FAMILIAR DE COLOMBIA,900119472,IPS TOLUSALUD LTDA,16413000,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900208676,ESE HOSPITAL SANTIAGO DE TOLU,41726961,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2997995,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,6623820,
70820,SUCRE,TOLU,EPSS37,NUEVA EPS,900208676,ESE HOSPITAL SANTIAGO DE TOLU,13107462,
70820,SUCRE,TOLU,EPSS41,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,4409135,
70820,SUCRE,TOLU,EPSS41,NUEVA EPS,900208676,ESE HOSPITAL SANTIAGO DE TOLU,58399746,
70820,SUCRE,TOLU,ESS024,COOSALUD,900208676,ESE HOSPITAL SANTIAGO DE TOLU,17031228,
70820,SUCRE,TOLU,ESS207,MUTUAL SER,900119472,IPS TOLUSALUD LTDA,81398277,
70820,SUCRE,TOLU,ESS207,MUTUAL SER,900208676,ESE HOSPITAL SANTIAGO DE TOLU,122198374,
70823,SUCRE,TOLUVIEJO,CCF033,EPS FAMILIAR DE COLOMBIA,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,26768000,
70823,SUCRE,TOLUVIEJO,CCF055,CAJACOPI,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,26945402,
70823,SUCRE,TOLUVIEJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2217215,
70823,SUCRE,TOLUVIEJO,EPSS41,NUEVA EPS,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,39672261,
70823,SUCRE,TOLUVIEJO,EPSS41,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,2916659,
70823,SUCRE,TOLUVIEJO,ESS024,COOSALUD,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,4430400,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,128505397,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,900540141,FUNDACIÓN SEMBRANDO FUTURO - SEMFU,4066379,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,901027250,ORGANIZACION BON SALUTIS S.A.S.,11794954,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,75454080,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,809009550,THE WALA IPS INDIGENA PUBLICA,215055568,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,900269973,LABORATORIO BIOANALISIS SAS,30056855,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,28066094,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,895010209,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,46305575,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,3073086,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,813002872,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DE LA PLATA HUILA,39821754,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890700907,HOSPITAL SAN ANTONIO E.S.E.,14197350,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890700967,HOSPITAL SAN JOSE DE ORTEGA,73405500,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890701435,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,23724500,
