COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO MAYO 2023,OBSERVACIÓN
EPSS41,NUEVA EPS,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,1876971448.0,
EPSS41,NUEVA EPS,891600061.0,ESE HOSPITAL SAN JOSE DE CONDOTO,1780458.0,
EPSS41,NUEVA EPS,891680064.0,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,118768921.0,
EPSS41,NUEVA EPS,891680065.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,17308928.0,
EPSS41,NUEVA EPS,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,7919581241.0,
EPSS41,NUEVA EPS,891800395.0,HOSPITAL REGIONAL DE MONIQUIRA ESE,1519497322.0,
EPSS41,NUEVA EPS,891800570.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSE CAYETANO VASQUEZ,739312240.0,
EPSS41,NUEVA EPS,891800611.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA,238122553.0,
EPSS41,NUEVA EPS,891800644.0,ESE HOSPITAL SAN VICENTE DE RAMIRIQUI,22686562.0,
EPSS41,NUEVA EPS,891800857.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL BAUDILIO ACERO,6929202.0,
EPSS41,NUEVA EPS,891800982.0,EMPRESA SOCIAL DEL ESTADO CENTRO DE REHABILITACION INTEGRAL DE BOYACA,355835794.0,
EPSS41,NUEVA EPS,891855029.0,HOSPITAL REGIONAL DE LA ORINOQUIA E.S.E.,2309290854.0,
EPSS41,NUEVA EPS,891855039.0,HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO,2667237929.0,
EPSS41,NUEVA EPS,891855209.0,E.S.E. HOSPITAL SAN VICENTE DE PAUL DE PAIPA,40092845.0,
EPSS41,NUEVA EPS,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,2023046294.0,
EPSS41,NUEVA EPS,891855719.0,ESE HOSPITAL SAN JOSE DEL COCUY,4227396.0,
EPSS41,NUEVA EPS,891855847.0,CLINICA CASANARE S.A,20608734.0,
EPSS41,NUEVA EPS,891900343.0,HOSPITAL DEPARTAMENTAL SAN ANTONIO DE ROLDANILLO EMPRESA SOCIAL DEL ESTADO,231110336.0,
EPSS41,NUEVA EPS,891900361.0,E.S.E. HOSPITAL LOCAL SANGRADA FAMILIA EMPRESA SOCIAL DEL ESTADO,15777041.0,
EPSS41,NUEVA EPS,891900367.0,HOSPITAL GONZALO CONTRERAS EMPRESA SOCIAL DEL ESTADO,30485689.0,
EPSS41,NUEVA EPS,891900414.0,E.S.E. HOSPITAL SANTA ANA,199891855.0,
EPSS41,NUEVA EPS,891900441.0,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL E.S.E.,20974581.0,
EPSS41,NUEVA EPS,891900887.0,E.S.E. HOSPITAL SANTA CATALINA EMPRESA SOCIAL DEL ESTADO,3842000.0,
EPSS41,NUEVA EPS,891901041.0,E.S.E. HOSPITAL LOCAL DE OBANDO EMPRESA SOCIAL DEL ESTADO,62087899.0,
EPSS41,NUEVA EPS,891901123.0,E.S.E. HOSPITAL LOCAL SANTA CRUZ EMPRES SOCIAL DEL ESTADO,102395129.0,
EPSS41,NUEVA EPS,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,3412307421.0,
EPSS41,NUEVA EPS,892115347.0,ESE HOSPITAL DE NAZARETH,2416378.0,
EPSS41,NUEVA EPS,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,129910563.0,
EPSS41,NUEVA EPS,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,740029011.0,
EPSS41,NUEVA EPS,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,343695845.0,
EPSS41,NUEVA EPS,892300209.0,ESE HOSPITAL TAMALAMEQUE,137953200.0,
EPSS41,NUEVA EPS,892300708.0,CLINICA VALLEDUPAR S.A,4993611109.0,
EPSS41,NUEVA EPS,899999032.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,1219857276.0,
EPSS41,NUEVA EPS,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA - EMPRESA SOCIAL DEL ESTADO,3772863564.0,
EPSS41,NUEVA EPS,899999123.0,FUNDACION HOSPITAL DE LA MISERICORDIA,1072318435.0,
EPSS41,NUEVA EPS,899999147.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL EL SALVADOR DE UBATE,772800000.0,
EPSS41,NUEVA EPS,899999151.0,E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ,270338826.0,
EPSS41,NUEVA EPS,899999158.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,43522192.0,
EPSS41,NUEVA EPS,899999163.0,E.S.E. HOSPITAL SAN FRANCISCO DE GACHETA,57498097.0,
EPSS41,NUEVA EPS,899999164.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,44315025.0,
EPSS41,NUEVA EPS,899999165.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE,13464632.0,
EPSS41,NUEVA EPS,900000427.0,E.S.E POLICLINICO DE JUNIN,1085275.0,
EPSS41,NUEVA EPS,900004312.0,FUNDACION LA MANO DE DIOS,569038442.0,
EPSS41,NUEVA EPS,900004894.0,HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.,523472023.0,
EPSS41,NUEVA EPS,900005067.0,ESE NUESTRA SEÑORA DE LAS NIEVES,85957380.0,
EPSS41,NUEVA EPS,900005955.0,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,390600000.0,
EPSS41,NUEVA EPS,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,5778442368.0,
EPSS41,NUEVA EPS,900006221.0,AMBULANCIAS AEREAS DE COLOMBIA S.A.S.,413353442.0,
EPSS41,NUEVA EPS,900007860.0,UNIDAD DE SEGUIMIENTO DEL RECIEN NACIDO Y ATENCION PEDIATRICA IPS S.A.S,3773000.0,
EPSS41,NUEVA EPS,900011833.0,IPS UNIDAD MEDICA SANTANA S.A.S,6968812.0,
EPSS41,NUEVA EPS,900013381.0,SOCIEDAD MEDICA DE ESPECIALISTAS DIAGNOSTICO E IMAGENOLOGIA MEDSALUD LTDA,4292066.0,
EPSS41,NUEVA EPS,900015779.0,SOCIEDAD DE HEMODINAMIA SANTA MARIA S.A.S,254443421.0,
EPSS41,NUEVA EPS,900017916.0,SERVICIOS ESPECIALIZADOS FCB S.A.S,319677117.0,
EPSS41,NUEVA EPS,900037648.0,IPS SALUD PROTEGIDA,8108725.0,
EPSS41,NUEVA EPS,900048040.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE CUBARRAL,1900484.0,
EPSS41,NUEVA EPS,900059534.0,INTERGASTRO S.A,14826191.0,
EPSS41,NUEVA EPS,900061048.0,ESE HSOPITAL NIVEL I PUERTO RICO,4340623.0,
EPSS41,NUEVA EPS,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,1126676479.0,
EPSS41,NUEVA EPS,900067169.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE GARCIA ROVIRA,312069501.0,
EPSS41,NUEVA EPS,900074359.0,UCIMED S.A,128000000.0,
EPSS41,NUEVA EPS,900075758.0,GASTROQUIRURGICA S.A.S.,91350000.0,
EPSS41,NUEVA EPS,900091143.0,EMPRESA SOCIAL DEL ESTADO PASTO SALUD E.S.E.,128213911.0,
EPSS41,NUEVA EPS,900098476.0,FUNDACION HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,449694801.0,
EPSS41,NUEVA EPS,900098550.0,OFFIMEDICAS S.A.,1570686467.0,
EPSS41,NUEVA EPS,900101736.0,COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR,357809956.0,
EPSS41,NUEVA EPS,900106018.0,GAVAVISION UNIDAD DE ESPECIALISTAS S.A.S,62733967.0,
EPSS41,NUEVA EPS,900110992.0,CENTRO MEDICO QUIRURGICO LA RIVIERA S.A.S.,62000000.0,
EPSS41,NUEVA EPS,900112351.0,UNIDAD HEMATO ONCOLOGICA ESPECIALIZADA IPS SAS,2100000000.0,
EPSS41,NUEVA EPS,900119472.0,IPS TOLUSALUD LTDA,7558544.0,
EPSS41,NUEVA EPS,900120098.0,INSTITUTO DE MEDICINA NUCLEAR S.A,32000000.0,
EPSS41,NUEVA EPS,900123436.0,SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S SIGLA SIES SALUD S.A.S,1424200000.0,
EPSS41,NUEVA EPS,900124689.0,FUNDACION SOMA,74000000.0,
EPSS41,NUEVA EPS,900124874.0,PROJECTION LIFE COLOMBIA,110629000.0,
EPSS41,NUEVA EPS,900127211.0,E.S.E. CENTRO HOSPITAL SAN JUAN BAUTISTA,2320070.0,
EPSS41,NUEVA EPS,900127853.0,CENTRO DE SALUD CAMILO HURTDAO CIFUENTES ESE.,1895399.0,
EPSS41,NUEVA EPS,900128655.0,CENTRO DE SALUD FUNES E.S.E.,1914014.0,
EPSS41,NUEVA EPS,900135676.0,E.S.E CENTRO DE SALUD SAN MIGUEL,1172198.0,
EPSS41,NUEVA EPS,900136920.0,E.S.E. CENTRO DE SALUD LA BUENA ESPERANZA,2602936.0,
EPSS41,NUEVA EPS,900139876.0,COLCHARTER IPS SAS,26650620.0,
EPSS41,NUEVA EPS,900142282.0,FUNDACION CLINICA LETICIA,239400000.0,
EPSS41,NUEVA EPS,900142579.0,E.S.E. CENTRO DE SALUD VIRGEN DE LOURDES,1238176.0,
EPSS41,NUEVA EPS,900145581.0,EMPRESA SOCIAL DEL ESTADO ESE CENTRO I,10082276.0,
EPSS41,NUEVA EPS,900145588.0,EMPRESA SOCIAL DEL ESTADO OCCIDENTE E.S.E,13072952.0,
EPSS41,NUEVA EPS,900145767.0,ESE SUR OCCIDENTE,16435692.0,
EPSS41,NUEVA EPS,900146006.0,EMPRESA SOCIAL DEL ESTADO ESE NORTE 2,11910714.0,
EPSS41,NUEVA EPS,900146633.0,UNIDAD VASCULAR SAS,7847524.0,
EPSS41,NUEVA EPS,900148265.0,ANGIOGRAFIA DE COLOMBIA S.A.S.,287249860.0,
EPSS41,NUEVA EPS,900153346.0,CENTRO HOSPITAL SAN LUIS E.S.E.,2111515.0,
EPSS41,NUEVA EPS,900155231.0,SANAMEDIC SOCIEDAD POR ACCIONES SIMPLIFICADA - S.A.S,250839232.0,
EPSS41,NUEVA EPS,900166069.0,MULTI IMÁGENES MÉDICAS S.A.S,476084051.0,
EPSS41,NUEVA EPS,900167616.0,E.S.E. CENTRO DE SALUD SAN FRANCISCO,10694190.0,
EPSS41,NUEVA EPS,900171211.0,GLOBAL LIFE AMBULANCIAS SAS,432000000.0,
EPSS41,NUEVA EPS,900176496.0,SOCIEDAD MEDICA LOS SAMANES SAS,1500000.0,
EPSS41,NUEVA EPS,900177115.0,INVERSIONES LEAL Y OXIGENOS SAS,791326217.0,
EPSS41,NUEVA EPS,900177624.0,ANASHIWAYA IPSI,9238560.0,
EPSS41,NUEVA EPS,900180747.0,IPS PUENTE DEL MEDIO,617003338.0,
EPSS41,NUEVA EPS,900185729.0,IPSI PALAIMA,14273591.0,
EPSS41,NUEVA EPS,900190045.0,ESE HOSPITAL REGIONAL MANUELA BELTRAN,1373177385.0,
EPSS41,NUEVA EPS,900191362.0,SOCIEDAD DE OFTALMOLOGIA Y CIRUGIA PLASTICA DE CUCUTA S.A.,991744888.0,
EPSS41,NUEVA EPS,900192459.0,PROMOSALUD IPS T&E S.A.S.,16451446.0,
EPSS41,NUEVA EPS,900193162.0,INSTITUTO DE ULTRATECNOLOGIA MEDICA S A S,179782865.0,
EPSS41,NUEVA EPS,900193988.0,UROCLINICA DE CORDOBA SAS,103801815.0,
EPSS41,NUEVA EPS,900194140.0,SUBSANAR SALUD IPS,21092196.0,
EPSS41,NUEVA EPS,900196201.0,PROGRAMA MADRE CANGURO INTEGRAL LTDA,20745929.0,
EPSS41,NUEVA EPS,900196346.0,ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,95600000.0,
EPSS41,NUEVA EPS,900196366.0,E.S.E HOSPITAL SAN ANTONIO DE PADUA,555042044.0,
EPSS41,NUEVA EPS,900204617.0,MEDICUC IPS LTDA,459250000.0,
EPSS41,NUEVA EPS,900206582.0,I.P.S. SERVIMEDICO S.A.S.,7091236.0,
EPSS41,NUEVA EPS,900208532.0,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,16898054.0,
EPSS41,NUEVA EPS,900214926.0,CLINICA DE ESPECIALISTAS GUAJIRA S.A.,6300000.0,
EPSS41,NUEVA EPS,900215983.0,CLINICA BELO HORIZONTE,1522160501.0,
EPSS41,NUEVA EPS,900217343.0,CLINICA OFTALMOLOGICA DE SUCRE S.A.S,1153219702.0,
EPSS41,NUEVA EPS,900218460.0,SISANAR S.A.,13980430.0,
EPSS41,NUEVA EPS,900218628.0,CENTRO MEDICO SAN LUIS CLINICA QUIRURGICA S.A.S.,81700000.0,
EPSS41,NUEVA EPS,900219765.0,IPS SALUD ANTIOQUIA LTDA,58992080.0,
EPSS41,NUEVA EPS,900225202.0,CENTRO DE IMÁGENES Y HEMODINAMIA CIMHE IPS LTDA,233451783.0,
EPSS41,NUEVA EPS,900226451.0,ESPECIALIDADES MEDICAS METROPOLITANAS S.A.S.,62567068.0,
EPSS41,NUEVA EPS,900229038.0,SOMEFYR SAS,18450000.0,
EPSS41,NUEVA EPS,900231793.0,CLINICA NEFROUROS SAS,252651699.0,
EPSS41,NUEVA EPS,900235279.0,PSICO SALUD Y TRANSFORMACIÓN S.A.S,79553194.0,
EPSS41,NUEVA EPS,900236008.0,CUIDARTE EN CASA SAS,58924404.0,
EPSS41,NUEVA EPS,900236210.0,UNIDAD BASICA DE ATENCION PROSANAR LTDA.,9422234.0,
EPSS41,NUEVA EPS,900240626.0,GRUPO SALUD CORDOBA SAS,15092784.0,
EPSS41,NUEVA EPS,900242742.0,FABILU S.A.S,120980000.0,
EPSS41,NUEVA EPS,900247710.0,CLINICA OFTALMOLOGICA DE CARTAGO SAS,182399074.0,
EPSS41,NUEVA EPS,900248882.0,CLINICA PORTOAZUL S.A SIGLA CPA,132000000.0,
EPSS41,NUEVA EPS,900254233.0,VIHONCO IPS BUCARAMANGA,22507950.0,
EPSS41,NUEVA EPS,900256612.0,FUNDACION ESPECIALIZADA EN DESARROLLO INFANTIL - FEDI,9020000.0,
EPSS41,NUEVA EPS,900260224.0,FUNDACION SABEMOS CUIDARTE,9552500.0,
EPSS41,NUEVA EPS,900261353.0,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,322880000.0,
EPSS41,NUEVA EPS,900262463.0,MEDYSER IPS SAS,220369589.0,
EPSS41,NUEVA EPS,900267064.0,INVERSIONES AZALUD S.A.S,1194491.0,
EPSS41,NUEVA EPS,900272582.0,CLINICA SAN JUAN BAUTISTA S.A.S.,83033313.0,
EPSS41,NUEVA EPS,900273372.0,FAMI SALUD IPS LTDA,6601770.0,
EPSS41,NUEVA EPS,900275974.0,"INSTITUTO PARA LA PREVENCIÓN, EL TRATAMIENTO Y REHABILITACIÓN DE LAS ENFERMEDADES INMUNOSUPRESORAS SAS - RENACERA",1044000000.0,
EPSS41,NUEVA EPS,900277630.0,CLINICA MARYBAU LA LOMA LTDA,8700485.0,
EPSS41,NUEVA EPS,900278642.0,AMBULANCIAS SANTA RITA S.A.S,10691403.0,
EPSS41,NUEVA EPS,900298928.0,ARTMEDICA S.A.S,211360000.0,
EPSS41,NUEVA EPS,900304958.0,SOCIEDAD SAN JOSE DE TORICES S.A,224395540.0,
EPSS41,NUEVA EPS,900306221.0,DIAGNOSTICARTE S.A.S.,1074158.0,
EPSS41,NUEVA EPS,900308007.0,PASSUS IPS TALLER PSICOMOTRIZ S.A.S,55000000.0,
EPSS41,NUEVA EPS,900308897.0,I.P.S SOLOSALUD JD S.A.S,1988028.0,
EPSS41,NUEVA EPS,900311715.0,VIHONCO IPS COSTA SAS,186850000.0,
EPSS41,NUEVA EPS,900315341.0,PIEL MEDICALSPA CENTRO DERMATOLOGICO IPS SAS,7280000.0,
EPSS41,NUEVA EPS,900320195.0,GASTROMEDIC S.A.S.,4053379.0,
EPSS41,NUEVA EPS,900335780.0,UNIDAD ONCOLOGICA SURCOLOMBIANA S.A.S,511646496.0,
EPSS41,NUEVA EPS,900342064.0,SOCIEDAD COMERCIALIZADORA DE INSUMOS Y SERVICIOS MÉDICOS S.A.S,53701060.0,
EPSS41,NUEVA EPS,900343773.0,CENTRO OFTALMOLOGICO LYND NEWBALL,261277417.0,
EPSS41,NUEVA EPS,900345765.0,EMPRESA MULTIACTIVA DE SALUD,298706063.0,
EPSS41,NUEVA EPS,900350386.0,INSTITUTO RADIOLOGICO DEL SUR IPIALES SAS,7222518.0,
EPSS41,NUEVA EPS,900351018.0,FISIOHOMESAS,101000000.0,
EPSS41,NUEVA EPS,900355585.0,RAYOS X DEL HUILA S.A.S,80056338.0,
EPSS41,NUEVA EPS,900357998.0,SALUD ACTIVA MEDICINA ANTIHOMOTOXICA SAS,2134395.0,
EPSS41,NUEVA EPS,900358922.0,HABILITAR DEL CARIBE S.A.S,60200000.0,
EPSS41,NUEVA EPS,900360269.0,LABORATORIO DE ESPECIALIDADES CLINIZAD S.A.S,2165800.0,
EPSS41,NUEVA EPS,900373544.0,LABORATORIO CLINICO CRISTIAM GRAM IPS S.A.S,4512829.0,
EPSS41,NUEVA EPS,900377863.0,UNION DE CIRUJANOS S.A.S.,98303185.0,
EPSS41,NUEVA EPS,900382319.0,AMBULANCIAS SAN JOSE S.A.S,39420000.0,
EPSS41,NUEVA EPS,900386591.0,GYO MEDICAL I.P.S. S.A.S.,306889029.0,
EPSS41,NUEVA EPS,900390423.0,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,1117692249.0,
EPSS41,NUEVA EPS,900392743.0,CLINICA DE ARTRITIS TEMPRANA S.A.S.,1146641.0,
EPSS41,NUEVA EPS,900394575.0,UBA VIHONCO SAS,9498339927.0,
EPSS41,NUEVA EPS,900395846.0,SERVICIOS VIVIR S.A.S.,135360000.0,
EPSS41,NUEVA EPS,900415353.0,SERVICIO DE EMERGENCIAS MEDICAS DEL CAQUETA S.A.S,1680000.0,
EPSS41,NUEVA EPS,900417889.0,APRENDER ASESORIA Y CONSULTORIA PARA EL DESARROLLO HUMANO IPS SAS,1513009.0,
EPSS41,NUEVA EPS,900421895.0,FUNDACIÓN CLINICA DEL NORTE,266691052.0,
EPSS41,NUEVA EPS,900422064.0,CENTRO ESPECIALIZADO DE UROLOGIA S.A.S,137521497.0,
EPSS41,NUEVA EPS,900431550.0,CLINICA LA VICTORIA S.A.S.,3680000.0,
EPSS41,NUEVA EPS,900436203.0,SOLUCIONES INTEGRALES DE SALUD POLOSALUD S.A.S,3988267.0,
EPSS41,NUEVA EPS,900436223.0,FUNDACION CONEXION IPS,18987480.0,
EPSS41,NUEVA EPS,900438572.0,CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.,76000000.0,
EPSS41,NUEVA EPS,900447341.0,A SU SALUD HOME CARE,2004334.0,
EPSS41,NUEVA EPS,900448248.0,FONOCENTER SAS,10101572.0,
EPSS41,NUEVA EPS,900450897.0,FUNDACION ECUESTRE PARA LA REHABILITACION NEUROCOGNITIVA CAMBIANDO VIDAS,2640000.0,
EPSS41,NUEVA EPS,900454994.0,EMPRESAS MEDICAS DEL HUILA S.A.S,4831498.0,
EPSS41,NUEVA EPS,900483518.0,HUMANIZAR SALUD INTEGRAL S.A.S.,76372979.0,
EPSS41,NUEVA EPS,900483953.0,UNIDAD MOVIL DE EMERGENCIAS MEDICAS VITALES S.A.S,50000000.0,
EPSS41,NUEVA EPS,900503124.0,INSTITUTO NEUMOLOGICO DE CORDOBA,2839119.0,
EPSS41,NUEVA EPS,900512334.0,TRANSACUATICO K & M S.A.S,354259891.0,
EPSS41,NUEVA EPS,900518251.0,S.A.E. SERVICIOS AEREOS ESPECIALES GLOBAL LIFE AMBULANCIAS S.A.S,940040000.0,
EPSS41,NUEVA EPS,900520293.0,"FUNDACIÓN UNIONVIDA ""FUNVIDA""",415683898.0,
EPSS41,NUEVA EPS,900520501.0,TOLIMEDICA SAS,7110000.0,
EPSS41,NUEVA EPS,900524808.0,A.I.C ATENCION INTEGRAL EN CASA S.A.S,14716612.0,
EPSS41,NUEVA EPS,900529056.0,MEDIFACA IPS S.A.S,63000000.0,
EPSS41,NUEVA EPS,900532504.0,DAVITA S.A.S.,450408606.0,
EPSS41,NUEVA EPS,900533342.0,BRUJULA S M S.A.S,30918700.0,
EPSS41,NUEVA EPS,900542979.0,CENTRO INTEGRAL DE ATENCION DIAGNOSTICA ESPECIALIZADA IPS SAS,69423548.0,
EPSS41,NUEVA EPS,900545313.0,IPS SALUDENT S.A.S.,7550540.0,
EPSS41,NUEVA EPS,900548557.0,IPS FAMILY & MEDICAL CASANARE SAS,91468639.0,
EPSS41,NUEVA EPS,900552539.0,SOCIEDAD UNIDAD INTEGRAL DE SALUD MENTAL SION SAS,226099848.0,
EPSS41,NUEVA EPS,900565233.0,LIFE CARE AMBULANCIAS S.A.S,18400000.0,
EPSS41,NUEVA EPS,900573146.0,PRIUS SAS,184800000.0,
EPSS41,NUEVA EPS,900578105.0,CORPORACIÓN SALUD UN,1140000000.0,
EPSS41,NUEVA EPS,900580962.0,DISFARMA G.C. S.A.S.,1154407001.0,
EPSS41,NUEVA EPS,900589178.0,REMY IPS S.A.S,210923320.0,
EPSS41,NUEVA EPS,900601052.0,UNIDAD PEDIÁTRICA SIMÓN BOLÍVAR IPS SAS,10392880.0,
EPSS41,NUEVA EPS,900604361.0,CENTRO DE REHABILITACIÓN INTEGRAL NUEVO AMANECER LST SAS,3453494.0,
EPSS41,NUEVA EPS,900606427.0,UNIDAD OFTALMOLÓGICA DE ALTA TECNOLOGÍA S.A.S.,24000000.0,
EPSS41,NUEVA EPS,900613066.0,MEDIC S.A.S,8987821.0,
EPSS41,NUEVA EPS,900614113.0,VITALMEDIC&ASOCIADOS SAS,21708634.0,
EPSS41,NUEVA EPS,900621968.0,LABORATORIO CLINICO ESPECIALIZADO HUMALIB SAS,2147903.0,
EPSS41,NUEVA EPS,900622320.0,GASTROKIDS SAS,14757955.0,
EPSS41,NUEVA EPS,900625317.0,CORPORACIÓN HOSPITAL INFANTIL CONCEJO DE MEDELLÍN,2952525.0,
EPSS41,NUEVA EPS,900638867.0,INTEGRALES HEALTH S.A.S,58046135.0,
EPSS41,NUEVA EPS,900691301.0,DIAXME S.A.S,1911062.0,
EPSS41,NUEVA EPS,900699086.0,CHRISTUS SINERGIA CLINICA PALMA REAL S.A.S.,149506593.0,
EPSS41,NUEVA EPS,900702981.0,CLINICA CENTENARIO S.A.S,561976253.0,
EPSS41,NUEVA EPS,900705451.0,FUNDACION CRISTIANA LAZOS DE AMOR,1212296.0,
EPSS41,NUEVA EPS,900718172.0,CLINICA INTERNACIONAL DE ALTA TECNOLOGIA CLINALTEC S.A.S.,1378440000.0,
EPSS41,NUEVA EPS,900743259.0,OFTALMOLOGIA DE ALTA TECNOLOGÍA SAS,81750000.0,
EPSS41,NUEVA EPS,900751323.0,HEALTHUMANA SAS,6510000.0,
EPSS41,NUEVA EPS,900767863.0,CENTRO MEDICO GUAVIARE CMG S.A.S,80023102.0,
EPSS41,NUEVA EPS,900772387.0,CLINICA ALTA COMPLEJIDAD DE AGUACHICA S.A.S.,301725627.0,
EPSS41,NUEVA EPS,900772776.0,IPS SALUD MENTAL MONTE SINAI SAS,25210111.0,
EPSS41,NUEVA EPS,900785142.0,MOVIL VIDA SAS,475017722.0,
EPSS41,NUEVA EPS,900807126.0,CLINICA REINA ISABEL SAS,132500000.0,
EPSS41,NUEVA EPS,900807482.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL DE LA VEGA,151355303.0,
EPSS41,NUEVA EPS,900812655.0,CLINICA SOL DE LOS ANDES SAS,4630586.0,
EPSS41,NUEVA EPS,900823274.0,CLINICA CORPOSUCRE,5039160.0,
EPSS41,NUEVA EPS,900826841.0,MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.,595000000.0,
EPSS41,NUEVA EPS,900827925.0,GRUPO SAMI SALUD SAS,49500000.0,
EPSS41,NUEVA EPS,900830994.0,ALVIHOUSE I.P.S S.A.S.,27712542.0,
EPSS41,NUEVA EPS,900839714.0,PROFHARMA SALUD IPS S.A.S,1293260343.0,
EPSS41,NUEVA EPS,900842629.0,GESTAR SALUD DE COLOMBIA IPS SAS,82395242.0,
EPSS41,NUEVA EPS,900843572.0,CENTRO DE REHABILITACION INTEGRAL DEL ARIARI,57584800.0,
EPSS41,NUEVA EPS,900850834.0,CLINICA NUEVA DE CARTAGO SAS,1230546873.0,
EPSS41,NUEVA EPS,900853712.0,IPS UNIDAD RENAL DEL SARARE SAS,451946727.0,
EPSS41,NUEVA EPS,900862842.0,CENTRO DE OTORRINOLARINGOLOGIA Y FONOAUDIOLOGIA DE LA SABANA S.A.S,3371595.0,
EPSS41,NUEVA EPS,900874167.0,OPTIMUS HEALTH SAS,45299797.0,
EPSS41,NUEVA EPS,900886925.0,IPS MECAS SALUD DOMICILIARIA SAS,1609920000.0,
EPSS41,NUEVA EPS,900910031.0,NACERSANO S.A.S,57879164.0,
EPSS41,NUEVA EPS,900948200.0,GRUPO GARANTE LTDA,5835185.0,
EPSS41,NUEVA EPS,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,448359656.0,
EPSS41,NUEVA EPS,901014934.0,IPS NUEVO AMAZONAS S.A.S,65751400.0,
EPSS41,NUEVA EPS,901085352.0,INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S,1214484440.0,
EPSS41,NUEVA EPS,901088611.0,UNIDAD DE SALUD MENTAL DE ARAUCA LTDA,326796483.0,
EPSS41,NUEVA EPS,901119117.0,MEDISALUD MONTERIA SAS,932905.0,
EPSS41,NUEVA EPS,901129333.0,INSTITUTO DE SISTEMA NERVIOSO DE CORDOBA,15956482.0,
EPSS41,NUEVA EPS,901164974.0,JUNICAL MEDICAL S.A.S.,12403818.0,
EPSS41,NUEVA EPS,901201887.0,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC,869470360.0,
EPSS41,NUEVA EPS,901203508.0,CL AMBULANCIAS SAS,20768113.0,
EPSS41,NUEVA EPS,901220332.0,COCHLEAR COLOMBIA SAS,29982683.0,
EPSS41,NUEVA EPS,901300333.0,IPS FUSA S.A.S.,25000000.0,
EPSS41,NUEVA EPS,901313049.0,RED SALUD INTEGRAL IPS S.A.S.,223096868.0,
EPSS41,NUEVA EPS,901326019.0,CLINICA DE URGENCIAS DE SALUD MENTAL SAN LUCAS SAS,69963363.0,
EPSS41,NUEVA EPS,901339938.0,CARE & HEALTH SAS,7035520.0,
EPSS41,NUEVA EPS,901341454.0,INTTEGRAL I.P.S S.A.S,1197560.0,
EPSS41,NUEVA EPS,901352353.0,CLINICA LA SAGRADA FAMILIA SAS,674520000.0,
EPSS41,NUEVA EPS,901383010.0,UCIS DE COLOMBIA S.A.S.,2998731717.0,
EPSS41,NUEVA EPS,901536799.0,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,617902420.0,
