DANE,DEPARTAMENTO,MUNICIPIO,COD EPS,NOMBRE EPS,NIT IPS,NOMBRE IPS,TOTAL GIRO ABRIL 2023,OBSERVACIÓN
70717,SUCRE,SAN PEDRO,EPSS37,NUEVA EPS,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,5318670,
70717,SUCRE,SAN PEDRO,EPSS41,NUEVA EPS,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,73519155,
70717,SUCRE,SAN PEDRO,ESS024,COOSALUD,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,20141004,
70717,SUCRE,SAN PEDRO,ESS207,MUTUAL SER,823001999,ESE CENTRO DE SALUD SAN PEDRO SUCRE,185056043,
70742,SUCRE,SINCE,CCF033,EPS FAMILIAR DE COLOMBIA,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,18029000,
70742,SUCRE,SINCE,CCF055,CAJACOPI,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,75607467,
70742,SUCRE,SINCE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,5116792,
70742,SUCRE,SINCE,EPSS37,NUEVA EPS,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,1854490,
70742,SUCRE,SINCE,EPSS41,NUEVA EPS,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,114337738,
70742,SUCRE,SINCE,ESS207,MUTUAL SER,823000624,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,229021003,
70771,SUCRE,SUCRE,CCF033,EPS FAMILIAR DE COLOMBIA,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,14289000,
70771,SUCRE,SUCRE,CCF033,EPS FAMILIAR DE COLOMBIA,900560386,MANOS UNIDAS PARA EL FUTURO IPS S.A.S,3036000,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,25343327,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,1464603,
70771,SUCRE,SUCRE,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,2978985,
70771,SUCRE,SUCRE,ESS024,COOSALUD,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,212931683,
70771,SUCRE,SUCRE,ESS207,MUTUAL SER,823000281,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,36798265,
70820,SUCRE,TOLU,CCF033,EPS FAMILIAR DE COLOMBIA,900119472,IPS TOLUSALUD LTDA,16029000,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900208676,ESE HOSPITAL SANTIAGO DE TOLU,37740655,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2938035,
70820,SUCRE,TOLU,CCF055,CAJACOPI,900423885,IPS VIDA Y SALUD SAS,6623820,
70820,SUCRE,TOLU,EPSS37,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,4537722,
70820,SUCRE,TOLU,EPSS41,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,4385543,
70820,SUCRE,TOLU,ESS024,COOSALUD,900208676,ESE HOSPITAL SANTIAGO DE TOLU,29545368,
70820,SUCRE,TOLU,ESS207,MUTUAL SER,900119472,IPS TOLUSALUD LTDA,90016055,
70820,SUCRE,TOLU,ESS207,MUTUAL SER,900208676,ESE HOSPITAL SANTIAGO DE TOLU,130340913,
70823,SUCRE,TOLUVIEJO,CCF033,EPS FAMILIAR DE COLOMBIA,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,26259000,
70823,SUCRE,TOLUVIEJO,CCF055,CAJACOPI,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,26227993,
70823,SUCRE,TOLUVIEJO,CCF055,CAJACOPI,900397110,CONSUSALUD DEL CARIBE IPS LTDA,2172871,
70823,SUCRE,TOLUVIEJO,EPSS37,NUEVA EPS,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,2263126,
70823,SUCRE,TOLUVIEJO,EPSS37,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,1782598,
70823,SUCRE,TOLUVIEJO,EPSS41,NUEVA EPS,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,38929145,
70823,SUCRE,TOLUVIEJO,EPSS41,NUEVA EPS,900119472,IPS TOLUSALUD LTDA,2862026,
70823,SUCRE,TOLUVIEJO,ESS024,COOSALUD,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,5149454,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,823000696,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,129243724,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,900540141,FUNDACIÓN SEMBRANDO FUTURO - SEMFU,4129499,
70823,SUCRE,TOLUVIEJO,ESS207,MUTUAL SER,901027250,ORGANIZACION BON SALUTIS S.A.S.,11859592,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,73632499,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,809009550,THE WALA IPS INDIGENA PUBLICA,201486495,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,900269973,LABORATORIO BIOANALISIS SAS,30126012,
73001,TOLIMA,IBAGUE,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,35801662,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,912888021,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,55034393,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,3066748,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,809005719,HOSPITAL SAN VICENTE E.S.E,123189000,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,813002872,EMPRESA SOCIAL DEL ESTADO SAN SEBASTIAN DE LA PLATA HUILA,39526893,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890700907,HOSPITAL SAN ANTONIO E.S.E.,13739220,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890700967,HOSPITAL SAN JOSE DE ORTEGA,74050504,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890701435,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,33235000,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890701922,HOSPITAL LA MISERICORDIA E.S.E,1667500,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,11984500,
73001,TOLIMA,IBAGUE,EPSS02,SALUD TOTAL,891180065,ESE HOSPITAL SAN ANTONIO,36124000,
73001,TOLIMA,IBAGUE,EPSS37,NUEVA EPS,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,64728602,
73001,TOLIMA,IBAGUE,EPSS41,NUEVA EPS,809003590,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,1356711495,
73024,TOLIMA,ALPUJARRA,EPSS41,NUEVA EPS,800025221,E.S.E. HOSPITAL SAN ISIDRO,29395561,
73030,TOLIMA,AMBALEMA,EPSS37,NUEVA EPS,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,1551636,
73030,TOLIMA,AMBALEMA,EPSS41,NUEVA EPS,890702408,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,20458608,
73043,TOLIMA,ANZOATEGUI,EPSS41,NUEVA EPS,800163519,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,21874362,
73148,TOLIMA,CARMEN DE APICALA,EPSS37,NUEVA EPS,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,1221920,
73148,TOLIMA,CARMEN DE APICALA,EPSS41,NUEVA EPS,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,34565062,
73152,TOLIMA,CASABIANCA,EPSS37,NUEVA EPS,800031724,E.S.E. HOSPITAL SANTO DOMINGO,1010467,
73152,TOLIMA,CASABIANCA,EPSS41,NUEVA EPS,800031724,E.S.E. HOSPITAL SANTO DOMINGO,18653549,
73168,TOLIMA,CHAPARRAL,EPSI06,PIJAOSALUD,809009550,THE WALA IPS INDIGENA PUBLICA,102347220,
73168,TOLIMA,CHAPARRAL,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,55302123,
73168,TOLIMA,CHAPARRAL,EPSS37,NUEVA EPS,890701459,E.S.E. HOSPITAL SAN JUAN BAUTISTA,55685000,
73168,TOLIMA,CHAPARRAL,EPSS41,NUEVA EPS,890701459,E.S.E. HOSPITAL SAN JUAN BAUTISTA,215827674,
73200,TOLIMA,COELLO,EPSS37,NUEVA EPS,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,1277500,
73200,TOLIMA,COELLO,EPSS41,NUEVA EPS,809002097,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL MUNICIPIO DE COELLO TOLIMA E.S.E,28087500,
73217,TOLIMA,COYAIMA,EPSI06,PIJAOSALUD,809009550,THE WALA IPS INDIGENA PUBLICA,177746936,
73217,TOLIMA,COYAIMA,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,39232131,
73226,TOLIMA,CUNDAY,EPSS37,NUEVA EPS,890702080,HOSPITAL FEDERICO ARBELAEZ EMPRESA SOCIAL DEL ESTADO,1504096,
73226,TOLIMA,CUNDAY,EPSS41,NUEVA EPS,890702080,HOSPITAL FEDERICO ARBELAEZ EMPRESA SOCIAL DEL ESTADO,29432424,
73236,TOLIMA,DOLORES,EPSS37,NUEVA EPS,890700568,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,1513000,
73236,TOLIMA,DOLORES,EPSS41,NUEVA EPS,890700568,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,59313000,
73268,TOLIMA,ESPINAL,EPSS37,NUEVA EPS,890701033,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,15872228,
73268,TOLIMA,ESPINAL,EPSS41,NUEVA EPS,890701033,E.S.E. HOSPITAL SAN RAFAEL DE EL ESPINAL EMPRESA SOCIAL DEL ESTADO,361711233,
73270,TOLIMA,FALAN,EPSS37,NUEVA EPS,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,2036515,
73270,TOLIMA,FALAN,EPSS41,NUEVA EPS,800193490,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,42166579,
73275,TOLIMA,FLANDES,EPSS37,NUEVA EPS,809003128,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E,1632000,
73275,TOLIMA,FLANDES,EPSS41,NUEVA EPS,809003128,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E,57405600,
73283,TOLIMA,FRESNO,EPSS37,NUEVA EPS,890700901,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,7587294,
73283,TOLIMA,FRESNO,EPSS41,NUEVA EPS,890700901,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,142691604,
73347,TOLIMA,HERVEO,EPSS37,NUEVA EPS,890700907,HOSPITAL SAN ANTONIO E.S.E.,1545408,
73347,TOLIMA,HERVEO,EPSS41,NUEVA EPS,890700907,HOSPITAL SAN ANTONIO E.S.E.,43292888,
73349,TOLIMA,HONDA,EPSS37,NUEVA EPS,890700666,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,5021987,
73349,TOLIMA,HONDA,EPSS41,NUEVA EPS,890700666,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,82611148,
73352,TOLIMA,ICONONZO,EPSS37,NUEVA EPS,890702190,HOSPITAL SUMAPAZ E.S.E.,2074002,
73352,TOLIMA,ICONONZO,EPSS41,NUEVA EPS,890702190,HOSPITAL SUMAPAZ E.S.E.,40856004,
73443,TOLIMA,MARIQUITA,EPSS37,NUEVA EPS,890706067,HOSPITAL SAN JOSÉ,10766602,
73443,TOLIMA,MARIQUITA,EPSS41,NUEVA EPS,890706067,HOSPITAL SAN JOSÉ,195726182,
73449,TOLIMA,MELGAR,EPSS37,NUEVA EPS,890702369,E.S.E. CENTRAL DE URGENCIAS LOUIS PASTEUR,13299228,
73449,TOLIMA,MELGAR,EPSS41,NUEVA EPS,890702369,E.S.E. CENTRAL DE URGENCIAS LOUIS PASTEUR,113595801,
73461,TOLIMA,MURILLO,EPSS41,NUEVA EPS,809001159,HOSPITAL RAMON MARIA ARANA ESE,39417908,
73483,TOLIMA,NATAGAIMA,EPSI06,PIJAOSALUD,800182136,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,86267179,
73483,TOLIMA,NATAGAIMA,EPSI06,PIJAOSALUD,809009550,THE WALA IPS INDIGENA PUBLICA,214950391,
73483,TOLIMA,NATAGAIMA,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,47184418,
73483,TOLIMA,NATAGAIMA,EPSS37,NUEVA EPS,800182136,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,1615000,
73483,TOLIMA,NATAGAIMA,EPSS41,NUEVA EPS,800182136,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,26996000,
73504,TOLIMA,ORTEGA,EPSI06,PIJAOSALUD,809009550,THE WALA IPS INDIGENA PUBLICA,204637696,
73504,TOLIMA,ORTEGA,EPSI06,PIJAOSALUD,890700967,HOSPITAL SAN JOSE DE ORTEGA,66715118,
73504,TOLIMA,ORTEGA,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,4024134,
73504,TOLIMA,ORTEGA,EPSS37,NUEVA EPS,890700967,HOSPITAL SAN JOSE DE ORTEGA,2793500,
73504,TOLIMA,ORTEGA,EPSS41,NUEVA EPS,890700967,HOSPITAL SAN JOSE DE ORTEGA,77959000,
73520,TOLIMA,PALOCABILDO,EPSS37,NUEVA EPS,809004280,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO,2612645,
73520,TOLIMA,PALOCABILDO,EPSS41,NUEVA EPS,809004280,HOSPITAL RICARDO ACOSTA NIVEL I EMPRESA SOCIAL DEL ESTADO,64877025,
73555,TOLIMA,PLANADAS,EPSI06,PIJAOSALUD,890704555,HOSPITAL CENTRO E.S.E. DE PLANADAS,152442426,
73555,TOLIMA,PLANADAS,EPSS37,NUEVA EPS,890704555,HOSPITAL CENTRO E.S.E. DE PLANADAS,8546220,
73555,TOLIMA,PLANADAS,EPSS41,NUEVA EPS,890704555,HOSPITAL CENTRO E.S.E. DE PLANADAS,412165800,
73555,TOLIMA,PLANADAS,ESS024,COOSALUD,890704555,HOSPITAL CENTRO E.S.E. DE PLANADAS,30283443,
73563,TOLIMA,PRADO,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,7714557,
73563,TOLIMA,PRADO,EPSS37,NUEVA EPS,890701490,E.S.E. HOSPITAL SAN VICENTE DE PAUL,2044036,
73585,TOLIMA,PURIFICACION,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,7157170,
73585,TOLIMA,PURIFICACION,EPSS37,NUEVA EPS,890701353,NUEVO HOSPITAL LA CANDELARIA,41938701,
73585,TOLIMA,PURIFICACION,EPSS41,NUEVA EPS,890701353,NUEVO HOSPITAL LA CANDELARIA,116378282,
73616,TOLIMA,RIOBLANCO,EPSI06,PIJAOSALUD,890700694,HOSPITAL MARIA INMACULADA E.S.E,104484344,
73616,TOLIMA,RIOBLANCO,EPSS37,NUEVA EPS,890700694,HOSPITAL MARIA INMACULADA E.S.E,4912321,
73616,TOLIMA,RIOBLANCO,EPSS41,NUEVA EPS,890700694,HOSPITAL MARIA INMACULADA E.S.E,98148565,
73622,TOLIMA,RONCESVALLES,EPSS37,NUEVA EPS,890701435,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,1786427,
73622,TOLIMA,RONCESVALLES,EPSS41,NUEVA EPS,890701435,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,45474743,
73624,TOLIMA,ROVIRA,EPSS37,NUEVA EPS,809005719,HOSPITAL SAN VICENTE E.S.E,4485701,
73624,TOLIMA,ROVIRA,EPSS41,NUEVA EPS,809005719,HOSPITAL SAN VICENTE E.S.E,138042578,
73671,TOLIMA,SALDAÑA,EPSI06,PIJAOSALUD,890701353,NUEVO HOSPITAL LA CANDELARIA,36574699,
73671,TOLIMA,SALDAÑA,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,16454091,
73671,TOLIMA,SALDAÑA,EPSS37,NUEVA EPS,890701300,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,4293000,
73671,TOLIMA,SALDAÑA,EPSS41,NUEVA EPS,890701300,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,102173400,
73675,TOLIMA,SAN ANTONIO,EPSI06,PIJAOSALUD,809009550,THE WALA IPS INDIGENA PUBLICA,66157365,
73675,TOLIMA,SAN ANTONIO,EPSI06,PIJAOSALUD,890701922,HOSPITAL LA MISERICORDIA E.S.E,27791385,
73675,TOLIMA,SAN ANTONIO,EPSI06,PIJAOSALUD,900580962,DISFARMA G.C. S.A.S.,4124247,
73675,TOLIMA,SAN ANTONIO,EPSS41,NUEVA EPS,890701922,HOSPITAL LA MISERICORDIA E.S.E,41839914,
73678,TOLIMA,SAN LUIS,EPSS37,NUEVA EPS,809001086,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,2556268,
73678,TOLIMA,SAN LUIS,EPSS41,NUEVA EPS,809001086,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,120001588,
73686,TOLIMA,SANTA ISABEL,EPSS37,NUEVA EPS,890701543,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL ESTADO,1691950,
73686,TOLIMA,SANTA ISABEL,EPSS41,NUEVA EPS,890701543,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL ESTADO,59129200,
73861,TOLIMA,VENADILLO,EPSS37,NUEVA EPS,890701010,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,2275913,
73861,TOLIMA,VENADILLO,EPSS41,NUEVA EPS,890701010,HOSPITAL SANTA BARBARA E.S.E. DE VENADILLO,71321955,
73870,TOLIMA,VILLA HERMOSA,EPSS37,NUEVA EPS,890704505,HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO,1284400,
73870,TOLIMA,VILLA HERMOSA,EPSS41,NUEVA EPS,890704505,HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO,27344200,
73873,TOLIMA,VILLARRICA,EPSS41,NUEVA EPS,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,39824934,
76001,VALLE,SANTIAGO DE CALI,EPSS02,SALUD TOTAL,800003765,VIRREY SOLIS IPS SA,439165874,
76001,VALLE,SANTIAGO DE CALI,EPSS02,SALUD TOTAL,805016006,"AMIGOS DE LA SALUD, AMISALUD SAS",16733858,
76001,VALLE,SANTIAGO DE CALI,EPSS02,SALUD TOTAL,900710318,SUMEDICA IPS S.A.S,12860555,
76001,VALLE,SANTIAGO DE CALI,EPSS10,SURAMERICANA,900363673,CHRISTUS SINERGIA SERVICIOS AMBULATORIOS S.A.S.,40893837,
76001,VALLE,SANTIAGO DE CALI,EPSS12,COMFENALCO VALLE,900196862,SOPORTE VITAL CALI S.A.S.,26227483,
76001,VALLE,SANTIAGO DE CALI,EPSS12,COMFENALCO VALLE,900826841,MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.,224772768,
76001,VALLE,SANTIAGO DE CALI,EPSS12,COMFENALCO VALLE,901158187,CLINICA NUEVA DE CALI SAS,1486491335,
76001,VALLE,SANTIAGO DE CALI,EPSS37,NUEVA EPS,805027287,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,113684792,
76001,VALLE,SANTIAGO DE CALI,EPSS37,NUEVA EPS,805027289,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,147572301,
76001,VALLE,SANTIAGO DE CALI,EPSS41,NUEVA EPS,805027287,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,81042624,
76001,VALLE,SANTIAGO DE CALI,EPSS41,NUEVA EPS,805027289,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,92040510,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027261,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,908247112,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027287,E.S.E. RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO HOSPITAL JOAQUIN PAZ BORRERO,665145128,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027289,E.S.E. RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO HOSPITAL CAÑAVERALEJO,1334429232,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027337,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,1646297296,
76001,VALLE,SANTIAGO DE CALI,ESS024,COOSALUD,805027338,E.S.E. HOSPITAL CARLOS CARMONA MONTOYA IPS,242317793,
76001,VALLE,SANTIAGO DE CALI,ESS118,EMSSANAR,805027261,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,357831997,
76001,VALLE,SANTIAGO DE CALI,ESS118,EMSSANAR,890307397,FUNDACION EL COTTOLENGO DEL PADRE OCAMPO,987439,
76001,VALLE,SANTIAGO DE CALI,ESS118,EMSSANAR,900432887,FARMART LTDA. IPS,1615460786,
76020,VALLE,ALCALA,EPSS37,NUEVA EPS,891900438,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,163021444,
76020,VALLE,ALCALA,EPSS41,NUEVA EPS,891900438,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,34051952,
76041,VALLE,ANSERMANUEVO,EPSS37,NUEVA EPS,891900446,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,185756194,
76041,VALLE,ANSERMANUEVO,EPSS41,NUEVA EPS,891900446,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,80511830,
76054,VALLE,ARGELIA,ESS024,COOSALUD,891901101,E.S.E. HOSPITAL PIO XII EMPRESA SOCIAL DEL ESTADO,83336320,
76100,VALLE,BOLIVAR,EPSI03,A.I.C.,891900414,E.S.E. HOSPITAL SANTA ANA,18583807,
76100,VALLE,BOLIVAR,EPSS37,NUEVA EPS,891900414,E.S.E. HOSPITAL SANTA ANA,178966852,
76100,VALLE,BOLIVAR,EPSS41,NUEVA EPS,891900414,E.S.E. HOSPITAL SANTA ANA,14347014,
76109,VALLE,BUENAVENTURA,EPSI05,MALLAMAS,800155000,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,1758222,
76109,VALLE,BUENAVENTURA,EPSI05,MALLAMAS,835000972,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,34647201,
76109,VALLE,BUENAVENTURA,EPSS12,COMFENALCO VALLE,901023779,IPS MANANTIAL DE VIDA,81888827,
76109,VALLE,BUENAVENTURA,ESS024,COOSALUD,800155000,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,150145151,
76109,VALLE,BUENAVENTURA,ESS024,COOSALUD,835000972,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,1023610148,
76109,VALLE,BUENAVENTURA,ESS118,EMSSANAR,800155000,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,72372518,
76109,VALLE,BUENAVENTURA,ESS118,EMSSANAR,835000972,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,1221651524,
76109,VALLE,BUENAVENTURA,ESS118,EMSSANAR,900432887,FARMART LTDA. IPS,176171264,
76109,VALLE,BUENAVENTURA,ESS118,EMSSANAR,901528295,GRUPO PRIMAR IPS S.A.S,332206739,
76111,VALLE,BUGA,EPSS10,SURAMERICANA,890303208,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,62083640,
76111,VALLE,BUGA,EPSS37,NUEVA EPS,815001140,E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,120609654,
76111,VALLE,BUGA,EPSS41,NUEVA EPS,815001140,E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,48408546,
76111,VALLE,BUGA,ESS118,EMSSANAR,815001140,E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,593897814,
76111,VALLE,BUGA,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,136432920,
76122,VALLE,CAICEDONIA,ESS118,EMSSANAR,891900356,E.S.E. HOSPITAL SANTANDER EMPRESA SOCIAL DEL ESTADO,203034230,
76122,VALLE,CAICEDONIA,ESS118,EMSSANAR,900596447,I.P.S. ENSALUD COLOMBIA S.A.S.,31416938,
76126,VALLE,CALIMA,EPSS41,NUEVA EPS,890312380,ESE HOSPITAL SAN JORGE,22552320,
76130,VALLE,CANDELARIA,EPSS37,NUEVA EPS,891380184,E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO,48143484,
76130,VALLE,CANDELARIA,ESS118,EMSSANAR,891380184,E.S.E. HOSPITAL LOCAL CANDELARIA VALLE EMPRESA SOCIAL DEL ESTADO,538973363,
76130,VALLE,CANDELARIA,ESS118,EMSSANAR,900432887,FARMART LTDA. IPS,78099768,
76147,VALLE,CARTAGO,EPSS37,NUEVA EPS,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,38218348,
